"target_unit_2001","outcome_id","estimate","std_error","n_sample_people","n_fsu","sum_person_weight","kish_effective_n","preferred_eligible","support_reason","status","analysis_eligible"
"pc2001__03__14","unemployment_rate_age15plus",0.0132842542657529,0.00953310199407812,301,16,565793.145,136.756689990701,TRUE,,"estimated",TRUE
"pc2001__03__15","unemployment_rate_age15plus",0.000249486925870633,0.00025300496458119,237,12,338113.91,117.336039404446,TRUE,,"estimated",TRUE
"pc2001__03__16","unemployment_rate_age15plus",0.0384126236172404,0.0170658479087862,483,24,849852.129999999,215.192230589357,TRUE,,"estimated",TRUE
"pc2001__03__17","unemployment_rate_age15plus",0.0404135389695059,0.0219132443004971,429,24,765984.885000001,217.616760287407,TRUE,,"estimated",TRUE
"pc2001__04__01","unemployment_rate_age15plus",0.0569652643402206,0.0212979043986757,536,42,300567.200000001,285.871055317632,TRUE,,"estimated",TRUE
"pc2001__05__01","unemployment_rate_age15plus",0.00575504718389453,0.00547403193921472,218,12,137072.725,136.214986279961,TRUE,,"estimated",TRUE
"pc2001__05__02","unemployment_rate_age15plus",0.0182118777142062,0.00980384588569871,221,12,204944.82,147.578750249337,TRUE,,"estimated",TRUE
"pc2001__05__03","unemployment_rate_age15plus",0.0495363296294047,0.0395530627108813,131,8,109672.74,56.8914695411077,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__05__04","unemployment_rate_age15plus",0.0156522870405084,0.0141603091454257,230,11,269799.55,162.056279577063,TRUE,,"estimated",TRUE
"pc2001__05__05","unemployment_rate_age15plus",0.00641368131154672,0.00399351086387286,280,16,476590.565000001,132.270407233228,TRUE,,"estimated",TRUE
"pc2001__05__06","unemployment_rate_age15plus",0.0232049522293802,0.0206942800042235,155,11,200916.38,113.101977972008,TRUE,,"estimated",TRUE
"pc2001__05__07","unemployment_rate_age15plus",0.021289851472677,0.00843092556252231,200,12,192120.88,125.660566078213,TRUE,,"estimated",TRUE
"pc2001__05__08","unemployment_rate_age15plus",0.00149457804859021,0.00151747052861128,139,8,121773.5,66.0510226060303,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__05__09","unemployment_rate_age15plus",0.108381195716747,0.0696151396303036,198,12,248960.3,117.607462497545,TRUE,,"estimated",TRUE
"pc2001__05__10","unemployment_rate_age15plus",0.134621109223977,0.0622986399454107,136,8,101417.75,65.3128927881185,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__05__11","unemployment_rate_age15plus",0.0280143563931093,0.0167696292523476,251,12,424294.595000001,135.086051308031,TRUE,,"estimated",TRUE
"pc2001__05__12","unemployment_rate_age15plus",0.078239248036496,0.0613468342067388,309,20,455158.260000001,155.739439686997,TRUE,,"estimated",TRUE
"pc2001__05__13","unemployment_rate_age15plus",0.0259856779160792,0.0142789593053876,427,24,500774.89,203.38007772429,TRUE,,"estimated",TRUE
"pc2001__06__01","unemployment_rate_age15plus",0.0366004615117404,0.0323779221402001,102,7,151133.75,56.2002966920178,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__02","unemployment_rate_age15plus",0.037230200713483,0.0135676078703225,207,12,349088.905,110.528949291353,TRUE,,"estimated",TRUE
"pc2001__06__03","unemployment_rate_age15plus",0.0286059470111606,0.0196011477299804,214,16,295179.705,119.60179116044,TRUE,,"estimated",TRUE
"pc2001__06__04","unemployment_rate_age15plus",0.00194199796216944,0.00122701586416842,235,12,315237.2,110.412443293595,TRUE,,"estimated",TRUE
"pc2001__06__05","unemployment_rate_age15plus",0.0120164398700944,0.0098788419274448,220,12,419284.335,101.733859158013,TRUE,,"estimated",TRUE
"pc2001__06__06","unemployment_rate_age15plus",0.00664947755033172,0.0050338943046387,238,12,584842.94,132.808421461761,TRUE,,"estimated",TRUE
"pc2001__06__07","unemployment_rate_age15plus",0.0402080286908928,0.0173989427754985,214,12,368180.945,89.6977787005726,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__08","unemployment_rate_age15plus",0.00582233193100189,0.00580289049792011,225,12,506699.039999999,97.5689335379707,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__09","unemployment_rate_age15plus",0.00201381503000552,0.00143591420284924,260,12,574739.975,118.424347034287,TRUE,,"estimated",TRUE
"pc2001__06__10","unemployment_rate_age15plus",0.0359291140349534,0.0193366916756094,228,12,345153.515,118.01723964958,TRUE,,"estimated",TRUE
"pc2001__06__11","unemployment_rate_age15plus",0.000353355284548968,0.000368993899803688,247,12,445571.375,102.371913813822,TRUE,,"estimated",TRUE
"pc2001__06__12","unemployment_rate_age15plus",0.0156596071063902,0.013783730565476,252,16,655749.53,102.306986537804,TRUE,,"estimated",TRUE
"pc2001__06__13","unemployment_rate_age15plus",0.0622625596491851,0.0403531698418517,229,12,647165.17,106.143581443282,TRUE,,"estimated",TRUE
"pc2001__06__14","unemployment_rate_age15plus",0.0665036932166184,0.0233440240296379,178,12,298130.36,104.100120804375,TRUE,,"estimated",TRUE
"pc2001__06__15","unemployment_rate_age15plus",0.0481312628935884,0.0203978061658042,227,12,311785.295,98.6808396900374,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__16","unemployment_rate_age15plus",0.0526228224337007,0.0195213022604815,217,12,354412.86,121.337204207105,TRUE,,"estimated",TRUE
"pc2001__06__17","unemployment_rate_age15plus",0.0363494084147451,0.00950065625149855,206,12,272939.105,99.4062084650867,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__18","unemployment_rate_age15plus",0.0415726119357149,0.0238247448351331,223,12,654421.715,147.772705479343,TRUE,,"estimated",TRUE
"pc2001__06__19","unemployment_rate_age15plus",0.0266459597623564,0.0161849994455399,362,20,1025068.725,102.500003797496,TRUE,,"estimated",TRUE
"pc2001__07__01","unemployment_rate_age15plus",0.0227605182784034,0.00685290886545488,1578,119,3455763.13499999,877.919207283149,TRUE,,"estimated",TRUE
"pc2001__07__02","unemployment_rate_age15plus",0,0,16,1,15641.13,15.5877483109426,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__07__03","unemployment_rate_age15plus",0.0138903255538915,0.0115471654114687,190,14,264791.49,120.567263217656,TRUE,,"estimated",TRUE
"pc2001__07__04","unemployment_rate_age15plus",0,0,37,3,146596.875,24.2303561839986,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__07__07","unemployment_rate_age15plus",0.0518096766969231,0.0345159907653197,103,7,222099.34,78.4297848593796,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__07__08","unemployment_rate_age15plus",0.00348650851883637,0.00270179347571141,107,8,159090.39,52.2459577620007,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__07__09","unemployment_rate_age15plus",0.018429540509197,0.0136414628633791,66,5,121702.98,47.8714512529791,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__01","unemployment_rate_age15plus",0.0240985760361862,0.0151249116419062,321,16,730731.350000001,177.842879398339,TRUE,,"estimated",TRUE
"pc2001__08__02","unemployment_rate_age15plus",0.00578553216217575,0.003099613687911,395,16,737756.679999999,190.502832904792,TRUE,,"estimated",TRUE
"pc2001__08__03","unemployment_rate_age15plus",0.0239414281933059,0.0141175925284836,304,16,633014.45,191.99764763432,TRUE,,"estimated",TRUE
"pc2001__08__04","unemployment_rate_age15plus",0.0212656066390588,0.00800938502995729,373,20,757365.18,198.493628280944,TRUE,,"estimated",TRUE
"pc2001__08__05","unemployment_rate_age15plus",0.0421607337655135,0.0162856641244455,276,16,677088.785,183.312472280552,TRUE,,"estimated",TRUE
"pc2001__08__06","unemployment_rate_age15plus",0.00509394861687757,0.00440518603549043,464,24,1109489.99,243.938811064863,TRUE,,"estimated",TRUE
"pc2001__08__07","unemployment_rate_age15plus",0.0262524671003575,0.0198673740892294,398,20,889336.035000004,208.227973151473,TRUE,,"estimated",TRUE
"pc2001__08__08","unemployment_rate_age15plus",0.000452935300447984,0.00046321873316699,215,12,332497.82,86.3037419318395,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__09","unemployment_rate_age15plus",0.00872926259117656,0.00924933515774758,226,12,471219.069999999,110.022459067882,TRUE,,"estimated",TRUE
"pc2001__08__10","unemployment_rate_age15plus",0.0181957019647426,0.0131686698111254,205,12,437194.179999999,103.625853874268,TRUE,,"estimated",TRUE
"pc2001__08__11","unemployment_rate_age15plus",0.0158793207399256,0.0109729165863223,370,16,628363.15,176.809718443119,TRUE,,"estimated",TRUE
"pc2001__08__12","unemployment_rate_age15plus",0.0125085858453629,0.00841389531832583,825,40,2266492.02,411.374350166834,TRUE,,"estimated",TRUE
"pc2001__08__13","unemployment_rate_age15plus",0.0398659012701669,0.0139676235074696,494,24,903186.780000001,300.959571909301,TRUE,,"estimated",TRUE
"pc2001__08__14","unemployment_rate_age15plus",0.00486121802791455,0.00281341339170236,590,28,1015749.545,325.627270189555,TRUE,,"estimated",TRUE
"pc2001__08__15","unemployment_rate_age15plus",0.0146123900289434,0.00896074911844571,411,24,996743.515000001,228.363975917626,TRUE,,"estimated",TRUE
"pc2001__08__16","unemployment_rate_age15plus",0,0,244,12,226936.06,144.136033329855,TRUE,,"estimated",TRUE
"pc2001__08__17","unemployment_rate_age15plus",0.00916111637809182,0.00583894952879182,447,20,836722.26,247.986156672962,TRUE,,"estimated",TRUE
"pc2001__08__18","unemployment_rate_age15plus",0.00865324877033656,0.0065723347425013,300,16,526591.24,157.419509179569,TRUE,,"estimated",TRUE
"pc2001__08__19","unemployment_rate_age15plus",0.00457318618821139,0.0032562756055017,265,12,383649.37,126.120648985032,TRUE,,"estimated",TRUE
"pc2001__08__20","unemployment_rate_age15plus",0.0129819668932036,0.00933071109353289,269,16,680106.880000002,163.659877167282,TRUE,,"estimated",TRUE
"pc2001__08__21","unemployment_rate_age15plus",0,0,369,20,915487.435,212.501543698866,TRUE,,"estimated",TRUE
"pc2001__08__22","unemployment_rate_age15plus",0.0265514468890104,0.0201213656784505,279,12,590114.544999999,144.830094654358,TRUE,,"estimated",TRUE
"pc2001__08__23","unemployment_rate_age15plus",0.0108448854514716,0.0064423119098011,220,12,375536.47,104.339666125678,TRUE,,"estimated",TRUE
"pc2001__08__24","unemployment_rate_age15plus",0.000371469675984234,0.00036016583095138,365,16,1040677.14,185.104434161994,TRUE,,"estimated",TRUE
"pc2001__08__25","unemployment_rate_age15plus",0.000221061812750632,0.000219230215250379,219,12,392989.63,104.313477425791,TRUE,,"estimated",TRUE
"pc2001__08__26","unemployment_rate_age15plus",0.00520937708177772,0.00220697066382609,526,24,1398804.48,265.917441376289,TRUE,,"estimated",TRUE
"pc2001__08__27","unemployment_rate_age15plus",0.00124656815470507,0.00126682630362775,259,12,527046.995,117.754733405432,TRUE,,"estimated",TRUE
"pc2001__08__28","unemployment_rate_age15plus",0.000622782652962271,0.000626995682455146,351,16,724169.175000001,172.972011527369,TRUE,,"estimated",TRUE
"pc2001__08__29","unemployment_rate_age15plus",0.00796754565836993,0.00593206254398762,358,16,939812.625,182.569582698948,TRUE,,"estimated",TRUE
"pc2001__08__30","unemployment_rate_age15plus",0.0259492515716993,0.0173165340979153,290,16,498776.234999999,168.37136741813,TRUE,,"estimated",TRUE
"pc2001__08__31","unemployment_rate_age15plus",0.0210790583655026,0.014431161845447,199,12,355247.605,113.875670381407,TRUE,,"estimated",TRUE
"pc2001__08__32","unemployment_rate_age15plus",0.00903486905800635,0.00899430373504134,254,12,625081.555,156.045196227221,TRUE,,"estimated",TRUE
"pc2001__09__01","unemployment_rate_age15plus",0.0240238236891269,0.017152140615147,357,20,977042.635,178.948392001377,TRUE,,"estimated",TRUE
"pc2001__09__02","unemployment_rate_age15plus",0.00904918550139936,0.00672094984656206,389,24,1001313.875,210.283228556409,TRUE,,"estimated",TRUE
"pc2001__09__03","unemployment_rate_age15plus",0.0262784206940457,0.0175576420714825,326,20,906213.135,140.988232524778,TRUE,,"estimated",TRUE
"pc2001__09__04","unemployment_rate_age15plus",0.0192680601095354,0.00663373467266653,480,28,1206443.195,235.30925978558,TRUE,,"estimated",TRUE
"pc2001__09__05","unemployment_rate_age15plus",0.0217799128200981,0.0176239802387313,306,16,563313.319999999,130.462259524086,TRUE,,"estimated",TRUE
"pc2001__09__06","unemployment_rate_age15plus",0.0239380673855346,0.0127650645991377,191,12,491773.2,97.1586669622877,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__07","unemployment_rate_age15plus",0.0231820845702023,0.0117573187468308,374,24,887912.385,134.770354030051,TRUE,,"estimated",TRUE
"pc2001__09__08","unemployment_rate_age15plus",0.0428652058383566,0.0263286912280891,225,12,393411.735,103.352090159663,TRUE,,"estimated",TRUE
"pc2001__09__09","unemployment_rate_age15plus",0.0239799856524849,0.0115022723098896,430,27,1569268.245,236.134261139973,TRUE,,"estimated",TRUE
"pc2001__09__10","unemployment_rate_age15plus",0.00261779005672051,0.00204546627633698,196,11,482334.325,96.0671025237959,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__11","unemployment_rate_age15plus",0.0113637323759816,0.00625114624271461,368,20,813697.444999999,197.398679647571,TRUE,,"estimated",TRUE
"pc2001__09__12","unemployment_rate_age15plus",0.0308812963329178,0.0159691638897688,339,20,949806.63,164.338249878577,TRUE,,"estimated",TRUE
"pc2001__09__13","unemployment_rate_age15plus",0.00465887992828701,0.00463362149765737,211,12,335939.115,94.9639934748876,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__14","unemployment_rate_age15plus",0.0130791446808566,0.00972891619752129,292,16,731920.950000001,149.492665172314,TRUE,,"estimated",TRUE
"pc2001__09__15","unemployment_rate_age15plus",0.00825277665637541,0.00639209350137996,400,24,1319008.19,138.648899571256,TRUE,,"estimated",TRUE
"pc2001__09__16","unemployment_rate_age15plus",0.0202856002129696,0.0200291241826278,261,16,553055.61,128.160966436708,TRUE,,"estimated",TRUE
"pc2001__09__17","unemployment_rate_age15plus",0.00949464617875107,0.00595202790232705,350,20,840513.68,182.193275615885,TRUE,,"estimated",TRUE
"pc2001__09__18","unemployment_rate_age15plus",0.00830437348142618,0.00810267436434774,217,12,582411.185000001,83.3605891051206,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__19","unemployment_rate_age15plus",0,0,376,20,1017679.335,197.40030903198,TRUE,,"estimated",TRUE
"pc2001__09__20","unemployment_rate_age15plus",0.00214705176596892,0.00222666870963664,443,24,1207236.845,218.776480436025,TRUE,,"estimated",TRUE
"pc2001__09__21","unemployment_rate_age15plus",0.00024561190795294,0.000246207301845297,280,12,703854.31,119.301311616273,TRUE,,"estimated",TRUE
"pc2001__09__22","unemployment_rate_age15plus",0.0122907806247814,0.00887532938997214,271,16,907346.355000001,134.656479723073,TRUE,,"estimated",TRUE
"pc2001__09__23","unemployment_rate_age15plus",0.0208252870176715,0.0102934303166064,398,24,1061821.38,195.036741589371,TRUE,,"estimated",TRUE
"pc2001__09__24","unemployment_rate_age15plus",0,0,456,24,1562408.74,253.914133078802,TRUE,,"estimated",TRUE
"pc2001__09__25","unemployment_rate_age15plus",0.00751178765217739,0.00740648058158014,511,24,1408367.82,274.569372958343,TRUE,,"estimated",TRUE
"pc2001__09__26","unemployment_rate_age15plus",0.023828299649727,0.0131662325539412,335,20,990330.419999999,169.328616750066,TRUE,,"estimated",TRUE
"pc2001__09__27","unemployment_rate_age15plus",0.0238924162750068,0.00935507038230609,490,28,1527631.805,209.647420167383,TRUE,,"estimated",TRUE
"pc2001__09__28","unemployment_rate_age15plus",0.0111512917831494,0.00607708306534018,389,20,1077649.14,212.893929105459,TRUE,,"estimated",TRUE
"pc2001__09__29","unemployment_rate_age15plus",0.00782696004258183,0.00457644132393178,192,12,504985.33,102.721690559674,TRUE,,"estimated",TRUE
"pc2001__09__30","unemployment_rate_age15plus",0.000346244150498927,0.00020405536345001,259,12,611707.085,119.949665072597,TRUE,,"estimated",TRUE
"pc2001__09__31","unemployment_rate_age15plus",0.00710725887087252,0.00498948449947492,180,12,379514.81,77.7096522876375,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__32","unemployment_rate_age15plus",0.0307249048755296,0.0161708609776671,167,12,313900.565,66.0045199982335,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__33","unemployment_rate_age15plus",0.00080217123987207,0.000782098998997198,318,16,576566.419999999,128.693256278652,TRUE,,"estimated",TRUE
"pc2001__09__34","unemployment_rate_age15plus",0.0201274214547826,0.00987413498229016,489,28,1461728.72,232.754524570281,TRUE,,"estimated",TRUE
"pc2001__09__35","unemployment_rate_age15plus",0.00391385632661076,0.0038978459144901,228,12,484624.33,111.80933605464,TRUE,,"estimated",TRUE
"pc2001__09__36","unemployment_rate_age15plus",0.0262591866812848,0.0128072721986301,219,12,639307.31,121.563416929811,TRUE,,"estimated",TRUE
"pc2001__09__37","unemployment_rate_age15plus",0.00847207780138718,0.00829286484952496,271,12,475697.945,120.028643440711,TRUE,,"estimated",TRUE
"pc2001__09__38","unemployment_rate_age15plus",0.00812805361499689,0.00748790496051162,280,12,518553.42,130.677667630422,TRUE,,"estimated",TRUE
"pc2001__09__39","unemployment_rate_age15plus",0.0319527332448287,0.0231864267031596,238,12,279484.385,141.005361897565,TRUE,,"estimated",TRUE
"pc2001__09__40","unemployment_rate_age15plus",0.0159475278169704,0.00740602420893534,213,12,486057.155,106.292414068776,TRUE,,"estimated",TRUE
"pc2001__09__41","unemployment_rate_age15plus",0.0144146066227105,0.00713233945921652,213,12,247760.49,110.549088892875,TRUE,,"estimated",TRUE
"pc2001__09__42","unemployment_rate_age15plus",0.00728089412222482,0.00555473388349698,390,20,949040.719999998,223.478659030124,TRUE,,"estimated",TRUE
"pc2001__09__43","unemployment_rate_age15plus",0.00791607317364568,0.00460403823946154,274,20,702461.924999999,150.779681597459,TRUE,,"estimated",TRUE
"pc2001__09__44","unemployment_rate_age15plus",0.0458986304139,0.0384323029731453,228,12,537678.135,116.014440441683,TRUE,,"estimated",TRUE
"pc2001__09__45","unemployment_rate_age15plus",0.0497717777444065,0.0274490876148744,515,28,1712716.4,249.606433432387,TRUE,,"estimated",TRUE
"pc2001__09__46","unemployment_rate_age15plus",0.000233634230555398,0.000224565866027929,368,20,1113792.27,181.854168412721,TRUE,,"estimated",TRUE
"pc2001__09__47","unemployment_rate_age15plus",0.00703313536298504,0.00474056567807336,333,16,665542.43,193.753915156925,TRUE,,"estimated",TRUE
"pc2001__09__48","unemployment_rate_age15plus",0.0139611886500786,0.0114881026500776,345,16,674330.835,153.195841901965,TRUE,,"estimated",TRUE
"pc2001__09__49","unemployment_rate_age15plus",9.95845213786729e-05,9.96456922012945e-05,519,24,1250194.29,283.400863930147,TRUE,,"estimated",TRUE
"pc2001__09__50","unemployment_rate_age15plus",0.000589593901991558,0.00039177745402356,402,20,997389.894999999,181.573432042901,TRUE,,"estimated",TRUE
"pc2001__09__51","unemployment_rate_age15plus",0.0181522811163257,0.0132684728848975,211,12,458905.685,94.2301998628034,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__52","unemployment_rate_age15plus",0.000533563347859766,0.00044112327425177,326,16,616505.990000002,167.820542351971,TRUE,,"estimated",TRUE
"pc2001__09__53","unemployment_rate_age15plus",0,0,358,20,820183.015,167.488240349779,TRUE,,"estimated",TRUE
"pc2001__09__54","unemployment_rate_age15plus",0.00997932836863015,0.00634270883868794,324,16,695017.714999999,160.356248311686,TRUE,,"estimated",TRUE
"pc2001__09__55","unemployment_rate_age15plus",0.00755415383085966,0.00321151505619539,372,16,736830.374999999,187.844533084115,TRUE,,"estimated",TRUE
"pc2001__09__56","unemployment_rate_age15plus",0.0173985267862504,0.00879959805551095,235,12,548760.83,118.640143507294,TRUE,,"estimated",TRUE
"pc2001__09__57","unemployment_rate_age15plus",0.00287522273236581,0.0019133374769228,303,16,636576.769999999,130.95461925872,TRUE,,"estimated",TRUE
"pc2001__09__58","unemployment_rate_age15plus",0.0241718606255477,0.0158824231049028,413,24,980705.845,185.495810002321,TRUE,,"estimated",TRUE
"pc2001__09__59","unemployment_rate_age15plus",0.0125429884929768,0.00666397210463488,443,24,857953.430000001,241.867846485334,TRUE,,"estimated",TRUE
"pc2001__09__60","unemployment_rate_age15plus",0.02475055383651,0.0115916573047489,372,20,807510.415,202.363432872579,TRUE,,"estimated",TRUE
"pc2001__09__61","unemployment_rate_age15plus",0.0256458588001761,0.0104099884001147,527,24,1376283.02,314.469564043053,TRUE,,"estimated",TRUE
"pc2001__09__62","unemployment_rate_age15plus",0.0758548138697584,0.0265395521337502,293,16,484392,183.442070280584,TRUE,,"estimated",TRUE
"pc2001__09__63","unemployment_rate_age15plus",0.0339745837630583,0.0163992569740373,389,20,788532.544999999,220.276591633099,TRUE,,"estimated",TRUE
"pc2001__09__64","unemployment_rate_age15plus",0.0199332039642679,0.00923700674670015,553,24,1582001.07,351.947647049646,TRUE,,"estimated",TRUE
"pc2001__09__65","unemployment_rate_age15plus",0.013764027460302,0.0066452393241039,497,24,1047776.535,292.945620641939,TRUE,,"estimated",TRUE
"pc2001__09__66","unemployment_rate_age15plus",0.00973782005219767,0.00912098027247925,317,16,589913.345,153.973705670744,TRUE,,"estimated",TRUE
"pc2001__09__67","unemployment_rate_age15plus",0.00201775125169607,0.00145681267621394,471,24,977553.6,179.675675103322,TRUE,,"estimated",TRUE
"pc2001__09__68","unemployment_rate_age15plus",0.0229455850832848,0.0161094851457459,279,12,453753.52,139.392914766231,TRUE,,"estimated",TRUE
"pc2001__09__69","unemployment_rate_age15plus",0.0255902982390062,0.0148813928847098,274,16,640727.389999999,135.728899454828,TRUE,,"estimated",TRUE
"pc2001__09__70","unemployment_rate_age15plus",0.00348222832203855,0.00322022938345991,205,12,493278.969999999,99.2902787923796,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__01","unemployment_rate_age15plus",0.0647878135183348,0.0178548715562528,537,32,964466.719999999,306.355404435818,TRUE,,"estimated",TRUE
"pc2001__10__02","unemployment_rate_age15plus",0.0231043307201681,0.0074513351471567,616,36,1215493.335,354.701320933224,TRUE,,"estimated",TRUE
"pc2001__10__03","unemployment_rate_age15plus",0.0312021148943606,0.030721300828571,156,12,124611.425,57.9538902329405,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__10__04","unemployment_rate_age15plus",0.00650401229871602,0.00456075128423116,408,28,703995.44,230.557192846361,TRUE,,"estimated",TRUE
"pc2001__10__05","unemployment_rate_age15plus",0.0226129765552931,0.00938191121666903,447,36,867793.32,267.476171067708,TRUE,,"estimated",TRUE
"pc2001__10__06","unemployment_rate_age15plus",0,0,240,20,365470.98,129.462196982371,TRUE,,"estimated",TRUE
"pc2001__10__07","unemployment_rate_age15plus",0.0075689150697185,0.00604760054060282,295,24,454041.294999999,190.422799295454,TRUE,,"estimated",TRUE
"pc2001__10__08","unemployment_rate_age15plus",0,0,223,16,372111.765,111.708800552322,TRUE,,"estimated",TRUE
"pc2001__10__09","unemployment_rate_age15plus",0.0123654386718,0.0111288549798871,420,24,836218.615,235.713587604173,TRUE,,"estimated",TRUE
"pc2001__10__10","unemployment_rate_age15plus",0.00223778841779008,0.00192122498991679,409,24,755500.379999999,241.449187263944,TRUE,,"estimated",TRUE
"pc2001__10__11","unemployment_rate_age15plus",0.00227766267376284,0.00228273382471102,322,20,415228.300000001,170.539933664997,TRUE,,"estimated",TRUE
"pc2001__10__12","unemployment_rate_age15plus",0.000306226788698613,0.00030493043187354,205,16,335535.635,116.74244698555,TRUE,,"estimated",TRUE
"pc2001__10__13","unemployment_rate_age15plus",0.0248901926893707,0.00952474716958852,428,32,945955.914999999,259.233114814732,TRUE,,"estimated",TRUE
"pc2001__10__14","unemployment_rate_age15plus",0.0166239227792764,0.00687654481003906,468,32,1077428.91,254.930533189167,TRUE,,"estimated",TRUE
"pc2001__10__15","unemployment_rate_age15plus",0.0592847654713558,0.024671225255741,409,24,537908.175,194.074094652868,TRUE,,"estimated",TRUE
"pc2001__10__16","unemployment_rate_age15plus",0.00309797439966052,0.00310485457255791,477,28,794874.225000002,289.837516760584,TRUE,,"estimated",TRUE
"pc2001__10__17","unemployment_rate_age15plus",0.0356335734905214,0.0124061997312555,559,32,879053.430000001,299.116851464285,TRUE,,"estimated",TRUE
"pc2001__10__18","unemployment_rate_age15plus",0.00157148353609139,0.00140816172887604,453,28,824685.7,242.592280177298,TRUE,,"estimated",TRUE
"pc2001__10__19","unemployment_rate_age15plus",0.0162772889903531,0.0112673151670281,410,32,897792.009999999,219.956033106933,TRUE,,"estimated",TRUE
"pc2001__10__20","unemployment_rate_age15plus",0.00200989084890836,0.00108346899234972,306,24,670469.245,157.255171018326,TRUE,,"estimated",TRUE
"pc2001__10__21","unemployment_rate_age15plus",0.0112167052518287,0.0114190541081265,283,16,369701.699999999,149.193573659235,TRUE,,"estimated",TRUE
"pc2001__10__22","unemployment_rate_age15plus",0.0142670432999791,0.00523830344647932,480,24,962635.685,297.349658304327,TRUE,,"estimated",TRUE
"pc2001__10__23","unemployment_rate_age15plus",0.0121560688861592,0.00791812002789008,402,20,597379.8,247.442430122183,TRUE,,"estimated",TRUE
"pc2001__10__24","unemployment_rate_age15plus",0.00466413947588137,0.00325051866109673,205,11,366627.115,115.986399155294,TRUE,,"estimated",TRUE
"pc2001__10__25","unemployment_rate_age15plus",0.00747761222167044,0.00678104477855619,255,12,311374.13,149.345880808544,TRUE,,"estimated",TRUE
"pc2001__10__26","unemployment_rate_age15plus",0.00107153415107173,0.000767909882916827,203,12,170064.575,115.597992237862,TRUE,,"estimated",TRUE
"pc2001__10__27","unemployment_rate_age15plus",0.00484162266126223,0.00267441148427894,399,24,715265.365,242.689252900119,TRUE,,"estimated",TRUE
"pc2001__10__28","unemployment_rate_age15plus",0.0237713527697026,0.00673909278816663,866,52,1552863.24499999,397.73938853132,TRUE,,"estimated",TRUE
"pc2001__10__29","unemployment_rate_age15plus",0.0503515140316616,0.0126475029803992,428,24,659177.1,224.621214434831,TRUE,,"estimated",TRUE
"pc2001__10__30","unemployment_rate_age15plus",0.0278913240214651,0.00997855143317398,300,16,419143.96,165.483261233308,TRUE,,"estimated",TRUE
"pc2001__10__31","unemployment_rate_age15plus",0.0533747287161751,0.0303443093052151,240,16,353029.710000001,112.265689846439,TRUE,,"estimated",TRUE
"pc2001__10__32","unemployment_rate_age15plus",0.0148821877437541,0.00823784251006387,334,24,544759.96,180.782186757451,TRUE,,"estimated",TRUE
"pc2001__10__33","unemployment_rate_age15plus",0.0183870113502236,0.0101892510394581,213,16,233748.7,108.08221236378,TRUE,,"estimated",TRUE
"pc2001__10__34","unemployment_rate_age15plus",0.0154275490673058,0.00799109116763571,489,24,684823.619999999,257.326408782424,TRUE,,"estimated",TRUE
"pc2001__10__35","unemployment_rate_age15plus",0.00567016381850366,0.0042784477875752,554,32,927866.490000002,331.829704064971,TRUE,,"estimated",TRUE
"pc2001__10__36","unemployment_rate_age15plus",0.0110468838173189,0.0076637169521678,407,20,587418.145,205.918634839085,TRUE,,"estimated",TRUE
"pc2001__10__37","unemployment_rate_age15plus",0.00859080016098302,0.00740970434475822,329,16,531248.535000001,205.676095902465,TRUE,,"estimated",TRUE
"pc2001__11__01","unemployment_rate_age15plus",0.0181319557806776,0.016930565955418,232,16,13571.895,93.906259941676,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__11__02","unemployment_rate_age15plus",0.0346157118675545,0.0131680010577692,655,36,48891.96,307.362690312823,TRUE,,"estimated",TRUE
"pc2001__11__03","unemployment_rate_age15plus",0.0281146945053379,0.0093946409138532,702,36,57851.4200000001,350.446024513273,TRUE,,"estimated",TRUE
"pc2001__11__04","unemployment_rate_age15plus",0.0588567192969063,0.0103165105616302,929,56,104151.15,426.148053489007,TRUE,,"estimated",TRUE
