"target_unit_2001","outcome_id","estimate","std_error","n_sample_people","n_fsu","sum_person_weight","kish_effective_n","preferred_eligible","support_reason","status","analysis_eligible"
"pc2001__19__14","labor_force_participation_age15plus",0.451399767478661,0.0235521787467345,783,27,2257197.1225,407.834117279631,TRUE,,"estimated",TRUE
"pc2001__19__15","labor_force_participation_age15plus",0.542970128106193,0.0151689643966393,2022,80,7564179.90125,905.971332730958,TRUE,,"estimated",TRUE
"pc2001__19__16","labor_force_participation_age15plus",0.527094513453093,0.019015450768704,1312,52,3103491.465,436.439558943512,TRUE,,"estimated",TRUE
"pc2001__19__17","labor_force_participation_age15plus",0.45992182245698,0.0189425383237063,1365,56,3200069.55125001,902.727546984656,TRUE,,"estimated",TRUE
"pc2001__19__18","labor_force_participation_age15plus",0.516620794566311,0.0176101557709088,1667,66,5846111.11624996,512.749275201301,TRUE,,"estimated",TRUE
"pc2001__20__01","labor_force_participation_age15plus",0.479828554207766,0.0263926104467157,287,12,788249.149999999,113.69139335057,TRUE,,"estimated",TRUE
"pc2001__20__02","labor_force_participation_age15plus",0.40563254558927,0.0206133429986878,454,21,1439485.1975,229.748731637502,TRUE,,"estimated",TRUE
"pc2001__20__03","labor_force_participation_age15plus",0.497696759044031,0.0486720756082401,326,13,856922.935000003,156.209100554148,TRUE,,"estimated",TRUE
"pc2001__20__04","labor_force_participation_age15plus",0.346637522993492,0.0203867202380812,712,27,1538397.93625,350.903498230624,TRUE,,"estimated",TRUE
"pc2001__20__05","labor_force_participation_age15plus",0.258045129037035,0.0185195360366173,76,3,171166.8475,52.4906303946489,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__20__06","labor_force_participation_age15plus",0.504025996799328,0.0578680916445897,394,15,896268.410000003,129.390116796086,TRUE,,"estimated",TRUE
"pc2001__20__07","labor_force_participation_age15plus",0.398337811508111,0.0262221259917438,406,14,938030.047500001,134.607043015006,TRUE,,"estimated",TRUE
"pc2001__20__08","labor_force_participation_age15plus",0.405225731052399,0.0153103261901124,265,9,687332.827500001,100.718514817817,TRUE,,"estimated",TRUE
"pc2001__20__09","labor_force_participation_age15plus",0.47617293144658,0.0340669255796879,235,8,510650.154999999,68.0755125071501,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__20__10","labor_force_participation_age15plus",0.501238227986639,0.0262548631257823,437,16,1127509.445,137.237918325037,TRUE,,"estimated",TRUE
"pc2001__20__11","labor_force_participation_age15plus",0.452036276737492,0.0336965957794583,582,20,1668681.06625,210.003132296912,TRUE,,"estimated",TRUE
"pc2001__20__12","labor_force_participation_age15plus",0.416548202854395,0.0233097135583135,903,33,1607481.05000001,296.660200973939,TRUE,,"estimated",TRUE
"pc2001__20__13","labor_force_participation_age15plus",0.501835066196941,0.0246438189410168,869,34,1136089.125,307.996474216346,TRUE,,"estimated",TRUE
"pc2001__20__14","labor_force_participation_age15plus",0.4950186716073,0.0250534856036042,959,37,2008314.31625001,439.982458561905,TRUE,,"estimated",TRUE
"pc2001__20__15","labor_force_participation_age15plus",0.516709411681899,0.0720469530079543,162,6,366001.25375,70.8213787689682,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__20__16","labor_force_participation_age15plus",0.548879736637464,0.0536038794504117,378,15,1021120.9375,155.320139527018,TRUE,,"estimated",TRUE
"pc2001__20__17","labor_force_participation_age15plus",0.44076402784598,0.0204216275221744,578,23,1485318.115,309.742656919926,TRUE,,"estimated",TRUE
"pc2001__20__18","labor_force_participation_age15plus",0.414433813031388,0.0143988419119244,943,37,1329587.68125,503.133850014118,TRUE,,"estimated",TRUE
"pc2001__21__01","labor_force_participation_age15plus",0.59119300095583,0.0260535249597025,457,17,993653.395000002,217.309340564766,TRUE,,"estimated",TRUE
"pc2001__21__02","labor_force_participation_age15plus",0.586967189423915,0.0448363342273834,165,7,314822.1925,76.1100661285049,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__21__03","labor_force_participation_age15plus",0.555305118326142,0.0506411101626202,241,10,603233.882499999,171.098595067606,TRUE,,"estimated",TRUE
"pc2001__21__04","labor_force_participation_age15plus",0.725108693850472,0.0397396495612857,111,5,323139.54375,68.9008578838984,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__21__05","labor_force_participation_age15plus",0.579376565965355,0.0234048972135808,696,30,1370648.14,316.625984164654,TRUE,,"estimated",TRUE
"pc2001__21__06","labor_force_participation_age15plus",0.430855150667065,0.0456328183329708,354,15,793820.552499999,157.013753629595,TRUE,,"estimated",TRUE
"pc2001__21__07","labor_force_participation_age15plus",0.51219273297742,0.0250850170326238,849,35,2128899.08875,355.958009508765,TRUE,,"estimated",TRUE
"pc2001__21__08","labor_force_participation_age15plus",0.40605384462054,0.0199948081416785,610,28,1319132.4275,361.54030511175,TRUE,,"estimated",TRUE
"pc2001__21__09","labor_force_participation_age15plus",0.386701794694119,0.0282527745285149,533,22,1226159.085,260.917699455247,TRUE,,"estimated",TRUE
"pc2001__21__10","labor_force_participation_age15plus",0.338501694180838,0.0295897726178553,395,16,977775.268750001,242.949386359487,TRUE,,"estimated",TRUE
"pc2001__21__12","labor_force_participation_age15plus",0.489949788705609,0.0299783569266128,665,28,1567212.38625,351.893229120466,TRUE,,"estimated",TRUE
"pc2001__21__13","labor_force_participation_age15plus",0.404155855954143,0.0193721168201875,560,23,1372088.58125,321.62539807545,TRUE,,"estimated",TRUE
"pc2001__21__14","labor_force_participation_age15plus",0.384990979046388,0.020842924628876,332,13,843537.482499999,180.960657260444,TRUE,,"estimated",TRUE
"pc2001__21__15","labor_force_participation_age15plus",0.398520716878207,0.0226275933162252,293,12,724781.134999999,174.964115672579,TRUE,,"estimated",TRUE
"pc2001__21__16","labor_force_participation_age15plus",0.401796226787109,0.0328380749352519,231,8,508957.168749999,104.162082891843,TRUE,,"estimated",TRUE
"pc2001__21__17","labor_force_participation_age15plus",0.40575344324231,0.0180524513143781,749,29,1386224.41625,443.376041101423,TRUE,,"estimated",TRUE
"pc2001__21__18","labor_force_participation_age15plus",0.415453227127676,0.0183171719548504,517,17,1230124.9825,292.581585575858,TRUE,,"estimated",TRUE
"pc2001__21__19","labor_force_participation_age15plus",0.499278398970811,0.0209511143628258,1260,49,2505242.58125,511.731557169726,TRUE,,"estimated",TRUE
"pc2001__21__20","labor_force_participation_age15plus",0.448536191682158,0.0409654450490594,195,7,417486.48375,73.7258174615327,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__21__21","labor_force_participation_age15plus",0.629257676285935,0.0649045721680069,244,9,522556.8275,78.0920269988436,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__21__22","labor_force_participation_age15plus",0.641850183217032,0.0743326963324008,138,5,383603.117500001,80.5646963898192,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__21__23","labor_force_participation_age15plus",0.672196538661491,0.0807637799093324,193,8,452505.7275,70.9768022964104,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__21__24","labor_force_participation_age15plus",0.564013848721981,0.0272491874501446,453,19,971761.511249998,213.801343463212,TRUE,,"estimated",TRUE
"pc2001__21__25","labor_force_participation_age15plus",0.506064033799415,0.0694074102877324,144,6,373763.27375,57.083583646162,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__21__26","labor_force_participation_age15plus",0.499849624568243,0.0415732355419226,333,13,861988.38125,156.135045108675,TRUE,,"estimated",TRUE
"pc2001__21__27","labor_force_participation_age15plus",0.425958004777953,0.0363666958893109,364,13,745475.698749999,122.675324914192,TRUE,,"estimated",TRUE
"pc2001__21__28","labor_force_participation_age15plus",0.55860337834682,0.0503624413412846,545,19,1069139.195,147.928114030589,TRUE,,"estimated",TRUE
"pc2001__21__29","labor_force_participation_age15plus",0.522504848667404,0.048137027400684,372,15,821505.357500001,136.448096503917,TRUE,,"estimated",TRUE
"pc2001__21__30","labor_force_participation_age15plus",0.600599399904377,0.0850347145096508,137,5,278848.47625,27.685719767178,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__22__01","labor_force_participation_age15plus",0.760999085595819,0.0482744464279323,183,7,457408.50625,59.4218085398408,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__22__02","labor_force_participation_age15plus",0.567562470225501,0.040474109682802,638,25,1640686.81,315.950906792427,TRUE,,"estimated",TRUE
"pc2001__22__03","labor_force_participation_age15plus",0.472966563303142,0.0217998156608858,304,13,1073011.90375,192.126883108243,TRUE,,"estimated",TRUE
"pc2001__22__04","labor_force_participation_age15plus",0.695951248856508,0.0324693531671515,468,18,1141252.41,203.728713146659,TRUE,,"estimated",TRUE
"pc2001__22__05","labor_force_participation_age15plus",0.553833424435984,0.0311304584227073,473,18,880346.246249998,215.57501453768,TRUE,,"estimated",TRUE
"pc2001__22__06","labor_force_participation_age15plus",0.676737660599729,0.0289961127569808,608,23,1452807.945,237.686678456074,TRUE,,"estimated",TRUE
"pc2001__22__07","labor_force_participation_age15plus",0.674936494662376,0.028365586872906,715,26,1545095.5175,264.599792624347,TRUE,,"estimated",TRUE
"pc2001__22__08","labor_force_participation_age15plus",0.672048972631992,0.0348464973798248,259,9,546725.15875,124.196350833638,TRUE,,"estimated",TRUE
"pc2001__22__09","labor_force_participation_age15plus",0.63796909591933,0.0373613478541205,582,19,1245969.9225,291.081624816166,TRUE,,"estimated",TRUE
"pc2001__22__10","labor_force_participation_age15plus",0.621823230980669,0.0229327692726086,1172,41,2367758.115,619.93712021986,TRUE,,"estimated",TRUE
"pc2001__22__11","labor_force_participation_age15plus",0.669617520783777,0.0291406887878275,972,34,2176128.27625,455.306484047604,TRUE,,"estimated",TRUE
"pc2001__22__12","labor_force_participation_age15plus",0.620495409572194,0.0348373607047085,265,9,702491.17,146.277363866654,TRUE,,"estimated",TRUE
"pc2001__22__13","labor_force_participation_age15plus",0.706841051924465,0.0198040236714818,186,6,495286.0375,102.481599685812,TRUE,,"estimated",TRUE
"pc2001__22__14","labor_force_participation_age15plus",0.760588048397065,0.0487053544361364,271,10,658116.325000001,143.212965992859,TRUE,,"estimated",TRUE
"pc2001__22__15","labor_force_participation_age15plus",0.639613669260068,0.0377031044856679,351,13,783750.21375,118.071295189428,TRUE,,"estimated",TRUE
"pc2001__22__16","labor_force_participation_age15plus",0.762680707156439,0.0468294433016384,257,8,729111.792500002,69.7050474651427,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__01","labor_force_participation_age15plus",0.519501179669512,0.0364862801877592,156,6,528071.09875,80.6033646026528,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__02","labor_force_participation_age15plus",0.526595751294049,0.0257407144308645,676,22,2292321.5,348.161765257194,TRUE,,"estimated",TRUE
"pc2001__23__03","labor_force_participation_age15plus",0.451007429936048,0.0171287917326293,320,11,986886.18625,173.840595529979,TRUE,,"estimated",TRUE
"pc2001__23__04","labor_force_participation_age15plus",0.413997178210136,0.0283401575235285,667,24,1304010.9925,297.239301376419,TRUE,,"estimated",TRUE
"pc2001__23__06","labor_force_participation_age15plus",0.527671023756251,0.0340775477883095,339,12,997373.62875,126.549941262952,TRUE,,"estimated",TRUE
"pc2001__23__07","labor_force_participation_age15plus",0.579458952167798,0.0904382695451575,198,8,796292.812500001,62.6350966147065,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__08","labor_force_participation_age15plus",0.612876264220352,0.0381274502563715,228,9,872056.11875,91.7670943836429,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__09","labor_force_participation_age15plus",0.563075142537306,0.0587902240786679,335,12,1044419.76625,120.680279832171,TRUE,,"estimated",TRUE
"pc2001__23__10","labor_force_participation_age15plus",0.459001076801177,0.0189722266467064,129,4,356034.853750001,51.9599434721521,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__23__11","labor_force_participation_age15plus",0.583885678252742,0.0409290537937217,446,17,1415984.74375,178.364360777991,TRUE,,"estimated",TRUE
"pc2001__23__12","labor_force_participation_age15plus",0.577261656825417,0.0462600754752972,278,11,898544.0075,97.7324546486463,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__13","labor_force_participation_age15plus",0.477557518565606,0.040010035957597,508,19,1380412.49875,233.63037008257,TRUE,,"estimated",TRUE
"pc2001__23__14","labor_force_participation_age15plus",0.47932312137582,0.0208971335658338,426,17,1172581.4225,207.592917789392,TRUE,,"estimated",TRUE
"pc2001__23__15","labor_force_participation_age15plus",0.418580421475968,0.0112397185276017,67,2,187954.1325,26.9127544538113,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__23__16","labor_force_participation_age15plus",0.462907299177291,0.0220028015600541,519,19,1673784.64624999,200.832705581864,TRUE,,"estimated",TRUE
"pc2001__23__17","labor_force_participation_age15plus",0.549447536144653,0.0293326607902636,573,22,1928707.51125,171.750086480121,TRUE,,"estimated",TRUE
"pc2001__23__18","labor_force_participation_age15plus",0.675380555232217,0.0436498901725475,286,10,789431.811250001,109.974507496773,TRUE,,"estimated",TRUE
"pc2001__23__19","labor_force_participation_age15plus",0.571999039064133,0.0481560661576278,268,9,521049.341250001,72.9809391660754,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__20","labor_force_participation_age15plus",0.592358215069472,0.0607705787847418,285,9,821692.092500001,109.877026766369,TRUE,,"estimated",TRUE
"pc2001__23__21","labor_force_participation_age15plus",0.566051500716713,0.0273526263244085,750,25,1762882.845,281.112012872542,TRUE,,"estimated",TRUE
"pc2001__23__22","labor_force_participation_age15plus",0.559662001017693,0.0254356249170327,328,11,990562.893749998,155.122294824667,TRUE,,"estimated",TRUE
"pc2001__23__23","labor_force_participation_age15plus",0.643809607545199,0.0713315074644565,239,8,607239.610000001,97.6686320431573,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__24","labor_force_participation_age15plus",0.84836665624208,0.0480235660730089,270,11,887888.988750001,78.2571734837903,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__25","labor_force_participation_age15plus",0.575468121460555,0.0353312236379064,469,17,1230279.6625,196.661275971907,TRUE,,"estimated",TRUE
"pc2001__23__26","labor_force_participation_age15plus",0.559265541782113,0.0254603981070078,959,35,2010268.88125,296.957102847843,TRUE,,"estimated",TRUE
"pc2001__23__27","labor_force_participation_age15plus",0.565600500149423,0.0459374990940514,300,10,866255.123749999,118.347874638746,TRUE,,"estimated",TRUE
"pc2001__23__28","labor_force_participation_age15plus",0.596010498717088,0.0408468077893245,286,10,669022.21875,74.6663458541282,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__29","labor_force_participation_age15plus",0.657417123450777,0.0414992298335781,428,15,1348979.94875,122.157650462977,TRUE,,"estimated",TRUE
"pc2001__23__30","labor_force_participation_age15plus",0.604676586347134,0.0433794618455326,489,17,1167282.895,152.679158477183,TRUE,,"estimated",TRUE
"pc2001__23__31","labor_force_participation_age15plus",0.522666611099606,0.0277984105824838,305,11,1001192.675,137.83020958672,TRUE,,"estimated",TRUE
"pc2001__23__32","labor_force_participation_age15plus",0.445384322833565,0.0186932328350568,693,27,1514512.13125,276.387394672512,TRUE,,"estimated",TRUE
"pc2001__23__33","labor_force_participation_age15plus",0.566018128918016,0.0407263946533349,211,7,746088.927500001,125.188268577008,TRUE,,"estimated",TRUE
"pc2001__23__34","labor_force_participation_age15plus",0.595427725567544,0.0343560469411457,382,15,1304471.295,136.704149313104,TRUE,,"estimated",TRUE
"pc2001__23__35","labor_force_participation_age15plus",0.600036607865265,0.05518850951949,417,15,1192346.22625,152.420961748422,TRUE,,"estimated",TRUE
"pc2001__23__36","labor_force_participation_age15plus",0.532357921259888,0.0636101617846404,108,4,467668.755,53.8305874698039,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__23__37","labor_force_participation_age15plus",0.562709626680832,0.026344506001922,248,9,702799.97,121.54121863317,TRUE,,"estimated",TRUE
"pc2001__23__38","labor_force_participation_age15plus",0.585810873585732,0.14249433493502,96,3,329550.3975,33.8966869848532,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__23__39","labor_force_participation_age15plus",0.561922194639683,0.0322175847026326,547,19,885343.146249998,208.577442940679,TRUE,,"estimated",TRUE
"pc2001__23__40","labor_force_participation_age15plus",0.546070554172977,0.0311281633107912,148,6,603112.590000001,76.4042090381097,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__41","labor_force_participation_age15plus",0.818954112267298,0.051087385997356,127,5,450311.11875,43.1689868942843,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__42","labor_force_participation_age15plus",0.659387245566896,0.099380206973153,220,8,846136.881249999,68.1678768109806,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__23__43","labor_force_participation_age15plus",0.691939383162059,0.0519274274135195,455,16,1703800.19,193.727094732936,TRUE,,"estimated",TRUE
"pc2001__23__44","labor_force_participation_age15plus",0.588718817468128,0.0377837254525957,454,15,1643461.75125,193.819661342864,TRUE,,"estimated",TRUE
"pc2001__23__45","labor_force_participation_age15plus",0.625480359656058,0.0385332210784826,466,16,1843821.58,255.23815474338,TRUE,,"estimated",TRUE
"pc2001__24__01","labor_force_participation_age15plus",0.485646793754618,0.0255584741928191,354,15,1112966.96375,201.650386366491,TRUE,,"estimated",TRUE
"pc2001__24__02","labor_force_participation_age15plus",0.57254718646093,0.0223261051882113,653,21,1875107.78,227.205582196201,TRUE,,"estimated",TRUE
"pc2001__24__03","labor_force_participation_age15plus",0.567559910733792,0.0371741991132436,359,11,1033072.9125,138.339962270931,TRUE,,"estimated",TRUE
"pc2001__24__04","labor_force_participation_age15plus",0.510830078965761,0.0353938329880305,475,17,1568011.70875,237.071214293003,TRUE,,"estimated",TRUE
"pc2001__24__05","labor_force_participation_age15plus",0.473108178026121,0.0289185493919257,418,15,1620280.9275,219.021382011756,TRUE,,"estimated",TRUE
"pc2001__24__06","labor_force_participation_age15plus",0.483489480073377,0.0243098519921413,262,10,616887.145,108.677267671002,TRUE,,"estimated",TRUE
"pc2001__24__07","labor_force_participation_age15plus",0.419963692526,0.0158639225288264,1678,65,3666640.37249998,758.543655320096,TRUE,,"estimated",TRUE
"pc2001__24__08","labor_force_participation_age15plus",0.463301233428044,0.0296835819661415,274,11,642152.985,102.848822213847,TRUE,,"estimated",TRUE
"pc2001__24__09","labor_force_participation_age15plus",0.495551143778792,0.0276624745014424,691,24,2544554.30500001,359.325441278776,TRUE,,"estimated",TRUE
"pc2001__24__10","labor_force_participation_age15plus",0.515986483769586,0.0247144227595938,557,17,1499217.93125,177.670593744563,TRUE,,"estimated",TRUE
"pc2001__24__11","labor_force_participation_age15plus",0.541474638268332,0,39,1,39869.59125,15.0974676720074,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__24__12","labor_force_participation_age15plus",0.499867781276905,0.0321493952144136,320,10,1416804.82625,139.373854587485,TRUE,,"estimated",TRUE
"pc2001__24__13","labor_force_participation_age15plus",0.566626908471289,0.0335105374290985,389,12,1079716.595,160.191332044738,TRUE,,"estimated",TRUE
"pc2001__24__14","labor_force_participation_age15plus",0.465455190196347,0.0331881586401692,813,29,2703767.32875,264.1592837411,TRUE,,"estimated",TRUE
"pc2001__24__15","labor_force_participation_age15plus",0.442646768126554,0.0359625709305167,390,14,1359669.59625,132.318217092124,TRUE,,"estimated",TRUE
"pc2001__24__16","labor_force_participation_age15plus",0.463297478467849,0.0258924668925546,410,14,1387631.17625,180.971783262559,TRUE,,"estimated",TRUE
"pc2001__24__17","labor_force_participation_age15plus",0.479683802637516,0.0403695344592558,545,18,1899030.54625,219.989665837535,TRUE,,"estimated",TRUE
"pc2001__24__18","labor_force_participation_age15plus",0.474082094979208,0.0526675059888562,554,18,2094157.3,220.316540276638,TRUE,,"estimated",TRUE
"pc2001__24__19","labor_force_participation_age15plus",0.471810088749116,0.025426185697912,789,27,2280219.77625,437.416544017588,TRUE,,"estimated",TRUE
"pc2001__24__20","labor_force_participation_age15plus",0.394317112373391,0.00468592959918419,59,2,222265.12875,31.447533787639,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__24__21","labor_force_participation_age15plus",0.42481813404296,0.0333599152311572,384,13,1560498.895,151.46405006451,TRUE,,"estimated",TRUE
"pc2001__24__22","labor_force_participation_age15plus",0.558069162288299,0.0252762806466329,1391,49,4861071.95500001,598.443350707403,TRUE,,"estimated",TRUE
"pc2001__24__24","labor_force_participation_age15plus",0.618240315726187,0.0617189020094633,147,5,671663.003750001,76.3909023359428,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__24__25","labor_force_participation_age15plus",0.593762560638749,0.0296524677126623,487,19,1737477.5725,190.740805076373,TRUE,,"estimated",TRUE
"pc2001__25__01","labor_force_participation_age15plus",0.353893596330098,0.0342454856685867,55,2,7644.07375,17.0001555553944,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__25__02","labor_force_participation_age15plus",0.66205881591559,0.0721694833264168,330,14,230183.14625,111.710049700297,TRUE,,"estimated",TRUE
"pc2001__26__01","labor_force_participation_age15plus",0.665747425277073,0.0338145820576456,512,24,237740.8725,173.697822592569,TRUE,,"estimated",TRUE
"pc2001__27__01","labor_force_participation_age15plus",0.526820277172488,0.0562018124048465,458,17,1165747.74,191.673646403846,TRUE,,"estimated",TRUE
"pc2001__27__02","labor_force_participation_age15plus",0.555409303052875,0.0395883799817762,344,13,1004577.30125,148.8879759693,TRUE,,"estimated",TRUE
"pc2001__27__03","labor_force_participation_age15plus",0.505572492633955,0.0239517622621641,1054,38,2998822.49250001,543.565317415673,TRUE,,"estimated",TRUE
"pc2001__27__04","labor_force_participation_age15plus",0.681533385818349,0.0249761777434763,422,17,1628768.12875,258.603868573276,TRUE,,"estimated",TRUE
"pc2001__27__05","labor_force_participation_age15plus",0.545765476739213,0.0202279382320736,466,18,1269326.78875,265.586399066165,TRUE,,"estimated",TRUE
"pc2001__27__06","labor_force_participation_age15plus",0.660054870285367,0.0394479054119191,190,7,696692.658750002,109.111788056356,TRUE,,"estimated",TRUE
"pc2001__27__07","labor_force_participation_age15plus",0.54181270913587,0.0500900447411103,583,22,1732565.72875,285.118193328008,TRUE,,"estimated",TRUE
"pc2001__27__08","labor_force_participation_age15plus",0.509943273597596,0.0413227224738482,292,12,1043931.66125,186.306944498878,TRUE,,"estimated",TRUE
"pc2001__27__09","labor_force_participation_age15plus",0.491576905145859,0.0173001524655604,1114,45,3037479.52125,677.220035441127,TRUE,,"estimated",TRUE
"pc2001__27__10","labor_force_participation_age15plus",0.647556126615212,0.0521927207514719,259,10,966896.45,178.114960852562,TRUE,,"estimated",TRUE
"pc2001__27__11","labor_force_participation_age15plus",0.471150010174759,0.0417747362124515,329,12,994900.6975,156.848022111325,TRUE,,"estimated",TRUE
"pc2001__27__12","labor_force_participation_age15plus",0.621514667575904,0.0244087362120942,266,10,834413.996250001,171.546902619979,TRUE,,"estimated",TRUE
"pc2001__27__13","labor_force_participation_age15plus",0.585715682468528,0.0364789763144959,376,16,1184506.3625,216.150392552725,TRUE,,"estimated",TRUE
"pc2001__27__14","labor_force_participation_age15plus",0.535929199496925,0.0501414982708833,570,22,1879838.76125,281.39244854705,TRUE,,"estimated",TRUE
"pc2001__27__15","labor_force_participation_age15plus",0.538233295647383,0.0192078317270668,573,21,1668903.32875,349.204417996929,TRUE,,"estimated",TRUE
"pc2001__27__16","labor_force_participation_age15plus",0.63753077744492,0.0210114858883457,312,10,847194.067500002,185.451589479463,TRUE,,"estimated",TRUE
"pc2001__27__17","labor_force_participation_age15plus",0.474080761977079,0.0298823023125114,345,12,833791.221250001,244.777256041664,TRUE,,"estimated",TRUE
"pc2001__27__18","labor_force_participation_age15plus",0.714511918448867,0.0376763157506523,321,12,950745.10125,168.27334756768,TRUE,,"estimated",TRUE
"pc2001__27__20","labor_force_participation_age15plus",0.546370891535899,0.0182340296684491,1641,60,3629042.48875001,817.645607670764,TRUE,,"estimated",TRUE
"pc2001__27__21","labor_force_participation_age15plus",0.489578860660242,0.01188647324059,2843,112,7415194.78875004,1351.28196324357,TRUE,,"estimated",TRUE
"pc2001__27__22","labor_force_participation_age15plus",0.47201405134416,0.0085478436940306,3173,132,7536738.03749999,2169.68358181561,TRUE,,"estimated",TRUE
"pc2001__27__24","labor_force_participation_age15plus",0.435821138902197,0.0232834340108854,600,24,2021531.705,342.660990335976,TRUE,,"estimated",TRUE
"pc2001__27__25","labor_force_participation_age15plus",0.518315741197005,0.016947392857425,2102,89,6470139.67250001,1057.11695777388,TRUE,,"estimated",TRUE
"pc2001__27__26","labor_force_participation_age15plus",0.52171572601322,0.0218489895950938,957,35,3133280.11499999,461.631610951071,TRUE,,"estimated",TRUE
"pc2001__27__27","labor_force_participation_age15plus",0.62683704405825,0.0353025957944009,632,23,1917743.88,308.578955997058,TRUE,,"estimated",TRUE
"pc2001__27__28","labor_force_participation_age15plus",0.536370779409154,0.0251722915557329,559,21,1662817.28375,361.761929222992,TRUE,,"estimated",TRUE
"pc2001__27__29","labor_force_participation_age15plus",0.454344854110429,0.0309098745858486,483,18,1644612.585,225.05543389113,TRUE,,"estimated",TRUE
"pc2001__27__30","labor_force_participation_age15plus",0.53884247977324,0.0195108700435499,1175,41,3395954.15625001,588.93309983876,TRUE,,"estimated",TRUE
"pc2001__27__31","labor_force_participation_age15plus",0.49008326897478,0.0256562503524584,684,26,1874352.6675,247.036686924792,TRUE,,"estimated",TRUE
"pc2001__27__32","labor_force_participation_age15plus",0.459889255340492,0.0491247401125296,530,21,1695525.5525,313.507566648483,TRUE,,"estimated",TRUE
"pc2001__27__33","labor_force_participation_age15plus",0.596759351778203,0.0595581341543796,70,3,281054.80375,47.4570281763297,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__27__34","labor_force_participation_age15plus",0.610909468717861,0.0235891287967154,817,31,2471211.70125,400.504931733317,TRUE,,"estimated",TRUE
"pc2001__27__35","labor_force_participation_age15plus",0.620482090218863,0.0387063366200665,477,18,1859732.14125,199.621532128632,TRUE,,"estimated",TRUE
"pc2001__28__01","labor_force_participation_age15plus",0.541310396011922,0.0203467984013262,1850,77,5712912.78125,810.991302893667,TRUE,,"estimated",TRUE
"pc2001__28__02","labor_force_participation_age15plus",0.506737390297424,0.0124301109990895,2307,100,5396253.16999999,1626.43849869831,TRUE,,"estimated",TRUE
"pc2001__28__09","labor_force_participation_age15plus",0.530230841607633,0.0277957160155194,866,39,2824990.34375,418.2306721531,TRUE,,"estimated",TRUE
"pc2001__28__10","labor_force_participation_age15plus",0.553351206140479,0.0235385903566659,513,23,1608101.70625,252.915899012192,TRUE,,"estimated",TRUE
"pc2001__28__11","labor_force_participation_age15plus",0.618282430885089,0.0282001262075467,571,24,1582732.32,326.556531403155,TRUE,,"estimated",TRUE
"pc2001__28__12","labor_force_participation_age15plus",0.579699678309893,0.0454165348512149,520,20,1532612.4125,261.300918114351,TRUE,,"estimated",TRUE
"pc2001__28__13","labor_force_participation_age15plus",0.626484890719338,0.0240416069226512,1206,53,4501882.0075,296.685124909145,TRUE,,"estimated",TRUE
"pc2001__28__14","labor_force_participation_age15plus",0.479568279891987,0.0255873735589083,1284,56,4016843.82500001,385.24165312953,TRUE,,"estimated",TRUE
"pc2001__28__15","labor_force_participation_age15plus",0.585933615258261,0.037251402090849,712,31,2781992.9725,266.714100621762,TRUE,,"estimated",TRUE
"pc2001__28__16","labor_force_participation_age15plus",0.529712206181609,0.017879641433398,1328,60,3922955.22125,544.055817737601,TRUE,,"estimated",TRUE
"pc2001__28__17","labor_force_participation_age15plus",0.6699951106178,0.0268661099791056,932,41,3038686.565,263.044884246044,TRUE,,"estimated",TRUE
