"target_unit_2001","outcome_id","estimate","std_error","n_sample_people","n_fsu","sum_person_weight","kish_effective_n","preferred_eligible","support_reason","status","analysis_eligible"
"pc2001__33__01","labor_force_participation_age15plus",0.482452234412307,0.0274521326525992,843,36,2448139.04000001,327.42747945584,TRUE,,"estimated",TRUE
"pc2001__33__02","labor_force_participation_age15plus",0.448275302863695,0.0224397702524405,1021,44,3334165.24500004,531.894893796863,TRUE,,"estimated",TRUE
"pc2001__33__03","labor_force_participation_age15plus",0.484073044258587,0.0251431584411518,926,40,3115394.48,397.650856243387,TRUE,,"estimated",TRUE
"pc2001__33__04","labor_force_participation_age15plus",0.600753956164116,0.0302917451787534,924,40,2337769.865,350.116017057776,TRUE,,"estimated",TRUE
"pc2001__33__05","labor_force_participation_age15plus",0.618822916203727,0.0341853799380467,874,36,2127480.65,326.501157355028,TRUE,,"estimated",TRUE
"pc2001__33__06","labor_force_participation_age15plus",0.662928335557694,0.0482215880283579,623,28,1471775.285,170.146979483292,TRUE,,"estimated",TRUE
"pc2001__33__07","labor_force_participation_age15plus",0.684122022091327,0.0334029812161929,644,28,2102450.935,206.13805479717,TRUE,,"estimated",TRUE
"pc2001__33__08","labor_force_participation_age15plus",0.719199371909026,0.0192059705812653,890,40,2309200.515,396.791570498502,TRUE,,"estimated",TRUE
"pc2001__33__09","labor_force_participation_age15plus",0.694330743975808,0.0373874304363008,387,20,1103161.68,175.833358873055,TRUE,,"estimated",TRUE
"pc2001__33__10","labor_force_participation_age15plus",0.643237256914903,0.0321906078822656,708,36,2166720.895,258.519116238387,TRUE,,"estimated",TRUE
"pc2001__33__11","labor_force_participation_age15plus",0.587302992130993,0.0304217652092261,368,16,530369.995,133.723210697166,TRUE,,"estimated",TRUE
"pc2001__33__12","labor_force_participation_age15plus",0.599873152746593,0.0216748643784271,1085,55,3896126.92999999,469.83489601716,TRUE,,"estimated",TRUE
"pc2001__33__13","labor_force_participation_age15plus",0.667028072345687,0.0275278354936496,602,28,1328590.08,187.024153670179,TRUE,,"estimated",TRUE
"pc2001__33__14","labor_force_participation_age15plus",0.559916123679448,0.0385949896190508,364,16,793589.889999999,130.983940599323,TRUE,,"estimated",TRUE
"pc2001__33__15","labor_force_participation_age15plus",0.626800432110882,0.0245078339795369,695,32,1574697.67,285.202374767278,TRUE,,"estimated",TRUE
"pc2001__33__16","labor_force_participation_age15plus",0.779046944117315,0.0476551770138178,240,12,308899.62,69.0407839179716,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__33__17","labor_force_participation_age15plus",0.664592846882948,0.0535885561431724,272,12,604022.269999999,65.9846095154437,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__33__18","labor_force_participation_age15plus",0.620515556431856,0.0514440584034319,685,32,1767427.47,205.773962317071,TRUE,,"estimated",TRUE
"pc2001__33__19","labor_force_participation_age15plus",0.606096475078038,0.0498724690001979,438,20,1173060.155,124.973789887174,TRUE,,"estimated",TRUE
"pc2001__33__20","labor_force_participation_age15plus",0.739268976789567,0.0438747257485116,346,16,843371.579999999,119.308063070596,TRUE,,"estimated",TRUE
"pc2001__33__21","labor_force_participation_age15plus",0.567865993793371,0.0311916193923618,598,28,1581275.415,235.244810872872,TRUE,,"estimated",TRUE
"pc2001__33__22","labor_force_participation_age15plus",0.610963230315745,0.0379034781665769,458,20,1066805.19,194.344775339216,TRUE,,"estimated",TRUE
"pc2001__33__23","labor_force_participation_age15plus",0.707742732581832,0.0518203775082651,436,20,936841.989999999,115.749364564328,TRUE,,"estimated",TRUE
"pc2001__33__24","labor_force_participation_age15plus",0.595804026982531,0.0372027567097521,729,32,2169915.05,285.221170084758,TRUE,,"estimated",TRUE
"pc2001__33__25","labor_force_participation_age15plus",0.718495996251814,0.0477542882734147,344,16,877523.345,123.173187925562,TRUE,,"estimated",TRUE
"pc2001__33__26","labor_force_participation_age15plus",0.716090755322266,0.0294045108193246,474,23,1151783.47,237.309377036831,TRUE,,"estimated",TRUE
"pc2001__33__27","labor_force_participation_age15plus",0.653048361504061,0.0411471462848465,455,20,813059.08,129.657152852846,TRUE,,"estimated",TRUE
"pc2001__33__28","labor_force_participation_age15plus",0.478674285759171,0.0280703238872884,556,24,1354526.145,232.367853916365,TRUE,,"estimated",TRUE
"pc2001__33__29","labor_force_participation_age15plus",0.622594284670418,0.0299810350755639,800,36,1942283.265,307.917887854199,TRUE,,"estimated",TRUE
"pc2001__33__30","labor_force_participation_age15plus",0.406519992531333,0.0201730207184516,543,24,1057564.555,251.962741128072,TRUE,,"estimated",TRUE
"pc2001__34__01","labor_force_participation_age15plus",0.471533923303835,0.0341693525267265,90,4,23730,42.7673494298729,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__34__02","labor_force_participation_age15plus",0.569920391298727,0.0263181997531509,1221,52,606239.635000003,566.341299007093,TRUE,,"estimated",TRUE
"pc2001__34__03","labor_force_participation_age15plus",0.375456261799874,0.0545297045911744,136,4,26814.375,99.7171104908052,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__34__04","labor_force_participation_age15plus",0.562928079908027,0.0410032089123511,254,12,119965.92,116.445599139556,TRUE,,"estimated",TRUE
"pc2001__35__01","labor_force_participation_age15plus",0.582771511067234,0.0145042692650537,1423,64,225055.604999999,781.681192245781,TRUE,,"estimated",TRUE
"pc2001__35__02","labor_force_participation_age15plus",0.580867383799455,0.0640705758457622,166,6,22111.665,64.1209423666055,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__01__01","employment_rate_age15plus",0.413410853428629,0.0180245782581227,501,18,237829.085,165.306387638127,TRUE,,"estimated",TRUE
"pc2001__01__02","employment_rate_age15plus",0.550756804126549,0.0360214824294009,1287,38,569994.91,525.676943641173,TRUE,,"estimated",TRUE
"pc2001__01__03","employment_rate_age15plus",0.459480611799417,0.027576299600846,1814,54,690154.300000004,720.951607610235,TRUE,,"estimated",TRUE
"pc2001__01__04","employment_rate_age15plus",0.61693202374616,0.0435016300449011,723,21,370750.425000002,395.021162940513,TRUE,,"estimated",TRUE
"pc2001__01__05","employment_rate_age15plus",0.422416494824718,0.0216650164332817,851,24,531382.185000001,238.669682124971,TRUE,,"estimated",TRUE
"pc2001__01__06","employment_rate_age15plus",0.372705283229693,0.0156659713002546,1640,47,741039.71,740.11631172418,TRUE,,"estimated",TRUE
"pc2001__01__09","employment_rate_age15plus",0.907411841231983,0.00753694032293786,177,8,240533.08,39.7175263560905,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__01__10","employment_rate_age15plus",0.673311376789433,0.0369255770462178,802,28,548484.925000001,335.697734457083,TRUE,,"estimated",TRUE
"pc2001__01__12","employment_rate_age15plus",0.782094826666406,0.0401750093857732,92,3,362990.51,63.4386778181706,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__01__13","employment_rate_age15plus",0.535028984693772,0.0326322466816537,2417,84,1270273.9,1059.71065236474,TRUE,,"estimated",TRUE
"pc2001__01__14","employment_rate_age15plus",0.71544673140148,0.0685339220004237,408,16,439393.67,195.146887542769,TRUE,,"estimated",TRUE
"pc2001__02__01","employment_rate_age15plus",0.642542134502404,0.0474733964570707,552,20,352131.25,325.252977143067,TRUE,,"estimated",TRUE
"pc2001__02__02","employment_rate_age15plus",0.687366720735734,0.0252471425901064,1101,44,1010195.59,769.19702577061,TRUE,,"estimated",TRUE
"pc2001__02__03","employment_rate_age15plus",0.868817556705372,0.0396989028526526,173,8,24135.28,91.2236623967777,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__02__04","employment_rate_age15plus",0.710907448939138,0.0496864006473825,402,16,289258.975,125.922737487951,TRUE,,"estimated",TRUE
"pc2001__02__05","employment_rate_age15plus",0.680390870444113,0.031007517393773,774,32,617019.28,454.176773828326,TRUE,,"estimated",TRUE
"pc2001__02__06","employment_rate_age15plus",0.836892810187353,0.0205461921668691,480,20,285494.435,330.561979226239,TRUE,,"estimated",TRUE
"pc2001__02__07","employment_rate_age15plus",0.667516688143846,0.0243457068819996,518,20,344156.01,312.951687283699,TRUE,,"estimated",TRUE
"pc2001__02__08","employment_rate_age15plus",0.692844207155876,0.029517008918532,412,16,257761.165,283.471962229605,TRUE,,"estimated",TRUE
"pc2001__02__09","employment_rate_age15plus",0.674145781266368,0.0211857131267829,654,24,398579.264999999,423.310791880456,TRUE,,"estimated",TRUE
"pc2001__02__10","employment_rate_age15plus",0.653614015284697,0.0578601680191706,525,20,303657.334999999,280.90878356228,TRUE,,"estimated",TRUE
"pc2001__02__11","employment_rate_age15plus",0.698487198353861,0.0356310275636642,677,28,493428.535,290.915757253077,TRUE,,"estimated",TRUE
"pc2001__02__12","employment_rate_age15plus",0.775198702658704,0.0297576150701046,169,8,55528.9499999999,105.33586722142,TRUE,,"estimated",TRUE
"pc2001__03__01","employment_rate_age15plus",0.492530358599542,0.0247752063950936,798,28,1518658.245,468.437490202637,TRUE,,"estimated",TRUE
"pc2001__03__02","employment_rate_age15plus",0.514339593636251,0.0219094346087046,1166,40,2035675.19,618.299499368652,TRUE,,"estimated",TRUE
"pc2001__03__03","employment_rate_age15plus",0.386005136529785,0.0395928213958198,440,16,671385.185000001,275.011006867949,TRUE,,"estimated",TRUE
"pc2001__03__04","employment_rate_age15plus",0.448530232526145,0.025249284069022,860,32,1631107.33,409.852583630323,TRUE,,"estimated",TRUE
"pc2001__03__05","employment_rate_age15plus",0.473194575444297,0.0331823433531031,544,20,1188656.98,291.663139219351,TRUE,,"estimated",TRUE
"pc2001__03__06","employment_rate_age15plus",0.518262693195679,0.0233185527307902,324,12,461106.005,227.899211565407,TRUE,,"estimated",TRUE
"pc2001__03__07","employment_rate_age15plus",0.426597993314933,0.0353209348564836,290,11,339920.305,157.874231818122,TRUE,,"estimated",TRUE
"pc2001__03__08","employment_rate_age15plus",0.464931552151458,0.0418556415783939,340,12,347983.18,196.193358196526,TRUE,,"estimated",TRUE
"pc2001__03__09","employment_rate_age15plus",0.47183110560368,0.0261305188931494,1181,44,1972849.34999999,504.896458545665,TRUE,,"estimated",TRUE
"pc2001__03__10","employment_rate_age15plus",0.53284576973266,0.0326192271414405,451,16,488588.565,135.888872191263,TRUE,,"estimated",TRUE
"pc2001__03__11","employment_rate_age15plus",0.539575811093269,0.0364856973589576,797,28,1125963.91,213.036296012684,TRUE,,"estimated",TRUE
"pc2001__03__12","employment_rate_age15plus",0.464569774904477,0.087566607070965,406,16,422688.325,104.13077295293,TRUE,,"estimated",TRUE
"pc2001__03__13","employment_rate_age15plus",0.543313531916792,0.0398932098771019,499,16,506124.565,183.868729555497,TRUE,,"estimated",TRUE
"pc2001__03__14","employment_rate_age15plus",0.699115045095881,0.0317737714915474,493,19,834770.785000001,218.579666425203,TRUE,,"estimated",TRUE
"pc2001__03__15","employment_rate_age15plus",0.780169503622251,0.039441050133464,334,12,489973.01,115.837322466509,TRUE,,"estimated",TRUE
"pc2001__03__16","employment_rate_age15plus",0.567210192959634,0.0389724357833154,814,28,1197097.255,358.240844371578,TRUE,,"estimated",TRUE
"pc2001__03__17","employment_rate_age15plus",0.545612102678356,0.0311665977970341,680,24,1300676.06,312.604903602668,TRUE,,"estimated",TRUE
"pc2001__04__01","employment_rate_age15plus",0.449026323857901,0.0338863360083519,869,39,687524.034999999,288.412305567738,TRUE,,"estimated",TRUE
"pc2001__05__01","employment_rate_age15plus",0.844747236779923,0.033654054188901,281,12,198482.2,108.421210021684,TRUE,,"estimated",TRUE
"pc2001__05__02","employment_rate_age15plus",0.797403493482203,0.0352740099951494,275,12,232078.755,125.837101666468,TRUE,,"estimated",TRUE
"pc2001__05__03","employment_rate_age15plus",0.748094691430821,0.0428158725558761,271,12,165431.865,82.9821025925355,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__05__04","employment_rate_age15plus",0.70793369530459,0.0447536735207703,358,15,429440.175,133.912516586898,TRUE,,"estimated",TRUE
"pc2001__05__06","employment_rate_age15plus",0.644250784532509,0.0369077871789377,523,20,460522.660000002,199.596169398804,TRUE,,"estimated",TRUE
"pc2001__05__07","employment_rate_age15plus",0.633410910509178,0.0636487492539025,274,12,296545.555000001,118.613883679751,TRUE,,"estimated",TRUE
"pc2001__05__08","employment_rate_age15plus",0.584363949396918,0.0684066547896428,298,12,180712.705,131.695989181042,TRUE,,"estimated",TRUE
"pc2001__05__09","employment_rate_age15plus",0.623929384273489,0.0767633257062573,380,16,456342.54,168.194975659413,TRUE,,"estimated",TRUE
"pc2001__05__10","employment_rate_age15plus",0.747523964088292,0.0397955843491468,204,8,116009.525,78.514084895081,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__05__12","employment_rate_age15plus",0.562288846413493,0.0239942027613084,655,24,834912.115000001,275.729126127265,TRUE,,"estimated",TRUE
"pc2001__05__13","employment_rate_age15plus",0.413638391273462,0.138184306803893,627,24,1270915.07,62.9604714885735,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__01","employment_rate_age15plus",0.520127424605423,0.0606400075335568,307,12,327756.165,102.392183140983,TRUE,,"estimated",TRUE
"pc2001__06__02","employment_rate_age15plus",0.478621191221441,0.0438860043964626,473,16,757942.955000002,285.571803789242,TRUE,,"estimated",TRUE
"pc2001__06__03","employment_rate_age15plus",0.459713819948158,0.0440112720883222,579,20,742960.24,327.445121718751,TRUE,,"estimated",TRUE
"pc2001__06__04","employment_rate_age15plus",0.591077697007073,0.0251165971242614,351,12,579116.065000001,135.842794967581,TRUE,,"estimated",TRUE
"pc2001__06__05","employment_rate_age15plus",0.568001615878888,0.0323182486890545,355,12,615244.129999999,151.561574625337,TRUE,,"estimated",TRUE
"pc2001__06__06","employment_rate_age15plus",0.588186954627138,0.0475010165979952,562,20,852755.465000002,181.459398627053,TRUE,,"estimated",TRUE
"pc2001__06__07","employment_rate_age15plus",0.587816223540296,0.0404019338357419,434,16,970334.94,229.126357164777,TRUE,,"estimated",TRUE
"pc2001__06__08","employment_rate_age15plus",0.586231459359018,0.0304539909744998,565,20,967189.795000001,243.789856746943,TRUE,,"estimated",TRUE
"pc2001__06__09","employment_rate_age15plus",0.679690277865309,0.027847153331989,558,20,948809.164999997,198.892994738612,TRUE,,"estimated",TRUE
"pc2001__06__10","employment_rate_age15plus",0.514944485941593,0.0384647509044569,341,12,598213.785,117.773044312578,TRUE,,"estimated",TRUE
"pc2001__06__11","employment_rate_age15plus",0.549796025217206,0.0435186967802297,470,16,898055.865000001,157.623179604511,TRUE,,"estimated",TRUE
"pc2001__06__12","employment_rate_age15plus",0.503543503052904,0.0335413001940174,722,24,1119718.945,207.961225129607,TRUE,,"estimated",TRUE
"pc2001__06__13","employment_rate_age15plus",0.514001993152723,0.0305128527374734,639,20,1128112.25,277.300946576764,TRUE,,"estimated",TRUE
"pc2001__06__14","employment_rate_age15plus",0.452012302637206,0.0474364039890809,419,16,525750.69,150.889586247557,TRUE,,"estimated",TRUE
"pc2001__06__15","employment_rate_age15plus",0.5301649515408,0.0200564927345482,339,12,616080.635,180.764448485023,TRUE,,"estimated",TRUE
"pc2001__06__16","employment_rate_age15plus",0.517680291884331,0.0392161664930239,345,12,635446.24,127.703767493858,TRUE,,"estimated",TRUE
"pc2001__06__17","employment_rate_age15plus",0.482599985693235,0.0434028759974454,321,12,611458.98,153.486608643905,TRUE,,"estimated",TRUE
"pc2001__06__18","employment_rate_age15plus",0.585754900746651,0.0622242358939211,393,16,1026713.45,69.9751815669004,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__06__19","employment_rate_age15plus",0.483137579574646,0.0334441756861404,759,28,1473085.38,360.50818965772,TRUE,,"estimated",TRUE
"pc2001__07__01","employment_rate_age15plus",0.456998395980853,0.0138333886175644,2079,98,6517755.76500007,1101.9347028914,TRUE,,"estimated",TRUE
"pc2001__07__02","employment_rate_age15plus",0.336357745968091,0,26,1,91188.505,19.5041230586904,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__07__03","employment_rate_age15plus",0.412102563224192,0.0295672422451696,273,12,841884.22,139.922084477361,TRUE,,"estimated",TRUE
"pc2001__07__04","employment_rate_age15plus",0.35750818044139,0.0135212019505286,43,2,63560.1399999999,22.874497490663,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__07__07","employment_rate_age15plus",0.44338236895098,0.14450796940241,50,2,160747.1,38.9307569567282,FALSE,"too_few_psus;low_kish_effective_n","estimated",FALSE
"pc2001__07__08","employment_rate_age15plus",0.380599190181822,0.0808978818315811,90,5,320446.005,34.2733056578937,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__07__09","employment_rate_age15plus",0.433949158693856,0.033976020032713,123,6,703192.595000001,66.7299285424359,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__01","employment_rate_age15plus",0.639422790132777,0.0463677182240736,542,20,1444954.855,176.170560428045,TRUE,,"estimated",TRUE
"pc2001__08__02","employment_rate_age15plus",0.564009639171515,0.0395946632349726,352,12,1206970.95,132.496953351206,TRUE,,"estimated",TRUE
"pc2001__08__03","employment_rate_age15plus",0.603685178918114,0.0254767819384031,525,16,1235898.745,138.714538710226,TRUE,,"estimated",TRUE
"pc2001__08__04","employment_rate_age15plus",0.524509071548674,0.0197487461500663,552,20,1475963.805,265.041800358169,TRUE,,"estimated",TRUE
"pc2001__08__05","employment_rate_age15plus",0.544055488092723,0.0278011649396794,469,16,1139998.095,248.64761842881,TRUE,,"estimated",TRUE
"pc2001__08__06","employment_rate_age15plus",0.5732359278281,0.0565756786047611,460,16,2408485.36,169.398552787934,TRUE,,"estimated",TRUE
"pc2001__08__07","employment_rate_age15plus",0.594081570180856,0.038193862414753,468,16,1685794.595,167.808382088708,TRUE,,"estimated",TRUE
"pc2001__08__08","employment_rate_age15plus",0.529139607180595,0.0638972005202642,331,12,721131.89,152.287855401308,TRUE,,"estimated",TRUE
"pc2001__08__09","employment_rate_age15plus",0.499929235172505,0.0441673193813418,360,12,878720.434999998,175.064401515293,TRUE,,"estimated",TRUE
"pc2001__08__10","employment_rate_age15plus",0.594953346698837,0.0627773774050354,340,12,747099.865,91.823002412059,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__11","employment_rate_age15plus",0.643021932919298,0.0548644039099501,297,12,951169.095,103.86597064281,TRUE,,"estimated",TRUE
"pc2001__08__12","employment_rate_age15plus",0.563090963113433,0.0200164279378738,1326,48,3442419.27500001,427.288461069814,TRUE,,"estimated",TRUE
"pc2001__08__13","employment_rate_age15plus",0.609820980075616,0.0253332424347955,578,20,1360370.645,167.02743688517,TRUE,,"estimated",TRUE
"pc2001__08__14","employment_rate_age15plus",0.692367424664581,0.0397881059711348,519,20,1663317.025,156.249792769684,TRUE,,"estimated",TRUE
"pc2001__08__15","employment_rate_age15plus",0.59358583094732,0.038378211452076,581,20,1908374.865,233.320507520987,TRUE,,"estimated",TRUE
"pc2001__08__16","employment_rate_age15plus",0.630181213054038,0.0445006252870748,302,12,343452.63,157.789999980219,TRUE,,"estimated",TRUE
"pc2001__08__17","employment_rate_age15plus",0.795772660684291,0.044054501850948,412,16,1077705.54,134.500101860097,TRUE,,"estimated",TRUE
"pc2001__08__18","employment_rate_age15plus",0.743563155498548,0.0368368469087446,392,16,888922.165,125.508413994085,TRUE,,"estimated",TRUE
"pc2001__08__19","employment_rate_age15plus",0.600129345253067,0.0454442905362746,329,12,602225.425,130.097589972623,TRUE,,"estimated",TRUE
"pc2001__08__20","employment_rate_age15plus",0.505767291008846,0.0413905862634229,404,16,1245261.855,194.833508297478,TRUE,,"estimated",TRUE
"pc2001__08__21","employment_rate_age15plus",0.577700669462358,0.0355328267925485,589,20,1548129.615,261.581921822475,TRUE,,"estimated",TRUE
"pc2001__08__22","employment_rate_age15plus",0.671159783522618,0.0574209659209629,310,12,884060.025,151.837918936881,TRUE,,"estimated",TRUE
"pc2001__08__23","employment_rate_age15plus",0.669335136812706,0.0547094794298272,294,12,619927.615,95.8149640318201,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__24","employment_rate_age15plus",0.73823808406717,0.0281306044530169,383,16,1525644.3,207.734285436407,TRUE,,"estimated",TRUE
"pc2001__08__25","employment_rate_age15plus",0.71610338450175,0.0624319880154971,351,12,727838.3,178.68290884889,TRUE,,"estimated",TRUE
"pc2001__08__26","employment_rate_age15plus",0.643079879864726,0.0514808142368554,527,20,1945338.735,200.41046134518,TRUE,,"estimated",TRUE
"pc2001__08__27","employment_rate_age15plus",0.813083204765775,0.0422477608242931,271,12,705530.5,101.149626582397,TRUE,,"estimated",TRUE
"pc2001__08__28","employment_rate_age15plus",0.686223264659583,0.0456153700490648,429,16,1091996.335,164.235385652117,TRUE,,"estimated",TRUE
"pc2001__08__29","employment_rate_age15plus",0.6651267767062,0.0505379239341139,416,16,1393511.91,218.503915887386,TRUE,,"estimated",TRUE
"pc2001__08__30","employment_rate_age15plus",0.473782818665669,0.0484586722530475,445,16,1419093.915,221.619045074485,TRUE,,"estimated",TRUE
"pc2001__08__31","employment_rate_age15plus",0.693359522959212,0.036832589028716,270,12,624644.28,96.486050016878,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__08__32","employment_rate_age15plus",0.560436548439575,0.0362062320505458,333,12,901959.929999999,130.473463400042,TRUE,,"estimated",TRUE
"pc2001__09__01","employment_rate_age15plus",0.46173722146678,0.0249790351832941,624,20,2046229.665,233.296689655099,TRUE,,"estimated",TRUE
"pc2001__09__02","employment_rate_age15plus",0.439570964694988,0.0234499342074843,693,24,2248020.12500001,261.631035118777,TRUE,,"estimated",TRUE
"pc2001__09__03","employment_rate_age15plus",0.405508830002296,0.0400604458586952,565,20,1526474.405,165.285135573033,TRUE,,"estimated",TRUE
"pc2001__09__04","employment_rate_age15plus",0.533489461392526,0.0333354174603762,663,24,2190496.71,230.345679548684,TRUE,,"estimated",TRUE
"pc2001__09__05","employment_rate_age15plus",0.434317254644583,0.0365997828107244,372,12,1182948.765,136.51045044807,TRUE,,"estimated",TRUE
"pc2001__09__06","employment_rate_age15plus",0.569600261645988,0.0722139797169516,299,12,715990.340000001,103.518720092426,TRUE,,"estimated",TRUE
"pc2001__09__07","employment_rate_age15plus",0.373392393355321,0.0470233428089473,527,20,1997957.265,129.668136576874,TRUE,,"estimated",TRUE
"pc2001__09__08","employment_rate_age15plus",0.465955914158227,0.0388199865459749,357,12,754707.15,155.870081062235,TRUE,,"estimated",TRUE
"pc2001__09__09","employment_rate_age15plus",0.503112966218386,0.0283718454168486,589,20,3121700.275,252.143278754768,TRUE,,"estimated",TRUE
"pc2001__09__10","employment_rate_age15plus",0.454113214866432,0.0406884149908542,331,12,1247522.295,129.676545798924,TRUE,,"estimated",TRUE
"pc2001__09__11","employment_rate_age15plus",0.451597774467158,0.0298952246839226,535,20,1834745.335,221.875841173739,TRUE,,"estimated",TRUE
"pc2001__09__12","employment_rate_age15plus",0.437572929368072,0.0287554615167267,444,16,2358900.53000001,193.938041582652,TRUE,,"estimated",TRUE
"pc2001__09__13","employment_rate_age15plus",0.506155939438229,0.0374761715415707,350,12,934629.890000002,189.47311280013,TRUE,,"estimated",TRUE
"pc2001__09__14","employment_rate_age15plus",0.44319888670678,0.0209222394955834,470,16,1246765.88,137.416857789058,TRUE,,"estimated",TRUE
"pc2001__09__15","employment_rate_age15plus",0.40857112781401,0.019625307341762,591,20,2270363.18,220.925639845187,TRUE,,"estimated",TRUE
"pc2001__09__16","employment_rate_age15plus",0.576799309157576,0.0434125354732927,466,16,1514834.59,192.237203138925,TRUE,,"estimated",TRUE
"pc2001__09__17","employment_rate_age15plus",0.608657526914062,0.0393382380506444,416,16,1588870.14,155.648153387325,TRUE,,"estimated",TRUE
"pc2001__09__18","employment_rate_age15plus",0.463356348261913,0.0539182967627082,319,12,991479.65,107.863378394377,TRUE,,"estimated",TRUE
"pc2001__09__19","employment_rate_age15plus",0.482920708137969,0.0210971450996254,662,24,1901952.245,196.337150720291,TRUE,,"estimated",TRUE
"pc2001__09__20","employment_rate_age15plus",0.44535200929033,0.0217005841630855,683,24,2472390.215,330.169191379954,TRUE,,"estimated",TRUE
"pc2001__09__21","employment_rate_age15plus",0.441860758971218,0.0177237878729499,336,12,1216388.815,101.787610014706,TRUE,,"estimated",TRUE
"pc2001__09__22","employment_rate_age15plus",0.448131336948074,0.0219899229415075,374,12,2099552.67,114.218627048746,TRUE,,"estimated",TRUE
"pc2001__09__23","employment_rate_age15plus",0.419478562948942,0.0188448512128882,496,20,2172921.54,164.432873603999,TRUE,,"estimated",TRUE
"pc2001__09__24","employment_rate_age15plus",0.464702990553681,0.026433267337186,487,20,2447661.965,212.633340273494,TRUE,,"estimated",TRUE
"pc2001__09__25","employment_rate_age15plus",0.492591491762286,0.0385903609011873,503,20,2174116.5,147.195825040277,TRUE,,"estimated",TRUE
"pc2001__09__26","employment_rate_age15plus",0.707242255398113,0.0433133483024362,399,16,1831860.625,95.79913123169,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__27","employment_rate_age15plus",0.457949076551384,0.0298529344914224,705,24,3316255.175,184.174760245271,TRUE,,"estimated",TRUE
"pc2001__09__28","employment_rate_age15plus",0.485689673201557,0.0307826613650738,518,20,2016419.185,172.021974397717,TRUE,,"estimated",TRUE
"pc2001__09__29","employment_rate_age15plus",0.535219817885038,0.0342557928415875,273,11,818036.030000001,92.3675353822194,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__30","employment_rate_age15plus",0.428536474596053,0.0292287260881989,332,12,922314.875,120.099786072769,TRUE,,"estimated",TRUE
"pc2001__09__31","employment_rate_age15plus",0.51563617469846,0.0310078991155552,322,12,889027.065000002,116.031111045878,TRUE,,"estimated",TRUE
"pc2001__09__32","employment_rate_age15plus",0.461246660295904,0.0320547884431737,307,12,789214.755,103.736142144108,TRUE,,"estimated",TRUE
"pc2001__09__33","employment_rate_age15plus",0.543613188022151,0.060616985626501,299,12,858277.145,68.6295943717387,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__34","employment_rate_age15plus",0.450619314109496,0.0289280626523359,678,24,2378926.505,294.752581325286,TRUE,,"estimated",TRUE
"pc2001__09__35","employment_rate_age15plus",0.582449366683392,0.0457391641742997,362,12,1086775.54,185.792559671356,TRUE,,"estimated",TRUE
"pc2001__09__36","employment_rate_age15plus",0.513902488453549,0.037480652144694,491,16,1562595.975,264.672592223656,TRUE,,"estimated",TRUE
"pc2001__09__37","employment_rate_age15plus",0.680015972765375,0.0383496337266404,339,12,636395.749999999,149.647698249084,TRUE,,"estimated",TRUE
"pc2001__09__38","employment_rate_age15plus",0.672147371632458,0.0340274906541702,362,12,820890.14,211.861571216957,TRUE,,"estimated",TRUE
"pc2001__09__39","employment_rate_age15plus",0.667181565565103,0.0392281846956497,329,12,434081.98,190.044789038443,TRUE,,"estimated",TRUE
"pc2001__09__40","employment_rate_age15plus",0.618948049841324,0.0303350677448572,300,12,820654.374999999,100.011759874791,TRUE,,"estimated",TRUE
"pc2001__09__41","employment_rate_age15plus",0.694078120371847,0.0552849065094939,332,12,476617.674999999,99.1122559500564,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__42","employment_rate_age15plus",0.719891460977674,0.0593741366748567,317,12,1555571.41,90.5428587168708,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__43","employment_rate_age15plus",0.516021170991502,0.0337505479815867,571,20,1663344.865,223.824689651212,TRUE,,"estimated",TRUE
"pc2001__09__44","employment_rate_age15plus",0.725322900055948,0.0536774908499863,275,12,657579.244999999,78.2757352505449,FALSE,"low_kish_effective_n","estimated",FALSE
"pc2001__09__45","employment_rate_age15plus",0.577894040987747,0.0302276955092312,613,24,2878090.155,285.193208471271,TRUE,,"estimated",TRUE
