"district_code_0708","state_code_2001","district_code_2001","social_group","reference_group","ling_distance_nonzero_mean","hindi_belt_2001","log_population_2001","urban_share_2001","adult_secondary_plus_share_2001","sc_share_2001","st_share_2001","muslim_share_2001","agricultural_worker_share_2001","dependency_ratio_2001","electricity_access_share_2001","log_population_density_2001","outcome","group_value","reference_value","gap_percentage_points"
"09435","09","35","Other Backward Class","Other",3.19469026548673,TRUE,14.1901397553416,23.4126667638396,18.3432977792224,27.0415936723935,0.00962561844598515,10.0599401011515,74.5282387388335,74.5214137294136,26.2892635928646,5.76251658487822,"enrollment_rate_0708",70.7438887137163,81.1915330031301,-10.4476442894138
"28304","28","04","Other Backward Class","Other",4.76546921593148,FALSE,14.7976253593045,14.3636729302344,14.7284134540326,17.5833312422732,5.03850609172626,11.1039411676804,67.7015623152041,66.163672107449,63.2558174697975,5.6114729318882,"enrollment_rate_0708",71.6506165583716,73.1390197697479,-1.48840321137631
"18203","18","03","Other Backward Class","Other",3.39353776319522,FALSE,13.6195382522073,8.13858290705384,10.7516646502801,4.80052552506888,16.0333805738198,53.7101218317955,55.2019713425208,81.0167735678547,15.8502359130105,6.01311143499187,"enrollment_rate_0708",43.5878052071242,66.143709751889,-22.5559045447648
"29319","29","19","Other Backward Class","Other",4.95856352596771,FALSE,14.746125802371,24.6650623464898,18.1101109292599,26.4855569781422,8.1114117951838,11.7807125910218,64.0636487593804,59.0051997243882,85.7181178496001,5.73370680500795,"enrollment_rate_0708",74.3417929544231,88.8282772527263,-14.4864842983032
"33102","33","02","Other Backward Class","Other",4.93461771557007,FALSE,15.2842244153412,100,42.1753801813414,13.7697717009562,0.154892952808068,8.73013333271941,1.62977604940727,41.6855228714672,94.0276222471071,10.4283050564984,"enrollment_rate_0708",85.9966379983467,91.3926444567626,-5.3960064584159
"06211","06","11","Other Backward Class","Other",1.00828851494331,TRUE,13.9258427941125,26.2808635479905,15.5708492979772,26.6472275531523,0,0.631890594089996,61.2646692081729,68.5522398709013,73.9367349149605,5.57361356627585,"enrollment_rate_0708",69.1494402315368,71.7100037681252,-2.5605635365884
"24303","24","03","Other Backward Class","Other",1.0144258293652,FALSE,13.9833181279169,20.1594813263449,14.3279157938856,9.88231255532849,1.06847922861837,10.1248912454374,63.8793947602415,64.2247822921703,68.475345935612,5.36185121864911,"enrollment_rate_0708",71.5092879738504,92.4749559869706,-20.9656680131202
"10235","10","35","Other Backward Class","Other",2.99986693718494,TRUE,15.0606525605283,13.7025727897627,14.4355162615006,29.6443455859744,0.0847865566811807,11.6150097252628,78.111970595763,84.723209577668,9.95866978140778,6.55101342243414,"enrollment_rate_0708",74.6214281680708,87.6541818951733,-13.0327537271025
"06103","06","03","Other Backward Class","Other",1.1611867323123,TRUE,13.856297351865,37.7314401466932,23.2367527943456,24.5336635849582,0,9.9913596958613,33.628500028229,64.3183867193606,89.3185749670983,6.68073399653919,"enrollment_rate_0708",84.4081949143046,83.2144686801104,1.1937262341942
"33103","33","03","Other Backward Class","Other",4.9840500231471,FALSE,14.8724212987518,53.3443291115661,21.8237554468943,25.0911217778964,0.921226578366814,3.95020900319308,37.7814694186277,47.9704907507476,85.6829027613763,6.43335164386017,"enrollment_rate_0708",87.3812074770936,95.4609087077077,-8.0797012306141
