"district_code_0708","eligible_child_weight_0708","enrolled_child_weight_0708","known_medium_enrolled_weight_0708","emi_enrolled_child_weight_0708","known_management_enrolled_weight_0708","classified_schooling_weight_0708","enrollment_rate_0708","emi_share_enrolled_0708","emi_exposure_all_children_0708","unknown_medium_share_enrolled_0708","private_share_enrolled_0708","unknown_management_share_enrolled_0708","emi_share_enrolled_public_0708","emi_share_enrolled_private_0708","emi_share_enrolled_private_aided_0708","emi_share_enrolled_private_unaided_0708","public_emi_exposure_all_children_0708","public_nonemi_exposure_all_children_0708","private_emi_exposure_all_children_0708","private_nonemi_exposure_all_children_0708","unknown_school_classification_share_all_children_0708","eligible_child_weight_0708_age6_17","enrolled_child_weight_0708_age6_17","known_medium_enrolled_weight_0708_age6_17","emi_enrolled_child_weight_0708_age6_17","known_management_enrolled_weight_0708_age6_17","classified_schooling_weight_0708_age6_17","enrollment_rate_0708_age6_17","emi_share_enrolled_0708_age6_17","emi_exposure_all_children_0708_age6_17","unknown_medium_share_enrolled_0708_age6_17","private_share_enrolled_0708_age6_17","unknown_management_share_enrolled_0708_age6_17","emi_share_enrolled_public_0708_age6_17","emi_share_enrolled_private_0708_age6_17","emi_share_enrolled_private_aided_0708_age6_17","emi_share_enrolled_private_unaided_0708_age6_17","public_emi_exposure_all_children_0708_age6_17","public_nonemi_exposure_all_children_0708_age6_17","private_emi_exposure_all_children_0708_age6_17","private_nonemi_exposure_all_children_0708_age6_17","unknown_school_classification_share_all_children_0708_age6_17","eligible_child_weight_0708_age6_14","enrolled_child_weight_0708_age6_14","known_medium_enrolled_weight_0708_age6_14","emi_enrolled_child_weight_0708_age6_14","known_management_enrolled_weight_0708_age6_14","classified_schooling_weight_0708_age6_14","enrollment_rate_0708_age6_14","emi_share_enrolled_0708_age6_14","emi_exposure_all_children_0708_age6_14","unknown_medium_share_enrolled_0708_age6_14","private_share_enrolled_0708_age6_14","unknown_management_share_enrolled_0708_age6_14","emi_share_enrolled_public_0708_age6_14","emi_share_enrolled_private_0708_age6_14","emi_share_enrolled_private_aided_0708_age6_14","emi_share_enrolled_private_unaided_0708_age6_14","public_emi_exposure_all_children_0708_age6_14","public_nonemi_exposure_all_children_0708_age6_14","private_emi_exposure_all_children_0708_age6_14","private_nonemi_exposure_all_children_0708_age6_14","unknown_school_classification_share_all_children_0708_age6_14","social_group","state_code_2001","district_code_2001","ling_distance_nonzero_mean","log_population_2001","urban_share_2001","adult_secondary_plus_share_2001","sc_share_2001","st_share_2001","muslim_share_2001","agricultural_worker_share_2001","dependency_ratio_2001","electricity_access_share_2001","log_population_density_2001","hindi_belt_2001"
"27230",289908.105,219815.21,219815.21,8569.125,219815.21,219815.21,75.822374817703,3.89833123922589,2.95580732384146,0,56.0805391947172,0,0,6.9513084132278,5.9323159110757,12.8596035974629,0,33.3007781896957,2.95580732384146,39.5657893041659,0,244641.92,202950.69,202950.69,5757.25,202950.69,202950.69,82.9582640620217,2.83677281412544,2.35333748198183,0,53.9418417350539,0,0,5.25894690073582,3.75005453405583,12.8596035974629,0,38.2090485555378,2.35333748198183,42.3958780245021,0,195878.91,176382.435,176382.435,2331.875,176382.435,176382.435,90.0466696491215,1.32205624670053,1.190467621042,0,51.0520166024468,0,0,2.5896259044881,0,12.8596035974629,0,44.0760289099015,1.190467621042,44.7801731181779,0,"Scheduled Caste","27","30",2.49506322975428,15.1634649979197,31.8293366251526,17.7370032445775,15.0179644700683,1.79213480665108,9.80841102437354,62.9024790581518,67.8907679342582,60.7821557179317,5.55406277396718,FALSE
"27230",57076.52,35180.96,35180.96,0,35180.96,35180.96,61.6382358279727,0,0,0,66.910681232121,0,0,0,0,,0,20.3956723360149,0,41.2425634919578,0,41806.535,27697.055,27697.055,0,27697.055,27697.055,66.2505395388544,0,0,0,71.2050252274114,0,0,0,0,,0,19.076826146917,0,47.1737133919374,0,31302.5,20535.975,20535.975,0,20535.975,20535.975,65.6049037616804,0,0,0,61.1639573967148,0,0,0,0,,0,25.4783483747305,0,40.1265553869499,0,"Scheduled Tribe","27","30",2.49506322975428,15.1634649979197,31.8293366251526,17.7370032445775,15.0179644700683,1.79213480665108,9.80841102437354,62.9024790581518,67.8907679342582,60.7821557179317,5.55406277396718,FALSE
"27231",203054.23,160556.985,160556.985,20427.175,160556.985,160556.985,79.0709875878971,12.7226946868739,10.0599603367041,0,32.3618340242251,0,5.26613338391754,28.3073531657589,18.2354181097582,77.3104918092004,2.81644218886748,50.6657236345187,7.24351814783666,18.3453036166742,0,157660.505,146880.12,146880.12,16510.575,146880.12,146880.12,93.1622792911896,11.2408507019194,10.4722327256278,0,30.6663522606054,0,5.61572476187395,23.9587147994323,19.5995551693607,59.3291947585247,3.62735423180333,60.965452317941,6.84487849382444,21.7245942476209,0,106707.415,104180.17,104180.17,2619.85,104180.17,104180.17,97.631612573503,2.51473001051928,2.45517146113979,0,29.4673640866587,0,0,8.53394963704207,9.13184949710953,0,0,68.8621498327928,2.45517146113979,26.3142912795704,0,"Other Backward Class","27","31",2.04241717921409,14.8483369700926,14.1730811813767,24.3343578657001,8.76149966856462,0.779496147019182,4.47352326135264,69.903993225217,62.4383880811573,82.5545604602733,5.58856010143841,FALSE
"27231",136842.08,110603.025,110603.025,0,110603.025,110603.025,80.8253024215943,0,0,0,42.9943982092714,0,0,0,0,0,0,46.0749500446062,0,34.7503523769881,0,114213.895,101399.145,101399.145,0,101399.145,101399.145,88.7800429185958,0,0,0,37.8200674177282,0,0,0,0,0,0,55.2033708332949,0,33.576672085301,0,81164.84,77519.885,77519.885,0,77519.885,77519.885,95.5091946217106,0,0,0,35.2437055343929,0,0,0,0,0,0,61.8482153109647,0,33.6609793107459,0,"Scheduled Caste","27","31",2.04241717921409,14.8483369700926,14.1730811813767,24.3343578657001,8.76149966856462,0.779496147019182,4.47352326135264,69.903993225217,62.4383880811573,82.5545604602733,5.58856010143841,FALSE
"27231",72227.785,55071.24,55071.24,5209.54,55071.24,55071.24,76.2466134050767,9.45963809785289,7.21265368998925,0,74.9873799827278,0,0,12.6149734795799,0,67.9672475922336,0,19.0712756870503,7.21265368998925,49.9626840280371,0,54389.94,42410.75,42410.75,5209.54,42410.75,42410.75,77.9753572076012,12.2835366033376,9.57813154417894,0,84.591265186303,0,0,14.5210460870687,0,67.9672475922336,0,12.0150160121522,9.57813154417894,56.3822096512701,0,40099.66,34110.065,34110.065,5209.54,34110.065,34110.065,85.0632274687616,15.2727354814481,12.9914817232864,0,80.8415492611931,0,0,18.8921855419952,0,100,0,16.2967965314419,12.9914817232864,55.7749492140332,0,"Scheduled Tribe","27","31",2.04241717921409,14.8483369700926,14.1730811813767,24.3343578657001,8.76149966856462,0.779496147019182,4.47352326135264,69.903993225217,62.4383880811573,82.5545604602733,5.58856010143841,FALSE
"27231",328471.22,275245.5,275245.5,29015.86,269483.5,269483.5,83.7959258652859,10.5418108561266,8.83360800985853,0,61.1252136030592,2.09340388852859,2.97390821510286,13.9746415127053,5.81438581449457,46.252243118721,0.948484923580216,30.9450657503571,7.00802950103209,43.1401585198241,1.75418717049242,269743.79,243761.89,243761.89,22784.86,240880.89,240880.89,90.3679339568855,9.34717892120053,8.44685247434242,0,59.0022479574864,1.18189106590861,0,14.0044611389653,4.15978055296897,46.252243118721,0,36.6109447783766,7.37880193645978,45.3101367041666,1.06805053788262,178914.885,176791.495,176791.495,10164.96,176791.495,176791.495,98.8131842691568,5.74968835463494,5.68145014876767,0,52.3315219434057,0,0,10.9870459354363,0,39.826775374144,0,47.1027410603651,5.68145014876767,46.0289930600241,0,"Other","27","31",2.04241717921409,14.8483369700926,14.1730811813767,24.3343578657001,8.76149966856462,0.779496147019182,4.47352326135264,69.903993225217,62.4383880811573,82.5545604602733,5.58856010143841,FALSE
"27234",129036.865,78904.84,78904.84,0,78904.84,78904.84,61.1490677489724,0,0,0,40.7892975893494,0,0,0,0,,0,36.2067925317311,0,24.9422752172412,0,94198.75,69713.985,69713.985,0,69713.985,69713.985,74.0073355538157,0,0,0,41.465195254582,0,0,0,0,,0,43.3200493637124,0,30.6872861901034,0,71204.535,64323.68,64323.68,0,64323.68,64323.68,90.3364933146463,0,0,0,36.5599962564331,0,0,0,0,,0,57.3094747406187,0,33.0270185740276,0,"Scheduled Caste","27","34",2.1115754972335,15.0748694398029,29.8127931670471,26.1407115982636,12.7624276147393,0.607039926066414,6.72336384191246,58.0067393842598,55.5032379006278,89.379499307047,6.12976428435606,FALSE
"27234",23560.5,20728.695,20728.695,3213,20728.695,20728.695,87.9807092379194,15.5002521866427,13.6372318074744,0,69.6855976702827,0,0,22.2431215413867,0,100,0,26.6708261709217,13.6372318074744,47.6726512595234,0,19938,17106.195,17106.195,3213,17106.195,17106.195,85.7969455311465,18.7826690856733,16.1149563647307,0,63.2660565368277,0,0,29.6883828609419,0,100,0,31.5166014645401,16.1149563647307,38.1653877018758,0,18191.085,15359.28,15359.28,3213,15359.28,15359.28,84.4330066073574,20.9189493257496,17.6624978663999,0,59.0880562109682,0,0,35.4030080987273,0,100,0,34.5431842025915,17.6624978663999,32.2273245383659,0,"Scheduled Tribe","27","34",2.1115754972335,15.0748694398029,29.8127931670471,26.1407115982636,12.7624276147393,0.607039926066414,6.72336384191246,58.0067393842598,55.5032379006278,89.379499307047,6.12976428435606,FALSE
"27234",189628.16,160400.825,160400.825,10962,160400.825,160400.825,84.5870281080616,6.83412943792527,5.78078698859916,0,48.7946742169188,0,0,14.0058921339322,0,36.1669678656062,0,43.3130633129594,5.78078698859916,35.493177806503,0,157693.22,143122.47,143122.47,4756.5,143122.47,143122.47,90.7600656515226,3.32337752415816,3.01629962277389,0,43.9742899909427,0,0,7.5575467502549,0,19.7333006968782,0,50.8489711859521,3.01629962277389,36.8947948427967,0,118209.655,112555.145,112555.145,1764,112555.145,112555.145,95.2165413222803,1.56723177780989,1.49226389333426,0,36.5953462189578,0,0,4.28259858079441,0,11.5624971323172,0,60.3717183676748,1.49226389333426,33.3525590612713,0,"Other Backward Class","27","34",2.1115754972335,15.0748694398029,29.8127931670471,26.1407115982636,12.7624276147393,0.607039926066414,6.72336384191246,58.0067393842598,55.5032379006278,89.379499307047,6.12976428435606,FALSE
"27234",539492.425,477438.225,477438.225,67497.06,477438.225,477438.225,88.497669823631,14.1373389196058,12.5112155189204,0,49.6849817586348,0,1.33750650905265,27.0994811691895,24.21345526006,53.5040431266846,0.595559798638507,43.9320589163045,11.9156557202819,32.054395388406,0,442518.34,425274.95,425274.95,49548.405,425274.95,425274.95,96.1033502023893,11.6509107813663,11.1969155899843,0,47.3176894148126,0,1.43408901448091,23.0260599945495,19.020815453829,53.5040431266846,0.726071601913719,49.9033938344792,10.4708439880706,35.0030407779257,0,326076.54,323982.03,323982.03,31077.975,323982.03,323982.03,99.3576630811895,9.59249962104379,9.53088345454107,0,40.0547663091067,0,0,23.9484598337624,19.7138909136318,46.676970633694,0,59.5601833238294,9.53088345454107,30.266596302819,0,"Other","27","34",2.1115754972335,15.0748694398029,29.8127931670471,26.1407115982636,12.7624276147393,0.607039926066414,6.72336384191246,58.0067393842598,55.5032379006278,89.379499307047,6.12976428435606,FALSE
"27301",38810.835,30615.395,30615.395,1757.625,30615.395,30615.395,78.8836287598553,5.74098423358575,4.52869668998361,0,78.7049130021024,0,0,7.29431494757182,0,100,0,16.7983373715098,4.52869668998361,57.5565946983619,0,36930.585,30615.395,30615.395,1757.625,30615.395,30615.395,82.899837627809,5.74098423358575,4.7592666078807,0,78.7049130021024,0,0,7.29431494757182,0,100,0,17.6535925439578,4.7592666078807,60.4869784759705,0,25710.395,21030.205,21030.205,1757.625,21030.205,21030.205,81.7965068214627,8.35762181110455,6.83624269483219,0,68.9989945414227,0,0,12.112671882613,0,100,0,25.3577395446472,6.83624269483219,49.6025245819833,0,"Other","27","01",1.3501621625908,14.0868414251047,15.4510642223237,14.8311228150636,3.15710268054881,65.5308456372564,5.42917674575687,81.5511619863188,76.4070415008084,47.2386099646344,5.40389772637894,FALSE
"27301",87663.64,65586.33,65586.33,1564.47,65586.33,65586.33,74.815887179679,2.38535987605954,1.78462815370204,0,44.6255645040666,0,0,5.3452766425894,5.92431275518203,0,0,41.4288751870217,1.78462815370204,31.6023838389553,0,69978.495,59649.775,59649.775,1564.47,59649.775,59649.775,85.2401512779033,2.62275926438951,2.23564396462085,0,39.1145062994789,0,0,6.70533649155238,7.64234787003021,0,0,51.8988869366225,2.23564396462085,31.10562037666,0,50984.33,48123.68,48123.68,0,48123.68,48123.68,94.3891583943537,0,0,0,24.5318313146459,0,0,0,0,0,0,71.2337692777369,0,23.1553891166168,0,"Other Backward Class","27","01",1.3501621625908,14.0868414251047,15.4510642223237,14.8311228150636,3.15710268054881,65.5308456372564,5.42917674575687,81.5511619863188,76.4070415008084,47.2386099646344,5.40389772637894,FALSE
"27301",11638.72,10074.25,10074.25,0,10074.25,10074.25,86.558057930769,0,0,0,31.0587884954215,0,0,0,0,,0,59.6741737923071,0,26.883884138462,0,10074.25,10074.25,10074.25,0,10074.25,10074.25,100,0,0,0,31.0587884954215,0,0,0,0,,0,68.9412115045785,0,31.0587884954215,0,8509.78,8509.78,8509.78,0,8509.78,8509.78,100,0,0,0,18.3843765643765,0,0,0,0,,0,81.6156234356235,0,18.3843765643765,0,"Scheduled Caste","27","01",1.3501621625908,14.0868414251047,15.4510642223237,14.8311228150636,3.15710268054881,65.5308456372564,5.42917674575687,81.5511619863188,76.4070415008084,47.2386099646344,5.40389772637894,FALSE
"27301",254013.935,129412.1,129412.1,0,129412.1,129412.1,50.946850612743,0,0,0,29.9249954216028,0,0,0,0,,0,35.7010078994288,0,15.2458427133141,0,202937.95,121277.85,121277.85,0,121277.85,121277.85,59.7610501140866,0,0,0,30.2046251644468,0,0,0,0,,0,41.7104489327895,0,18.050601181297,0,142135.17,100864.205,100864.205,0,100864.205,100864.205,70.963579949987,0,0,0,25.2611320339064,0,0,0,0,,0,53.0373763228341,0,17.9262036271529,0,"Scheduled Tribe","27","01",1.3501621625908,14.0868414251047,15.4510642223237,14.8311228150636,3.15710268054881,65.5308456372564,5.42917674575687,81.5511619863188,76.4070415008084,47.2386099646344,5.40389772637894,FALSE
"27302",186432.66,80531.225,80531.225,0,80531.225,80531.225,43.1958783402007,0,0,0,12.7215064715581,0,0,0,0,,0,37.7007118817057,0,5.49516645849498,0,152870.84,74214.785,74214.785,0,74214.785,74214.785,48.5473782966065,0,0,0,13.8042372554202,0,0,0,0,,0,41.8457830152566,0,6.70159528134993,0,110659.21,60025.71,60025.71,0,60025.71,60025.71,54.2437543156146,0,0,0,9.3834708494077,0,0,0,0,,0,49.1538074417846,0,5.08994687383002,0,"Scheduled Tribe","27","02",1.87780789092408,14.3508026224042,26.1064892528867,21.8237425622076,6.38790313750954,25.9705951062884,8.7512083220381,70.4926274593768,69.2969765526548,72.6105593752653,5.47103840258583,FALSE
"27302",282063.775,244658.11,244658.11,33349.26,244658.11,244658.11,86.7385788905364,13.6309644507595,11.823304853663,0,80.4525016562909,0,0,16.9428720923977,8.0625882240998,100,0,16.9552222719844,11.823304853663,57.960051764889,0,244777.045,230374.715,230374.715,29234.01,230374.715,230374.715,94.116143529717,12.6897650204364,11.9431174602177,0,79.2405429562876,0,0,16.0142327992838,8.55158326417518,100,0,19.5380003872504,11.9431174602177,62.6350256822489,0,185068.395,185068.395,185068.395,14897.01,185068.395,185068.395,100,8.04946193000701,8.04946193000701,0,75.6460442637977,0,0,10.6409555295931,0,100,0,24.3539557362023,8.04946193000701,67.5965823337907,0,"Other Backward Class","27","02",1.87780789092408,14.3508026224042,26.1064892528867,21.8237425622076,6.38790313750954,25.9705951062884,8.7512083220381,70.4926274593768,69.2969765526548,72.6105593752653,5.47103840258583,FALSE
"27302",101911.555,52782.255,52782.255,28570.26,52782.255,52782.255,51.792218262198,54.1285324016566,28.0343676435906,0,79.0120088654795,0,0,68.5067158510197,43.0811694179043,100,0,10.8701461772416,28.0343676435906,12.8877044413659,0,81089.37,49843.725,49843.725,28570.26,49843.725,49843.725,61.4676436627884,57.3196726368264,35.2330521250813,0,77.7746647145654,0,0,73.699671798253,49.3680145645677,100,0,13.6613898961109,35.2330521250813,12.5732016415962,0,45814.185,33866.685,33866.685,19160.25,33866.685,33866.685,73.9218322884059,56.5755107120759,41.8216541448898,0,67.2895797152866,0,0,84.0776699029126,53.4090909090909,100,0,24.1801420236986,41.8216541448898,7.92003611981748,0,"Other","27","02",1.87780789092408,14.3508026224042,26.1064892528867,21.8237425622076,6.38790313750954,25.9705951062884,8.7512083220381,70.4926274593768,69.2969765526548,72.6105593752653,5.47103840258583,FALSE
"27302",23901.895,11113.2,11113.2,0,11113.2,11113.2,46.4950582370143,0,0,0,0,0,0,,,,0,46.4950582370143,0,0,0,15879.78,11113.2,11113.2,0,11113.2,11113.2,69.9833373006427,0,0,0,0,0,0,,,,0,69.9833373006427,0,0,0,13496.49,11113.2,11113.2,0,11113.2,11113.2,82.3414087662792,0,0,0,0,0,0,,,,0,82.3414087662792,0,0,0,"Scheduled Caste","27","02",1.87780789092408,14.3508026224042,26.1064892528867,21.8237425622076,6.38790313750954,25.9705951062884,8.7512083220381,70.4926274593768,69.2969765526548,72.6105593752653,5.47103840258583,FALSE
"27303",581806.035,445408.485,445408.485,14886.405,445408.485,445408.485,76.5561816490954,3.34219160643067,2.55865427727988,0,68.4879577451247,0,0,4.87996972966913,2.5709539723087,65.3250773993808,0,24.1244163099821,2.55865427727988,49.8731110618335,0,475139.865,406483.765,406483.765,5733.75,406483.765,406483.765,85.5503389512476,1.4105729413326,1.20674993246462,0,66.2739765264672,0,0,2.12839641630569,0.664423991912497,50.6607929515419,0,28.8527273963846,1.20674993246462,55.4908616223983,0,337812.025,312552.58,312552.58,5733.75,312552.58,312552.58,92.5226329642942,1.8344913358258,1.69731968540788,0,57.6829664947895,0,0,3.18029991746612,0.985573193770496,100,0,39.1528335914034,1.69731968540788,51.672479687483,0,"Other Backward Class","27","03",1.9562053891133,15.1191540213715,28.5876356684923,21.625981700476,7.78716101545338,11.8378413605272,12.3629194963464,70.846486183034,66.5347599537738,79.3258937927275,5.7457230005821,FALSE
"27303",130201.685,51513.485,51513.485,4517.5,49009.125,49009.125,39.564376605418,8.76954840077312,3.46961715587629,0,39.0976986428548,4.86156197741231,0,23.5759942885295,23.5759942885295,,0,22.9241925709333,3.46961715587629,11.2471201889592,1.92344668964921,115676.615,47760.485,47760.485,4517.5,45256.125,45256.125,41.2879344714573,9.45865604170477,3.90528370837961,0,42.3399926529282,5.24358159260736,0,23.5759942885295,23.5759942885295,,0,22.5583061883337,3.90528370837961,12.6593780428309,2.16496653191313,83634.41,39259.81,39259.81,4517.5,36755.45,36755.45,46.9421736818613,11.506678203486,5.40148486729326,0,43.9425037647478,6.37894070297335,0,27.9699453881786,27.9699453881786,,0,24.6360140521109,5.40148486729326,13.9102613386045,2.9944134238527,"Scheduled Tribe","27","03",1.9562053891133,15.1191540213715,28.5876356684923,21.625981700476,7.78716101545338,11.8378413605272,12.3629194963464,70.846486183034,66.5347599537738,79.3258937927275,5.7457230005821,FALSE
"27303",151992.575,102482.77,102482.77,0,91310.545,91310.545,67.4261686796214,0,0,0,46.8414956892438,10.9015642336756,0,0,0,,0,31.9353231564108,0,28.1403384342952,7.35050708891536,121744.01,97476.41,97476.41,0,86304.185,86304.185,80.0666989694195,0,0,0,46.6569089320524,11.4614653945503,0,0,0,,0,37.8148542996078,0,33.0750276748729,9.1768169949388,86183.965,73517.395,73517.395,0,66069.245,66069.245,85.3028692750444,0,0,0,30.3195912107063,10.1311397119008,0,0,0,,0,53.4175005756581,0,23.2432158348714,8.64215286451487,"Scheduled Caste","27","03",1.9562053891133,15.1191540213715,28.5876356684923,21.625981700476,7.78716101545338,11.8378413605272,12.3629194963464,70.846486183034,66.5347599537738,79.3258937927275,5.7457230005821,FALSE
"27303",169023.03,130409.125,130409.125,43036.12,130409.125,130409.125,77.1546486889982,33.0008502089098,25.4616900430669,0,52.1478385810809,0,42.900876608291,23.9163382865572,10.303729978041,100,15.8390753023419,21.0810917305174,9.62261474072498,30.6118669154138,0,118077.4,88679.46,88679.46,7158.5,88679.46,88679.46,75.1028223859943,8.07233151848241,6.06254880273448,0,59.8194440967503,0,0,13.4944943744821,0,100,0,30.1767315337228,6.06254880273448,38.863542049537,0,78503.68,75660.91,75660.91,7158.5,75660.91,75660.91,96.3788067005266,9.46129249568899,9.11868080579152,0,52.9058003663979,0,0,17.8832801510704,0,100,0,45.3888276320295,9.11868080579152,41.8712982627056,0,"Other","27","03",1.9562053891133,15.1191540213715,28.5876356684923,21.625981700476,7.78716101545338,11.8378413605272,12.3629194963464,70.846486183034,66.5347599537738,79.3258937927275,5.7457230005821,FALSE
"27320",493128.795,353822.35,353822.35,29418.5,349144.6,349144.6,71.7504947160914,8.31448324279119,5.9656828597892,0,48.7032120788922,1.32206176348102,0,17.3004576122028,7.67700990449401,85.3283983130772,0,36.3191050321854,5.9656828597892,28.5171209683669,0.948585855749916,406685.1,320494.24,320494.24,29418.5,318155.365,318155.365,78.8064868862911,9.17910412368098,7.23372948750766,0,46.2503877625952,0.729771305718318,0,19.9924443463724,8.85410404541935,100,0,42.0490632678699,7.23372948750766,28.9485870025728,0.575107128340822,277542.15,246192.955,246192.955,9850.5,246192.955,246192.955,88.7047084559949,4.00112992672759,3.54919063644927,0,36.3566699136456,0,0,11.0052156488234,4.75609378439432,100,0,56.4546304047872,3.54919063644927,28.7008874147585,0,"Other","27","20",2.00066746113146,15.4237068999687,38.799262124444,23.4837425001154,8.5409175705215,23.9150938484472,10.5327290101558,62.3987851240842,66.4048088937013,69.7907518380214,5.77139797829296,FALSE
"27320",70095.71,61573.74,61573.74,5618.235,61573.74,61573.74,87.8423800828895,9.12440108396859,8.01509108046698,0,45.1691662712059,0,0,20.2005080837304,8.268844440743,100,0,48.1647093666645,8.01509108046698,31.662579635758,0,66057.21,58567.99,58567.99,4951.36,58567.99,58567.99,88.6625244995966,8.45403777729097,7.49556331549577,0,46.348645394865,0,0,18.2400967822624,5.66881135810907,100,0,47.5686454211433,7.49556331549577,33.5983157629576,0,59988.99,52499.77,52499.77,3617.61,52499.77,52499.77,87.5156757931747,6.89071590218395,6.03045658878404,0,40.1473187406345,0,0,17.16357684233,0,100,0,52.3804784844686,6.03045658878404,29.1047407199221,0,"Scheduled Caste","27","20",2.00066746113146,15.4237068999687,38.799262124444,23.4837425001154,8.5409175705215,23.9150938484472,10.5327290101558,62.3987851240842,66.4048088937013,69.7907518380214,5.77139797829296,FALSE
"27320",381513.945,200331.825,200331.825,2004.75,200331.825,200331.825,52.5096992195134,1.00071468924121,0.52547227336605,0,22.0561386090303,0,0,4.53712550043323,4.53712550043323,,0,40.9280871764727,0.52547227336605,11.0561397696747,0,307889.915,188981.31,188981.31,0,188981.31,188981.31,61.3795063732438,0,0,0,20.8824063077984,0,0,0,0,,0,48.5619884626621,0,12.8175179105818,0,231554.225,148009.615,148009.615,0,148009.615,148009.615,63.9200666712085,0,0,0,14.010772205576,0,0,0,0,,0,54.9643717362531,0,8.9556949349553,0,"Scheduled Tribe","27","20",2.00066746113146,15.4237068999687,38.799262124444,23.4837425001154,8.5409175705215,23.9150938484472,10.5327290101558,62.3987851240842,66.4048088937013,69.7907518380214,5.77139797829296,FALSE
"27320",338988.05,272816.7,272816.7,21162.925,272816.7,272816.7,80.4797396250399,7.75719558223525,6.24297080678803,0,35.503880444269,0,0,21.8488668989629,0,74.1812404536839,0,51.9063090867068,6.24297080678803,22.3304597315451,0,293090.605,261766.895,261766.895,21162.925,261766.895,261766.895,89.3126188742898,8.08464531009546,7.2206084531437,0,35.0980802977397,0,0,23.0344373296567,0,74.1812404536839,0,57.9656041857773,7.2206084531437,24.1264062353688,0,243411.585,224937.14,224937.14,21162.925,224937.14,224937.14,92.4102030722983,9.40837293476746,8.69429653481776,0,37.6996079882584,0,0,24.9561558775298,0,78.3212299470683,0,57.5719187728883,8.69429653481776,26.1439877645922,0,"Other Backward Class","27","20",2.00066746113146,15.4237068999687,38.799262124444,23.4837425001154,8.5409175705215,23.9150938484472,10.5327290101558,62.3987851240842,66.4048088937013,69.7907518380214,5.77139797829296,FALSE
"27415",324756.14,226739.615,226739.615,6836.165,226739.615,226739.615,69.8184228325906,3.01498483183011,2.10501485822562,0,28.7854925571784,0,4.23366662228319,0,0,,2.10501485822562,47.6158310663503,0,20.0975769080147,0,273720.405,216419.755,216419.755,2383.875,216419.755,216419.755,79.0659925408192,1.10150526692907,0.870916072186872,0,28.5302859713523,0,1.54121963673669,0,0,,0.870916072186872,55.6373226906485,0,22.5577537779838,0,211704.005,190734.585,190734.585,0,190734.585,190734.585,90.0949346706974,0,0,0,27.4624735728971,0,0,0,0,,0,65.3526370462382,0,24.7422976244592,0,"Other Backward Class","27","15",2.08523886760389,14.8720010494011,23.9569524163158,17.5910687815867,17.3209714424188,8.81686941266416,13.3882588459523,73.8698559195765,80.4497403747459,61.2712710991922,5.6037814831748,FALSE
"27415",142983.81,98365.28,98365.28,0,98365.28,98365.28,68.794697805297,0,0,0,24.1368041650469,0,0,0,0,,0,52.1898563200966,0,16.6048414852003,0,131066.46,96050.475,96050.475,0,96050.475,96050.475,73.2837943437246,0,0,0,24.7184982687488,0,0,0,0,,0,55.1691409075976,0,18.114653436127,0,101124.57,87514.335,87514.335,0,87514.335,87514.335,86.5411195320781,0,0,0,22.147628728482,0,0,0,0,,0,67.3743136806416,0,19.1668058514365,0,"Scheduled Caste","27","15",2.08523886760389,14.8720010494011,23.9569524163158,17.5910687815867,17.3209714424188,8.81686941266416,13.3882588459523,73.8698559195765,80.4497403747459,61.2712710991922,5.6037814831748,FALSE
"27415",80560.63,56265.3,56265.3,0,56265.3,56265.3,69.8421797346918,0,0,0,46.6069940087407,0,0,0,0,,0,37.29083921017,0,32.5513405245217,0,70791.455,56265.3,56265.3,0,56265.3,56265.3,79.4803553620985,0,0,0,46.6069940087407,0,0,0,0,,0,42.4369509003594,0,37.0434044617391,0,57761.08,49228.76,49228.76,0,49228.76,49228.76,85.2282540423413,0,0,0,38.9752352080369,0,0,0,0,,0,52.0103415656356,0,33.2179124767058,0,"Scheduled Tribe","27","15",2.08523886760389,14.8720010494011,23.9569524163158,17.5910687815867,17.3209714424188,8.81686941266416,13.3882588459523,73.8698559195765,80.4497403747459,61.2712710991922,5.6037814831748,FALSE
"27415",374971.645,293411.035,293411.035,16460.435,293411.035,293411.035,78.2488593237497,5.61002588058762,4.38978125932696,0,37.8682315066984,0,2.61531085337136,10.5235624618113,3.82780148054,34.9531005514137,1.27149614206162,47.3459039816197,3.11828511726533,26.513174082803,0,318856.885,276825.81,276825.81,9060.125,276825.81,276825.81,86.8182005855072,3.27286137083822,2.8414393498199,0,37.3638877819955,0,1.37483983270944,6.45466864817703,3.94824211634885,17.6753496615043,0.747631652990651,53.6319138913999,2.09380769682925,30.3448473442874,0,247597.485,232873.055,232873.055,4624.375,232873.055,232873.055,94.0530777200746,1.98579221627852,1.86769869653563,0,37.620853129616,0,0,5.27843483356643,1.87164236635837,17.6753496615043,0,58.6695074871217,1.86769869653563,33.5158715364173,0,"Other","27","15",2.08523886760389,14.8720010494011,23.9569524163158,17.5910687815867,17.3209714424188,8.81686941266416,13.3882588459523,73.8698559195765,80.4497403747459,61.2712710991922,5.6037814831748,FALSE
