"comparison_id","comparison_family","left_round","right_round","district_2001","outcome_id","transform","estimate_left","estimate_right","absolute_change","proportional_change","finite_common","preferred_common","preferred_eligible_left","preferred_eligible_right","n_households_left","n_households_right","n_fsu_left","n_fsu_right","kish_effective_n_left","kish_effective_n_right"
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__20__12","weighted_median_real_mpce","identity",950.376073239242,1134.65003583472,184.273962595478,0.193895835326959,TRUE,TRUE,TRUE,TRUE,80,192,20,24,33.5250307313129,75.6681396333276
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__20__13","weighted_median_real_mpce","identity",1140.0574513246,1250.33576731158,110.27831598698,0.0967304900808734,TRUE,TRUE,TRUE,TRUE,64,192,16,24,29.5751403868683,72.2937447624898
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__20__14","weighted_median_real_mpce","identity",938.604118505628,1389.51474826219,450.910629756562,0.480405552102698,TRUE,TRUE,TRUE,TRUE,112,192,28,24,49.6032818114991,71.6047075331217
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__20__15","weighted_median_real_mpce","identity",1112.6197866442,877.649344622526,-234.970442021674,-0.211186646905116,TRUE,FALSE,FALSE,TRUE,44,96,11,12,13.2934332784384,33.5655970870483
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__20__16","weighted_median_real_mpce","identity",789.726004893276,793.23288013087,3.50687523759393,0.00444062271707496,TRUE,TRUE,TRUE,TRUE,64,192,16,24,31.1814318571327,37.5975508955735
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__20__17","weighted_median_real_mpce","identity",1099.35816429743,797.030799664418,-302.327364633012,-0.275003519736647,TRUE,TRUE,TRUE,TRUE,96,127,24,16,54.9155026877102,32.9811429861244
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__20__18","weighted_median_real_mpce","identity",867.714578620497,1036.28482855735,168.570249936853,0.194269237938641,TRUE,TRUE,TRUE,TRUE,60,160,15,20,28.97048016184,48.7484607793208
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__01","weighted_median_real_mpce","identity",807.64632569149,1146.76719815104,339.12087245955,0.419887841586107,TRUE,TRUE,TRUE,TRUE,80,160,20,20,33.2874566837219,42.7850281731671
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__02","weighted_median_real_mpce","identity",889.127798356825,1086.88421435696,197.756416000135,0.22241618850024,TRUE,FALSE,FALSE,TRUE,48,96,12,12,20.4097041208767,39.0013922665152
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__03","weighted_median_real_mpce","identity",694.609321644572,930.564215943065,235.954894298493,0.339694396470006,TRUE,FALSE,FALSE,TRUE,48,96,12,12,23.0089312511865,32.5480235457776
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__04","weighted_median_real_mpce","identity",756.094177706278,1057.23643952973,301.142261823452,0.398286709120035,TRUE,FALSE,FALSE,TRUE,48,96,12,12,15.8259969170483,32.6589962458857
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__05","weighted_median_real_mpce","identity",817.996177696514,931.965403990903,113.969226294389,0.139327333552252,TRUE,TRUE,TRUE,TRUE,96,191,24,24,39.9627515755212,69.5988025970598
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__06","weighted_median_real_mpce","identity",992.03896642493,877.929912873288,-114.109053551642,-0.115024769604428,TRUE,TRUE,TRUE,TRUE,76,159,19,20,36.9967523872107,38.4033216770439
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__07","weighted_median_real_mpce","identity",774.259135537927,844.819793969617,70.56065843169,0.0911331299729088,TRUE,TRUE,TRUE,TRUE,96,160,24,20,41.8431408273632,51.7701498263773
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__08","weighted_median_real_mpce","identity",1099.78545537753,916.146387412944,-183.639067964586,-0.166977174563149,TRUE,TRUE,TRUE,TRUE,96,160,24,20,50.3038744471863,57.3072143605118
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__09","weighted_median_real_mpce","identity",926.316884802552,1078.06799811812,151.751113315568,0.163822030889477,TRUE,TRUE,TRUE,TRUE,80,159,20,20,40.8741405967905,47.8139185510611
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__10","weighted_median_real_mpce","identity",1087.00585150602,1127.29857163875,40.29272013273,0.03706762026801,TRUE,TRUE,TRUE,TRUE,80,160,20,20,38.8263573362264,57.2199523165623
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__11","weighted_median_real_mpce","identity",989.355211038145,1436.81169634638,447.456485308235,0.452270812662635,TRUE,TRUE,TRUE,TRUE,64,128,16,16,23.6133907900445,45.2673728131076
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__12","weighted_median_real_mpce","identity",1282.39101917769,1427.75429079987,145.36327162218,0.113353313808601,TRUE,TRUE,TRUE,TRUE,96,192,24,24,48.1241680343109,96.1858299132701
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__13","weighted_median_real_mpce","identity",962.534039332481,1315.95059539295,353.416556060469,0.367173046997448,TRUE,TRUE,TRUE,TRUE,80,160,20,20,34.1579932004258,69.0271582298023
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__14","weighted_median_real_mpce","identity",1173.26312562684,1348.00342179898,174.74029617214,0.148935300492617,TRUE,TRUE,TRUE,TRUE,64,128,16,16,31.1099643055904,44.7570805025943
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__15","weighted_median_real_mpce","identity",1003.95382137324,1194.11341903989,190.15959766665,0.189410701586397,TRUE,TRUE,TRUE,TRUE,64,128,16,16,30.7038555455597,44.2999178075226
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__16","weighted_median_real_mpce","identity",877.235338080113,894.380370926345,17.145032846232,0.0195443937356138,TRUE,TRUE,TRUE,TRUE,64,128,16,16,27.4458947936136,29.2317704667597
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__17","weighted_median_real_mpce","identity",1261.28463139401,1179.3143934956,-81.97023789841,-0.0649894844178146,TRUE,TRUE,TRUE,TRUE,80,160,20,20,42.0972890543253,69.5164091480412
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__18","weighted_median_real_mpce","identity",1091.40880222785,1280.30948925668,188.90068702883,0.173079680723881,TRUE,TRUE,TRUE,TRUE,80,160,20,20,34.5673685344095,44.7980180943105
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__19","weighted_median_real_mpce","identity",919.881238637817,1192.26174659061,272.380507952793,0.296103993115612,TRUE,TRUE,TRUE,TRUE,112,192,28,24,47.1064482215831,71.8620078530268
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__20","weighted_median_real_mpce","identity",679.503316664631,1064.5286394868,385.025322822169,0.566627584265639,TRUE,FALSE,FALSE,TRUE,48,96,12,12,18.8672819406117,36.7731220756348
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__21","weighted_median_real_mpce","identity",616.568864228235,994.63479016288,378.065925934645,0.613177128896824,TRUE,FALSE,FALSE,TRUE,48,96,12,12,12.6204213513761,26.6302448053311
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__22","weighted_median_real_mpce","identity",705.781896359993,919.468006037309,213.686109677316,0.302765076264187,TRUE,FALSE,FALSE,TRUE,48,96,12,12,15.9150797426981,31.9452840626874
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__23","weighted_median_real_mpce","identity",688.537292697279,900.429400974136,211.892108276857,0.307742384507294,TRUE,FALSE,FALSE,TRUE,48,96,12,12,17.4664095709284,32.5549452279135
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__24","weighted_median_real_mpce","identity",882.801486265007,935.392935047109,52.5914487821019,0.0595733577710749,TRUE,TRUE,TRUE,TRUE,80,128,20,16,32.819220860469,48.7341994052615
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__25","weighted_median_real_mpce","identity",648.445460866926,811.583080059868,163.137619192942,0.251582637304359,TRUE,FALSE,FALSE,TRUE,48,96,12,12,16.6099828366742,33.6896757143091
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__26","weighted_median_real_mpce","identity",755.837043253928,841.769597140522,85.9325538865941,0.113691905753453,TRUE,TRUE,TRUE,TRUE,80,160,20,20,37.9072966522515,56.3855224121364
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__27","weighted_median_real_mpce","identity",648.454088310887,847.178047999519,198.723959688632,0.306458025742847,TRUE,FALSE,FALSE,TRUE,48,96,12,12,22.6285129568833,38.2243545413073
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__28","weighted_median_real_mpce","identity",816.763555835628,711.938533961358,-104.82502187427,-0.128341943179656,TRUE,TRUE,TRUE,TRUE,64,128,16,16,24.8515067655039,31.5020931723727
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__29","weighted_median_real_mpce","identity",540.704346952064,696.972936362093,156.268589410029,0.28900930848977,TRUE,TRUE,TRUE,TRUE,64,128,16,16,30.8250068377824,70.2682976948794
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__21__30","weighted_median_real_mpce","identity",559.69273204072,576.028334967297,16.3356029265771,0.0291867340621257,TRUE,FALSE,FALSE,TRUE,48,96,12,12,19.4255853700689,29.0580086298655
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__22__01","weighted_median_real_mpce","identity",996.530184262222,1149.93013459497,153.399950332748,0.153934073202526,TRUE,FALSE,FALSE,TRUE,48,96,12,12,19.8529502237156,33.1390649109302
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__22__02","weighted_median_real_mpce","identity",1097.39541561698,951.132240357428,-146.263175259552,-0.133282108871687,TRUE,TRUE,TRUE,TRUE,64,192,16,24,26.1783054057918,63.6881167252539
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__22__03","weighted_median_real_mpce","identity",880.275195424355,1107.80441617244,227.529220748085,0.258475101798591,TRUE,FALSE,FALSE,FALSE,48,96,12,12,17.8172178228913,17.7850964773941
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__22__04","weighted_median_real_mpce","identity",905.483399789406,986.764993362061,81.281593572655,0.0897659676494999,TRUE,TRUE,TRUE,TRUE,64,128,16,16,22.8929915764092,36.6461315973774
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__22__05","weighted_median_real_mpce","identity",686.931271279491,1189.22436504102,502.293093761529,0.731213026342429,TRUE,FALSE,FALSE,TRUE,64,127,16,16,19.2784628582596,28.9369769296337
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__22__06","weighted_median_real_mpce","identity",1266.68894711683,853.110478165295,-413.578468951535,-0.32650357445125,TRUE,TRUE,TRUE,TRUE,64,128,16,16,24.1848722478761,27.2968110395431
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__22__07","weighted_median_real_mpce","identity",1083.6843495299,1149.83821057175,66.1538610418502,0.06104532290288,TRUE,TRUE,TRUE,TRUE,80,224,20,28,29.2137353600789,38.4669682696814
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__22__08","weighted_median_real_mpce","identity",718.67668121114,1004.24517642093,285.56849520979,0.397353222492957,TRUE,FALSE,FALSE,TRUE,48,96,12,12,21.7772917174874,20.8033029833927
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__22__09","weighted_median_real_mpce","identity",934.820087112432,787.976101603569,-146.843985508863,-0.157082616787204,TRUE,FALSE,FALSE,TRUE,48,128,12,16,19.144884121604,22.6449210697638
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__22__10","weighted_median_real_mpce","identity",862.748170149848,1157.36619341751,294.618023267662,0.341487856434967,TRUE,TRUE,TRUE,TRUE,80,256,20,32,34.7308800419663,69.4225584186601
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__22__11","weighted_median_real_mpce","identity",1084.82129148025,1117.19692320358,32.3756317233299,0.0298442074999773,TRUE,TRUE,TRUE,TRUE,96,248,24,31,46.3353162552709,58.2415264958445
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__22__12","weighted_median_real_mpce","identity",736.00338280145,953.265252896454,217.261870095004,0.295191401523238,TRUE,FALSE,FALSE,TRUE,48,96,12,12,20.8427810898802,22.9440316430463
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__22__13","weighted_median_real_mpce","identity",1039.44042396382,1007.41254954839,-32.02787441543,-0.0308126119371944,TRUE,FALSE,FALSE,TRUE,48,96,12,12,21.0520787818375,23.6043567076372
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__22__14","weighted_median_real_mpce","identity",786.200109488795,1085.52676534149,299.326655852695,0.380725787544502,TRUE,FALSE,FALSE,TRUE,48,96,12,12,17.8128743630818,21.4087639995333
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__22__15","weighted_median_real_mpce","identity",698.49019748085,777.920768102768,79.4305706219179,0.113717516592773,TRUE,TRUE,TRUE,TRUE,64,128,16,16,29.7441957638052,27.9517498504835
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__22__16","weighted_median_real_mpce","identity",794.343518518972,807.814358228099,13.4708397091269,0.0169584561277001,TRUE,FALSE,FALSE,FALSE,47,96,12,12,18.9817746931156,17.8028944124635
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__01","weighted_median_real_mpce","identity",799.504528518442,1218.97116207119,419.466633552748,0.524658233431222,TRUE,FALSE,FALSE,FALSE,48,64,12,8,19.3493242479268,13.2502284929888
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__02","weighted_median_real_mpce","identity",907.0384316972,942.091915164376,35.053483467176,0.0386460840491464,TRUE,TRUE,TRUE,TRUE,64,96,16,12,28.2388665049703,33.9193813564489
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__03","weighted_median_real_mpce","identity",1017.11085259003,954.760662321827,-62.350190268203,-0.0613012732185788,TRUE,FALSE,TRUE,FALSE,64,96,16,12,30.5095642310417,17.9988122947374
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__04","weighted_median_real_mpce","identity",1042.55528264441,1309.80434221537,267.24905957096,0.256340420522441,TRUE,FALSE,FALSE,TRUE,64,96,16,12,16.1156460425504,42.3763057929027
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__05","weighted_median_real_mpce","identity",1189.92265113909,998.685414597519,-191.237236541571,-0.160714006375543,TRUE,FALSE,FALSE,TRUE,48,64,12,8,21.1836436273693,21.0455285181214
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__06","weighted_median_real_mpce","identity",1113.69178339065,1319.33786624102,205.64608285037,0.184652599504935,TRUE,TRUE,TRUE,TRUE,64,96,16,12,26.0872970099753,24.1594869776513
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__07","weighted_median_real_mpce","identity",993.29385904172,1237.27987131333,243.98601227161,0.245633263561093,TRUE,TRUE,TRUE,TRUE,80,160,20,20,33.781690278575,41.0910324509773
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__08","weighted_median_real_mpce","identity",916.510547981191,1171.68432915864,255.173781177449,0.278418815516661,TRUE,FALSE,TRUE,FALSE,64,96,16,12,24.7685734641553,18.2397016978307
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__09","weighted_median_real_mpce","identity",811.381163562887,1497.75690704277,686.375743479883,0.845935023270583,TRUE,TRUE,TRUE,TRUE,64,94,16,12,30.5638563003552,25.6974380989794
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__10","weighted_median_real_mpce","identity",680.247312265094,705.026025206627,24.7787129415329,0.0364260357884025,TRUE,FALSE,FALSE,TRUE,48,96,12,12,17.4862414509694,27.367841462814
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__11","weighted_median_real_mpce","identity",1006.72238251344,829.872090281227,-176.850292232213,-0.175669375494244,TRUE,TRUE,TRUE,TRUE,80,128,20,16,35.2910518790221,52.2804438862082
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__12","weighted_median_real_mpce","identity",983.021622457728,883.159940994272,-99.861681463456,-0.101586454643575,TRUE,FALSE,FALSE,TRUE,48,96,12,12,22.0190574809919,31.3480802927254
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__13","weighted_median_real_mpce","identity",777.703644532583,684.520282721725,-93.183361810858,-0.119818599881788,TRUE,TRUE,TRUE,TRUE,80,128,20,16,31.404306430951,34.4444870794216
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__14","weighted_median_real_mpce","identity",940.211361665005,740.498883845791,-199.712477819214,-0.212412321273747,TRUE,TRUE,TRUE,TRUE,64,96,16,12,27.9391610045098,27.8795385577037
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__15","weighted_median_real_mpce","identity",787.074158291404,598.167372922322,-188.906785369082,-0.240011418719634,TRUE,FALSE,FALSE,FALSE,48,64,12,8,20.1507100617141,14.2716946757674
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__16","weighted_median_real_mpce","identity",734.295806279323,833.605973758989,99.310167479666,0.135245450989119,TRUE,TRUE,TRUE,TRUE,80,128,20,16,35.043098835457,36.8543234221989
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__17","weighted_median_real_mpce","identity",762.932278938143,701.265179237907,-61.667099700236,-0.0808290609830599,TRUE,TRUE,TRUE,TRUE,64,96,16,12,32.3138016239665,27.6013031637893
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__18","weighted_median_real_mpce","identity",1087.47501877107,1276.69129577067,189.2162769996,0.173995975754394,TRUE,FALSE,FALSE,FALSE,48,64,12,8,18.3519852449505,15.0908570482832
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__19","weighted_median_real_mpce","identity",909.783614127254,1351.05340952456,441.269795397306,0.485027196077401,TRUE,FALSE,FALSE,FALSE,48,96,12,12,19.8603403853525,17.673434566426
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__20","weighted_median_real_mpce","identity",972.571029681343,1234.91957900449,262.348549323147,0.269747443956977,TRUE,TRUE,TRUE,TRUE,64,120,16,15,24.9652823305664,29.3358264109633
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__21","weighted_median_real_mpce","identity",1050.62986914504,1441.94691718644,391.3170480414,0.372459473629698,TRUE,TRUE,TRUE,TRUE,80,128,20,16,41.4255335249893,37.7313073170279
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__22","weighted_median_real_mpce","identity",1030.83436482511,942.296584128926,-88.537780696184,-0.0858894345370463,TRUE,TRUE,TRUE,TRUE,64,96,16,12,30.4731246750545,22.6296801472963
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__23","weighted_median_real_mpce","identity",1063.16449767773,1055.83206882139,-7.3324288563399,-0.00689679618944775,TRUE,TRUE,TRUE,TRUE,64,128,16,16,29.2618304363879,31.9316903138475
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__24","weighted_median_real_mpce","identity",745.052754354572,883.473633233431,138.420878878859,0.18578668164078,TRUE,FALSE,TRUE,FALSE,64,96,16,12,26.023741060885,14.7759107503187
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__25","weighted_median_real_mpce","identity",1171.9446237142,1124.09805519522,-47.8465685189799,-0.0408266462005189,TRUE,TRUE,TRUE,TRUE,64,96,16,12,30.6587589107155,30.4730272576166
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__26","weighted_median_real_mpce","identity",1396.02499932006,2279.00996393701,882.98496461695,0.632499392952857,TRUE,TRUE,TRUE,TRUE,96,184,24,24,47.9958535527175,23.7538424516216
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__27","weighted_median_real_mpce","identity",980.19305969452,795.373411132611,-184.819648561909,-0.188554332979575,TRUE,TRUE,TRUE,TRUE,64,96,16,12,27.7517766016439,25.8637087770787
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__28","weighted_median_real_mpce","identity",872.609238043187,620.973528604432,-251.635709438755,-0.28837158543387,TRUE,FALSE,FALSE,TRUE,44,96,11,12,15.3544983945563,25.3505261404955
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__29","weighted_median_real_mpce","identity",956.522047275626,871.122715982586,-85.3993312930401,-0.0892810903170242,TRUE,TRUE,TRUE,TRUE,76,95,19,12,34.7443827043397,31.2279785866003
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__30","weighted_median_real_mpce","identity",989.431563795639,1282.5938109986,293.162247202961,0.296293607289359,TRUE,TRUE,TRUE,TRUE,64,96,16,12,31.6424982147009,25.7671879221893
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__31","weighted_median_real_mpce","identity",829.365001852061,841.248205631324,11.883203779263,0.0143280747954478,TRUE,FALSE,FALSE,TRUE,48,96,12,12,22.8798840334838,22.9761052858076
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__32","weighted_median_real_mpce","identity",1164.53704015902,1317.069978065,152.53293790598,0.130981611272022,TRUE,FALSE,FALSE,TRUE,96,158,24,20,32.6845221473914,54.1222178146705
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__33","weighted_median_real_mpce","identity",1110.90053312362,934.250077681687,-176.650455441933,-0.159015546554136,TRUE,FALSE,FALSE,TRUE,48,96,12,12,20.8476321118948,32.6827184803183
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__34","weighted_median_real_mpce","identity",757.801035102184,880.117394217357,122.316359115173,0.161409596251976,TRUE,FALSE,FALSE,TRUE,48,96,12,12,21.63700230514,35.8773372185831
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__35","weighted_median_real_mpce","identity",717.089639516905,760.025450446276,42.935810929371,0.0598750958921905,TRUE,TRUE,TRUE,TRUE,60,96,15,12,27.8791570977222,35.8361587315801
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__36","weighted_median_real_mpce","identity",1100.13938359355,724.357147677302,-375.782235916248,-0.341576932450845,TRUE,FALSE,FALSE,FALSE,48,64,12,8,22.7460122495154,28.8176680277784
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__37","weighted_median_real_mpce","identity",757.840602641308,1029.81151487542,271.970912234112,0.358876142669329,TRUE,FALSE,FALSE,TRUE,47,95,12,12,25.133913975194,34.797437583237
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__38","weighted_median_real_mpce","identity",790.816033043211,692.665549688809,-98.1504833544019,-0.124112915334683,TRUE,FALSE,FALSE,FALSE,48,96,12,12,18.4237539950909,17.2784447440545
"nss_2007_vs_2009_type2","treatment_period_to_early_post","nss_2007_08_consumption","nss_2009_10_type2","pc2001__23__39","weighted_median_real_mpce","identity",917.161776063539,936.828533435211,19.666757371672,0.0214430625926015,TRUE,TRUE,TRUE,TRUE,64,121,16,16,37.0571808818676,38.0279067839932
