"beta","statistic","p.value","accepted","acceptance_component","specification_id"
-0.0756381896908569,0.564285489526284,0.452929603011984,TRUE,1,"consumption__early_2009__ancova"
-0.0749971880833073,0.558089503624175,0.455419460957368,TRUE,1,"consumption__early_2009__ancova"
-0.0743561864757577,0.551841163638734,0.457952269709512,TRUE,1,"consumption__early_2009__ancova"
-0.073715184868208,0.545540216165806,0.460529045897804,TRUE,1,"consumption__early_2009__ancova"
-0.0730741832606584,0.539186425548056,0.463150835421054,TRUE,1,"consumption__early_2009__ancova"
-0.0724331816531087,0.532779575317199,0.465818714389099,TRUE,1,"consumption__early_2009__ancova"
-0.0717921800455591,0.526319469725717,0.46853379009494,TRUE,1,"consumption__early_2009__ancova"
-0.0711511784380095,0.519805935373158,0.471297202018283,TRUE,1,"consumption__early_2009__ancova"
-0.0705101768304598,0.513238822932635,0.474110122861277,TRUE,1,"consumption__early_2009__ancova"
-0.0698691752229102,0.506618008983523,0.476973759617195,TRUE,1,"consumption__early_2009__ancova"
-0.0692281736153606,0.499943397956721,0.479889354672783,TRUE,1,"consumption__early_2009__ancova"
-0.068587172007811,0.493214924199296,0.482858186944956,TRUE,1,"consumption__early_2009__ancova"
-0.0679461704002613,0.486432554165218,0.485881573052687,TRUE,1,"consumption__early_2009__ancova"
-0.0673051687927117,0.479596288740429,0.48896086852442,TRUE,1,"consumption__early_2009__ancova"
-0.066664167185162,0.47270616570932,0.492097469042013,TRUE,1,"consumption__early_2009__ancova"
-0.0660231655776124,0.465762262371829,0.495292811721392,TRUE,1,"consumption__early_2009__ancova"
-0.0653821639700628,0.458764698319831,0.498548376430517,TRUE,1,"consumption__early_2009__ancova"
-0.0647411623625131,0.451713638382286,0.501865687145055,TRUE,1,"consumption__early_2009__ancova"
-0.0641001607549635,0.444609295748961,0.505246313342146,TRUE,1,"consumption__early_2009__ancova"
-0.0634591591474139,0.437451935283936,0.508691871432185,TRUE,1,"consumption__early_2009__ancova"
-0.0628181575398642,0.430241877039506,0.512204026228974,TRUE,1,"consumption__early_2009__ancova"
-0.0621771559323146,0.42297949998294,0.515784492457891,TRUE,1,"consumption__early_2009__ancova"
-0.061536154324765,0.415665245948048,0.51943503630215,TRUE,1,"consumption__early_2009__ancova"
-0.0608951527172153,0.408299623825692,0.523157476986316,TRUE,1,"consumption__early_2009__ancova"
-0.0602541511096657,0.400883214006486,0.526953688396845,TRUE,1,"consumption__early_2009__ancova"
-0.0596131495021161,0.393416673091337,0.530825600738408,TRUE,1,"consumption__early_2009__ancova"
-0.0589721478945664,0.385900738884841,0.534775202225193,TRUE,1,"consumption__early_2009__ancova"
-0.0583311462870168,0.378336235688988,0.538804540805344,TRUE,1,"consumption__early_2009__ancova"
-0.0576901446794671,0.37072407991402,0.54291572591709,TRUE,1,"consumption__early_2009__ancova"
-0.0570491430719175,0.363065286025444,0.547110930274176,TRUE,1,"consumption__early_2009__ancova"
-0.0564081414643679,0.355360972846345,0.55139239167822,TRUE,1,"consumption__early_2009__ancova"
-0.0557671398568182,0.347612370236371,0.555762414854542,TRUE,1,"consumption__early_2009__ancova"
-0.0551261382492686,0.339820826168369,0.560223373308262,TRUE,1,"consumption__early_2009__ancova"
-0.054485136641719,0.331987814226184,0.564777711196185,TRUE,1,"consumption__early_2009__ancova"
-0.0538441350341693,0.324114941547226,0.569427945209911,TRUE,1,"consumption__early_2009__ancova"
-0.0532031334266197,0.316203957236017,0.574176666464135,TRUE,1,"consumption__early_2009__ancova"
-0.0525621318190701,0.30825676127444,0.579026542384321,TRUE,1,"consumption__early_2009__ancova"
-0.0519211302115204,0.300275413957641,0.583980318585956,TRUE,1,"consumption__early_2009__ancova"
-0.0512801286039708,0.292262145884533,0.589040820737406,TRUE,1,"consumption__early_2009__ancova"
-0.0506391269964212,0.284219368533821,0.594210956396992,TRUE,1,"consumption__early_2009__ancova"
-0.0499981253888715,0.276149685458102,0.599493716813607,TRUE,1,"consumption__early_2009__ancova"
-0.0493571237813219,0.268055904129737,0.604892178679055,TRUE,1,"consumption__early_2009__ancova"
-0.0487161221737723,0.259941048473784,0.610409505818802,TRUE,1,"consumption__early_2009__ancova"
-0.0480751205662226,0.251808372124896,0.616048950806191,TRUE,1,"consumption__early_2009__ancova"
-0.047434118958673,0.243661372446743,0.62181385648329,TRUE,1,"consumption__early_2009__ancova"
-0.0467931173511234,0.235503805353408,0.627707657370069,TRUE,1,"consumption__early_2009__ancova"
-0.0461521157435737,0.227339700974584,0.633733880940919,TRUE,1,"consumption__early_2009__ancova"
-0.0455111141360241,0.219173380207349,0.639896148745512,TRUE,1,"consumption__early_2009__ancova"
-0.0448701125284744,0.211009472198255,0.646198177348893,TRUE,1,"consumption__early_2009__ancova"
-0.0442291109209248,0.202852932801921,0.6526437790621,TRUE,1,"consumption__early_2009__ancova"
-0.0435881093133752,0.194709064062443,0.659236862432427,TRUE,1,"consumption__early_2009__ancova"
-0.0429471077058255,0.186583534765122,0.665981432459212,TRUE,1,"consumption__early_2009__ancova"
-0.0423061060982759,0.178482402107776,0.672881590496807,TRUE,1,"consumption__early_2009__ancova"
-0.0416651044907263,0.170412134540258,0.679941533803708,TRUE,1,"consumption__early_2009__ancova"
-0.0410241028831766,0.162379635821852,0.687165554692258,TRUE,1,"consumption__early_2009__ancova"
-0.040383101275627,0.154392270346458,0.694558039228862,TRUE,1,"consumption__early_2009__ancova"
-0.0397420996680774,0.146457889784487,0.702123465430556,TRUE,1,"consumption__early_2009__ancova"
-0.0391010980605277,0.138584861089951,0.709866400898556,TRUE,1,"consumption__early_2009__ancova"
-0.0384600964529781,0.130782095919791,0.717791499824248,TRUE,1,"consumption__early_2009__ancova"
-0.0378190948454285,0.123059081510403,0.725903499297587,TRUE,1,"consumption__early_2009__ancova"
-0.0371780932378788,0.115425913053641,0.734207214842027,TRUE,1,"consumption__early_2009__ancova"
-0.0365370916303292,0.107893327610788,0.742707535094099,TRUE,1,"consumption__early_2009__ancova"
-0.0358960900227796,0.100472739598451,0.751409415539361,TRUE,1,"consumption__early_2009__ancova"
-0.0352550884152299,0.0931762778745175,0.760317871209904,TRUE,1,"consumption__early_2009__ancova"
-0.0346140868076803,0.0860168244453892,0.769437968241649,TRUE,1,"consumption__early_2009__ancova"
-0.0339730852001307,0.0790080548066759,0.77877481418333,TRUE,1,"consumption__early_2009__ancova"
-0.033332083592581,0.0721644799198797,0.788333546941429,TRUE,1,"consumption__early_2009__ancova"
-0.0326910819850314,0.0655014898146362,0.798119322239446,TRUE,1,"consumption__early_2009__ancova"
-0.0320500803774817,0.0590353987926806,0.808137299461912,TRUE,1,"consumption__early_2009__ancova"
-0.0314090787699321,0.0527834921916082,0.818392625749049,TRUE,1,"consumption__early_2009__ancova"
-0.0307680771623825,0.0467640746484775,0.82889041819996,TRUE,1,"consumption__early_2009__ancova"
-0.0301270755548328,0.0409965197792757,0.839635744039249,TRUE,1,"consumption__early_2009__ancova"
-0.0294860739472832,0.0355013211654448,0.850633598596041,TRUE,1,"consumption__early_2009__ancova"
-0.0288450723397336,0.030300144508263,0.861888880942537,TRUE,1,"consumption__early_2009__ancova"
-0.028204070732184,0.0254158807783224,0.873406367037408,TRUE,1,"consumption__early_2009__ancova"
-0.0275630691246343,0.0208727001491355,0.885190680219481,TRUE,1,"consumption__early_2009__ancova"
-0.0269220675170847,0.0166961064600458,0.897246258901307,TRUE,1,"consumption__early_2009__ancova"
-0.026281065909535,0.0129129919057809,0.909577321315957,TRUE,1,"consumption__early_2009__ancova"
-0.0256400643019854,0.00955169159456597,0.922187827181792,TRUE,1,"consumption__early_2009__ancova"
-0.0249990626944358,0.00664203755681856,0.935081436160831,TRUE,1,"consumption__early_2009__ancova"
-0.0243580610868861,0.004215411718425,0.948261463005969,TRUE,1,"consumption__early_2009__ancova"
-0.0237170594793365,0.00230479727870469,0.961730829313688,TRUE,1,"consumption__early_2009__ancova"
-0.0230760578717869,0.000944827851096121,0.975492011829115,TRUE,1,"consumption__early_2009__ancova"
-0.0224350562642372,0.00017183363540667,0.98954698728591,TRUE,1,"consumption__early_2009__ancova"
-0.0217940546566876,2.38837934049928e-05,0.996102826193707,TRUE,1,"consumption__early_2009__ancova"
