"target_unit_2001","migrant_stock_share_population_2011","recent_0_9_migrant_share_population_2011","interdistrict_migrant_share_population_2011","interstate_migrant_share_population_2011","migrant_stock_share_population_2001","recent_0_9_migrant_share_population_2001","interdistrict_migrant_share_population_2001","interstate_migrant_share_population_2001","migrant_stock_share_population_change_2011_2001","recent_0_9_migrant_share_population_change_2011_2001","interdistrict_migrant_share_population_change_2011_2001","interstate_migrant_share_population_change_2011_2001"
"pc2001__23__41",0.28966649823143,0.0787978833936104,0.0591548336181592,0.00593876149002731,0.260058891395313,0.0761610386926799,0.0520396742031581,0.00541387563928159,0.029607606836117,0.00263684470093049,0.0071151594150011,0.00052488585074572
"pc2001__23__42",0.316411430413165,0.0904782895142217,0.0733724837781601,0.00851735464330911,0.27697050890369,0.0907746948232905,0.0611303951082265,0.00834008024727253,0.039440921509475,-0.000296405309068798,0.0122420886699336,0.00017727439603658
"pc2001__23__44",0.341800742641562,0.106334351124005,0.0816282137084874,0.0112041568204906,0.30941070179529,0.104810699052295,0.0676148286313826,0.00945218959581968,0.032390040846272,0.00152365207171,0.0140133850771048,0.00175196722467092
"pc2001__23__45",0.333495720157161,0.0980726309838761,0.0746695359576141,0.0473074540840972,0.320559584717431,0.101108968949938,0.0684146790852675,0.0438941285795157,0.01293613543973,-0.0030363379660619,0.0062548568723466,0.0034133255045815
"pc2001__24__01",0.477053543563737,0.228418860708737,0.169821221953468,0.0772635445626039,0.337750477664261,0.122355319048145,0.0689042934516572,0.0283989957207598,0.139303065899476,0.106063541660592,0.100916928501811,0.0488645488418441
"pc2001__24__03",0.368333315968785,0.112333244526074,0.145829457318189,0.00757441576978777,0.317610671771332,0.102904433804089,0.0961090175182568,0.00743124471023726,0.050722644197453,0.00942881072198501,0.0497204397999322,0.00014317105955051
"pc2001__24__04",0.444487740926084,0.139561704201932,0.175491778145552,0.0152073841412359,0.38776924868273,0.115995934472755,0.0776830194592501,0.0108787676316127,0.056718492243354,0.023565769729177,0.0978087586863019,0.0043286165096232
"pc2001__24__07",0.450018816990044,0.135163652367371,0.300814155366654,0.100312507580509,0.374946767989583,0.103140211525141,0.208602946195138,0.0689759631147083,0.075072049000461,0.03202344084223,0.092211209171516,0.0313365444658007
"pc2001__24__08",0.388697510858252,0.121390357280324,0.130249483564012,0.00834439846310472,0.347410285991864,0.115788028628226,0.0926859950315085,0.00793123840047309,0.041287224866388,0.005602328652098,0.0375634885325035,0.00041316006263163
"pc2001__24__09",0.480543337754346,0.173313693732623,0.206587466927827,0.024885939444214,0.392557638599052,0.133665901022783,0.127657473577084,0.013931437804763,0.087985699155294,0.03964779270984,0.078929993350743,0.010954501639451
"pc2001__24__11",0.436842491831056,0.157767798732255,0.145765045290025,0.0123324149498932,0.300867119319716,0.10532659010683,0.105512867082064,0.0104836681661963,0.13597537251134,0.052441208625425,0.040252178207961,0.0018487467836969
"pc2001__24__13",0.429214299394396,0.132361856834347,0.153614143535488,0.00883508674604904,0.3675187493095,0.111374557183421,0.0926826398683423,0.00507418657338523,0.061695550084896,0.020987299650926,0.0609315036671457,0.00376090017266381
"pc2001__24__14",0.389195466546774,0.128227151767224,0.123857913840781,0.0161410099067306,0.317761769981738,0.107141150698688,0.0771042625818442,0.0119669748099918,0.071433696565036,0.021086001068536,0.0467536512589368,0.0041740350967388
"pc2001__24__15",0.501040499439731,0.158349918408597,0.191705152801703,0.0171726607876258,0.403504388024592,0.120669599196929,0.115890055965085,0.0133547169648743,0.097536111415139,0.037680319211668,0.075815096836618,0.0038179438227515
"pc2001__24__17",0.310479526312796,0.0886306370818512,0.0704913383771629,0.0112557596362018,0.305358230010018,0.087446309813423,0.0400996999422795,0.0074083693242949,0.00512129630277802,0.00118432726842821,0.0303916384348834,0.0038473903119069
"pc2001__24__18",0.263664468667463,0.0826007975229962,0.0434368897167298,0.0179945709764438,0.256794503655206,0.0799537775148753,0.0260053421068874,0.0119607707739944,0.00686996501225701,0.00264702000812091,0.0174315476098424,0.0060338002024494
"pc2001__24__20",0.353757515284679,0.113358190876796,0.123580163883604,0.0279808299889717,0.35326902590182,0.124826012239407,0.107631355899254,0.0243757824589233,0.000488489382859003,-0.011467821362611,0.01594880798435,0.0036050475300484
"pc2001__24__21",0.527941308262504,0.1844426148229,0.201994301810616,0.0560205903344833,0.422237235309224,0.172507908621857,0.153079255480587,0.0511754955291481,0.10570407295328,0.011934706201043,0.048915046330029,0.0048450948053352
"pc2001__24__23",0.317226697504501,0.124131043273716,0.0739976608801924,0.0340311269388631,0.308805809488617,0.122916097660246,0.0654370772617001,0.0248167129904835,0.00842088801588398,0.00121494561347001,0.0085605836184923,0.0092144139483796
"pc2001__24__24",0.517662250539983,0.185781907116943,0.199344650410026,0.0660614046170785,0.411541461597462,0.148732414070208,0.137857747650804,0.0509287388071052,0.106120788942521,0.037049493046735,0.061486902759222,0.0151326658099733
"pc2001__24__25",0.481200437597249,0.182906152274931,0.204285920320248,0.140973266935494,0.435675228084305,0.163772648032367,0.136666257843555,0.0966287690005267,0.045525209512944,0.019133504242564,0.067619662476693,0.0443444979349673
"pc2001__25__01",0.0972846334063064,0.0412297883780774,0.0886622882820601,0.0878173368667665,0.136039805495872,0.0733461494967771,0.117720230690942,0.11197557390026,-0.0387551720895656,-0.0321163611186997,-0.0290579424088819,-0.0241582370334935
"pc2001__25__02",0.750765013887944,0.546939159818594,0.631715775763314,0.627436928855016,0.572335927150865,0.433497969102282,0.501662441112739,0.494091535148128,0.178429086737079,0.113441190716312,0.130053334650575,0.133345393706888
"pc2001__26__01",0.547140167990946,0.343590071834022,0.394525601599027,0.394525601599027,0.356020681210032,0.234572996507778,0.305356251984217,0.305356251984217,0.191119486780914,0.109017075326244,0.08916934961481,0.08916934961481
"pc2001__27__01",0.399653581428082,0.135850075380924,0.136528352024365,0.0466839977067212,0.346472426429948,0.133133187315174,0.12147282667116,0.0404914504665288,0.053181154998134,0.00271688806574999,0.015055525353205,0.0061925472401924
"pc2001__27__02",0.51448464109238,0.166622620147041,0.217980049364609,0.0346093496295704,0.458098524134531,0.150615914896657,0.158194018901055,0.0256524353507457,0.056386116957849,0.016006705250384,0.059786030463554,0.0089569142788247
"pc2001__27__04",0.459206312749927,0.15834769771616,0.140511503492691,0.0108349592345389,0.389224091593206,0.138379291191858,0.111658335125063,0.0108914749516233,0.069982221156721,0.019968406524302,0.028853168367628,-5.65157170843988e-05
"pc2001__27__05",0.43757559653036,0.146024656183948,0.190569963382888,0.0150691380920511,0.381657536103602,0.13585860723489,0.144611311592963,0.0130986928910424,0.055918060426758,0.010166048949058,0.045958651789925,0.0019704452010087
"pc2001__27__06",0.412558054061278,0.124750242239968,0.172718767750342,0.00444217982558722,0.347135312522054,0.122569142220863,0.14792063641425,0.00457844221223741,0.065422741539224,0.002181100019105,0.024798131336092,-0.00013626238665019
"pc2001__27__07",0.437363702615075,0.129023401865017,0.148118105070375,0.029387438569888,0.38813613280351,0.141140551404594,0.125087451479771,0.031161493732644,0.049227569811565,-0.012117149539577,0.023030653590604,-0.001774055162756
"pc2001__27__08",0.600796910147343,0.2026270512787,0.236934317567848,0.0237743066820216,0.46043941471745,0.182359048333678,0.187512128700062,0.0290797712688884,0.140357495429893,0.020268002945022,0.049422188867786,-0.0053054645868668
"pc2001__27__09",0.454467215492622,0.159246342055669,0.230363570334174,0.102400522609523,0.367268269022039,0.152376183027148,0.212486020753573,0.103734674455956,0.087198946470583,0.00687015902852101,0.017877549580601,-0.001334151846433
"pc2001__27__10",0.434706506688972,0.133065463446008,0.140645853570756,0.0250980143859959,0.374999339873573,0.145070263856934,0.114825031289993,0.029682804850785,0.059707166815399,-0.012004800410926,0.025820822280763,-0.0045847904647891
"pc2001__27__11",0.398359328154785,0.122999727033581,0.128508204493436,0.0539445159836583,0.350881605587375,0.118713391360257,0.107186849081416,0.0477110569023084,0.04747772256741,0.004286335673324,0.02132135541202,0.0062334590813499
"pc2001__27__12",0.485440033105238,0.149925159048672,0.136082845111851,0.0277237725804377,0.372650969706089,0.159041486394845,0.129428812298128,0.033320828532383,0.112789063399149,-0.00911632734617299,0.00665403281372301,-0.0055970559519453
"pc2001__27__13",0.532556036885969,0.170581956143133,0.1768401588345,0.0458561352842413,0.471169682212504,0.185148865265383,0.157457796601904,0.0518714442221794,0.061386354673465,-0.01456690912225,0.019382362232596,-0.0060153089379381
"pc2001__27__14",0.447454648550615,0.153685612340154,0.132702676575957,0.0142644429920053,0.404516019592632,0.163267190639275,0.114674500899209,0.0168671395464536,0.042938628957983,-0.00958157829912101,0.018028175676748,-0.0026026965544483
"pc2001__27__15",0.351067387183262,0.105196751725229,0.0946040986620621,0.0243305252861102,0.310558958702954,0.100659224360532,0.0764159277728466,0.0207241420191992,0.040508428480308,0.00453752736469701,0.0181881708892155,0.003606383266911
"pc2001__27__16",0.344278864733787,0.109634813924551,0.13728431343404,0.00369135639935618,0.325310993152073,0.109297378337858,0.126301714007861,0.00321021921471697,0.018967871581714,0.000337435586692997,0.010982599426179,0.00048113718463921
"pc2001__27__17",0.36469914807912,0.100178858724482,0.125591067085093,0.00456841346211452,0.340083065231408,0.113216797635685,0.102112632264526,0.00431755923061566,0.024616082847712,-0.013037938911203,0.023478434820567,0.00025085423149886
"pc2001__27__20",0.562378882454393,0.219516612148932,0.176267240547899,0.0337391011606489,0.463137861458498,0.189494725054848,0.139288228834338,0.0304067286689324,0.099241020995895,0.030021887094084,0.036979011713561,0.0033323724917165
"pc2001__27__22",0.456511632728657,0.137165780944713,0.447737524209247,0.285040486431387,0.450489727407895,0.138850905262812,0.444153576348554,0.27972798541367,0.00602190532076202,-0.001685124318099,0.00358394786069299,0.00531250101771702
"pc2001__27__23",0.399726324953142,0.125033909582872,0.391425323887158,0.253316332896979,0.402179907855859,0.128429005003249,0.396660785954355,0.232697659188905,-0.00245358290271702,-0.003395095420377,-0.00523546206719699,0.020618673708074
"pc2001__27__24",0.561794093083289,0.249759319717561,0.246959228608306,0.0727571938349404,0.427700800161599,0.191327710266046,0.164602213205225,0.0579842014847398,0.13409329292169,0.058431609451515,0.082357015403081,0.0147729923502006
"pc2001__27__25",0.646310457666059,0.284430369329655,0.356607541003635,0.0947049910238267,0.503691157550824,0.212675188781834,0.267343421515633,0.07513043454215,0.142619300115235,0.071755180547821,0.089264119488002,0.0195745564816767
"pc2001__27__27",0.346967504291021,0.108625020260738,0.106432411919465,0.00319181570639473,0.323503990746096,0.106909427414691,0.0840758820127241,0.00356737998843262,0.023463513544925,0.001715592846047,0.0223565299067409,-0.00037556428203789
"pc2001__27__31",0.640679073195725,0.205042312236641,0.181848235250642,0.0196588187863068,0.518160238149316,0.187210439039742,0.11203939915856,0.0201979783509684,0.122518835046409,0.017831873196899,0.069808836092082,-0.0005391595646616
"pc2001__27__32",0.514555105695175,0.15853749901707,0.122228833566863,0.0228467019056152,0.430002292581759,0.175914100674396,0.105160548498713,0.0334375112345347,0.0845528131134161,-0.017376601657326,0.01706828506815,-0.0105908093289195
"pc2001__27__33",0.617445280473983,0.187502868824965,0.157873056113628,0.051040956816387,0.468643282594308,0.163688890167755,0.114485655914597,0.0438327626391966,0.148801997879675,0.02381397865721,0.043387400199031,0.0072081941771904
"pc2001__27__34",0.591281839194572,0.190921519370093,0.192352375554083,0.0886395540145629,0.478426197830245,0.172781155110097,0.144799188910416,0.0709413873106034,0.112855641364327,0.018140364259996,0.047553186643667,0.0176981667039595
"pc2001__27__35",0.590006601366408,0.176903863482467,0.231585713409987,0.0646880756928334,0.46552112540855,0.148678703971784,0.132496930549126,0.0444989092417953,0.124485475957858,0.028225159510683,0.099088782860861,0.0201891664510381
"pc2001__28__01",0.447788755376675,0.0882272578202776,0.0845504532804327,0.0345843613052346,0.27840159356721,0.080332700563464,0.0787852747765979,0.0264143572174149,0.169387161809465,0.0078945572568136,0.0057651785038348,0.0081700040878197
"pc2001__28__02",0.422188775680183,0.0923837912308654,0.0911170034511344,0.0251770151704892,0.269202386509698,0.0729036507459442,0.0696632327017481,0.01787750699689,0.152986389170485,0.0194801404849212,0.0214537707493863,0.0072995081735992
"pc2001__28__03",0.427695961278182,0.0959380806822819,0.0717912309742765,0.00781776933793647,0.296258514895662,0.0884790232720912,0.0525021034863747,0.00643016740257665,0.13143744638252,0.00745905741019071,0.0192891274879018,0.00138760193535982
"pc2001__28__04",0.452681380732723,0.130865252491686,0.115526781499152,0.0228738583345861,0.316776881139524,0.0917775646352923,0.0749482134918694,0.0155717189300613,0.135904499593199,0.0390876878563937,0.0405785680072826,0.0073021394045248
"pc2001__28__05",0.535131917928103,0.116611548179036,0.150777909899848,0.038363076014823,0.316205509859252,0.064766840054698,0.150902160008753,0.0355234397623032,0.218926408068851,0.051844708124338,-0.000124250108905016,0.0028396362525198
"pc2001__28__06",0.669640822535971,0.23452402146905,0.382123271649492,0.0427661084429086,0.454712419134315,0.148790063618442,0.288116800146795,0.036400746951663,0.214928403401656,0.085733957850608,0.094006471502697,0.0063653614912456
"pc2001__28__07",0.411128913987271,0.0836406755640474,0.0534491742963532,0.0113524999087102,0.274891617201689,0.0742461298362462,0.0361839465396903,0.00774943411003166,0.136237296785582,0.0093945457278012,0.0172652277566629,0.00360306579867854
"pc2001__28__08",0.441670495575997,0.121680779887922,0.0783336089765877,0.00386406937152478,0.326024282154273,0.106818325963629,0.050056311888428,0.00262809338229091,0.115646213421724,0.014862453924293,0.0282772970881597,0.00123597598923387
"pc2001__28__09",0.420983631386196,0.106829574648349,0.078619224181911,0.0043768447999417,0.280338225091528,0.0734509261233196,0.0453160254885699,0.00235766807434618,0.140645406294668,0.0333786485250294,0.0333031986933411,0.00201917672559552
"pc2001__28__10",0.456612460990144,0.142897435805775,0.11871007410532,0.00936844250134948,0.330200505869301,0.110019011782807,0.0912317409527296,0.00548639027006193,0.126411955120843,0.032878424022968,0.0274783331525904,0.00388205223128755
"pc2001__28__11",0.315064773442778,0.106407276940595,0.0554504915441968,0.0248191530212932,0.271703145461073,0.0917724000657316,0.0384033215728448,0.0166985012963072,0.043361627981705,0.0146348768748634,0.017047169971352,0.008120651724986
"pc2001__28__12",0.401725504313548,0.118383483885938,0.0966583549231085,0.0143234687183564,0.282763085005073,0.102148089988947,0.0606467744416593,0.00912924907547124,0.118962419308475,0.016235393896991,0.0360115804814492,0.00519421964288516
"pc2001__28__13",0.474051464728968,0.137147836812149,0.15449463931409,0.0279185445168484,0.335454667857933,0.104937823823381,0.108434907586391,0.0212246525356858,0.138596796871035,0.032210012988768,0.046059731727699,0.0066938919811626
"pc2001__28__14",0.485299835321836,0.151797840093002,0.073813378199467,0.0066647317111784,0.316274875444259,0.114145492530736,0.0435624778125523,0.00368321833264646,0.169024959877577,0.037652347562266,0.0302509003869147,0.00298151337853194
"pc2001__28__15",0.493781251857395,0.166845484568574,0.116402834060543,0.00432947604830725,0.350647571707975,0.127930018453973,0.0713155745064371,0.00270801997204167,0.14313368014942,0.038915466114601,0.0450872595541059,0.00162145607626558
"pc2001__28__16",0.513171520419498,0.160658414423524,0.153670763567877,0.0075224720071156,0.35391667513128,0.126711249589565,0.0928935041374244,0.0046075057106614,0.159254845288218,0.033947164833959,0.0607772594304526,0.0029149662964542
"pc2001__28__17",0.461046484388826,0.138991405767774,0.0933660923607347,0.00503947266395011,0.290198713706325,0.0974363499578589,0.05557557965235,0.0028870901140921,0.170847770682501,0.0415550558099151,0.0377905127083847,0.00215238254985801
"pc2001__28__18",0.368407698955216,0.119320148535018,0.0741329962960434,0.00409336655042255,0.259459054860998,0.0937650661578997,0.0425138988626287,0.00195363635561346,0.108948644094218,0.0255550823771183,0.0316190974334147,0.00213973019480909
"pc2001__28__19",0.442212854350363,0.14241804696181,0.0847437724329244,0.0158741674278578,0.333546806447213,0.133551228301064,0.0589732905038065,0.0118299579848937,0.10866604790315,0.00886681866074601,0.0257704819291179,0.0040442094429641
"pc2001__28__20",0.415667956880022,0.125647491785688,0.0663906532906338,0.00500994113032959,0.277646565047158,0.0958464476667473,0.0370947464387114,0.0028899256936648,0.138021391832864,0.0298010441189407,0.0292959068519224,0.00212001543666479
"pc2001__28__21",0.39306143907074,0.0986970893776507,0.0554044776034714,0.0114583505511213,0.282501684377421,0.0908011176672917,0.041296854449958,0.00875649597364381,0.110559754693319,0.00789597171035901,0.0141076231535134,0.00270185457747749
"pc2001__28__22",0.397523441933495,0.11641209777249,0.0821114549141565,0.0416385291589523,0.244827190275563,0.0876412383209018,0.0517866060445909,0.0277117455455025,0.152696251657932,0.0287708594515882,0.0303248488695656,0.0139267836134498
"pc2001__28__23",0.389773851095719,0.1332255566757,0.105043909245282,0.0557811284158556,0.284051923782828,0.102080021356826,0.0740646711382521,0.0415382253812527,0.105721927312891,0.031145535318874,0.0309792381070299,0.0142429030346029
"pc2001__29__02",0.441630436163052,0.157697412147202,0.165766195775954,0.0133520165609032,0.3407916498173,0.13158547895383,0.129571424766268,0.013282345334925,0.100838786345752,0.026111933193372,0.036194771009686,6.96712259782e-05
"pc2001__29__05",0.32904479539717,0.0856478600363999,0.0722667762578524,0.0507397405037281,0.194889018905425,0.0441634667289681,0.0474575887612464,0.034657172353337,0.134155776491745,0.0414843933074318,0.024809187496606,0.0160825681503911
"pc2001__29__06",0.343352799547079,0.097031748039726,0.0916253113315346,0.0320280048029564,0.226122645023662,0.0683582450672611,0.0793843673529521,0.0382150270517595,0.117230154523417,0.0286735029724649,0.0122409439785825,-0.0061870222488031
"pc2001__29__07",0.384152325313687,0.125198572579717,0.138307240704501,0.0171240071371014,0.235796834516495,0.0758940179200712,0.101391284427831,0.0163992813243831,0.148355490797192,0.0493045546596458,0.03691595627667,0.000724725812718301
"pc2001__29__08",0.465509078782983,0.148575481180195,0.213983110551678,0.00657824285861897,0.3782154378058,0.140366420225656,0.172968662375815,0.00635910416891756,0.087293640977183,0.00820906095453899,0.041014448175863,0.00021913868970141
"pc2001__29__09",0.46887450778902,0.154587679741941,0.236973226646338,0.0216667578043154,0.35838923162369,0.132252830445073,0.186109048884434,0.018846777908472,0.11048527616533,0.022334849296868,0.050864177761904,0.0028199798958434
"pc2001__29__11",0.432241867521913,0.146216861075017,0.129970682269408,0.00363216888615157,0.309660930738036,0.105925443119248,0.0825284410707684,0.00277392510402219,0.122580936783877,0.040291417955769,0.0474422411986396,0.00085824378212938
"pc2001__29__13",0.367007621774847,0.100642017625053,0.101567019553396,0.0184687029966447,0.260200303578111,0.0823402920885225,0.0708026109825706,0.0153469012369754,0.106807318196736,0.0183017255365305,0.0307644085708254,0.0031218017596693
"pc2001__29__16",0.473900528385092,0.197895972433264,0.126978046665381,0.0263096875130058,0.335708114144121,0.140805561374628,0.0831589859410219,0.0203246952329662,0.138192414240971,0.057090411058636,0.0438190607243591,0.0059849922800396
"pc2001__29__20",0.534295873918872,0.245606243733469,0.409938065079113,0.178363342874761,0.389356389751824,0.14221865762375,0.290374023806188,0.133644244777979,0.144939484167048,0.103387586109719,0.119564041272925,0.044719098096782
"pc2001__29__22",0.397165418168105,0.104118522358065,0.110346893761051,0.00743007549692126,0.329853915479063,0.100822983435438,0.0886299012589974,0.00853147209992601,0.067311502689042,0.003295538922627,0.0217169925020536,-0.00110139660300475
"pc2001__29__23",0.430119324191732,0.127148350531771,0.104713916352036,0.00733891346702161,0.339108736929108,0.108673037616406,0.0821708470095007,0.00662090099781085,0.091010587262624,0.018475312915365,0.0225430693425353,0.000718012469210759
"pc2001__29__24",0.508465775831252,0.22231867648586,0.139809125838837,0.0636350889551307,0.411402043494069,0.181105847512554,0.112499670659156,0.0579397490686241,0.097063732337183,0.041212828973306,0.027309455179681,0.0056953398865066
"pc2001__29__25",0.484394583413733,0.212546369015309,0.16906363893753,0.0451923198303394,0.395883046735003,0.168495390667583,0.15444225892836,0.0517317126080782,0.08851153667873,0.044050978347726,0.01462138000917,-0.0065393927777388
"pc2001__30__01",0.806952988234834,0.300951824432035,0.237905986249523,0.166235538038748,0.630917525406256,0.243425484429317,0.198808816026935,0.152711736378701,0.176035462828578,0.057526340002718,0.039097170222588,0.013523801660047
"pc2001__31__01",0.316427031470538,0.240084996820374,0.094256510477254,0.094256510477254,0.304880461665293,0.242506183017312,0.0916900247320692,0.0916900247320692,0.011546569805245,-0.00242118619693799,0.0025664857451848,0.0025664857451848
"pc2001__32__01",0.52836714791089,0.188283392293718,0.12908614590305,0.0467157472033655,0.209722293738446,0.0827213851594332,0.0919558367481177,0.026959216927807,0.318644854172444,0.105562007134285,0.0371303091549323,0.0197565302755585
"pc2001__32__02",0.529216968826434,0.203388580988608,0.0874913743661819,0.0177126226167785,0.405786573104698,0.167257517364369,0.08171921778563,0.0136245742969153,0.123430395721736,0.036131063624239,0.0057721565805519,0.0040880483198632
"pc2001__32__03",0.605494115632111,0.210478089598982,0.176052702405128,0.0281311932666194,0.319342726733528,0.0912954975474591,0.194171548476273,0.0248725690765918,0.286151388898583,0.119182592051523,-0.018118846071145,0.0032586241900276
"pc2001__32__04",0.583194790643662,0.207033486451222,0.0884507724963249,0.015458674856859,0.259281706876137,0.0965819200307315,0.0613622652112738,0.0091208076325808,0.323913083767525,0.11045156642049,0.0270885072850511,0.0063378672242782
"pc2001__32__05",0.452897211713333,0.16449991733367,0.0734186417435788,0.00833884442196785,0.227182344031989,0.0884136157757158,0.0537359145887527,0.00658700621243419,0.225714867681344,0.0760863015579542,0.0196827271548261,0.00175183820953366
"pc2001__32__06",0.494419797760374,0.167489699046312,0.121763714023176,0.0282177446160657,0.253086745200158,0.090806355115336,0.0887058631157731,0.0202041504010343,0.241333052560216,0.076683343930976,0.0330578509074029,0.0080135942150314
"pc2001__32__07",0.583637383057798,0.205153146225811,0.0997782904011278,0.0170098039215686,0.345003012542398,0.129442827593812,0.0694582668735996,0.0105997111187022,0.2386343705154,0.075710318631999,0.0303200235275282,0.0064100928028664
"pc2001__32__08",0.559770203888145,0.200763285754152,0.136974970661604,0.024578142498693,0.383784779306317,0.15413751956824,0.115511697798762,0.020312975924384,0.175985424581828,0.046625766185912,0.021463272862842,0.004265166574309
"pc2001__32__09",0.610887180402787,0.168353811721465,0.22690883645604,0.0408620941518918,0.409076699777989,0.11118638424188,0.225193296971983,0.0446653046657829,0.201810480624798,0.057167427479585,0.00171553948405698,-0.0038032105138911
"pc2001__32__10",0.657957176087121,0.214507500692563,0.163220904398013,0.0164979278833517,0.311798043248367,0.116951075066824,0.111765386359658,0.0095221959351899,0.346159132838754,0.097556425625739,0.051455518038355,0.0069757319481618
"pc2001__32__11",0.542390716372723,0.153200340823268,0.141377739992076,0.0130346571018085,0.276381592671964,0.0922779684803429,0.0944665174761516,0.0071194219499706,0.266009123700759,0.0609223723429251,0.0469112225159244,0.0059152351518379
"pc2001__32__12",0.600511770384797,0.163358977528202,0.19529618878047,0.0228133674958995,0.355296041542411,0.112120102170474,0.147287393356326,0.015251017815004,0.245215728842386,0.051238875357728,0.048008795424144,0.0075623496808955
"pc2001__32__13",0.46710506094958,0.145624057297349,0.09017540198264,0.011058767727553,0.209706917199699,0.074144130762399,0.0560450068234355,0.00704972288496709,0.257398143749881,0.07147992653495,0.0341303951592045,0.00400904484258591
"pc2001__32__14",0.469720820723887,0.144754071496962,0.0671330912360019,0.0207528441489089,0.193511474927312,0.0648280523232446,0.0519874744771448,0.0157128652504548,0.276209345796575,0.0799260191737174,0.0151456167588571,0.0050399788984541
"pc2001__33__02",0.294960845600736,0.0804976486700761,0.288244512487486,0.0752141505040532,0.215742999255234,0.0580151002211276,0.212255145160343,0.0514484954456453,0.079217846345502,0.0224825484489485,0.075989367327143,0.0237656550584079
"pc2001__33__05",0.36294694583323,0.123667267850373,0.119006322468326,0.0291901854693071,0.233539894268809,0.0642397507264643,0.0505465112208101,0.0154553093162483,0.129407051564421,0.0594275171239087,0.0684598112475159,0.0137348761530588
"pc2001__33__06",0.334721639028348,0.0897854860794158,0.0943593488513616,0.0112399208884832,0.14158705472011,0.0327790039453371,0.0283487906684202,0.00226062096174738,0.193134584308238,0.0570064821340787,0.0660105581829414,0.00897929992673582
"pc2001__33__08",0.319348396464617,0.110521772194359,0.0918270699839405,0.0105986233420715,0.23378418788826,0.0434210796771988,0.0506845037008354,0.00628541951089165,0.085564208576357,0.0671006925171602,0.0411425662831051,0.00431320383117985
"pc2001__33__09",0.480007830413628,0.189390600376115,0.207969878391128,0.0112706989049584,0.336510068552129,0.0862793964627155,0.101132134597332,0.00452237820580638,0.143497761861499,0.1031112039134,0.106837743793796,0.00674832069915202
"pc2001__33__11",0.500666309488519,0.120158717639796,0.140104488206322,0.0653853580529621,0.412830434263476,0.0854946788061527,0.136570529600166,0.0571193519309419,0.087835875225043,0.0346640388336433,0.00353395860615599,0.0082660061220202
"pc2001__33__13",0.352700628537695,0.103819147827899,0.0998451227558426,0.00578069474829554,0.218535590484521,0.0538269612181711,0.0533490655814258,0.00331770855542393,0.134165038053174,0.0499921866097279,0.0464960571744168,0.00246298619287161
"pc2001__33__14",0.503259298088386,0.185139780158254,0.197643385160823,0.00744297989747232,0.280415652259412,0.0823053887735843,0.103213043692008,0.00385813189467407,0.222843645828974,0.10283439138467,0.094430341468815,0.00358484800279825
"pc2001__33__15",0.459050652208251,0.15462680316939,0.156241620106601,0.0100066488140499,0.301111163488074,0.0840158189455194,0.121723924335688,0.00847100893743958,0.157939488720177,0.0706109842238706,0.034517695770913,0.00153563987661032
"pc2001__33__16",0.404320064823972,0.13732102196832,0.166375041355359,0.00666639538730731,0.283654683720723,0.0730908383740575,0.0856828577563679,0.00309736126698079,0.120665381103249,0.0642301835942625,0.0806921835989911,0.00356903412032652
"pc2001__33__17",0.430309420925322,0.120285761974529,0.131650271428836,0.00322826780978521,0.267631311069064,0.056291371685233,0.0555854291153145,0.00223859996204301,0.162678109856258,0.063994390289296,0.0760648423135215,0.0009896678477422
"pc2001__33__18",0.4414128785524,0.111760403451534,0.103866052371644,0.0205474931252528,0.295304312821197,0.0581890657851269,0.0573502611145994,0.0095900271069115,0.146108565731203,0.0535713376664071,0.0465157912570446,0.0109574660183413
"pc2001__33__20",0.476587013763598,0.1210763147633,0.169092690921372,0.0122093496915628,0.27314844109403,0.0654755898805788,0.0728036707100799,0.00297911710734912,0.203438572669568,0.0556007248827212,0.0962890202112921,0.00923023258421368
"pc2001__33__21",0.48101575716263,0.160702692143032,0.15706453744768,0.00730166383334234,0.200610250805681,0.0580126327873084,0.0473025596781428,0.00190782342976836,0.280405506356949,0.102690059355724,0.109761977769537,0.00539384040357398
"pc2001__33__22",0.434268342040789,0.138513728531308,0.112508766672125,0.00284302790814072,0.206593445743049,0.0442250998731845,0.036699755618145,0.00151411241839379,0.22767489629774,0.0942886286581235,0.07580901105398,0.00132891548974693
"pc2001__33__23",0.44846281199103,0.134521593218137,0.121396369653969,0.00387125392334111,0.291897042989347,0.0712750009520875,0.0742403207323111,0.00227202697696641,0.156565769001683,0.0632465922660495,0.0471560489216579,0.0015992269463747
"pc2001__33__24",0.397358744435945,0.128155268226599,0.123448285395681,0.00673216046595213,0.213264598066636,0.0389636029153662,0.0387774265854369,0.00184741220719409,0.184094146369309,0.0891916653112328,0.0846708588102441,0.00488474825875804
"pc2001__33__25",0.321594286535265,0.108954257126782,0.0828453991856483,0.0085962024209025,0.0982128982128982,0.0304419763243293,0.0314548196901138,0.00988984871337813,0.223381388322367,0.0785122808024527,0.0513905794955345,-0.00129364629247563
"pc2001__33__26",0.38097851605941,0.129892683268393,0.112082760126202,0.00486282157949799,0.183371105252609,0.046563668952396,0.0388750991405818,0.00141723210344767,0.197607410806801,0.083329014315997,0.0732076609856202,0.00344558947605032
