"state_code","district_code","census_year","district_name","migrants_total","migrants_recent_0_9","migrants_within_state_outside_place","migrants_within_district","migrants_other_district_same_state","migrants_interstate","migrants_outside_india","population_total","target_unit_2001","migrant_stock_share_population","recent_0_9_migrant_share_population","interdistrict_migrant_share_population","interstate_migrant_share_population","recent_0_9_share_among_migrants","within_district_share_among_migrants","other_district_same_state_share_among_migrants","interstate_share_among_migrants","outside_india_share_among_migrants"
"10","32",2001,"Rohtas",646519,154673,612373,491365,121008,33855,279,2450748,"pc2001__10__32",0.26380476491259,0.0631125680812552,0.0631900954320885,0.0138141498024277,0.239239682051108,0.760016333626699,0.187168513222349,0.0523650503697494,0.000431541841771085
"10","33",2001,"Jehanabad",387533,93693,364709,230996,133713,22759,65,1514315,"pc2001__10__33",0.255913069605729,0.0618715392768347,0.103328567702228,0.0150292376421022,0.241767797839152,0.596067947761868,0.345036422704647,0.0587279018819043,0.00016772765158064
"10","34",2001,"Aurangabad",513745,120621,477416,389847,87569,36234,95,2013055,"pc2001__10__34",0.255206638666107,0.0599193762713885,0.0615000583689964,0.0179995082101582,0.234787686498165,0.758833662614721,0.17045226717535,0.0705291535684046,0.000184916641524492
"10","35",2001,"Gaya",842845,198978,808238,671283,136955,34209,398,3473428,"pc2001__10__35",0.242655094621221,0.0572857707141187,0.0492781194831158,0.00984877187608322,0.236078994358393,0.796448931891392,0.16249132402755,0.0405875338882001,0.000472210192858711
"10","36",2001,"Nawada",458651,111686,389144,307650,81494,68931,576,1809696,"pc2001__10__36",0.25344090941241,0.0617153378246954,0.0831216955775998,0.0380898228210705,0.243509771045959,0.670771458036721,0.177681941170956,0.150290743942562,0.00125585684976158
"10","37",2001,"Jamui",358117,90753,330647,269166,61481,27419,45,1398796,"pc2001__10__37",0.256018032650937,0.0648793676847803,0.0635546570050243,0.0196018575975339,0.253417179301737,0.751614695755856,0.171678529642547,0.0765643630433629,0.000125657257265084
"11","01",2001,"North",12726,6716,7383,4697,2686,2119,3224,41030,"pc2001__11__01",0.31016329514989,0.163685108457226,0.117109432122837,0.0516451377041189,0.527738488134528,0.369086908690869,0.211063963539211,0.166509508093667,0.253339619676253
"11","02",2001,"West",28468,12669,21014,16511,4503,5287,2167,123256,"pc2001__11__02",0.230966443824236,0.102786071266308,0.079428181995197,0.0428944635555267,0.445025994098637,0.579984544049459,0.15817760292258,0.185717296613742,0.0761205564142195
"11","03",2001,"South",43194,19642,29052,18072,10980,10244,3898,131525,"pc2001__11__03",0.328409047709561,0.149340429576126,0.161368561110055,0.0778863333966926,0.454739084132055,0.418391443256008,0.25420197249618,0.237162568875307,0.0902440153725054
"11","04",2001,"East",102599,40611,65269,51171,14098,28383,8947,245040,"pc2001__11__04",0.418703068886712,0.165732125367287,0.173363532484492,0.115830068560235,0.395822571370091,0.498747551145723,0.137408746673944,0.276640123198082,0.0872035789822513
"12","01",2001,"Tawang",9111,5225,5421,3633,1788,3152,538,38924,"pc2001__12__01",0.234071523995478,0.13423594697359,0.126913986229576,0.0809783167197616,0.573482603446383,0.398748765228844,0.196246295686533,0.345955438480957,0.0590495006036659
"12","02",2001,"West Kameng",28899,15134,15963,12060,3903,10581,2355,74599,"pc2001__12__02",0.387391251893457,0.202871352162898,0.19415809863403,0.141838362444537,0.523685940689989,0.417315478044223,0.135056576352123,0.366137236582581,0.0814907090210734
"12","03",2001,"East Kameng",21396,10922,17512,15245,2267,3591,293,57179,"pc2001__12__03",0.374193322723377,0.191014183528918,0.102450200248343,0.0628027772433936,0.510469246588147,0.712516358197794,0.105954383997009,0.167835109366237,0.0136941484389606
"12","04",2001,"Papum Pare",67614,31785,38891,18693,20198,27946,777,122003,"pc2001__12__04",0.554199486897863,0.26052638049884,0.394613247215232,0.229059941148988,0.470094950749845,0.27646641228148,0.298725116100216,0.413316768716538,0.0114917029017659
"12","05",2001,"Lower Subansiri",23907,8309,19050,17140,1910,4523,334,98244,"pc2001__12__05",0.243343104922438,0.0845751394487195,0.0654798257399943,0.0460384349171451,0.347555109382189,0.716944827874681,0.0798929183921027,0.189191450202869,0.0139708035303468
"12","06",2001,"Upper Subansiri",23177,9817,20154,17192,2962,2919,104,55346,"pc2001__12__06",0.418765583782026,0.177375058721497,0.106258808224623,0.0527409388212337,0.423566466755836,0.741769858048928,0.127799111187816,0.125943823618242,0.00448720714501445
"12","07",2001,"West Siang",35184,14393,25561,23085,2476,9187,436,103918,"pc2001__12__07",0.338574645393483,0.138503435400989,0.112232721953848,0.0884062433842068,0.409077989995452,0.65612210095498,0.0703728967712597,0.261113005911778,0.0123919963619827
"12","08",2001,"East Siang",28209,12838,16951,12164,4787,10500,758,87397,"pc2001__12__08",0.322768516081788,0.146892913944415,0.174914470748424,0.12014142361866,0.455102981318019,0.431209897550427,0.169697614236591,0.372221631394236,0.0268708568187458
"12","09",2001,"Upper Siang",9416,5983,5762,3953,1809,3296,358,33363,"pc2001__12__09",0.282228816353445,0.179330395947607,0.153013817702245,0.0987920750532026,0.635407816482583,0.41981733220051,0.192119796091759,0.350042480883602,0.0380203908241291
"12","10",2001,"Dibang Valley",30510,16452,16476,12298,4178,12149,1885,57720,"pc2001__12__10",0.528586278586279,0.285031185031185,0.282865557865558,0.210481635481635,0.539233038348083,0.403080957063258,0.136938708620125,0.398197312356604,0.0617830219600131
"12","11",2001,"Lohit",61616,32012,34537,26915,7622,24486,2593,143527,"pc2001__12__11",0.42929901690971,0.223038174002104,0.223707037700224,0.170602047001609,0.519540379122306,0.436818358867827,0.123701635938717,0.397396780057128,0.0420832251363282
"12","12",2001,"Changlang",50470,20796,26384,19882,6502,17214,6872,125422,"pc2001__12__12",0.402401492561114,0.165808231410757,0.18908963339765,0.137248648562453,0.412046760451754,0.393936992272637,0.128829007331088,0.341073905290271,0.136160095106004
"12","13",2001,"Tirap",21931,13500,15154,11142,4012,6506,271,100326,"pc2001__12__13",0.218597372565437,0.134561330063991,0.104838227378745,0.0648485935849132,0.615567005608499,0.508047968628881,0.182937394555652,0.296657699147326,0.012356937668141
"13","01",2001,"Mon",35506,5596,30201,27816,2385,4924,378,260652,"pc2001__13__01",0.13621994076393,0.0214692386783911,0.028041219710572,0.0188910885011433,0.1576071649862,0.783416887286656,0.0671717456204585,0.13868078634597,0.0106460879851293
"13","02",2001,"Tuensang",41968,5133,36721,33337,3384,4345,902,414818,"pc2001__13__02",0.101172080285812,0.0123741014131499,0.0186322676450877,0.0104744731424384,0.122307472359893,0.794343309187953,0.0806328631338162,0.103531261913839,0.0214925657643919
"13","03",2001,"Mokokchung",26096,5670,20611,18554,2057,5115,370,232085,"pc2001__13__03",0.112441562358619,0.0244307042678329,0.030902471077407,0.0220393390352673,0.217274678111588,0.710990190067443,0.0788243408951563,0.196007050889025,0.0141784181483752
"13","04",2001,"Zunheboto",29722,2922,28282,26843,1439,1327,113,153955,"pc2001__13__04",0.193056412588094,0.0189795719528434,0.0179662888506382,0.00861940177324543,0.098311015409461,0.903135724379248,0.0484153152546935,0.0446470627817778,0.003801897584281
"13","05",2001,"Wokha",23427,5114,19496,16971,2525,3552,379,161223,"pc2001__13__05",0.14530805158073,0.0317200399446729,0.0376931331137617,0.0220315959881655,0.218295129551372,0.7244205404021,0.107781619498869,0.151619925726726,0.0161779143723055
"13","06",2001,"Dimapur",134136,36240,84971,44583,40388,46778,2387,309024,"pc2001__13__06",0.434063373718546,0.117272444858652,0.282068706637672,0.151373356114735,0.27017355519771,0.33237162283056,0.301097393689986,0.348735611618059,0.0177953718613944
"13","07",2001,"Kohima",75652,19839,60833,43686,17147,13032,1787,310084,"pc2001__13__07",0.24397260097264,0.0639794378297494,0.0973252409024651,0.042027321628978,0.262240258023582,0.577459948183789,0.226656268175329,0.172262464971184,0.0236213186696981
"13","08",2001,"Phek",14305,6194,11324,9189,2135,2504,477,148195,"pc2001__13__08",0.0965282229494922,0.041796281925841,0.0313033503154627,0.0168966564324033,0.432995456134219,0.642362810206222,0.149248514505418,0.175043691017127,0.0333449842712338
"14","01",2001,"Senapati",30783,5614,29445,24908,4537,1189,149,156513,"pc2001__14__01",0.196680147974929,0.0358692249206136,0.0365848204302518,0.00759681304428386,0.182373387908911,0.809147906311925,0.147386544521327,0.0386252152161908,0.00484033395055713
"14","02",2001,"Tamenglong",26774,1101,26557,25743,814,209,8,111499,"pc2001__14__02",0.240127714149903,0.00987452802267285,0.00917497017910475,0.00187445627315043,0.0411219840143423,0.961492492716815,0.0304026294165982,0.00780608052588332,0.000298797340703668
"14","03",2001,"Churachandpur",41382,7936,39374,35052,4322,1919,89,227905,"pc2001__14__03",0.181575656523551,0.0348215265132402,0.0273842171080055,0.00842017507294706,0.191774201343579,0.847034942728723,0.104441544632932,0.0463728191000918,0.00215069353825335
"14","04",2001,"Bishnupur",28235,4140,27908,25329,2579,277,50,208368,"pc2001__14__04",0.135505451892805,0.0198686938493435,0.0137065192351993,0.00132937879136912,0.14662652735966,0.897078094563485,0.0913405347972375,0.00981051885957145,0.00177085177970604
"14","05",2001,"Thoubal",43921,6604,43230,39552,3678,537,154,364140,"pc2001__14__05",0.120615697259296,0.0181358818037019,0.0115752183226232,0.00147470753007085,0.150360875207759,0.9005259443091,0.0837412627217049,0.0122264975751918,0.00350629539400287
"14","06",2001,"Imphal West",89016,19960,85243,67430,17813,3623,150,444382,"pc2001__14__06",0.200314144137251,0.0449163107416592,0.0482377774077258,0.0081528954818152,0.224229352026602,0.75750426889548,0.200110092567628,0.040700548216051,0.0016850903208412
"14","07",2001,"Imphal East",80995,16652,75720,53760,21960,4854,421,394876,"pc2001__14__07",0.2051150234504,0.0421702002653998,0.0679048612729059,0.0122924664958113,0.205592937835669,0.663744675597259,0.271127847397988,0.0599296252855114,0.00519785171924193
"14","08",2001,"Ukhrul",13679,2238,12584,11128,1456,987,108,140778,"pc2001__14__08",0.0971671710068335,0.0158973703277501,0.0173535637670659,0.00701103865660828,0.163608450910154,0.813509759485343,0.106440529278456,0.0721543972512611,0.00789531398494042
"14","09",2001,"Chandel",22274,4568,20797,18294,2503,1188,289,118327,"pc2001__14__09",0.188241060789169,0.0386048830782493,0.0311932187919917,0.0100399739704379,0.205082158570531,0.82131633294424,0.112373170512705,0.0533357277543324,0.0129747687887223
"15","01",2001,"Mamit",17110,7509,12844,7070,5774,3642,624,62785,"pc2001__15__01",0.272517321016166,0.119598630246078,0.149972127100422,0.0580074858644581,0.438866160140269,0.413208649912332,0.337463471654004,0.212857977790766,0.0364699006428989
"15","02",2001,"Kolasib",18581,8973,13714,7363,6351,4610,257,65960,"pc2001__15__02",0.281701030927835,0.136036992116434,0.166176470588235,0.0698908429351122,0.482912652709757,0.396265001883645,0.341800764221517,0.248102900812658,0.0138313330821807
"15","03",2001,"Aizawl",133678,59916,108487,59926,48561,20326,4865,325676,"pc2001__15__03",0.410463159704737,0.183974256623147,0.211520038320294,0.0624117220796129,0.448211373599246,0.448286180224121,0.363268451054025,0.152051945720313,0.036393423001541
"15","04",2001,"Champhai",27212,10923,20128,16630,3498,2031,5053,108392,"pc2001__15__04",0.251051738135656,0.100773119787438,0.0510092995793047,0.0187375452062883,0.40140379244451,0.611127443774805,0.128546229604586,0.0746361899162134,0.185690136704395
"15","05",2001,"Serchhip",8807,3473,7946,2754,5192,536,325,53861,"pc2001__15__05",0.163513488423906,0.064480793152745,0.106347821243571,0.00995154193201018,0.394345407062564,0.312705802202793,0.589531054842739,0.0608606790053367,0.0369024639491314
"15","06",2001,"Lunglei",33183,14987,28509,22053,6456,2588,2086,137223,"pc2001__15__06",0.241818062569686,0.109216385008344,0.0659073187439423,0.0188598121306195,0.451646927643673,0.66458728867191,0.194557454118073,0.0779917427598469,0.0628635144501703
"15","07",2001,"Lawngtlai",22511,5240,21109,16426,4683,746,656,73620,"pc2001__15__07",0.305772887802228,0.0711763107851127,0.0737435479489269,0.0101331160010867,0.232775087734885,0.729687708231531,0.208031628981387,0.0331393540935543,0.0291413086935276
"15","08",2001,"Saiha",7850,3295,5415,3471,1944,814,1621,61056,"pc2001__15__08",0.128570492662474,0.0539668501048218,0.0451716457023061,0.0133320230607966,0.419745222929936,0.442165605095541,0.247643312101911,0.103694267515924,0.206496815286624
"16","01",2001,"West Tripura",492430,103305,343231,299925,43306,14152,135047,1532982,"pc2001__16__01",0.321223602103612,0.0673882667898253,0.0374811967785662,0.00923168047635262,0.209786162500254,0.609071340088947,0.0879434640456512,0.0287391101273277,0.274246085738074
"16","02",2001,"South Tripura",217682,59483,138946,113205,25741,3288,75448,767440,"pc2001__16__02",0.283646930053164,0.0775083394141561,0.0378257583654748,0.0042843740227249,0.273256401539861,0.520047592359497,0.118250475464209,0.0151046021260371,0.346597330050257
"16","03",2001,"Dhalai",63728,14067,46939,34319,12620,2048,14741,307868,"pc2001__16__03",0.206997804253771,0.0456916600621045,0.0476437953928307,0.00665220159289046,0.220734998744665,0.538523098167211,0.198029123776048,0.0321365804669847,0.231311197589756
"16","04",2001,"North Tripura",187813,68098,107128,89426,17702,44290,36395,590913,"pc2001__16__04",0.31783528201275,0.11524200686057,0.104908844449183,0.0749518118572446,0.36258405967638,0.476143823909953,0.0942533264470511,0.235819671694718,0.193783177948278
"17","01",2001,"West Garo Hills",97554,16808,71773,64342,7431,22691,3090,518390,"pc2001__17__01",0.188186500511198,0.0324234649588148,0.0581068307644823,0.0437720635043114,0.172294319043812,0.659552658015048,0.0761731963835414,0.232599380855731,0.0316747647456793
"17","02",2001,"East Garo Hills",34214,3711,30619,25826,4793,3429,166,250582,"pc2001__17__02",0.136538139211915,0.0148095234294562,0.0328116145613013,0.0136841433143642,0.10846437130999,0.75483720114573,0.140088852516514,0.100222131291284,0.0048518150464722
"17","03",2001,"South Garo Hills",15422,2983,14098,11459,2639,1012,312,100980,"pc2001__17__03",0.152723311546841,0.0295405030699148,0.0361556743909685,0.0100217864923747,0.193424977305148,0.743029438464531,0.171119180391648,0.065620542082739,0.0202308390610816
"17","04",2001,"West Khasi Hills",20330,2822,19706,17716,1990,537,87,296049,"pc2001__17__04",0.0686710645872812,0.00953220581728025,0.00853574914963401,0.00181388891703738,0.138809640924742,0.871421544515494,0.0978848991637973,0.0264141662567634,0.00427939006394491
"17","05",2001,"Ri Bhoi",44355,8376,36534,26403,10131,7296,525,192790,"pc2001__17__05",0.230068986980653,0.0434462368380103,0.0903936926189118,0.0378442865293843,0.188840040581671,0.595265471761921,0.228407169428475,0.164491038214406,0.0118363205951978
"17","06",2001,"East Khasi Hills",138183,35326,88464,75701,12763,44865,4854,660923,"pc2001__17__06",0.209075792490199,0.0534494941165612,0.0871932131277017,0.0678823403028795,0.255646497760217,0.54783149880955,0.0923630258425421,0.324678144200083,0.0351273311478257
"17","07",2001,"Jaintia Hills",29134,4330,25294,23469,1825,3252,588,299108,"pc2001__17__07",0.0974029447557404,0.0144763764259064,0.0169738021049253,0.0108723270524359,0.148623601290588,0.805553648657925,0.0626415871490355,0.11162215967598,0.0201826045170591
"18","01",2001,"Kokrajhar",299183,111960,278977,240749,38228,14391,5815,905764,"pc2001__18__01",0.330310102852399,0.123608357143803,0.0580934989688263,0.0158882446200114,0.374219123412761,0.804688100593951,0.127774639601849,0.0481009950431676,0.0194362647610325
"18","02",2001,"Dhubri",356710,124193,330429,297889,32540,20260,6021,1637344,"pc2001__18__02",0.217858922743174,0.0758502794770067,0.0322473469228214,0.012373697891219,0.348162372795829,0.835101342827507,0.0912225617448347,0.056796837767374,0.0168792576602843
"18","03",2001,"Goalpara",202642,65366,191861,151163,40698,6615,4166,822035,"pc2001__18__03",0.246512618075873,0.0795172954922844,0.0575559434817252,0.00804710261728515,0.322568865289525,0.745960857078,0.200836943970154,0.0326437757227031,0.020558423229143
"18","04",2001,"Bongaigaon",239225,69912,212226,141406,70820,18831,8168,904835,"pc2001__18__04",0.264385219404643,0.077264915702863,0.0990799427519935,0.0208115291738273,0.292243703626293,0.591100428466924,0.296039293552095,0.0787166893092277,0.0341435886717525
"18","05",2001,"Barpeta",357120,105384,346355,311865,34490,5123,5642,1647201,"pc2001__18__05",0.216804142299574,0.0639776202175691,0.0240486740840978,0.00311012438676276,0.295094086021505,0.873277889784946,0.0965781810035842,0.0143453181003584,0.0157986111111111
"18","06",2001,"Kamrup",885397,212933,787649,566473,221176,87413,10335,2522324,"pc2001__18__06",0.351024293469039,0.0844193688043249,0.122343124832496,0.0346557381208758,0.240494377098635,0.639795481574932,0.249804325065479,0.0987274634994246,0.0116727298601644
"18","07",2001,"Nalbari",342463,54119,335777,297789,37988,3684,3002,1148824,"pc2001__18__07",0.298098751418842,0.0471081732275788,0.0362736154537162,0.00320675751899334,0.158028750551154,0.869550871189004,0.110925851843849,0.0107573664892266,0.00876591047792024
"18","08",2001,"Darrang",362890,86974,342664,290232,52432,13634,6592,1504320,"pc2001__18__08",0.241231918740693,0.0578161561369921,0.0439175175494576,0.00906323122739843,0.239670423544325,0.799779547521287,0.14448455454821,0.0375706136845876,0.0181652842459147
"18","09",2001,"Marigaon",169790,43706,164090,139159,24931,3389,2311,776256,"pc2001__18__09",0.218729388243054,0.05630359056806,0.0364828097947069,0.00436582776815896,0.257412097296661,0.819594793568526,0.146834324754108,0.0199599505271217,0.0136109311502444
"18","10",2001,"Nagaon",483893,111143,448517,389038,59479,19508,15868,2314629,"pc2001__18__10",0.209058557548532,0.0480176304712332,0.0341251232918969,0.0084281325430555,0.229685075006251,0.803975258993207,0.122917669815434,0.0403146976707661,0.0327923735205924
"18","11",2001,"Sonitpur",399773,106103,366335,282479,83856,26828,6610,1681513,"pc2001__18__11",0.237746006126625,0.06309972031141,0.0658240525050951,0.0159546789111949,0.265408119107594,0.706598494645711,0.209759038254209,0.0671080838375778,0.0165343832625015
"18","12",2001,"Lakhimpur",190827,50186,179150,137071,42079,10157,1520,889010,"pc2001__18__12",0.214651128783703,0.0564515584751578,0.0587574942914028,0.0114250683344394,0.262992134236769,0.718299821304113,0.22050862823395,0.0532262206081949,0.00796532985374187
"18","13",2001,"Dhemaji",174346,29399,166443,104836,61607,6627,1276,571944,"pc2001__18__13",0.304830542850349,0.0514018854992796,0.119301889695495,0.0115867987075658,0.168624459408303,0.601310038658759,0.353360558888647,0.038010622555149,0.00731877989744531
"18","14",2001,"Tinsukia",291966,58313,249119,188516,60603,37637,5210,1150062,"pc2001__18__14",0.25386979136777,0.0507042229027652,0.0854214816244689,0.0327260617253678,0.199725310481357,0.645677921401807,0.207568689504942,0.128908845550509,0.0178445435427413
"18","15",2001,"Dibrugarh",328057,63204,300529,248621,51908,25232,2296,1185072,"pc2001__18__15",0.276824530492662,0.0533334683462271,0.0650930913902278,0.0212915333414341,0.192661641117245,0.757859152525323,0.158228600517593,0.0769134632091374,0.00699878374794624
"18","16",2001,"Sibsagar",221317,58682,205060,167205,37855,15518,739,1051736,"pc2001__18__16",0.210430184000548,0.0557953707013927,0.0507475259951166,0.0147546532589928,0.26514908479692,0.755500029369637,0.171044248747272,0.0701166200517809,0.00333910183130984
"18","17",2001,"Jorhat",241415,48919,224955,195611,29344,15583,877,999221,"pc2001__18__17",0.241603208899733,0.0489571376101983,0.0449620254178005,0.0155951486207756,0.202634467618002,0.810268624567653,0.121550027960152,0.0645485988857362,0.003632748586459
"18","18",2001,"Golaghat",247229,57033,232824,189890,42934,13428,977,946279,"pc2001__18__18",0.261264383971323,0.0602708080809148,0.0595617148853562,0.014190318077438,0.230688956392656,0.768073324731322,0.173660856938304,0.054314016559546,0.00395180177082786
"18","19",2001,"Karbi Anglong",231243,43292,205621,161800,43821,21420,4202,813311,"pc2001__18__19",0.284322971163552,0.0532293304775172,0.0802165469297723,0.0263367887560847,0.187214315676583,0.699696855688605,0.189501952491535,0.0926298309570452,0.0181713608628153
"18","20",2001,"North Cachar Hills",60873,15831,55380,37740,17640,4698,795,188079,"pc2001__18__20",0.323656548577991,0.0841720766273747,0.118769240585073,0.0249788652640646,0.260066039130649,0.619979301168005,0.289783647922724,0.0771770735794194,0.0130599773298507
"18","21",2001,"Cachar",357473,78411,317519,282800,34719,19160,20794,1444921,"pc2001__18__21",0.24739968482706,0.0542666346464616,0.0372885438027408,0.0132602405252605,0.219348034676745,0.791108699118535,0.0971234191113734,0.0535984535895019,0.0581694281805899
"18","22",2001,"Karimganj",224328,43918,196129,172701,23428,12941,15258,1007976,"pc2001__18__22",0.222552917926617,0.0435704818368691,0.0360812162194338,0.0128385993317301,0.195775828251489,0.769859313148604,0.104436361042759,0.0576878499340252,0.0680164758746122
"18","23",2001,"Hailakandi",124666,32957,117110,95617,21493,5064,2492,542872,"pc2001__18__23",0.229641609808574,0.060708601659323,0.0489194506255618,0.00932816575546353,0.264362376269392,0.766985384948583,0.17240466526559,0.0406205380777437,0.019989411708084
"19","01",2001,"Darjiling",440091,99138,272941,182999,89942,99075,68059,1609172,"pc2001__19__01",0.273489098741465,0.0616080816718163,0.117462272522763,0.0615689311024552,0.225267047042543,0.415820818876096,0.204371368648757,0.225123894830842,0.154647561527048
"19","02",2001,"Jalpaiguri",1086989,309616,762840,567638,195202,139182,184967,3401173,"pc2001__19__02",0.319592387685072,0.0910321233292161,0.0983143168548027,0.0409217643442424,0.284838209034314,0.522211356324673,0.179580474135433,0.128043614056812,0.170164555483082
"19","03",2001,"Koch Bihar",754000,187755,544507,475433,69074,41914,167579,2479155,"pc2001__19__03",0.304135885009207,0.0757334656364769,0.0447684795827611,0.0169065669552731,0.249011936339523,0.63054774535809,0.0916100795755968,0.0555888594164456,0.222253315649867
"19","04",2001,"Uttar Dinajpur",636845,193131,472350,357620,114730,67213,97282,2441794,"pc2001__19__04",0.260810289483879,0.0790938957176568,0.0745120186223736,0.0275260730430167,0.303262175254575,0.561549513617913,0.18015372657397,0.10554059465019,0.152756165157927
"19","05",2001,"Dakshin Dinajpur",514705,146976,362209,304360,57849,7915,144581,1503178,"pc2001__19__05",0.342411211446682,0.0977768434609873,0.0437499750528547,0.00526551080444232,0.285553860949476,0.591329013706881,0.112392535530061,0.0153777406475554,0.280900710115503
"19","06",2001,"Maldah",875376,283980,743631,667268,76363,53650,78095,3251376,"pc2001__19__06",0.269232472651579,0.0873414824984868,0.0399870700897097,0.0165007061625601,0.32440916817459,0.762264444078887,0.0872345140830912,0.0612879494068834,0.0892130924311382
"19","07",2001,"Murshidabad",1336809,397464,1259208,1088061,171147,29824,47777,5866569,"pc2001__19__07",0.227868963954911,0.0677506733492779,0.0342569907555847,0.00508372099603704,0.297322953391247,0.813924053473608,0.128026516877131,0.0223098438146362,0.0357395858346256
"19","08",2001,"Birbhum",879011,279375,812491,653583,158908,57964,8556,3008000,"pc2001__19__08",0.292224401595745,0.0928773271276596,0.0720984042553191,0.0192699468085106,0.317828787125531,0.743543596155224,0.180780445295906,0.0659422919622166,0.0097336665866525
"19","09",2001,"Barddhaman",2410807,629087,1891238,1354549,536689,386514,133055,6895514,"pc2001__19__09",0.349619622264562,0.091231342580118,0.133884580612845,0.0560529642895366,0.260944571672473,0.561865383666133,0.222617986425292,0.160325567330773,0.0551910625778007
"19","10",2001,"Nadia",1724903,443719,1182476,905344,277132,38573,503854,4604827,"pc2001__19__10",0.374585842204278,0.0963595375027118,0.0685595788940605,0.00837664476863083,0.257242871048401,0.524866615687955,0.16066526639469,0.0223624169011243,0.292105701016231
"19","11",2001,"North Twenty Four Parganas",3745485,942247,2700093,1662381,1037712,329894,715498,8932124,"pc2001__19__11",0.419327474629774,0.10548969091786,0.153110950989933,0.0369334326303576,0.251568755448226,0.443835978518136,0.277056776358736,0.0880777789792243,0.191029466143904
"19","12",2001,"Hugli",1990252,569872,1669754,1171372,498382,206587,113911,5041976,"pc2001__19__12",0.394736508067472,0.113025528086607,0.139819983276398,0.0409734199448788,0.286331580121512,0.588554615194458,0.250411505678678,0.103799418365112,0.0572344607617528
"19","13",2001,"Bankura",1003354,322544,978570,801892,176678,18138,6646,3192695,"pc2001__19__13",0.314265534289996,0.101025622553987,0.0610192956107614,0.00568109387210491,0.321465803694409,0.799211444814094,0.176087402850838,0.0180773685060308,0.00662378382903741
"19","14",2001,"Puruliya",713431,191197,609206,529783,79423,102915,1310,2536516,"pc2001__19__14",0.281264143415614,0.0753778016775766,0.0718852157841701,0.0405733691409792,0.267996484593465,0.742584776944091,0.111325411987985,0.144253613874362,0.00183619719356182
"19","15",2001,"Medinipur",2750295,856141,2615134,2409841,205293,119081,16080,9582584,"pc2001__19__15",0.287009746014227,0.0893434380538694,0.0338503685435995,0.0124268151471461,0.311290607007612,0.87621182454973,0.0746439927353248,0.043297537173285,0.00584664554166008
"19","16",2001,"Haora",1359094,375749,1103149,807203,295946,224026,31899,4273099,"pc2001__19__16",0.318058158727425,0.0879336050955056,0.12168498787414,0.0524270558674161,0.276470207358726,0.59392727802492,0.217752414476114,0.164834809071337,0.0234707827420326
"19","17",2001,"Kolkata",1012649,203836,362344,0,362344,470248,180057,4580546,"pc2001__19__17",0.221076046392723,0.0445003717897386,0.181766977124561,0.102661997063232,0.20128988425407,0,0.357817960616166,0.464374131609274,0.17780790777456
"19","18",2001,"South Twenty Four Parganas",1863533,543397,1713484,1396121,317363,64449,85600,6888257,"pc2001__19__18",0.270537670124677,0.0788874456919944,0.0554294068876931,0.00935635821950313,0.291595050905994,0.749179649622518,0.170301786982039,0.0345843084077395,0.0459342549877035
"20","01",2001,"Garhwa",272898,75834,247955,213535,34420,24889,54,1035464,"pc2001__20__01",0.263551412700007,0.0732367325179823,0.0572777035222857,0.0240365671814761,0.277884044588088,0.782471839295268,0.126127710719756,0.0912025738554332,0.000197876129542906
"20","02",2001,"Palamu",539832,138447,488027,436821,51206,51608,197,2098359,"pc2001__20__02",0.257263890497289,0.0659787004988184,0.0489973355369601,0.0245944569065637,0.256463121860134,0.809179522518117,0.0948554365061723,0.0956001126276323,0.000364928348078662
"20","03",2001,"Chatra",191577,53442,167036,128258,38778,24526,13,791434,"pc2001__20__03",0.242063141083148,0.0675255296082807,0.0799864549665544,0.0309893181238107,0.278958330070938,0.66948537663707,0.202414694874646,0.128021630989106,6.78578326208261e-05
"20","04",2001,"Hazaribag",696411,225373,579372,425866,153506,116406,629,2277475,"pc2001__20__04",0.305782061273999,0.0989573979955872,0.118513704870525,0.0511118673091911,0.323620678019158,0.61151532643798,0.220424433272881,0.16715129427881,0.000903202275667673
"20","05",2001,"Kodarma",142306,43138,117335,82279,35056,24788,183,499403,"pc2001__20__05",0.284952232966162,0.0863791366892069,0.119831078307499,0.0496352645058199,0.303135496746448,0.578183632454008,0.246342388936517,0.174188017371017,0.00128596123845797
"20","06",2001,"Giridih",501033,140660,476640,417562,59078,24270,123,1904430,"pc2001__20__06",0.263088168113294,0.0738593699952217,0.0437653261080743,0.0127439706368835,0.280739991178226,0.833402191073243,0.11791239299607,0.0484399231188365,0.000245492811850716
"20","07",2001,"Deoghar",310994,92196,258669,211394,47275,51844,481,1165390,"pc2001__20__07",0.266858304945126,0.0791117136752503,0.085052214280198,0.0444863951123658,0.296455880177753,0.67973658655794,0.152012579020817,0.166704180788054,0.00154665363318906
"20","08",2001,"Godda",270162,76321,214119,195250,18869,55965,78,1047939,"pc2001__20__08",0.257803173658009,0.0728296208080814,0.0714106450852578,0.053404826044264,0.282500869848461,0.722714519436486,0.0698432792176546,0.207153485686366,0.000288715659493193
"20","09",2001,"Sahibganj",219463,75544,164577,140710,23867,53387,1498,927770,"pc2001__20__09",0.236548929152699,0.0814253532664346,0.0832684824902724,0.0575433566508941,0.344222032871145,0.641155912386143,0.108751816934973,0.243261962153074,0.0068257519490757
"20","10",2001,"Pakaur",162802,52149,134763,117980,16783,27820,219,701664,"pc2001__20__10",0.232022734528207,0.0743218976604187,0.0635674624891686,0.0396486067405482,0.320321617670545,0.724683971941377,0.103088414147246,0.170882421591872,0.00134519231950467
