"target_unit_2001","census_2011_source_district_count","census_2011_parent_reconstruction_complete","log_nonfarm_employment_2013","log_firms_total_2013","mean_employment_per_firm_2013","female_employment_share_2013","hired_employment_share_2013","private_employment_share_2013","manufacturing_employment_share_2013","services_employment_share_2013","log_nonfarm_employment_2005","log_firms_total_2005","mean_employment_per_firm_2005","female_employment_share_2005","hired_employment_share_2005","private_employment_share_2005","manufacturing_employment_share_2005","services_employment_share_2005","log_nonfarm_employment_change_2013_2005","log_firms_total_change_2013_2005","mean_employment_per_firm_change_2013_2005","female_employment_share_change_2013_2005","hired_employment_share_change_2013_2005","private_employment_share_change_2013_2005","manufacturing_employment_share_change_2013_2005","services_employment_share_change_2013_2005"
"pc2001__20__09",1,TRUE,10.2740851253152,9.62681135926088,1.91032572860346,0.167368493718073,0.500621289520917,0.885786276404805,0.14410465276819,0.779821897004004,10.2799357115738,9.66516690962207,1.84922901199315,0.16484798572507,0.713437650126964,0.883089698716629,0.23076659117425,0.665843113032736,-0.00585058625860135,-0.0383555503611888,0.06109671661031,0.00252050799300299,-0.212816360606047,0.00269657768817599,-0.08666193840606,0.113978783971268
"pc2001__20__10",1,TRUE,10.149096848566,9.51421562432271,1.88679802228618,0.174827909887359,0.493820400500626,0.822316958698373,0.133291614518148,0.816215581977472,9.914328575714,9.3559114952954,1.74790351863059,0.13933128895044,0.597635770105846,0.862943911366109,0.278761499653774,0.631565931348304,0.234768272852,0.158304129027309,0.13889450365559,0.035496620936919,-0.10381536960522,-0.0406269526677361,-0.145469885135626,0.184649650629168
"pc2001__20__11",2,TRUE,11.0061582613317,10.3644504371297,1.8997225025227,0.238861961357148,0.421137374676316,0.877647566562645,0.177909833344399,0.798502755461125,10.9815569399729,10.3809321787698,1.82325754520922,0.183633889077918,0.526012249064308,0.853300442327322,0.355086764205512,0.596835658387207,0.0246013213587997,-0.0164817416401011,0.0764649573134801,0.05522807227923,-0.104874874387992,0.0243471242353229,-0.177176930861113,0.201667097073918
"pc2001__20__12",1,TRUE,12.1763657323207,11.3934209484155,2.18790569780022,0.0783740071904649,0.520170387234349,0.919179380466247,0.51434487447591,0.466205845085657,11.9997431916747,11.0736760396935,2.52456091354807,0.0903123905281078,0.693331202792647,0.797526933926607,0.186346511956635,0.661877047316441,0.176622540646001,0.319744908721999,-0.33665521574785,-0.0119383833376429,-0.173160815558298,0.12165244653964,0.327998362519275,-0.195671202230784
"pc2001__20__13",1,TRUE,11.4175812845879,10.7023002022509,2.04476134778892,0.128649374078719,0.487503575121554,0.915297120102083,0.276692407541856,0.72070050381713,11.2496888200896,10.4069561798485,2.32270543080782,0.0870589153742063,0.648758717601749,0.755738003539086,0.269022587696471,0.642929634641407,0.1678924644983,0.2953440224024,-0.2779440830189,0.0415904587045127,-0.161255142480195,0.159559116562997,0.00766981984538495,0.0777708691757231
"pc2001__20__14",2,TRUE,12.1247215823327,11.1126866758336,2.75119374477737,0.207621465065573,0.586378773579789,0.919457190276286,0.152543200234306,0.842477789710046,11.7677614630169,10.9043951301302,2.37112928420472,0.136469676419299,0.660709164890525,0.811811664406123,0.281402828909126,0.700623910094943,0.356960119315801,0.208291545703402,0.38006446057265,0.071151788646274,-0.074330391310736,0.107645525870163,-0.12885962867482,0.141853879615103
"pc2001__20__15",1,TRUE,9.92534688688902,9.16083495207234,2.14794578123358,0.244545543488895,0.502788376871148,0.835339007924861,0.141131004794051,0.830153605322375,9.58617067495466,8.94819608331224,1.89264361840395,0.227166597994781,0.447809366845214,0.812937783271529,0.247218788627936,0.716934487021014,0.33917621193436,0.2126388687601,0.25530216282963,0.017378945494114,0.054979010025934,0.0224012246533321,-0.106087783833885,0.113219118301361
"pc2001__20__16",2,TRUE,10.7785812195599,10.0256166857692,2.12328524648199,0.290338043432954,0.498478596140219,0.797632445500396,0.158726188987537,0.822475094827227,10.4577174339094,9.73240262766816,2.06538119252447,0.238251177754797,0.510168907273354,0.870648052395726,0.386820636562105,0.565552108468344,0.3208637856505,0.293214058101041,0.05790405395752,0.052086865678157,-0.011690311133135,-0.0730156068953299,-0.228094447574568,0.256922986358883
"pc2001__20__17",2,TRUE,11.5818076636665,10.4797637813647,3.0103124648758,0.200128814255444,0.648645116726251,0.865706471516181,0.232080350225425,0.7611055623489,11.377243189426,10.2982286972813,2.94177897574124,0.141126076598864,0.774922118380062,0.819715503023639,0.368128092358439,0.518405259299982,0.204564474240501,0.1815350840834,0.0685334891345599,0.05900273765658,-0.126277001653811,0.0459909684925419,-0.136047742133014,0.242700303048918
"pc2001__20__18",1,TRUE,12.0977466259979,11.1882058944159,2.4831818244711,0.25445346498242,0.430580552413536,0.949244150735233,0.155248597235146,0.838689006892632,11.642944446294,10.6871379232707,2.6007673159926,0.116863502656188,0.647196733546999,0.879896386705888,0.316442024849629,0.674715722000263,0.454802179703899,0.501067971145199,-0.1175854915215,0.137589962326232,-0.216616181133463,0.0693477640293451,-0.161193427614483,0.163973284892369
"pc2001__21__01",,,,,,,,,,,11.8600337944272,11.0639785782501,2.21677894407019,0.236273560570189,0.331342713979802,0.875022085273893,0.203248125401952,0.76995271984565,,,,,,,,
"pc2001__21__02",1,TRUE,11.1928303875796,10.4156522793033,2.17532506441369,0.288150066108418,0.479327346848832,0.841959563684442,0.34240028646981,0.584990634640811,10.9552702538474,10.2147152385629,2.09709911361805,0.261654004017116,0.575303466946118,0.874194393502751,0.367094576892848,0.541088114575146,0.237560133732199,0.200937040740401,0.0782259507956398,0.026496062091302,-0.095976120097286,-0.0322348298183089,-0.024694290423038,0.043902520065665
"pc2001__21__03",1,TRUE,12.0146881440395,11.326089734609,1.99092311772222,0.284222253168082,0.418114226551952,0.909247228495486,0.41841695779321,0.519141696384783,11.7665283837691,11.1734025798491,1.80963615171813,0.420335852746264,0.474174724132044,0.896178976611364,0.388589697825648,0.4700231247963,0.248159760270401,0.152687154759901,0.18128696600409,-0.136113599578182,-0.056060497580092,0.013068251884122,0.029827259967562,0.049118571588483
"pc2001__21__04",,,,,,,,,,,10.6261935353376,10.140888975597,1.62466974249773,0.483058252427184,0.375,0.90754854368932,0.175825242718447,0.300169902912621,,,,,,,,
"pc2001__21__05",,,,,,,,,,,12.1816656982806,11.3328191114802,2.33694982805505,0.221994238222554,0.463592139585425,0.794580494636453,0.279653464320504,0.600927332320731,,,,,,,,
"pc2001__21__06",,,,,,,,,,,11.9023018407288,11.2117663166713,1.99478350181091,0.263641044401989,0.399949866536591,0.83682235139493,0.326185927401325,0.574089129168191,,,,,,,,
"pc2001__21__07",1,TRUE,12.5508000004228,11.7766426599682,2.16876382743363,0.381427523988651,0.250544592857067,0.900524580176466,0.479879286344268,0.393658282593218,12.6990417870306,11.9561037401986,2.10210252624145,0.402762083351149,0.227019796355907,0.912422045358759,0.649871424470275,0.315950695407319,-0.1482417866078,-0.1794610802304,0.06666130119218,-0.021334559362498,0.02352479650116,-0.0118974651822931,-0.169992138126007,0.077707587185899
"pc2001__21__08",,,,,,,,,,,12.0447941228802,11.4616742749594,1.79161930023999,0.151682323704108,0.386667136671543,0.870560657066817,0.247040438044545,0.66454576966236,,,,,,,,
"pc2001__21__09",1,TRUE,11.5054375000043,10.9371523475599,1.76523734149074,0.141959014246277,0.425947568863723,0.871299897233361,0.123763274024221,0.81528200374796,11.3283293232683,10.8777263863645,1.56925806390729,0.0657052824016165,0.383346964302896,0.846338881939767,0.115775040892909,0.857716732416049,0.177108176736001,0.0594259611953998,0.19597927758345,0.0762537318446605,0.042600604560827,0.024961015293594,0.007988233131312,-0.042434728668089
"pc2001__21__10",,,,,,,,,,,11.2799840711759,10.7806839632692,1.64756774743672,0.0905579399141631,0.394875031557687,0.836922494319616,0.140444332239334,0.813910628629134,,,,,,,,
"pc2001__21__11",,,,,,,,,,,11.3878836479893,10.7593273975011,1.8749017358234,0.119790132130635,0.45055866554858,0.881071096706933,0.150873693991796,0.750028329895973,,,,,,,,
"pc2001__21__12",,,,,,,,,,,12.3825018766193,11.7725552248548,1.84033321763277,0.104140995012364,0.463334590720483,0.873615826312922,0.171616580745211,0.802757869147911,,,,,,,,
"pc2001__21__13",,,,,,,,,,,11.654346899192,11.0606045705768,1.81075218108937,0.0858139958850952,0.421065881883133,0.856447118264448,0.164257624293565,0.800079867350748,,,,,,,,
"pc2001__21__14",1,TRUE,11.3229386046585,10.7159721156847,1.83485688928334,0.225872764429181,0.431418310216816,0.836692987653724,0.162460548750257,0.803439060667255,11.1975021375367,10.5711630671224,1.87074934605324,0.178757471075287,0.488005154356528,0.806122169216428,0.194576958929649,0.772934144870319,0.1254364671218,0.144809048562299,-0.0358924567699002,0.047115293353894,-0.056586844139712,0.030570818437296,-0.032116410179392,0.030504915796936
"pc2001__21__15",,,,,,,,,,,11.4725929339765,10.8596526300531,1.84585078986816,0.160775453684134,0.444886357720699,0.857194914989536,0.267785563317959,0.711724468229096,,,,,,,,
"pc2001__21__16",,,,,,,,,,,11.1774107697599,10.6913310881849,1.62592954767698,0.209155628907507,0.318768619662363,0.868064394310251,0.261381596430619,0.692658433220974,,,,,,,,
"pc2001__21__17",1,TRUE,12.4914771262379,11.641125169372,2.34047045162652,0.155619033300759,0.527223182740735,0.915255957302864,0.130451777794482,0.864925204841013,12.2101991199119,11.4468070297588,2.14554176192816,0.106355221160501,0.544573189859929,0.834021321834216,0.137830072649594,0.830625364119366,0.281278006326,0.1943181396132,0.19492868969836,0.049263812140258,-0.017350007119194,0.0812346354686481,-0.00737829485511199,0.0342998407216469
"pc2001__21__18",1,TRUE,12.232544162736,11.3359734662619,2.45118283163448,0.39174640274633,0.310403428042753,0.918759282253549,0.129174883743578,0.790718963796168,11.7484401769394,11.1812357737254,1.7633305931365,0.122878409557824,0.431674515629445,0.872269983248522,0.146117133917001,0.807966433831663,0.484103985796599,0.1547376925365,0.68785223849798,0.268867993188506,-0.121271087586692,0.046489299005027,-0.016942250173423,-0.017247470035495
"pc2001__21__19",1,TRUE,12.6808710116317,11.9920684527556,1.99132960506351,0.27409202022778,0.39119170984456,0.896009180874422,0.161872002687085,0.780781742748913,12.5107040136907,11.9067834705366,1.8292765176807,0.194038160199097,0.355291731956862,0.886352659231266,0.22343810489446,0.703098903124712,0.170166997940999,0.0852849822189992,0.16205308738281,0.080053860028683,0.035899977887698,0.009656521643156,-0.061566102207375,0.077682839624201
"pc2001__21__20",1,TRUE,10.8335036590288,10.1141535823392,2.05309842041312,0.316407251780395,0.35607898838058,0.839655954705964,0.154741472845278,0.649760312481506,10.6590694803524,10.0403758045983,1.85650126449813,0.293938041665688,0.440073279000399,0.814712168541701,0.148718791835968,0.707001432698405,0.1744341786764,0.0737777777409008,0.19659715591499,0.022469210114707,-0.083994290619819,0.024943786164263,0.00602268100931,-0.057241120216899
"pc2001__21__21",,,,,,,,,,,10.9883220282109,10.4308162484011,1.74631137865911,0.415687997431521,0.33738319336251,0.819141925345139,0.273593673431454,0.488788252589601,,,,,,,,
"pc2001__21__22",1,TRUE,10.8829596350084,10.3664665668449,1.676139224572,0.435797300088245,0.174949775633203,0.909539813371886,0.0954544601115263,0.468522934229549,10.2059966592311,9.57526122476877,1.87899194668148,0.261629410677997,0.382560502493996,0.814003325327914,0.167227046000369,0.752484758913726,0.676962975777299,0.791205342076131,-0.20285272210948,0.174167889410248,-0.207610726860793,0.0955364880439721,-0.0717725858888427,-0.283961824684177
"pc2001__21__23",,,,,,,,,,,11.078906549444,10.3076851910773,2.16240571390428,0.270844266090446,0.301728661830529,0.908504398826979,0.162787467201729,0.722719555486958,,,,,,,,
"pc2001__21__24",1,TRUE,12.1117289984825,11.3692167443021,2.10120765696077,0.379737793553634,0.195775684912689,0.941250810466279,0.13730122971087,0.370523204061672,11.8675554280374,11.018708841237,2.33694982805505,0.221994238222554,0.463592139585424,0.794580494636457,0.279653464320504,0.600927332320728,0.244173570445099,0.3505079030651,-0.23574217109428,0.15774355533108,-0.267816454672735,0.146670315829822,-0.142352234609634,-0.230404128259056
"pc2001__21__25",1,TRUE,10.595534127652,9.91447694733573,1.97596558033727,0.221268395234758,0.4425618179998,0.809365301832015,0.224221643808189,0.745570127139854,10.4527354938994,9.79846031466842,1.92374763967566,0.214555847455181,0.488466757123474,0.832558676636162,0.236525303848264,0.698923179075608,0.1427986337526,0.116016632667311,0.0522179406616099,0.006712547779577,-0.045904939123674,-0.023193374804147,-0.012303660040075,0.0466469480642461
"pc2001__21__26",1,TRUE,11.628608519431,11.022866056388,1.83261235083824,0.208027506591605,0.309021591961804,0.922789139884558,0.194015891113803,0.690586474738117,11.4176252851159,10.8364780636327,1.78808858817513,0.208546914530855,0.348971510284897,0.823209767902321,0.246683533164668,0.660763392366076,0.210983234315099,0.1863879927553,0.0445237626631099,-0.000519407939250011,-0.039949918323093,0.099579371982237,-0.052667642050865,0.029823082372041
"pc2001__21__27",,,,,,,,,,,10.9200579142006,10.2940758814139,1.87008153736847,0.210713898035243,0.394000796034302,0.834406773528241,0.187809820168615,0.69345442703622,,,,,,,,
"pc2001__21__28",1,TRUE,11.2221051400179,10.7358095466231,1.6262806429861,0.272065806192737,0.307577074834481,0.870942285828931,0.226322477094897,0.668588243161907,11.0753348133567,10.5767381013816,1.64640926247067,0.274183305193699,0.251971065227157,0.872271875338837,0.240400254031196,0.709010362614043,0.146770326661201,0.1590714452415,-0.02012861948457,-0.00211749900096198,0.055606009607324,-0.00132958950990603,-0.014077776936299,-0.040422119452136
"pc2001__21__29",,,,,,,,,,,11.5018544063362,10.7009497023607,2.22755529528357,0.3358881282925,0.389619713040577,0.799421632170194,0.200042467567923,0.717843456455576,,,,,,,,
"pc2001__21__30",1,TRUE,10.3514692185806,9.75498754421768,1.8157192575406,0.355333354630547,0.431364405967479,0.758297926716289,0.211321598568827,0.733539916301952,10.032408332603,9.42666069794227,1.83262182843335,0.281469760900141,0.43020393811533,0.692686357243319,0.247362869198312,0.727979957805907,0.319060885977601,0.328326846275411,-0.0169025708927499,0.073863593730406,0.00116046785214902,0.0656115694729701,-0.036041270629485,0.00555995849604507
"pc2001__22__01",,,,,,,,,,,10.2856157952799,9.52120171737537,2.14773560017588,0.1736727173468,0.77456667121605,0.678927255356899,0.194929712024021,0.773304217278559,,,,,,,,
"pc2001__22__02",,,,,,,,,,,10.9697660255053,10.2860933664982,1.98114044062479,0.193403453202734,0.818732678039627,0.74014907644902,0.20397307672445,0.773493312217039,,,,,,,,
"pc2001__22__03",1,TRUE,10.3310076514251,9.52595370935665,2.23681715410984,0.319866966643842,0.618083406697317,0.653461149695132,0.12739248100688,0.871564120121295,10.4315831874671,9.70619447981203,2.06553383275474,0.336616146724067,0.45939729905054,0.698384148139411,0.198118771009023,0.588488529810698,-0.100575536041999,-0.180240770455381,0.1712833213551,-0.016749180080225,0.158686107646777,-0.0449229984442789,-0.070726290002143,0.283075590310597
"pc2001__22__04",,,,,,,,,,,11.8036753269401,10.9927563262011,2.24997476531745,0.362912451492788,0.35853091376745,0.914021668423768,0.119123991536006,0.358747747545666,,,,,,,,
"pc2001__22__05",1,TRUE,12.4684753707965,11.6757158576185,2.20948512478862,0.41760316910888,0.202553747932772,0.927695088650436,0.0425060574593285,0.194988654282528,11.8020290266273,10.7274436732075,2.92877824084229,0.365847082525108,0.297476839196243,0.829759666873872,0.0819634070534664,0.294241441549396,0.6664463441692,0.948272184411,-0.71929311605367,0.051756086583772,-0.094923091263471,0.097935421776564,-0.0394573495941379,-0.099252787266868
"pc2001__22__06",,,,,,,,,,,10.9797519775403,10.3290493623434,1.91688719004214,0.160377680062719,0.736152299144425,0.842945768142619,0.188004908477349,0.786481235300133,,,,,,,,
"pc2001__22__07",,,,,,,,,,,11.6154820532953,10.8486183818434,2.15300312846122,0.160018050541516,0.479828519855596,0.842716606498195,0.212129963898917,0.764819494584838,,,,,,,,
"pc2001__22__08",,,,,,,,,,,10.1866720259355,9.6126003491354,1.77548154093098,0.17855124872867,0.375334312728369,0.816551776095227,0.179907334162052,0.720345048404716,,,,,,,,
"pc2001__22__09",,,,,,,,,,,11.4411453830758,10.6367051501398,2.23544482014472,0.181319305346191,0.606232060627336,0.794422532884548,0.299794019864951,0.682511821917524,,,,,,,,
"pc2001__22__10",1,TRUE,12.2710595036497,11.3568796571885,2.49472835234711,0.225002225564473,0.539383120381954,0.873592623307985,0.254843531104021,0.723706712770992,12.1852562821391,11.3808160492031,2.23544482014472,0.181319305346191,0.606232060627333,0.794422532884545,0.299794019864951,0.682511821917523,0.0858032215106004,-0.0239363920145994,0.25928353220239,0.043682920218282,-0.066848940245379,0.07917009042344,-0.04495048876093,0.0411948908534689
"pc2001__22__11",1,TRUE,12.621431977307,11.56911674462,2.86427491019096,0.200235656786024,0.596040041850533,0.897792945478789,0.273540099609549,0.7197631550285,12.4162444260352,11.5569519197192,2.36148936373815,0.178261433353054,0.496964883417485,0.885743461734839,0.268528799163621,0.686349674606326,0.205187551271798,0.0121648249008004,0.50278554645281,0.02197422343297,0.099075158433048,0.01204948374395,0.00501130044592801,0.033413480422174
"pc2001__22__12",1,TRUE,10.7472936093812,10.026147565272,2.05678903140203,0.236087218303802,0.491269568209186,0.78105109237915,0.182242387751591,0.81145707896095,10.727948042592,10.0943971265166,1.88428966827777,0.188520816433911,0.483984828886502,0.869160107863986,0.292460482757109,0.695152697695832,0.0193455667892,-0.0682495612446008,0.17249936312426,0.047566401869891,0.00728473932268398,-0.088109015484836,-0.110218095005518,0.116304381265118
"pc2001__22__13",1,TRUE,10.7042327436941,10.000931817197,2.02041094026398,0.252177622126437,0.478695222701149,0.82531878591954,0.225327765804598,0.772023168103448,10.8444664406898,10.0400262077538,2.23544482014472,0.181319305346191,0.606232060627336,0.794422532884547,0.299794019864951,0.682511821917524,-0.140233696995701,-0.0390943905567998,-0.21503387988074,0.070858316780246,-0.127536837926187,0.030896253034993,-0.074466254060353,0.0895113461859239
"pc2001__22__14",,,,,,,,,,,10.7624226974771,9.95798246454112,2.23544482014472,0.181319305346191,0.606232060627337,0.794422532884549,0.299794019864951,0.682511821917525,,,,,,,,
"pc2001__22__15",,,,,,,,,,,11.431096997109,10.4675790239267,2.62090053189976,0.456594640938541,0.595085899091629,0.69069815395635,0.151557904561388,0.70353689374125,,,,,,,,
"pc2001__22__16",,,,,,,,,,,9.94458151007109,9.10320049641828,2.31956812110419,0.266903402274581,0.630788425548251,0.511204952252987,0.0952061039397284,0.745765151878689,,,,,,,,
"pc2001__23__01",1,TRUE,9.91492193016179,9.32044959465621,1.81207452525976,0.183341571922887,0.441077607513594,0.867721206129511,0.134058329214039,0.860257043994068,9.53285855926342,8.95583514421896,1.78073003998452,0.136462407648848,0.405475880052151,0.918079096045198,0.368752716210343,0.566347964653049,0.38206337089837,0.36461445043725,0.03134448527524,0.046879164274039,0.035601727461443,-0.050357889915687,-0.234694386996304,0.293909079341019
"pc2001__23__02",1,TRUE,11.2444445317674,10.5545358820747,1.99353341503481,0.178787244617679,0.304182907369137,0.902686582781803,0.135624035367672,0.861380699505585,10.8885391289811,10.2114868257508,1.96806790622474,0.0835153755671316,0.385388076700461,0.868033383745029,0.201086652103288,0.789876584700984,0.3559054027863,0.343049056323901,0.0254655088100701,0.0952718690505474,-0.081205169331324,0.034653199036774,-0.065462616735616,0.0715041148046011
"pc2001__23__03",1,TRUE,11.0647929105427,10.3109839295534,2.12507900602109,0.112770420462728,0.320966782505244,0.920634920634921,0.246798785260324,0.752105444413137,10.8565344245354,10.040201375852,2.26218927169647,0.0629819555829735,0.465626927822332,0.874710826650216,0.352598704503393,0.644143275755706,0.208258486007299,0.2707825537014,-0.13711026567538,0.0497884648797545,-0.144660145317088,0.045924093984705,-0.105799919243069,0.107962168657431
"pc2001__23__04",1,TRUE,12.3173769617555,11.5311385943896,2.19512362772246,0.182418015003556,0.39123763682805,0.943908887169141,0.238835681087199,0.759773112589299,11.8589519143963,11.0922147306465,2.15273081726522,0.129351086710437,0.389192325107539,0.924135442608105,0.224226001811184,0.770984265338465,0.458425047359199,0.438923863743099,0.04239281045724,0.053066928293119,0.00204531172051103,0.019773444561036,0.014609679276015,-0.011211152749166
"pc2001__23__05",,,,,,,,,,,10.0387520537758,9.39198752174417,1.90935317339811,0.137614314115308,0.361113320079523,0.904373757455269,0.255241882041087,0.734632206759444,,,,,,,,
"pc2001__23__06",,,,,,,,,,,10.8695814378891,10.2228169058575,1.90935317339812,0.137614314115308,0.361113320079523,0.904373757455268,0.255241882041087,0.734632206759443,,,,,,,,
"pc2001__23__07",2,TRUE,11.3892086089722,10.7487977244932,1.8972602739726,0.192546654142571,0.403709697497821,0.865090592216199,0.209827642791666,0.75246426671797,11.2255233533258,10.5636465572691,1.93842695467934,0.136628410711667,0.379800322576345,0.89509603977553,0.250876421268711,0.72326415270391,0.163685255646401,0.185151167224099,-0.0411666807067399,0.055918243430904,0.023909374921476,-0.030005447559331,-0.041048778477045,0.02920011401406
"pc2001__23__08",,,,,,,,,,,10.7869037913362,10.2376714586393,1.73192296678121,0.191348200814336,0.259326622987413,0.860281503833991,0.330963354897381,0.632639563483042,,,,,,,,
"pc2001__23__09",1,TRUE,11.5034709111993,10.880911012413,1.86369280553883,0.258775073441081,0.355636539839893,0.938218637377724,0.280196650481026,0.696271918755489,11.3780331467064,10.7394572046615,1.89378210268525,0.217873450750163,0.254757899314496,0.899497602453623,0.353303349698447,0.629370229226033,0.125437764492899,0.1414538077515,-0.0300892971464199,0.040901622690918,0.100878640525397,0.0387210349241011,-0.073106699217421,0.066901689529456
"pc2001__23__10",1,TRUE,10.558673226809,9.92564035717726,1.883313771518,0.283095299922098,0.402518826278889,0.855180472604518,0.180550506361984,0.782939496234744,10.5735963764695,9.86552604624901,2.03007011165931,0.208498554580573,0.332318555092225,0.877126557343498,0.325385658369362,0.658983345698278,-0.0149231496604987,0.0601143109282489,-0.14675634014131,0.074596745341525,0.070200271186664,-0.02194608473898,-0.144835152007378,0.123956150536466
"pc2001__23__11",1,TRUE,12.333511139086,11.7047021805349,1.8753755984811,0.31645413609293,0.181981046117007,0.946316405716977,0.616494191906965,0.380406984677551,12.2845556760009,11.515701607917,2.15729272622111,0.331763194023917,0.256091416314965,0.968677338683209,0.666591164383878,0.324616671828557,0.0489554630850986,0.1890005726179,-0.28191712774001,-0.015309057930987,-0.074110370197958,-0.0223609329662321,-0.050096972476913,0.055790312848994
"pc2001__23__12",1,TRUE,11.5998735066209,11.1378392111185,1.58729973953407,0.376682189872025,0.207473139965531,0.927725422610099,0.517289428330461,0.480455428843827,11.6635069255631,10.9666108232739,2.0075119154521,0.339868044145857,0.179396306268333,0.952602558257563,0.628863407626601,0.359816259645078,-0.0636334189421994,0.1712283878446,-0.42021217591803,0.036814145726168,0.028076833697198,-0.024877135647464,-0.11157397929614,0.120639169198749
"pc2001__23__13",,,,,,,,,,,11.7909131988,10.9960817688787,2.21406773977197,0.232598998841322,0.330882185888358,0.942187251508932,0.442047149878452,0.539262535309397,,,,,,,,
"pc2001__23__14",,,,,,,,,,,11.3543399658529,10.6069067943667,2.11157300868532,0.181578484795219,0.305759653131775,0.885685826448702,0.347184625300287,0.642491357590672,,,,,,,,
"pc2001__23__15",1,TRUE,9.92480863423981,9.07268620667739,2.34461785632316,0.290734667906613,0.456365327198864,0.752630806127943,0.13293524546033,0.813078165532769,9.9437173717552,9.31650056780457,1.87239208633094,0.19691657461217,0.330723788482782,0.844916190384708,0.289323279381394,0.701503289947649,-0.0189087375153907,-0.243814361127178,0.47222576999222,0.093818093294443,0.125641538716082,-0.092285384256765,-0.156388033921064,0.11157487558512
"pc2001__23__16",2,TRUE,11.3228055801032,10.5023789971704,2.27146860062634,0.222105314079772,0.522059357085843,0.781184239169872,0.153968023607382,0.731478122052101,11.2627575220809,10.4374045075255,2.28268644465291,0.171446183877638,0.468478302746992,0.722912145067872,0.22127473769376,0.630652266043382,0.0600480580223,0.0649744896449,-0.0112178440265702,0.050659130202134,0.053581054338851,0.058272094102,-0.067306714086378,0.100825856008719
"pc2001__23__17",,,,,,,,,,,11.002666347376,10.346248445388,1.92787411689146,0.185428257320852,0.43020621647733,0.909334710330813,0.325882000199887,0.64931538794683,,,,,,,,
"pc2001__23__18",1,TRUE,11.1670067505406,10.4519846130231,2.04423193597781,0.201167375666012,0.418347301327077,0.891826957050186,0.193804146586203,0.765224642084882,10.5027909775659,9.8474461616525,1.9258064516129,0.103303402257188,0.393607381168136,0.882994206002691,0.238103083724634,0.751764285910426,0.6642157729747,0.604538451370599,0.11842548436491,0.097863973408824,0.024739920158941,0.00883275104749504,-0.044298937138431,0.013460356174456
"pc2001__23__19",1,TRUE,11.3155714853423,10.6458295772763,1.95373301282814,0.144329394566939,0.470252162260933,0.841832135461079,0.192362041661591,0.796516019003533,11.0851227191403,10.4424923865674,1.90147582103482,0.128769518667362,0.379283369635243,0.867042979415284,0.239531245206614,0.753888394637543,0.230448766202,0.203337190708901,0.0522571917933201,0.015559875899577,0.09096879262569,-0.0252108439542049,-0.047169203545023,0.04262762436599
"pc2001__23__20",1,TRUE,11.4596829035745,10.7068111337418,2.12308829127388,0.199441016716764,0.472984232452671,0.840637030005801,0.18608869904551,0.809228497600591,11.1318846407726,10.4251344149337,2.02739197530864,0.169333235746176,0.442494327746469,0.905862548488619,0.267788918978262,0.720851935885238,0.327798262801899,0.2816767188081,0.0956963159652404,0.030107780970588,0.030489904706202,-0.065225518482818,-0.081700219932752,0.088376561715353
"pc2001__23__21",1,TRUE,12.0984540267198,11.3817911969454,2.04758864439631,0.236811920220052,0.416155328129002,0.932453199995546,0.256701226098867,0.739200641446819,11.893810954104,11.0271826215717,2.37887653598596,0.149038658631575,0.450750898481805,0.874800147583323,0.266558712198855,0.730694598177073,0.2046430726158,0.3546085753737,-0.33128789158965,0.087773261588477,-0.034595570352803,0.057653052412223,-0.00985748609998804,0.00850604326974591
"pc2001__23__22",,,,,,,,,,,10.9181564803092,10.3799390992108,1.71295060080107,0.124671464046838,0.365839511319763,0.931320125432761,0.358009026808534,0.634595515597528,,,,,,,,
"pc2001__23__23",1,TRUE,11.8033088854937,10.872958796881,2.53539663575506,0.194503867039658,0.459422262779182,0.909749128607118,0.36183373973402,0.633618561790357,11.4619373871573,10.6099704162811,2.3442533981301,0.147965357943365,0.471982237001336,0.922465773605952,0.329972955624073,0.660945606078145,0.341371498336398,0.2629883805999,0.19114323762496,0.046538509096293,-0.012559974222154,-0.0127166449988341,0.031860784109947,-0.027327044287788
"pc2001__23__24",2,TRUE,10.9623189711924,10.2630134287028,2.01235472725369,0.264013180714533,0.513076656260839,0.77003121748179,0.177540756156781,0.810613943808533,10.4617595808881,9.74771055096429,2.04224364592463,0.219437530397963,0.510943266672389,0.67413383686665,0.241524332675307,0.741223929276457,0.5005593903043,0.51530287773851,-0.0298889186709399,0.04457565031657,0.00213338958845,0.0958973806151401,-0.063983576518526,0.069390014532076
"pc2001__23__25",1,TRUE,11.7453696311674,10.6823995000569,2.89495663347253,0.177469722909137,0.633139940396931,0.89137499207406,0.391501807114324,0.601832477331812,11.6058327601582,10.7307940535327,2.39896814813195,0.152438579864402,0.511482102500547,0.867545746154407,0.392150251512721,0.599256397171393,0.139536871009199,-0.0483945534758004,0.49598848534058,0.025031143044735,0.121657837896384,0.023829245919653,-0.000648444398397008,0.00257608016041899
"pc2001__23__26",1,TRUE,12.8251103154737,11.834218796967,2.69363482750868,0.17751219617261,0.529397352919004,0.948154151006386,0.236056517010026,0.761716941102986,12.5028606330105,11.5130354589207,2.69076401595824,0.149011913521066,0.52900344102324,0.914583844284408,0.26000163504344,0.736743142107571,0.3222496824632,0.321183338046302,0.00287081155043989,0.028500282651544,0.000393911895763988,0.033570306721978,-0.023945118033414,0.0249737989954151
