"state_code","district_code","level","state_std","district_std","target_unit_2001","nonfarm_employment","female_employment","hired_employment","private_employment","manufacturing_employment","services_employment","firms_total","informal_employment","source_available","log_nonfarm_employment","log_firms_total","mean_employment_per_firm","female_employment_share","hired_employment_share","private_employment_share","manufacturing_employment_share","services_employment_share","informal_employment_share"
"10","19","district","bihar","samastipur","pc2001__10__19",90922.6074646192,8874.9558260599,38091.8809701632,83358.7246583181,20311.3237523456,69870.0324837911,50338.4062150759,35846.2110619744,TRUE,11.4177639562246,10.8265236077804,1.80622737788207,0.0976100012256404,0.418948400539282,0.916809658046329,0.223391346978796,0.768456101646444,0.39424970380357
"10","20","district","bihar","begusarai","pc2001__10__20",47740,4474,17763,44744,8777,38753,27718,18368,TRUE,10.7735248998928,10.2298373006287,1.72234648964572,0.0937159614578969,0.372077922077922,0.937243401759531,0.183850020946795,0.811751152073733,0.38475073313783
"10","21","district","bihar","khagaria","pc2001__10__21",32914,6393,11338,31128,6957,25829,16540,2537,TRUE,10.4016533781553,9.71353696857768,1.98996372430472,0.194233456887647,0.34447347633226,0.945737376192502,0.211369022300541,0.784742055052561,0.077079662149845
"10","22","district","bihar","bhagalpur","pc2001__10__22",64663.3072234937,6311.78549733918,27090.5891348629,59283.944583716,14445.22330076,49690.9129885323,35800.2032387063,25493.4897198217,TRUE,11.0769491978757,10.4857088494315,1.80622737788207,0.0976100012256404,0.418948400539282,0.916809658046329,0.223391346978797,0.768456101646444,0.394249703803571
"10","23","district","bihar","banka","pc2001__10__23",27967,1245,8765,24816,6909,21043,19987,6404,TRUE,10.2387805226673,9.90283734119454,1.39925951868715,0.0445167518861515,0.31340508456395,0.887331497836736,0.247041155647728,0.752422497944005,0.228984159902743
"10","24","district","bihar","munger","pc2001__10__24",42883,4767,28378,38623,10028,32676,20816,29625,TRUE,10.666230755984,9.94347720075229,2.06009800153728,0.111162931697876,0.661754075041392,0.900659935172446,0.2338455798335,0.761980271902619,0.690833197304293
"10","25","district","bihar","lakhisarai","pc2001__10__25",24745,3327,17346,22634,6300,18388,12538,18206,TRUE,10.116378727386,9.43651931183391,1.97360025522412,0.134451404324106,0.700990099009901,0.914689836330572,0.254596888260255,0.743099616084057,0.73574459486765
"10","26","district","bihar","sheikhpura","pc2001__10__26",17893,1187,8142,15933,3533,14144,9191,4360,TRUE,9.79216485389186,9.12598002335811,1.94679577847895,0.0663387917062538,0.45503828312748,0.890459956407534,0.197451517353155,0.790476722740737,0.243670709215894
"10","27","district","bihar","nalanda","pc2001__10__27",74713,8904,26565,65805,14997,59616,43000,43848,TRUE,11.2214093854307,10.6689553946757,1.73751162790698,0.119176047006545,0.355560611941697,0.880770414787253,0.200728119604353,0.797933425240587,0.586885816390722
"10","28","district","bihar","patna","pc2001__10__28",207347,14967,114117,185146,27679,179221,96865,57152,TRUE,12.2421489972795,11.481073535521,2.14057709182883,0.0721833448277525,0.550367258749825,0.892928279647161,0.133491200740787,0.864352992809156,0.275634564281133
"10","29","district","bihar","bhojpur","pc2001__10__29",50319,4773,22343,43180,10505,39743,27810,37612,TRUE,10.8261380183629,10.233150947228,1.80938511326861,0.0948548262087879,0.444027107056977,0.858125161469823,0.208768059778612,0.789820942387567,0.747471134164033
"10","30","district","bihar","buxar","pc2001__10__30",25787,2768,6932,24120,4595,21182,15333,7116,TRUE,10.1576257679526,9.63776264743639,1.68179743037892,0.107340908209563,0.268817621282041,0.935355023849226,0.178190561135456,0.821421646566099,0.275952999573428
"10","31","district","bihar","kaimur bhabua","pc2001__10__31",34525.2182665766,3370.00659731605,14464.2849710519,31653.053552955,7712.6350133075,26531.1146376261,19114.5470882298,13611.5570753515,TRUE,10.4494453002438,9.85820495179957,1.80622737788207,0.0976100012256406,0.418948400539283,0.91680965804633,0.223391346978797,0.768456101646445,0.394249703803572
"10","32","district","bihar","rohtas","pc2001__10__32",65638.2873414374,6406.95330784665,27499.055495833,60177.81577225,14663.025422585,50440.1424091501,36339.9913793816,25877.8753425354,TRUE,11.0919144531732,10.5006741047289,1.80622737788207,0.0976100012256405,0.418948400539282,0.91680965804633,0.223391346978797,0.768456101646444,0.394249703803571
"10","33","district","bihar","jehanabad","pc2001__10__33",34726,2303,14509,30778,5614,28810,19040,14137,TRUE,10.4552439649041,9.85429730834536,1.82384453781513,0.0663191844727294,0.417813741864885,0.886309969475321,0.161665610781547,0.829637735414387,0.407101307377757
"10","34","district","bihar","aurangabad","pc2001__10__34",49133,4486,22942,44018,10076,38847,30138,27325,TRUE,10.8022861857857,10.3135421129781,1.63026743645896,0.0913031974436733,0.466936682067043,0.895894816111371,0.205076018154804,0.790649868723668,0.556143528789205
"10","35","district","bihar","gaya","pc2001__10__35",93028.6855783599,9080.53011332343,38974.2190273256,85289.5974135956,20781.8033790168,71488.4610608392,51504.4156220479,36676.5317345039,TRUE,11.4406631716545,10.8494228232103,1.80622737788207,0.0976100012256405,0.418948400539281,0.916809658046329,0.223391346978797,0.768456101646444,0.394249703803571
"10","36","district","bihar","nawada","pc2001__10__36",36243,2683,10734,32649,5992,30125,23800,7810,TRUE,10.4980015381877,10.0774408596596,1.52281512605042,0.0740280881825456,0.296167535800017,0.900836023507988,0.165328477223188,0.831194989377259,0.215489887702453
"10","37","district","bihar","jamui","pc2001__10__37",22453,1766,7078,20151,5462,16957,13593,13544,TRUE,10.0191795145322,9.51731023333525,1.6518060766571,0.0786531866565715,0.315236271322318,0.897474724981072,0.243263706408943,0.755222019329266,0.603215605932392
"11","01","district","sikkim","north","pc2001__11__01",3307,1207,1782,2111,119,3187,1352,1396,TRUE,8.10379671298179,7.20934025660291,2.44600591715976,0.364983368612035,0.538856970063502,0.63834290898095,0.0359842757786513,0.963713335349259,0.422134865436952
"11","02","district","sikkim","west","pc2001__11__02",9102,2927,5520,5862,794,8276,3694,4232,TRUE,9.11624944857659,8.21446516075919,2.46399566865187,0.321577675236212,0.606460118655241,0.64403427818062,0.0872335750384531,0.909250714128763,0.464952757635684
"11","03","district","sikkim","south","pc2001__11__03",8859,2907,5817,5427,1098,7745,2954,4201,TRUE,9.08918917041203,7.99091546309133,2.99898442789438,0.328140873687775,0.656620386048087,0.612597358618354,0.123941754148324,0.874252172931482,0.474207021108477
"11","04","district","sikkim","east","pc2001__11__04",27401,7480,19218,18450,1935,25211,8371,920,TRUE,10.2183347880606,9.03252863066006,3.27332457293035,0.272982737856283,0.701361264187438,0.67333309003321,0.0706178606620196,0.920075909638334,0.0335754169555856
"12","01","district","arunachal pradesh","tawang","pc2001__12__01",2051,616,1488,1396,194,1857,895,848,TRUE,7.62608275807238,6.79682371827486,2.29162011173184,0.300341296928328,0.72549975621648,0.680643588493418,0.0945880058508045,0.905411994149195,0.413456850316919
"12","02","district","arunachal pradesh","west kameng","pc2001__12__02",8038,1945,5762,4439,1454,6243,2378,1390,TRUE,8.99193557500915,7.77401507725073,3.38015138772077,0.241975615824832,0.716844986315004,0.552251803931326,0.180890768847972,0.77668574272207,0.172928589201294
"12","03","district","arunachal pradesh","east kameng","pc2001__12__03",3049,742,1929,1944,362,2670,1246,1584,TRUE,8.02256894698825,7.1276936993474,2.4470304975923,0.24335847818957,0.632666448015743,0.637586093801246,0.118727451623483,0.875696949819613,0.519514594949164
"12","04","district","arunachal pradesh","papum pare","pc2001__12__04",17171,4422,11860,11771,3011,14144,5128,2825,TRUE,9.7509771933138,8.5424709986005,3.34847893915757,0.257527226137092,0.690699435094054,0.685516277444529,0.175353794187875,0.823714402189738,0.164521577077631
"12","05","district","arunachal pradesh","lower subansiri","pc2001__12__05",8173,2151,5408,4789,1269,6790,2571,1168,TRUE,9.00859131751613,7.85205020726589,3.17891870867367,0.263183653493209,0.661690933561728,0.585953750152943,0.155267343692647,0.830784289734492,0.142909580325462
"12","06","district","arunachal pradesh","upper subansiri","pc2001__12__06",3932,954,2955,2002,691,3215,1123,509,TRUE,8.27690348126706,7.02375895473844,3.5013357079252,0.242624618514751,0.751525940996948,0.509155645981689,0.175737538148525,0.8176500508647,0.129450661241099
"12","07","district","arunachal pradesh","west siang","pc2001__12__07",7574,1444,4638,4611,641,6852,2759,2561,TRUE,8.93247660846174,7.92262357421729,2.74519753533889,0.190652231317666,0.612358067071561,0.608793240031687,0.0846316345392131,0.904673884341167,0.338130446263533
"12","08","district","arunachal pradesh","east siang","pc2001__12__08",6192,1271,4350,3781,945,5176,1956,729,TRUE,8.73101341526956,7.57865685059476,3.16564417177914,0.205264857881137,0.702519379844961,0.61062661498708,0.152616279069767,0.835917312661499,0.117732558139535
"12","09","district","arunachal pradesh","upper siang","pc2001__12__09",2500,538,1885,859,301,2188,591,1185,TRUE,7.82404601085629,6.3818160174061,4.23011844331641,0.2152,0.754,0.3436,0.1204,0.8752,0.474
"12","10","district","arunachal pradesh","dibang valley","pc2001__12__10",4869,902,3078,2903,808,4052,1745,2294,TRUE,8.4906438561827,7.46450983463653,2.79025787965616,0.185253645512426,0.632162661737523,0.596220989936332,0.165947833230643,0.832203737933867,0.471143972068186
"12","11","district","arunachal pradesh","lohit","pc2001__12__11",8538,1560,5668,5011,1555,6722,3132,2687,TRUE,9.05228206731791,8.0494270571107,2.72605363984674,0.182712579058327,0.663855703911923,0.58690559850082,0.182126961817756,0.787303818224409,0.314710705083158
"12","12","district","arunachal pradesh","changlang","pc2001__12__12",6223,1197,3946,3472,1155,4690,2259,821,TRUE,8.73600738456922,7.722677516468,2.75475874280655,0.192350956130484,0.634099309014945,0.55793025871766,0.185601799775028,0.753655793025872,0.131929937329262
"12","13","district","arunachal pradesh","tirap","pc2001__12__13",2988,647,2005,1858,401,2583,1194,328,TRUE,8.00235954625271,7.08506429395255,2.50251256281407,0.216532797858099,0.671017402945114,0.621820615796519,0.134203480589023,0.864457831325301,0.109772423025435
"13","01","district","nagaland","mon","pc2001__13__01",10789,3806,6830,7209,943,9809,2187,1004,TRUE,9.28628237555134,7.69028602067677,4.93324188385917,0.352766706831032,0.633052182778756,0.668180554268236,0.087403837241635,0.90916674390583,0.093057743998517
"13","02","district","nagaland","tuensang","pc2001__13__02",13875,3791,8729,8515,883,12943,3804,760,TRUE,9.53784393861464,8.24380842366528,3.64747634069401,0.273225225225225,0.629117117117117,0.613693693693694,0.0636396396396396,0.932828828828829,0.0547747747747748
"13","03","district","nagaland","mokokchung","pc2001__13__03",10568,3913,7108,6892,1161,9277,2785,351,TRUE,9.26558584620216,7.93200315236138,3.79461400359066,0.370268735806207,0.672596517789553,0.65215745647237,0.109859954579864,0.877838758516276,0.0332134746404239
"13","04","district","nagaland","zunheboto","pc2001__13__04",8263,2751,4394,5935,717,7534,2530,247,TRUE,9.01954299670119,7.83597458172157,3.26600790513834,0.332929928597362,0.531768122957764,0.718262132397434,0.0867723587074912,0.911775384243011,0.0298922909354956
"13","05","district","nagaland","wokha","pc2001__13__05",8677,2686,4736,6617,764,7212,2627,587,TRUE,9.06843112579349,7.87359778968554,3.3030072325847,0.309553993315662,0.545810764088971,0.762590757174138,0.0880488648150282,0.831162844301026,0.067650109484845
"13","06","district","nagaland","dimapur","pc2001__13__06",24488,5579,12642,21787,2861,21485,8292,609,TRUE,10.1059384806252,9.02304647355567,2.95320791123975,0.227825873897419,0.51625285854296,0.889701078079059,0.116832734400523,0.877368507023848,0.0248693237504084
"13","07","district","nagaland","kohima","pc2001__13__07",30865,11692,17088,24496,1639,29064,8075,549,TRUE,10.337378134828,8.99652814809086,3.82229102167183,0.378810950915276,0.553636805443058,0.793649765106107,0.0531022193422971,0.941649117122955,0.0177871375344241
"13","08","district","nagaland","phek","pc2001__13__08",8375,2958,4465,6002,955,7356,2752,594,TRUE,9.03300635669327,7.92008319905323,3.04324127906977,0.353194029850746,0.533134328358209,0.71665671641791,0.114029850746269,0.878328358208955,0.0709253731343284
"14","01","district","manipur","senapati excl 3 sub divisions","pc2001__14__01",12972,4067,5401,10589,1216,11221,5794,10437,TRUE,9.47054846742721,8.6645781783293,2.23886779426993,0.313521430773975,0.416358310206599,0.816296638914585,0.0937403638606229,0.865016959605304,0.804579093432007
"14","02","district","manipur","tamenglong","pc2001__14__02",5517,1536,1965,4311,514,4963,2113,5440,TRUE,8.61558951327243,7.65586401761606,2.61097964978703,0.278412180532898,0.356171832517673,0.781402936378467,0.0931665760377016,0.899583106760921,0.986043139387348
"14","03","district","manipur","churachandpur","pc2001__14__03",13079,4577,5293,10986,1216,11684,5886,11047,TRUE,9.47876316948915,8.68033192879342,2.22205232755691,0.349950302010857,0.404694548512883,0.839972474959859,0.0929734689196422,0.893340469454851,0.844636440094808
"14","04","district","manipur","bishnupur","pc2001__14__04",26210,10958,5566,23975,3762,18220,14394,25111,TRUE,10.1738962963175,9.57456673206775,1.82089759622065,0.418084700495994,0.21236169400992,0.914727203357497,0.143533002670736,0.695154521175124,0.958069439145364
"14","05","district","manipur","thoubal","pc2001__14__05",39968.9249275801,14638.8517514571,13273.5514268762,35476.0217317961,6148.08776481264,32832.87050502,19653.4255499843,36654.9246716381,TRUE,10.5958575543604,9.88600693034748,2.03368745188607,0.366255829447034,0.332096783962206,0.887590091454181,0.153821694627824,0.821459935800376,0.917085579310761
"14","06","district","manipur","imphal west","pc2001__14__06",48776.4892545941,17864.6735294558,16198.5152144178,43293.5285582991,7502.8822351375,40067.9317316466,23984.2603195285,44732.2149047946,TRUE,10.7950036981793,10.0851530741664,2.03368745188607,0.366255829447036,0.332096783962206,0.887590091454182,0.153821694627824,0.821459935800376,0.917085579310762
"14","07","district","manipur","imphal east","pc2001__14__07",43342.5858178258,15874.4747190871,14393.9333587059,38470.4497099048,6667.03000004986,35604.1977633335,21312.3141304872,39748.8604235673,TRUE,10.6768909368506,9.96704031283768,2.03368745188606,0.366255829447035,0.332096783962207,0.887590091454184,0.153821694627824,0.821459935800377,0.917085579310765
"14","08","district","manipur","ukhrul","pc2001__14__08",8366,2626,3285,6524,984,7358,3336,8302,TRUE,9.03193115200214,8.11252776347864,2.50779376498801,0.313889552952426,0.392660769782453,0.779823093473584,0.117618933779584,0.879512311737987,0.992349988046856
"14","09","district","manipur","chandel","pc2001__14__09",6418,1877,1525,5846,723,5595,3644,6156,TRUE,8.7668618216698,8.20083725837985,1.76125137211855,0.292458709878467,0.237612963540044,0.910875662200062,0.112651916484886,0.871766905578062,0.959177313804924
"15","01","district","mizoram","mamit","pc2001__15__01",3480,1320,2248,1533,326,3132,1953,2859,TRUE,8.15478757276852,7.57712193087668,1.78187403993856,0.379310344827586,0.645977011494253,0.44051724137931,0.0936781609195402,0.9,0.821551724137931
"15","02","district","mizoram","kolasib","pc2001__15__02",4373,1721,2452,2636,503,3807,2573,3022,TRUE,8.38320455141292,7.85282781228174,1.69957248348232,0.393551337754402,0.560713469014407,0.602789846787103,0.115024010976446,0.870569403155728,0.691058769723302
"15","03","district","mizoram","aizawl","pc2001__15__03",33763,14978,18464,24539,4536,28958,16782,24622,TRUE,10.4271208073211,9.72806216243001,2.0118579430342,0.443621716079732,0.546870834937654,0.72680152830021,0.134348251044042,0.857684447472085,0.72925984065397
"15","04","district","mizoram","champhai","pc2001__15__04",6334,2378,3570,3443,759,5535,3503,4531,TRUE,8.75368722709858,8.16137502319749,1.80816443048815,0.375434164824755,0.563624881591411,0.543574360593622,0.11982949163246,0.873855383643827,0.715345753078623
"15","05","district","mizoram","serchhip","pc2001__15__05",3704,1500,2279,1793,351,3336,2126,3080,TRUE,8.21716859576607,7.66199755890189,1.74223894637817,0.404967602591793,0.615280777537797,0.484071274298056,0.0947624190064795,0.900647948164147,0.831533477321814
"15","06","district","mizoram","lunglei","pc2001__15__06",10341,4101,6018,5557,1203,9121,5280,4485,TRUE,9.24387185518498,8.57168137670031,1.95852272727273,0.396576733391355,0.581955323469684,0.537375495600039,0.116333043225994,0.882023015182284,0.433710472874964
"15","07","district","mizoram","lawngtlai","pc2001__15__07",4105,1304,2432,2197,338,3735,1927,1491,TRUE,8.31996102188653,7.56371966841437,2.13025428126622,0.317661388550548,0.592448233861145,0.535200974421437,0.0823386114494519,0.909866017052375,0.363215590742996
"15","08","district","mizoram","saiha","pc2001__15__08",4084,1505,2589,2017,281,3775,1721,837,TRUE,8.31483217928456,7.45066079621154,2.37303893085415,0.368511263467189,0.633937316356513,0.493878550440744,0.0688050930460333,0.9243388834476,0.204946131243879
"16","01","district","tripura","west tripura","pc2001__16__01",159080,22769,67792,124985,31525,124458,88174,137499,TRUE,11.9771624993216,11.3870674139569,1.80415995644975,0.143129243148102,0.426150364596429,0.785673874779985,0.198170731707317,0.782361076188081,0.864338697510686
"16","02","district","tripura","south tripura","pc2001__16__02",77217,11480,26597,60276,15757,56471,46790,71143,TRUE,11.2543749190247,10.7534247838603,1.65028852318872,0.148671924576194,0.344444876128314,0.780605307121489,0.204061281842081,0.731328593444449,0.921338565341829
"16","03","district","tripura","dhalai","pc2001__16__03",27140,5364,9709,20510,5351,20524,15268,22556,TRUE,10.2087639333889,9.63351441386512,1.77757401100341,0.197641857037583,0.357737656595431,0.755711127487104,0.197162859248342,0.756226971260133,0.831098010316875
"16","04","district","tripura","north tripura","pc2001__16__04",60855,11787,22591,48222,16167,42977,31669,41243,TRUE,11.0162492643087,10.3630935634105,1.92159525087625,0.193689918659108,0.371226686385671,0.792408183386739,0.26566428395366,0.706219702571687,0.67772574151672
"17","01","district","meghalaya","west garo hills","pc2001__17__01",43845.6760657466,8914.89499245329,27075.5665518412,30788.3156473197,3731.65661402026,37956.8434726405,18702.9735684728,33478.3398762196,TRUE,10.6884313855437,9.83643780455807,2.34431577979965,0.203324382068722,0.617519650312642,0.702197306780094,0.0851088852735362,0.865691828214126,0.763549405100262
"17","02","district","meghalaya","east garo hills","pc2001__17__02",12519,3027,8719,6865,916,11168,5257,10243,TRUE,9.43500276925966,8.56731580081945,2.3813962335933,0.241792475437335,0.696461378704369,0.548366482945922,0.0731687834491573,0.892084032270948,0.818196341560828
"17","03","district","meghalaya","south garo hills","pc2001__17__03",7171.32393425338,1458.10500754671,4428.43344815882,5035.68435268035,610.343385979736,6208.15652735952,3059.02643152718,5475.66012378043,TRUE,8.8778455656769,8.02585198469127,2.34431577979965,0.203324382068723,0.617519650312641,0.702197306780094,0.0851088852735363,0.865691828214125,0.763549405100261
"17","04","district","meghalaya","west khasi hills","pc2001__17__04",20419,7065,12718,13880,2061,17646,9021,16122,TRUE,9.92422111892303,9.10731047165664,2.26349628644274,0.346001273323865,0.622851265977766,0.679759047945541,0.100935403300847,0.864195112395318,0.789558744306773
"17","05","district","meghalaya","ri bhoi","pc2001__17__05",16621,5551,10897,13092,4909,11408,6018,9320,TRUE,9.71842223507111,8.70251025718999,2.76188102359588,0.333975091751399,0.655616388905601,0.787678238373142,0.295349256964082,0.686360628121052,0.56073641778473
"17","06","district","meghalaya","east khasi hills","pc2001__17__06",69346,25179,43114,52786,6409,61001,26661,42467,TRUE,11.1468637456368,10.1909571024066,2.60102771839016,0.363092319672368,0.621722954460243,0.761197473538488,0.0924206154644825,0.879661408011998,0.612392928215038
"17","07","district","meghalaya","jaintia hills","pc2001__17__07",24776,9134,16197,19351,3030,18376,10157,19971,TRUE,10.117630721653,9.2259184019395,2.43930294378261,0.368663222473361,0.653737487891508,0.78103810138844,0.122295770100097,0.741685502098805,0.806062318372619
"18","01","district","assam","kokrajhar","pc2001__18__01",61852.5035708089,6533.08794752852,26323.8037713656,52529.4442201361,11086.3606417016,48635.4599121063,30195.0355501416,41760.2710044148,TRUE,11.0325078551067,10.3154328040932,2.04843287791787,0.105623662266951,0.42558994788675,0.849269490926916,0.179238672675713,0.786313521754674,0.6751589441583
"18","02","district","assam","dhubri","pc2001__18__02",111874.493210835,11816.5936871876,47612.659735456,95011.5938968727,20052.2356693782,87968.4267511313,54614.6736936531,75533.0647144724,TRUE,11.6251329256079,10.9080578745945,2.04843287791787,0.105623662266952,0.425589947886751,0.849269490926917,0.179238672675714,0.786313521754676,0.675158944158301
"18","03","district","assam","goalpara","pc2001__18__03",65061,7033,27629,55634,10985,52557,32010,48287,TRUE,11.0830805703365,10.3738036329639,2.03252108716026,0.108098553665022,0.424663008561196,0.855105208957747,0.16884154870045,0.80781113109236,0.742180415302562
"18","04","district","assam","bongaigaon","pc2001__18__04",61824.489578504,6530.12900706656,26311.8812978405,52505.6527911525,11081.3394509045,48613.4321311587,30181.3597335664,41741.3571069486,TRUE,11.0320548364478,10.3149797854344,2.04843287791787,0.105623662266951,0.425589947886751,0.849269490926916,0.179238672675713,0.786313521754675,0.6751589441583
"18","05","district","assam","barpeta","pc2001__18__05",112547.990581931,11887.7309460499,47899.2934465224,95583.5746663637,20172.952444224,88498.00684089,54943.4603375094,75987.7824884348,TRUE,11.6311349926165,10.9140599416031,2.04843287791787,0.105623662266951,0.42558994788675,0.849269490926914,0.179238672675713,0.786313521754674,0.6751589441583
"18","06","district","assam","kamrup","pc2001__18__06",345147.510782335,38565.3359112767,169603.091848032,311364.110657212,46685.8096890029,292283.437362455,153588.899683804,171159.045653133,TRUE,12.7517271721176,11.9420348294007,2.24721650778732,0.111735807753218,0.491393061081617,0.902118951840194,0.135263353292572,0.846836289504002,0.495901144600963
"18","07","district","assam","nalbari","pc2001__18__07",69198.012275586,7770.12250089068,29611.2699007834,58150.6237682632,11760.3021047887,54867.2370022587,33614.5710013253,49706.4790325964,TRUE,11.144727416852,10.4227149127014,2.05857192920468,0.112288232643817,0.427920816321348,0.840351071598331,0.1699514439512,0.792901923016893,0.718322353460628
"18","08","district","assam","darrang","pc2001__18__08",87184.2245877622,9074.17037854746,38279.9879779344,73216.0399981785,15121.8850146586,70930.3714246682,43569.4351356487,55860.9273384221,TRUE,11.37577868284,10.6821111545025,2.00104096636377,0.104080416169936,0.439070120299122,0.83978541237672,0.173447491058849,0.813568873956866,0.640722878508724
"18","09","district","assam","marigaon","pc2001__18__09",48788,5008,24779,39310,11372,36160,20945,31418,TRUE,10.7952396599631,9.94965523338113,2.32933874433039,0.102648192178405,0.50789128474215,0.805730917438714,0.233090104123965,0.74116586045749,0.643969828646388
"18","10","district","assam","nagaon","pc2001__18__10",170899,17911,79098,147125,29449,138624,84472,113020,TRUE,12.0488280177115,11.3441753974863,2.02314376361398,0.104804592186028,0.462834773755259,0.86088859501811,0.172318152827108,0.81114576445737,0.661326280434643
"18","11","district","assam","sonitpur","pc2001__18__11",97355.7754122378,10132.8296214525,42746.0120220656,81757.9600018215,16886.1149853414,79205.6285753318,48652.5648643513,62378.0726615779,TRUE,11.4861273353091,10.7924598069717,2.00104096636378,0.104080416169936,0.439070120299123,0.83978541237672,0.173447491058849,0.813568873956866,0.640722878508724
"18","12","district","assam","lakhimpur","pc2001__18__12",66812,8295,31634,48577,6724,59371,30944,42697,TRUE,11.1096379841098,10.339934398253,2.15912616339193,0.124154343531102,0.473477818355984,0.727069987427408,0.100640603484404,0.888627791414716,0.639061845177513
"18","13","district","assam","dhemaji","pc2001__18__13",28952,4346,14928,20242,3178,25519,13175,18374,TRUE,10.2733945652436,9.48607637340956,2.19749525616698,0.150110527770102,0.515612047526941,0.69915722575297,0.109767891682785,0.881424426637193,0.634636639955789
"18","14","district","assam","tinsukia","pc2001__18__14",84209,10735,46127,69979,20583,63176,33627,40030,TRUE,11.3410570828793,10.4230845946892,2.50420792815297,0.127480435582895,0.547768053295966,0.83101568715933,0.244427555249439,0.750228597893337,0.475364865988196
"18","15","district","assam","dibrugarh","pc2001__18__15",102386,17405,61494,83987,31557,69763,38617,45628,TRUE,11.5365052634907,10.5614478730067,2.65131936711811,0.169993944484598,0.60060945832438,0.820297696950755,0.308215967026742,0.681372453265095,0.445646865782431
"18","16","district","assam","sibsagar","pc2001__18__16",95566,16482,53576,75347,20842,73972,38058,53704,TRUE,11.467572387246,10.546866590862,2.51106206316675,0.172467195446079,0.560617792938911,0.788428939162464,0.218090115731536,0.774040976916477,0.561957181424356
"18","17","district","assam","jorhat","pc2001__18__17",80032,10042,45137,64186,16159,63292,32398,42346,TRUE,11.2901818336773,10.3858519714801,2.47027594295944,0.12547481007597,0.563986905237905,0.802004198320672,0.201906737305078,0.790833666533387,0.529113354658137
"18","18","district","assam","golaghat","pc2001__18__18",69613,9413,31380,59134,14177,55013,32138,47382,TRUE,11.1507066104902,10.3777944096017,2.16606509428091,0.135218996451812,0.450777871949205,0.849467771824228,0.203654489822303,0.79026905894014,0.680648729403991
"18","19","district","assam","karbi anglong","pc2001__18__19",39659,5680,16429,33184,8957,29396,18205,27838,TRUE,10.5880731874342,9.80945156060953,2.17846745399615,0.143220958672685,0.414256536977735,0.836733150104642,0.225850374442119,0.741218891046169,0.701933987241231
"18","20","district","assam","north cachar hills","pc2001__18__20",14303,2799,7579,9855,1449,12527,6638,8675,TRUE,9.5682245844549,8.80056599227992,2.15471527568545,0.195693211214431,0.529888834510243,0.689016290288751,0.101307418024191,0.875830245403062,0.606516115500245
"18","21","district","assam","cachar","pc2001__18__21",117001,9373,47859,101903,20599,94004,65828,75688,TRUE,11.6699377607519,11.0948005587153,1.77737436956918,0.0801104264066119,0.40904778591636,0.870958367877198,0.176058324287827,0.803446124392099,0.646900453842275
"18","22","district","assam","karimganj","pc2001__18__22",72844,5289,21925,66088,13165,57779,43383,55352,TRUE,11.1960754472157,10.6778229382829,1.67909088813591,0.0726072154192521,0.300985668002855,0.907253857558618,0.180728680467849,0.793188182966339,0.759870407995168
"18","23","district","assam","hailakandi","pc2001__18__23",34570,4219,17317,27572,5680,28689,15654,23543,TRUE,10.4507415329157,9.65848175436478,2.20838124441037,0.12204223315013,0.500925658085045,0.797570147526757,0.164304310095458,0.829881400057854,0.681024009256581
"19","01","district","west bengal","darjiling","pc2001__19__01",164449.587139409,28143.154781557,88155.0351786154,143172.081298992,31928.4632168044,131080.355753546,68116.2816404858,125053.602589842,TRUE,12.0103593410601,11.1289715478565,2.41424785937913,0.171135454160181,0.536061152308541,0.870613808094395,0.194153501825077,0.797085344108679,0.760437315563646
"19","02","district","west bengal","jalpaiguri","pc2001__19__02",347583.412860591,59483.845218443,186325.964821385,302610.918701008,67484.5367831956,277053.644246454,143971.718359514,264315.397410158,TRUE,12.7587599521916,11.8773721589879,2.41424785937913,0.171135454160181,0.536061152308544,0.870613808094402,0.194153501825078,0.797085344108681,0.760437315563645
"19","03","district","west bengal","koch bihar","pc2001__19__03",220312,39760,121623,198535,55522,153675,107539,195766,TRUE,12.3028000024826,11.5856088514549,2.04867071481044,0.180471331566143,0.552048912451433,0.901153818221431,0.25201532372272,0.697533497948364,0.888585279058789
"19","04","district","west bengal","uttar dinajpur","pc2001__19__04",147903,23207,62416,129546,38341,107610,78391,126389,TRUE,11.9043119324688,11.2694644038306,1.88673444655636,0.156906891679006,0.422006314949663,0.875884870489442,0.259230712020716,0.727571448854993,0.854539799733609
"19","05","district","west bengal","dakshin dinajpur","pc2001__19__05",168025,36381,83278,150419,42685,121516,77783,139682,TRUE,12.0318680568382,11.2616781772925,2.1601763881568,0.216521350989436,0.495628626692456,0.895217973515846,0.254039577443833,0.7232019044785,0.831316768338045
"19","06","district","west bengal","maldah","pc2001__19__06",346528,96522,142303,323656,142543,196379,173828,320885,TRUE,12.7557189024281,12.0658215835555,1.9935108267943,0.27854026225875,0.410653684550743,0.933996675593314,0.411346269276942,0.566704566441961,0.926000207775418
"19","07","district","west bengal","murshidabad","pc2001__19__07",789098,261269,270843,702842,416526,362791,394889,699442,TRUE,13.5786457999729,12.8863599917336,1.99827799710805,0.331098291973874,0.343231132254802,0.890690383197017,0.527850786594314,0.459754048293114,0.886381666155535
"19","08","district","west bengal","birbhum","pc2001__19__08",243237,37998,112573,213243,51042,182210,121639,198749,TRUE,12.4017915556602,11.7088129207776,1.99966293705144,0.15621800959558,0.462811989952187,0.876688168329654,0.209844719347797,0.749104782578308,0.817100194460547
