"","miss_DIST_FROM_NEAREST_PRIMARY_CLASS","miss_dmean_num_ENROLLMENT_COST","miss_father_educ","AGE","HH_SIZE","SECTORRural","SECTORUrban","SEXMale","RELIGIONChristian","RELIGIONHindu","RELIGIONJain","RELIGIONMuslim","RELIGIONOther","RELIGIONSikh","RELIGIONZoroastrian","SOCIAL_GROUPOther Backward Class","SOCIAL_GROUPScheduled Caste","SOCIAL_GROUPScheduled Tribe","state_0708Andhra Pardesh","state_0708Arunachal Pradesh","state_0708Assam","state_0708Bihar","state_0708Chandigarh","state_0708Chhattisgarh","state_0708Dadra & Nagar Haveli","state_0708Daman & Diu","state_0708Delhi","state_0708Goa","state_0708Gujrat","state_0708Haryana","state_0708Himachal Pradesh","state_0708Jammu & Kashmir","state_0708Jharkhand","state_0708Karnataka","state_0708Kerala","state_0708Lakshadweep","state_0708Madhya Pradesh","state_0708Maharastra","state_0708Manipur","state_0708Meghalaya","state_0708Mizoram","state_0708Nagaland","state_0708Orissa","state_0708Pondicheri","state_0708Punjab","state_0708Rajasthan","state_0708Sikkim","state_0708Tamil Nadu","state_0708Tripura","state_0708Uttar Pradesh","state_0708Uttaranchal","state_0708West Bengal"
"state_0708Lakshadweep",-0.00222713188335955,0.184570807301251,0.00578061288683975,0.0043713671426883,0.0287625205774947,-0.0332957358712072,0.0332957358712072,-0.000412373886336574,-0.00605965973268109,-0.0772882701571679,-0.00984707069589832,0.104969313870937,-0.00021812278215944,-0.00391460702862082,-0.00216546192120511,-0.0358951030764775,-0.0214497430666602,0.108565859359544,-0.0110089008404758,-0.00488145055608296,-0.00680563216461946,-0.0139450988512798,-0.00224139823714182,-0.00642396915508887,-0.00209820842019794,-0.00210200066982825,-0.00458162144806441,-0.0022127744607204,-0.00935319281582028,-0.00636199603545833,-0.00545186877823789,-0.00586827468498998,-0.00714893271607061,-0.00889618948094099,-0.00643681108809391,1,-0.0115116905536055,-0.0126874021189484,-0.00617264056929839,-0.00565353739799764,-0.00496066253759024,-0.00483635075935902,-0.00906616644701556,-0.00255091730294963,-0.00720586728674516,-0.0105698225466417,-0.00475346072182533,-0.00951173981725489,-0.00654755866614525,-0.0177812514560868,-0.0054458751920286,-0.0116355757422539
"state_0708Madhya Pradesh",0.00513098926806018,-0.0415936063810859,-0.0024386992988257,-0.00348256749172382,0.0189389337562767,-0.00453394388311098,0.00453394388311098,-0.00754487257030828,-0.0335987716915776,0.0850627448129754,-0.0629929962377799,-0.0400744035407434,-0.00124493690686281,-0.0185637288903058,0.0216184445452618,0.0155408082223724,-0.0143246652538131,0.0529567498961512,-0.0628333584627828,-0.0278609042858893,-0.0388431807646584,-0.0795917237896007,-0.0127927920264644,-0.0366648371646052,-0.0119755354059483,-0.0119971796903536,-0.0261496281018645,-0.0126294216745501,-0.0533833963521779,-0.0363111252636769,-0.0311165692380258,-0.0334932081035501,-0.0408025704368706,-0.0507750474557641,-0.036738132563514,-0.0115116905536055,1,-0.072413413187745,-0.0352303779616738,-0.0322675939278899,-0.0283130070798947,-0.0276034969629317,-0.0517451918681613,-0.0145593736947928,-0.0411275247934957,-0.0603273168310224,-0.02713040164515,-0.0542883041824459,-0.0373702249377619,-0.101486584614601,-0.0310823608136282,-0.066410108704784
"state_0708Maharastra",-0.0140096035888044,-0.06874002614193,-0.0110084347378752,0.0282078399572831,-0.020003069110716,-0.0798230900929935,0.0798230900929935,0.00398464096441269,-0.0349427085729523,0.0286435912428815,-0.0595895906690505,-0.0087884122346605,0.0171920760542207,-0.0246245375438778,0.043854871852955,-0.0402609982530343,-0.0320696639625368,-0.0337041521840387,-0.0692506527683085,-0.0307063931597246,-0.042810311104606,-0.0877205828594097,-0.0140993450013325,-0.0404094889942148,-0.013198620357072,-0.013222475214731,-0.0288203409780068,-0.0139192893145162,-0.0588355474673614,-0.040019651802559,-0.0342945655675113,-0.0369139352280821,-0.0449698170923828,-0.0559608027752793,-0.0404902701963255,-0.0126874021189484,-0.072413413187745,1,-0.0388285256559164,-0.0355631466696137,-0.0312046701000181,-0.0304226963213822,-0.0570300299419622,-0.0160463511250327,-0.0453279596754925,-0.0664886641823084,-0.0299012828496492,-0.0598328753114559,-0.0411869194063076,-0.111851608822074,-0.0342568633696291,-0.0731927035368973
"state_0708Manipur",0.0862680909877406,-0.0334432116300526,0.00398247946689751,-0.0114034325720198,-0.0209957112517882,0.0121572846326499,-0.0121572846326499,-0.00335263192836209,-0.0185449827467373,-0.0786426297708474,0.178455475026211,-0.0219675817784389,-0.000667542966147071,0.0439445169387785,-0.0066271796996884,0.020590773626581,-0.0569517542309783,0.0886316771835927,-0.0336916403153021,-0.0149391913630768,-0.0208279567898673,-0.0426775807565427,-0.00685957520227612,-0.0196599153090661,-0.00642135708406021,-0.00643296288490446,-0.014021594355941,-0.00677197499638215,-0.0286245114491249,-0.019470252772692,-0.016684899299516,-0.0179592679434715,-0.0218785938031479,-0.0272258984354906,-0.0196992167610467,-0.00617264056929839,-0.0352303779616738,-0.0388285256559164,1,-0.0173020859468809,-0.015181611712586,-0.0148011679444627,-0.0277460959451801,-0.00780682735636898,-0.0220528363643508,-0.0323478850975799,-0.0145474912722105,-0.029109728694912,-0.0200381486508157,-0.0544177422519749,-0.0166665565281492,-0.0356095161950895
"state_0708Meghalaya",0.0245402640237134,-0.0306307236807215,-0.00581891652372425,-0.00624635044811508,-0.000570201523027023,0.0253690463191732,-0.0253690463191732,0.0103559782563251,-0.0169853974690613,-0.200563619530547,0.407619693413785,-0.0390062640411996,-0.000611404322269592,0.0807099937130677,-0.00475087591270375,-0.0990246902285775,-0.0589821648950911,0.276285643539746,-0.0308582601537052,-0.0136828438524318,-0.019076379276042,-0.0390885061511313,-0.00628270259779268,-0.0180065670750291,-0.00588133749456785,-0.00589196727742865,-0.0128424143898236,-0.0062024693436311,-0.0262172637723174,-0.0178328546693407,-0.0152817422484547,-0.0164489397722588,-0.0200386604231201,-0.0249362705103425,-0.0180425633761711,-0.00565353739799764,-0.0322675939278899,-0.0355631466696137,-0.0173020859468809,1,-0.0139048772750127,-0.0135564278476844,-0.0254127207494763,-0.00715029328589814,-0.020198249633537,-0.0296275112883047,-0.013324084730177,-0.0266616754976324,-0.0183529919671037,-0.0498413503075897,-0.0152649420569138,-0.0326148476123224
"state_0708Mizoram",-0.00547763167261351,0.0656506327090338,-0.000260204664252729,-0.00653812499030686,-0.0179543502359981,-0.0583509501621576,0.0583509501621576,-0.000381138167744558,-0.0149037353041667,-0.190920293394014,0.403016862876936,-0.0455822692096746,-0.000536473061606104,-0.00962797740263556,-0.00532595437835418,-0.0887245564486551,-0.0516440080124419,0.268661463763534,-0.0270763955985669,-0.0120059294081159,-0.0167384547701524,-0.0342979756681401,-0.00551271977489492,-0.0157997544602446,-0.00516054436830269,-0.00516987140763906,-0.0112684996085568,-0.00544231958639322,-0.023004181113177,-0.0156473315501546,-0.0134088732317665,-0.014433023710113,-0.0175828026006739,-0.0218801812457672,-0.0158313391990872,-0.00496066253759024,-0.0283130070798947,-0.0312046701000181,-0.015181611712586,-0.0139048772750127,1,-0.0118950064417908,-0.0222982396551987,-0.00627398202914441,-0.0177228331978654,-0.0259964823760277,-0.0116911383645325,-0.0233941275204633,-0.0161037229074413,-0.0437329943871554,-0.0133941320043275,-0.0286177027461153
"state_0708Nagaland",-0.00534036490051099,-0.0262032269893486,-0.00658022956453738,0.00395824439236238,-0.0237185333711005,0.0114242119035215,-0.0114242119035215,0.00255801997579084,-0.0145302549827608,-0.181462598372398,0.410788553426636,-0.0419168575517407,-0.000523029308928713,-0.00767909271635996,-0.00519248856515051,-0.0823987220217012,-0.0501041614833145,0.253500621882801,-0.026397874360807,-0.0117050666860301,-0.0163189972760904,-0.033438485163956,-0.0053745737121443,-0.0154038203369864,-0.00503122364910208,-0.00504031695739437,-0.0109861165167237,-0.00530593771796504,-0.0224277075797207,-0.0152552170705064,-0.0130728534232923,-0.0140713391913057,-0.017142186162574,-0.0213318745995863,-0.015434613577683,-0.00483635075935902,-0.0276034969629317,-0.0304226963213822,-0.0148011679444627,-0.0135564278476844,-0.0118950064417908,1,-0.0217394566697457,-0.00611675910645164,-0.0172787076613991,-0.0253450232358994,-0.0113981641521613,-0.0228078821207145,-0.015700171483328,-0.0426370669259521,-0.0130584816037806,-0.0279005571047305
"state_0708Orissa",-0.0100109854485617,-0.011005009275758,0.00107791155647184,-0.000820480408662728,-0.0271790171232677,0.0429424979274198,-0.0429424979274198,0.00672256183792339,-0.0257087383289346,0.0962911069466452,-0.0398019504161917,-0.0693399606915905,-0.000980464612132887,-0.0152532553529619,-0.00973377820352119,-0.00919366568300162,0.00667090367970421,0.0502142882173989,-0.0494851458694409,-0.0219421808155008,-0.0305914010199881,-0.0626833923585332,-0.0100751128857924,-0.0288758210566274,-0.00943147288204591,-0.00944851909114709,-0.020594445254899,-0.00994644865562576,-0.0420427177557649,-0.0285972511149678,-0.0245062178015336,-0.0263779675187677,-0.0321345412582906,-0.0399884820951498,-0.0289335457048587,-0.00906616644701556,-0.0517451918681613,-0.0570300299419622,-0.0277460959451801,-0.0254127207494763,-0.0222982396551987,-0.0217394566697457,1,-0.0114664049269213,-0.0323904628596076,-0.0475114834907442,-0.0213668649226109,-0.0427553884941703,-0.0294313574423437,-0.0799269459133844,-0.0244792765570315,-0.0523020573283125
"state_0708Pondicheri",-0.00281675790418013,-0.013820805902298,-0.0026167031191656,-0.000332753781602385,-0.0272225567850946,-0.0418743424681936,0.0418743424681936,0.000167962464017364,-0.00766393520573585,0.0066313941696848,0.000901895729498083,-0.00245994543709552,-0.000275870088933555,-0.00495098668023686,-0.00273876101739995,0.0376858522244423,0.00393918539136532,-0.023068805199137,-0.0139234720181896,-0.00617379892966792,-0.00860740144571226,-0.0176370190321605,-0.00283480122936325,-0.00812469437890482,-0.00265370236776971,-0.00265849860332498,-0.00579459102723208,-0.00279859939995204,-0.0118294206060178,-0.00804631407466888,-0.0068952335460856,-0.00742188158069249,-0.00904158971677893,-0.0112514271044396,-0.00814093617248129,-0.00255091730294963,-0.0145593736947928,-0.0160463511250327,-0.00780682735636898,-0.00715029328589814,-0.00627398202914441,-0.00611675910645164,-0.0114664049269213,1,-0.00911359753237503,-0.0133681491547456,-0.0060119241974349,-0.0120299424173633,-0.00828100381651389,-0.0224887807315639,-0.00688765317714701,-0.0147160570896381
"state_0708Punjab",-0.00795681757817092,-0.0390412080439045,0.00670310976551816,0.020681302095449,-0.00506970827242585,-0.0283954857581702,0.0283954857581703,-0.00533412579285067,0.657341197117487,-0.131068501292158,-0.0285956603578536,-0.057811260447703,-0.000779281730119122,-0.0139856172188644,-0.00146699523236731,-0.0791293670766415,0.0813139335443012,-0.0651650872947536,-0.0393312207408034,-0.0174398345609275,-0.0243143093780916,-0.0498213008835857,-0.00800778661833229,-0.0229507516265433,-0.00749621599204081,-0.00750976446605735,-0.0163686427133168,-0.00790552317848229,-0.0334159146858464,-0.0227293418343122,-0.0194777532721464,-0.0209654360911472,-0.0255408105489872,-0.0317831904654762,-0.0229966316747709,-0.00720586728674516,-0.0411275247934957,-0.0453279596754925,-0.0220528363643508,-0.020198249633537,-0.0177228331978654,-0.0172787076613991,-0.0323904628596076,-0.00911359753237503,1,-0.0377625368594649,-0.0169825685273246,-0.0339823515354684,-0.0233922967371564,-0.0635266259726168,-0.0194563401385101,-0.041570126263903
"state_0708Rajasthan",-0.0116713431556116,0.04081015212769,0.00781862996944963,0.00090014992758349,0.0547567908795417,0.0164480174127779,-0.0164480174127779,-0.00193187793817152,-0.0110019763596879,0.0607621480112044,-0.058317141681217,-0.0217101592990079,-0.00114307817136281,-0.0205146009949634,0.0238334443070868,0.0350886940094116,0.00826529639589808,-0.0118466073210985,-0.0576924341276467,-0.0255813699056139,-0.0356650941853199,-0.0730796569560064,-0.0117461063573076,-0.0336649791554065,-0.0109957163591888,-0.011015589743011,-0.0240101075867672,-0.0115961027048751,-0.0490156527185234,-0.0333402073934972,-0.0285706615872712,-0.0307528476830832,-0.037464169746253,-0.0466207147338745,-0.0337322776426234,-0.0105698225466417,-0.0603273168310224,-0.0664886641823084,-0.0323478850975799,-0.0296275112883047,-0.0259964823760277,-0.0253450232358994,-0.0475114834907442,-0.0133681491547456,-0.0377625368594649,1,-0.0249106358161433,-0.049846522445536,-0.0343126532356861,-0.0931831154814527,-0.0285392520411194,-0.0609765404172921
"state_0708Sikkim",-0.0052488365832258,-0.0257541308473372,0.0187180457694903,1.17302440072285e-05,-0.026040994508965,0.0413109632513501,-0.0413109632513501,0.00121767623860598,-0.0142812214778547,-0.0297022810966588,-0.00990441999360374,-0.040033233758505,-0.000514065128869682,-0.00922582660426845,-0.00510349469491902,0.00139586302885055,-0.0302703848489302,0.0712113158520478,-0.025945442164454,-0.0115044539792011,-0.0160393065828482,-0.0328653841985434,-0.00528245909127574,-0.0151398148275426,-0.0049449936922971,-0.00495393115071433,-0.0107978258704725,-0.00521499944685058,-0.0220433199256889,-0.0149937584669475,-0.0128487982700613,-0.0138301710272038,-0.0168483868654369,-0.0209662683865546,-0.0151700803040904,-0.00475346072182533,-0.02713040164515,-0.0299012828496492,-0.0145474912722105,-0.013324084730177,-0.0116911383645325,-0.0113981641521613,-0.0213668649226109,-0.0060119241974349,-0.0169825685273246,-0.0249106358161433,1,-0.0224169786691381,-0.0154310868225867,-0.0419063118062218,-0.0128346727685862,-0.0274223704842116
"state_0708Tamil Nadu",-0.010502993680653,-0.0515343675216331,-0.01671780186699,0.00517142580617975,-0.105639849266442,-0.0648685848711559,0.0648685848711559,0.0126192674551374,-0.0285769192003374,0.0647896999759069,-0.00810283746469554,-0.0508116492549716,-0.00102865134289511,-0.0184610050222552,-0.00456769039679171,0.133077371145133,0.0337972630817636,-0.0807884845667506,-0.0519171840798655,-0.0230205695163507,-0.0320948715035715,-0.0657640825877351,-0.0105702727783693,-0.0302949762179525,-0.00989499990667851,-0.00991288388304171,-0.0216065970209525,-0.010435285108736,-0.0441089841929604,-0.0300027154458446,-0.0257106208005724,-0.0276743610889615,-0.0337138521976798,-0.0419537893551002,-0.0303555378497731,-0.00951173981725489,-0.0542883041824459,-0.0598328753114559,-0.029109728694912,-0.0266616754976324,-0.0233941275204633,-0.0228078821207145,-0.0427553884941703,-0.0120299424173633,-0.0339823515354684,-0.049846522445536,-0.0224169786691381,1,-0.0308778154577107,-0.0838551021933525,-0.0256823554792038,-0.0548725378163331
"state_0708Tripura",0.0261717130986032,-0.0354745084659293,-0.00258295266433599,0.0189939788116813,-0.0427524199960547,0.0449911483648482,-0.0449911483648482,0.00185225713838673,-0.0196713806893137,0.0305595942741694,-0.0307306180304785,-0.0120151285295977,-0.000708088650871393,-0.0127079289112217,-0.00702970590750148,-0.06066927768845,0.000897605411420179,0.0750739476292314,-0.0357380263837224,-0.0158465782634769,-0.0220930195830433,-0.0452697610679531,-0.00727621680826764,-0.0208540327940424,-0.00681138189600422,-0.0068236926179429,-0.0148732476169473,-0.00718329588070078,-0.0303631267525336,-0.0206528504038883,-0.017698318211987,-0.0190500903367068,-0.0232074709114689,-0.0288795638176778,-0.0208957213646214,-0.00654755866614525,-0.0373702249377619,-0.0411869194063076,-0.0200381486508157,-0.0183529919671037,-0.0161037229074413,-0.015700171483328,-0.0294313574423437,-0.00828100381651389,-0.0233922967371564,-0.0343126532356861,-0.0154310868225867,-0.0308778154577107,1,-0.0577230045834364,-0.0176788613245348,-0.0377723915305493
"state_0708Uttar Pradesh",-0.0145261418063378,-0.0734382819322147,0.0326944385533575,-0.0135464314432841,0.188195248861309,0.0518243148820761,-0.0518243148820761,-0.00466053826344272,-0.0454473433186146,0.0113671916127123,-0.0986933923751121,0.0903333357972774,-0.00192296136564822,-0.034511012573966,-0.016225387028695,0.134376687811765,0.0507835329418919,-0.15427848637133,-0.0970540114377935,-0.0430346648560176,-0.0599981698009279,-0.122939410847985,-0.0197600735346846,-0.0566334445996977,-0.0184977180704249,-0.0185311503852601,-0.0403913839236246,-0.0195077275135235,-0.0824573584304817,-0.0560870921576579,-0.048063448152392,-0.0517344652881871,-0.063024693168404,-0.078428436058055,-0.0567466585463666,-0.0177812514560868,-0.101486584614601,-0.111851608822074,-0.0544177422519749,-0.0498413503075897,-0.0437329943871554,-0.0426370669259521,-0.0799269459133844,-0.0224887807315639,-0.0635266259726168,-0.0931831154814527,-0.0419063118062218,-0.0838551021933525,-0.0577230045834364,1,-0.0480106089457843,-0.102578751279511
"state_0708Uttaranchal",0.0139371177303669,0.00142701257813138,-0.00278933291128997,0.00304648855586164,0.0145849934993278,-0.00429375027625609,0.00429375027625609,0.00515101802118315,-0.0108998707258083,0.00700044883415296,-0.0291955793076754,0.0215015324346806,-0.00058894660042637,-0.0105697097694711,-0.00584689698262594,-0.0359636977178215,0.00925018783475263,-0.0422660862924584,-0.0297247938076639,-0.0131802541748212,-0.0183756776227373,-0.0376527315476776,-0.00605193028854438,-0.0173451610954568,-0.00566530787767567,-0.00567554721397258,-0.0123706948425499,-0.00597464411216997,-0.0252542676078611,-0.0171778293853629,-0.0147204228332249,-0.0158447475861114,-0.0193026128593347,-0.0240203269906646,-0.0173798352028906,-0.0054458751920286,-0.0310823608136282,-0.0342568633696291,-0.0166665565281492,-0.0152649420569138,-0.0133941320043275,-0.0130584816037806,-0.0244792765570315,-0.00688765317714701,-0.0194563401385101,-0.0285392520411194,-0.0128346727685862,-0.0256823554792038,-0.0176788613245348,-0.0480106089457843,1,-0.0314168593924399
"state_0708West Bengal",-0.0128481624644719,-0.0630412572410101,-0.0190115281481179,0.0108118424698831,-0.0523503264635573,0.0137410652521883,-0.0137410652521883,0.00427593060938861,-0.034713346990073,-0.0390471029818536,-0.0594702753985965,0.109447211441401,-0.00125833452581833,-0.00274166355667578,-0.0124923929211917,-0.172570535930062,0.0607952741902011,-0.0560839946129428,-0.0635095512799327,-0.0281607345642427,-0.039261198844077,-0.0804482648571636,-0.0129304640257728,-0.0370594125961113,-0.0121044123468311,-0.0121262895601734,-0.0264310421647639,-0.0127653355335329,-0.0539578916531498,-0.0367018941593203,-0.0314514359571186,-0.0338536514618172,-0.0412416748509402,-0.0513214725270374,-0.0371334967771095,-0.0116355757422539,-0.066410108704784,-0.0731927035368973,-0.0356095161950895,-0.0326148476123224,-0.0286177027461153,-0.0279005571047305,-0.0523020573283125,-0.0147160570896381,-0.041570126263903,-0.0609765404172921,-0.0274223704842116,-0.0548725378163331,-0.0377723915305493,-0.102578751279511,-0.0314168593924399,1
