"target_unit_2001","census_2011_source_district_count","census_2011_parent_reconstruction_complete","households_total_2011","no_exclusive_room_share_households_2011","one_room_share_households_2011","overcrowding_gt2_ppr_lower_bound_share_households_2011","tap_water_share_households_2011","well_water_share_households_2011","handpump_tubewell_water_share_households_2011","surface_water_share_households_2011","water_within_premises_share_households_2011","water_away_share_households_2011","bathroom_share_households_2011","flush_or_water_closet_latrine_share_households_2011","pit_latrine_share_households_2011","closed_drainage_share_households_2011","no_drainage_share_households_2011","separate_kitchen_within_house_share_households_2011","solid_cooking_fuel_share_households_2011","clean_cooking_fuel_share_households_2011","electricity_share_households_2011","kerosene_lighting_share_households_2011","solar_lighting_share_households_2011","no_lighting_share_households_2011","latrine_share_households_2011","banking_share_households_2011","radio_share_households_2011","television_share_households_2011","telephone_share_households_2011","bicycle_share_households_2011","motorcycle_share_households_2011","car_share_households_2011","permanent_structure_share_households_2011","semi_permanent_structure_share_households_2011","temporary_structure_share_households_2011","nonserviceable_temporary_structure_share_households_2011","computer_share_households","internet_computer_share_households","no_exclusive_room_share_households_2001","one_room_share_households_2001","overcrowding_gt2_ppr_lower_bound_share_households_2001","tap_water_share_households_2001","well_water_share_households_2001","handpump_tubewell_water_share_households_2001","surface_water_share_households_2001","water_within_premises_share_households_2001","water_away_share_households_2001","bathroom_share_households_2001","flush_or_water_closet_latrine_share_households_2001","pit_latrine_share_households_2001","closed_drainage_share_households_2001","no_drainage_share_households_2001","separate_kitchen_within_house_share_households_2001","solid_cooking_fuel_share_households_2001","clean_cooking_fuel_share_households_2001","electricity_share_households_2001","kerosene_lighting_share_households_2001","solar_lighting_share_households_2001","no_lighting_share_households_2001","latrine_share_households_2001","banking_share_households_2001","radio_share_households_2001","television_share_households_2001","telephone_share_households_2001","bicycle_share_households_2001","motorcycle_share_households_2001","car_share_households_2001","permanent_structure_share_households_2001","semi_permanent_structure_share_households_2001","temporary_structure_share_households_2001","nonserviceable_temporary_structure_share_households_2001","no_exclusive_room_share_households_change_2011_2001","one_room_share_households_change_2011_2001","overcrowding_gt2_ppr_lower_bound_share_households_change_2011_2001","tap_water_share_households_change_2011_2001","well_water_share_households_change_2011_2001","handpump_tubewell_water_share_households_change_2011_2001","surface_water_share_households_change_2011_2001","water_within_premises_share_households_change_2011_2001","water_away_share_households_change_2011_2001","bathroom_share_households_change_2011_2001","flush_or_water_closet_latrine_share_households_change_2011_2001","pit_latrine_share_households_change_2011_2001","closed_drainage_share_households_change_2011_2001","no_drainage_share_households_change_2011_2001","separate_kitchen_within_house_share_households_change_2011_2001","solid_cooking_fuel_share_households_change_2011_2001","clean_cooking_fuel_share_households_change_2011_2001","electricity_share_households_change_2011_2001","kerosene_lighting_share_households_change_2011_2001","solar_lighting_share_households_change_2011_2001","no_lighting_share_households_change_2011_2001","latrine_share_households_change_2011_2001","banking_share_households_change_2011_2001","radio_share_households_change_2011_2001","television_share_households_change_2011_2001","telephone_share_households_change_2011_2001","bicycle_share_households_change_2011_2001","motorcycle_share_households_change_2011_2001","car_share_households_change_2011_2001","permanent_structure_share_households_change_2011_2001","semi_permanent_structure_share_households_change_2011_2001","temporary_structure_share_households_change_2011_2001","nonserviceable_temporary_structure_share_households_change_2011_2001"
"pc2001__23__02",1,TRUE,362309,0.0362370241975772,0.451553784200779,0.598340090916869,0.13234007435642,0.0877538233938434,0.774443913896701,0.00263587159027239,0.200850655103793,0.211515584763282,0.208780350474319,0.188438597992321,0.016416925883707,0.0385996483664496,0.492565738085446,0.271061442028765,0.869296650097017,0.126314830710802,0.362911216668645,0.627577565006666,0.00213629802185427,0.00303332238503598,0.208589905301828,0.354964960848337,0.106268406249914,0.246077243457932,0.540856009649222,0.475199346414249,0.133932637610437,0.0160884769630343,0.807023838767461,0.0927937202774427,0.0892746246988068,0.019055557548943,0.0556762321664656,0.00491569351023574,0.0193541892129968,0.35316571447747,0.629715853320917,0.170861332729301,0.431027105932097,0.390091359826844,0.00322569820216613,0.210081460414936,0.169846223542144,0.210786164313459,0.0390229783806911,0.110311328115169,0.0312754301630047,0.599300329700753,0.397033532160505,0.895112375103818,0.088155101972332,0.545554073440213,0.449047391337176,0.000700509232460004,0.00197149304943833,0.197375816911216,0.163600365774881,0.169732967558453,0.250073406656096,0.0380288425238467,0.474928480943632,0.0711037844277217,0.012219062240455,0.794578813580651,0.0936207518519451,0.111733319910402,0.0128524568159129,0.0168828349845804,0.098388069723309,-0.0313757624040479,-0.038521258372881,-0.343273282538254,0.384352554069857,-0.00058982661189374,-0.00923080531114301,0.041669361221138,-0.00200581383914,0.14941561961163,-0.093894402231462,0.0073242182034449,-0.106734591615307,-0.12597209013174,-0.0258157250068011,0.03815972873847,-0.182642856771568,0.17853017366949,0.00143578878939427,0.00106182933559765,0.011214088390612,0.191364595073456,-0.063464561308539,-0.00399616319816401,0.502827167125375,0.000270865470616999,0.0628288531827153,0.0038694147225793,0.01244502518681,-0.000827031574502396,-0.0224586952115952,0.0062031007330301
"pc2001__23__03",1,TRUE,298256,0.0227287967383724,0.29670819698514,0.514028217370313,0.132158280135186,0.107069095005633,0.756732471433936,0.000647095112923126,0.171966364465426,0.258787752802961,0.251649589614291,0.198477147148758,0.02538758650287,0.0286800600826136,0.447937342417252,0.313428732364144,0.886919290810579,0.110341451638861,0.361498176063516,0.629650367469556,0.00195804946086583,0.00158923877474384,0.230453033635535,0.343671208626147,0.147752266509307,0.253269003808809,0.594013196716914,0.555479185666005,0.15468926023282,0.0149636553832949,0.723231049836382,0.132265570516603,0.135990558446435,0.0151279437798401,0.0481733812563704,0.00390939327289309,0.0178269844248452,0.225237883829392,0.523760921602461,0.177803001524104,0.448654165655937,0.370782968478962,0.000933685448695358,0.17839342026372,0.225123461593032,0.285982360668043,0.022248259637785,0.132629102609285,0.0286787893212015,0.547551592986375,0.39454617852615,0.924852052048387,0.0633853420538334,0.432319247193223,0.561419568033173,0.00252644297882273,0.0015424117461291,0.218743277693614,0.23914705088128,0.227320368531139,0.247101684753008,0.0302395086251482,0.540127878291356,0.0769420886177336,0.0119960272599536,0.666115914302322,0.202495320130533,0.131370458009328,0.00924989358732019,0.0049018123135272,0.071470313155748,-0.009732704232148,-0.045644721388918,-0.341585070650304,0.385949502954974,-0.000286590335772232,-0.00642705579829397,0.033664291209929,-0.034332771053752,0.176228887510973,-0.107241516106415,1.27076141210117e-06,-0.099614250569123,-0.081117446162006,-0.0379327612378081,0.0469561095850276,-0.070821071129707,0.068230799436383,-0.0005683935179569,4.68270286147401e-05,0.011709755941921,0.104524157744867,-0.079568102021832,0.00616731905580101,0.563773688091766,0.015351307374649,0.0777471716150864,0.0029676281233413,0.05711513553406,-0.07022974961393,0.00462010043710701,0.00587805019251991
"pc2001__23__04",1,TRUE,369505,0.0159402443809962,0.291387126019946,0.469257520195938,0.442648949269969,0.0408952517557273,0.492380346680018,0.0110580371036928,0.481587529262121,0.166352282107143,0.550769272404974,0.571764928756038,0.0219076873114031,0.336837119930718,0.20854927538193,0.545933072624186,0.516312363838108,0.450494580587543,0.830459669016657,0.158544539316112,0.00400806484350685,0.00304732006332797,0.598238183515785,0.551407964709544,0.1496650924886,0.630140322864373,0.685140931787121,0.527091649639382,0.341508233988715,0.0576798690139511,0.774525378546975,0.113292107008024,0.0990270767648611,0.00873601169131676,0.125719543713887,0.0427030757364582,0.0110621735122401,0.269027810971886,0.489797079677239,0.498890368397692,0.165815000701818,0.327825008251107,0.00110014757151908,0.503526162647334,0.128504823578059,0.486329718020797,0.241649310890323,0.166831688802395,0.23610304968494,0.272844184961362,0.523317438097731,0.548203534887956,0.352077571784629,0.85987534189931,0.132685384349832,0.00105841783604766,0.00356220196433246,0.544216448344278,0.412767781609326,0.239096209801935,0.591974233785153,0.17884226539353,0.583070625680479,0.245412574307381,0.0333762011524994,0.774348352244491,0.170025910372115,0.0556143565464471,0.00547038895907072,0.0048780708687561,0.02235931504806,-0.020539559481301,-0.056241419127723,-0.124919748946091,0.164555338428911,0.00995788953217372,-0.021938633385213,0.037847458529084,0.064439554384177,0.330115617865715,-0.144924001490992,0.100734070245778,-0.064294909579432,0.022615634526455,-0.0318911710498481,0.098417008802914,-0.029415672882653,0.02585915496628,0.00294964700745919,-0.00051488190100449,0.054021735171507,0.138640183100218,-0.089431117313335,0.03816608907922,0.506298666393591,-0.0559789760410969,0.096095659681334,0.0243036678614517,0.000177026302484062,-0.056733803364091,0.043412720218414,0.00326562273224604
"pc2001__23__07",2,TRUE,412137,0.0114258122905733,0.443546684718916,0.57177346367834,0.15473495463887,0.191351419552236,0.641541526240061,0.00678900462710215,0.196728272394859,0.321771643895113,0.184006774446361,0.167264768754079,0.009030977563286,0.048993417237472,0.562613888100316,0.346532827676234,0.866461880394141,0.125397622635192,0.555562834688465,0.434673421702007,0.00202359894889321,0.00258651856057573,0.179867374198385,0.325173425341573,0.13919885863196,0.299754693220944,0.490482533720583,0.291670002935917,0.163067135442826,0.0202384158665686,0.337230095817653,0.533951089079602,0.121042274777562,0.0177853480760039,0.0430827613148055,0.00752419705098062,0.0145403292136338,0.368385200966698,0.582674797366581,0.170447587058998,0.24754068067437,0.568098235087376,0.00908725284520147,0.194582432035827,0.247276179295702,0.250051632118439,0.0705783884257095,0.0543894547285962,0.0438782424064553,0.632288734052922,0.573377392741068,0.869680533060861,0.0890101488816664,0.691678351830313,0.301618531039056,0.00144207600972495,0.00279719266207956,0.177016641847017,0.222250000905827,0.185085745549674,0.290172505625183,0.0464797765144516,0.332086915877692,0.080259863546275,0.0140004565366262,0.299013373624502,0.663902083763601,0.0370664260791113,0.0139388603251555,-0.0031145169230605,0.075161483752218,-0.010901333688241,-0.015712632420128,-0.056189261122134,0.073443291152685,-0.00229824821809932,0.00214584035903198,0.074495464599411,-0.066044857672078,0.0966863803283695,-0.0453584771653102,0.0051151748310167,-0.069674845952606,-0.226844565064834,-0.00321865266672006,0.0363874737535256,-0.136115517141848,0.133054890662951,0.00058152293916826,-0.00021067410150383,0.00285073235136801,0.102923424435746,-0.045886886917714,0.00958218759576102,0.444002757206131,-0.040416912941775,0.082807271896551,0.0062379593299424,0.038216722193151,-0.129950994683999,0.0839758486984507,0.0038464877508484
"pc2001__23__09",1,TRUE,370885,0.00976043787157744,0.358272779972229,0.504552624128773,0.0697197244428866,0.385712552408428,0.537403777451231,0.00328134057726789,0.128150235248123,0.371104250643731,0.154767650349839,0.143961066098656,0.0069886892163339,0.0553540854982002,0.723407525243674,0.329646655971528,0.897871307817787,0.0990226080860644,0.474691615999569,0.517971878075414,0.00221092791566119,0.00120252908583523,0.153284710894213,0.420812381196328,0.176955120859566,0.223700068754466,0.485495503997196,0.533424107203041,0.130334200628227,0.0167329495665772,0.445520848780619,0.483041913261523,0.0666513878965178,0.00549766100004044,0.0419725791013387,0.00506895668468663,0.0090517290394478,0.277434736957815,0.494247906692897,0.0844714328492857,0.609183638658616,0.296743576039452,0.00614062020264047,0.129771773615802,0.298889002604078,0.168544862537289,0.0861923227085442,0.0377799762714306,0.0402551768839764,0.773975899960958,0.545279492981878,0.911658460220532,0.0667280728686931,0.465784994901769,0.530686043734862,0.00116368543346335,0.000716405690308054,0.152909024058343,0.261935356705595,0.24792564542846,0.170288495434335,0.0292361750759049,0.564967382693306,0.0744948202731439,0.0109659347199005,0.421845445896208,0.573116971233848,0.00503000185734809,0.00137216327984929,0.00070870883212964,0.080838043014414,0.010304717435876,-0.0147517084063991,-0.223471086250188,0.240660201411779,-0.00285927962537258,-0.001621538367679,0.072215248039653,-0.01377721218745,0.0577687433901118,-0.0307912870550967,0.0150989086142238,-0.0505683747172839,-0.21563283701035,-0.013787152402745,0.0322945352173713,0.00890662109779999,-0.0127141656594479,0.00104724248219784,0.000486123395527176,0.000375686835869998,0.158877024490733,-0.070970524568894,0.053411573320131,0.456259328921291,-0.031543275490265,0.0558393803550831,0.0057670148466767,0.023675402884411,-0.090075057972325,0.0616213860391697,0.00412549772019115
"pc2001__23__10",1,TRUE,233654,0.0192421272479821,0.4721853681084,0.524583358299023,0.0877322879128968,0.306209181096835,0.56587090313027,0.031336934099138,0.110886182132555,0.380896539327381,0.0827377233002645,0.092059198644149,0.00699324642419989,0.0477286928535356,0.808400455374186,0.349927670829517,0.940018146490109,0.0575123901152987,0.325682419303757,0.668899312658889,0.00286320799130338,0.000633415220796562,0.101907093394506,0.445415015364599,0.183771730849889,0.131818843246852,0.355187585061672,0.411968123806997,0.0791255446086949,0.00949694847937549,0.243334160767631,0.631621970948496,0.12183399385416,0.00802040624170782,0.0363828567026458,0.00279473067013618,0.0218959983374512,0.406221857898261,0.543589950816265,0.0922945482254601,0.442618976147043,0.399294571316415,0.0529186967464844,0.111881451035629,0.278788648486388,0.087786039208442,0.0440575426605399,0.0381058489389706,0.0409460364375274,0.844655598402106,0.604757891333965,0.94253238506477,0.0438381785854481,0.345867873553929,0.649271480361143,0.0017664580783707,0.00150668483155148,0.110646084928533,0.198143487196065,0.219179347449604,0.104555845475327,0.0212898607615397,0.455544138361004,0.0533747431131226,0.00867642644376198,0.217245479945505,0.769459902556169,0.0132946174983259,0.00239568660955504,-0.0026538710894691,0.065963510210139,-0.019006592517242,-0.00456226031256329,-0.136409795050208,0.166576331813855,-0.0215817626473464,-0.000995268903074012,0.102107890840993,-0.00504831590817749,0.0480016559836091,-0.0311126025147707,0.0067826564160082,-0.03625514302792,-0.254830220504448,-0.00251423857466104,0.0136742115298506,-0.020185454250172,0.019627832297746,0.00109674991293268,-0.000873269610754918,-0.008738991534027,0.247271528168534,-0.035407616599715,0.027262997771525,0.333897724300132,-0.043576014554007,0.0257508014955723,0.000820522035613511,0.026088680822126,-0.137837931607673,0.108539376355834,0.00562471963215278
"pc2001__23__11",1,TRUE,509355,0.0267966349599003,0.480790411402656,0.545711733466836,0.213305062284654,0.306935241629119,0.47209313739926,0.00394420394420394,0.211123872348362,0.3146842575414,0.213312915353732,0.22699099841957,0.0215036664016256,0.0759921861962678,0.66179972710585,0.301954432566677,0.855136397993541,0.136615916207753,0.719525674627715,0.274046588332303,0.00126827065602576,0.00225972062706757,0.25105476534048,0.386402410892207,0.159929715031756,0.315343915343915,0.418201450854512,0.342244603469093,0.139786592847817,0.0221672507386793,0.459907137458158,0.459538043211513,0.0725309460003338,0.0128476210108863,0.0487106242208283,0.00892501300664566,0.0175550857639648,0.46605755756972,0.596756818052957,0.192498454277668,0.410173957886154,0.38338233745616,0.00839684969639043,0.202164281259365,0.314946662454742,0.221687631791391,0.116832308701674,0.0479700413362601,0.058958844636681,0.720465903660324,0.502647302613283,0.85855493186672,0.111378406326527,0.691606120250448,0.305594029866865,0.0010907804750295,0.000804585597917797,0.212907388957738,0.238853924514751,0.167993692912897,0.279490897112942,0.0410122658804407,0.345585714015719,0.0920548522181453,0.0150468306617312,0.502083012714072,0.483739541062215,0.0141720463203709,0.00666888062703678,0.0092415491959355,0.014732853832936,-0.051045084586121,0.020806608006986,-0.103238716257035,0.0887107999431,-0.00445264575218649,0.00895959108899699,-0.000262404913342007,-0.008374716437659,0.110158689717896,-0.0264663749346345,0.0170333415595868,-0.058666176554474,-0.200692870046606,-0.00341853387317903,0.025237509881226,0.027919554377267,-0.031547441534562,0.00017749018099626,0.00145513502914977,0.038147376382742,0.147548486377456,-0.00806397788114102,0.035853018230973,0.377189184974071,-0.003341110546626,0.0477317406296717,0.0071204200769481,-0.042175875255914,-0.024201497850702,0.0583588996799629,0.00617874038384952
"pc2001__23__12",1,TRUE,301115,0.0268734536638826,0.527257028045763,0.539375321720937,0.125975125782508,0.312007040499477,0.510950965577935,0.0392673895355595,0.120206565597861,0.441957391694203,0.120907294555236,0.132925958520831,0.00928216794248045,0.0449462829815851,0.783391727413115,0.214037826079737,0.917058266775152,0.0780432725038606,0.62345283363499,0.371578964847317,0.00144130979858194,0.00141806286634674,0.143981535293825,0.304541454261661,0.152337146937217,0.219331484648722,0.347973365657639,0.386433754545606,0.0940936187171014,0.0100659216578384,0.549016156617903,0.385742988559188,0.0591468375869684,0.0109426631021371,0.0348836823140661,0.00475565813725653,0.0140879848076034,0.471947491054713,0.57926399482812,0.142033644154923,0.377246423007682,0.414715613958688,0.0536806992812344,0.122648074238023,0.380707811244349,0.138635108622942,0.0709202982809785,0.0373075697103837,0.0317540843034349,0.817278208518337,0.536573539909223,0.918937968869953,0.065497007762309,0.647297558172423,0.347983999497178,0.002105565607,0.000987685359360339,0.138756324553409,0.2282002128013,0.173630596696641,0.198919831375172,0.0267932101121023,0.3718141535312,0.0605226651342579,0.00782965121238378,0.61329424493699,0.377744755166268,0.00896099989674199,0.00378463071791257,0.0127854688562792,0.05530953699105,-0.0398886731071829,-0.016058518372415,-0.065239382508205,0.096235351619247,-0.0144133097456749,-0.002441508640162,0.061249580449854,-0.017727814067706,0.0620056602398525,-0.0280254017679033,0.0131921986781502,-0.033886481105222,-0.322535713829486,-0.00187970209480104,0.0125462647415516,-0.0238447245374329,0.023594965350139,-0.00066425580841806,0.000430377506986401,0.00522521074041601,0.076341241460361,-0.021293449759424,0.02041165327355,0.321180155545537,0.014619601014406,0.0335709535828435,0.00223627044545462,-0.064278088319087,0.00799823339292,0.0501858376902264,0.00715803238422453
"pc2001__23__15",1,TRUE,144429,0.0145123209327767,0.517707662588538,0.556958782515977,0.122766203463293,0.379598280123798,0.476047054261956,0.0149969881395011,0.202521654238415,0.29353523184402,0.10412728745612,0.124746415193625,0.00752618933870622,0.0453786981838827,0.837110275637164,0.430820680057329,0.906923124857196,0.0896980523302107,0.470646476815598,0.52218737234212,0.00135014436158943,0.00265182200250642,0.13696002880308,0.616420524963823,0.180905496818506,0.155799735510181,0.271829064800006,0.456999633037686,0.103289505570211,0.0129683096884975,0.22075898884573,0.556190238802457,0.218543367329276,0.011791260757881,0.0440354776395322,0.00580908266345402,0.00619848397384334,0.412904202666768,0.553955200575371,0.138032194263327,0.536542665442742,0.273130754890178,0.0422632510338693,0.241627314968156,0.229324980363581,0.109433997974846,0.0584928693775965,0.0221252756196118,0.0467394081630722,0.82498509524846,0.741092636579572,0.934731383255576,0.0500610385063073,0.480093876276367,0.514956799878869,0.00086116342232022,0.000889553425253854,0.136130064066773,0.211514985189882,0.217978442524439,0.134294177210398,0.022626832338106,0.47862705945813,0.0648616933690416,0.0086116342232022,0.191471643118736,0.793756092021463,0.0147628015254895,0.00321753366581181,0.00831383695893336,0.10480345992177,0.00300358194060601,-0.015265990800034,-0.156944385318944,0.202916299371778,-0.0272662628943682,-0.039105660729741,0.064210251480439,-0.005306710518726,0.0662535458160285,-0.0145990862809056,-0.0013607099791895,0.012125180388704,-0.310271956522243,-0.0278082583983801,0.0396370138239034,-0.009447399460769,0.00723057246325098,0.00048898093926921,0.00176226857725257,0.000829964736307004,0.404905539773941,-0.037072945705933,0.021505558299783,0.2492022324619,-0.021627426420444,0.0384278122011694,0.0043566754652953,0.029287345726994,-0.237565853219006,0.203780565803787,0.00857372709206919
"pc2001__23__16",2,TRUE,417602,0.0139558718588513,0.379658143399696,0.423494140353734,0.134328858578264,0.385000550763646,0.453460471932606,0.0149185109266718,0.292740456223869,0.28476396185842,0.132250324471626,0.159802874507306,0.0133811619676151,0.0543412148409251,0.775870326291541,0.577980948367106,0.877579609293059,0.11736533828861,0.465807156095996,0.529286258207576,0.00153016508541626,0.00143677472809038,0.175808544978233,0.652310094300315,0.193569475241977,0.207738468685495,0.309589034535275,0.520327967777932,0.141048175056633,0.0160775092073314,0.241311104831873,0.60767429274764,0.147860881892328,0.00617094745714819,0.0433019956800973,0.00723895000502871,0.00647690576377336,0.298295454545455,0.429313655935023,0.151574273412271,0.559763063900577,0.233948404931989,0.035017491926803,0.37869409922693,0.212887758097661,0.139959878657403,0.0971260641941482,0.0183573490556806,0.0458306830413935,0.779451878853117,0.821582346609257,0.913555631666504,0.0679524659947157,0.440863832077503,0.555971107740483,0.00101220765241217,0.000654418240532342,0.162953199921714,0.258807123984734,0.21935548977395,0.179408454839025,0.0290573930913005,0.517305387024171,0.0886492073588414,0.0096297338291418,0.232211444368333,0.758189402094138,0.0094217878461689,0.00235468245425188,0.00747896609507794,0.081362688854241,-0.00581951558128901,-0.017245414834007,-0.174762513136931,0.219512067000617,-0.0200989810001312,-0.085953643003061,0.071876203760759,-0.00770955418577701,0.0626768103131578,-0.0049761870880655,0.0085105317995316,-0.003581552561576,-0.243601398242151,-0.035976022373445,0.0494128722938943,0.024943324018493,-0.026684849532907,0.00051795743300409,0.000782356487558038,0.012855345056519,0.393502970315581,-0.025786014531973,0.02833001384647,0.280531641443974,0.00302258075376105,0.0523989676977916,0.0064477753781896,0.00909966046354002,-0.150515109346498,0.138439094046159,0.00381626500289631
"pc2001__23__18",1,TRUE,175666,0.0225598579121742,0.530466908792823,0.574328555326586,0.423126842986121,0.268002914622067,0.289031457424886,0.00962052986918356,0.288650051802853,0.292543804720322,0.268612025093074,0.246285564651099,0.0147381963498913,0.0741862397959765,0.457766443136407,0.339052520123416,0.788080789680416,0.198638325003131,0.826898773809388,0.166600252752382,0.000865278426104084,0.00327894982523653,0.262942174353603,0.422466498924095,0.0935069962314847,0.417149590700534,0.599592408320335,0.479848120865734,0.27067844659752,0.0256054102672116,0.673619254722029,0.272329306752587,0.0496111939703756,0.00586339986110004,0.047487846253686,0.0110721482813977,0.017031612262172,0.444036359621683,0.583049350458175,0.436683472564678,0.269075920950944,0.281154086777316,0.00559378795127516,0.285018216612078,0.257976668016045,0.228417914841939,0.130592867920362,0.0377212674345858,0.0917381224009127,0.528620321642807,0.505641629558753,0.773760718360137,0.179141059139587,0.904265263312847,0.0919662900673463,0.000868509181908512,0.00189894380451183,0.211489346042027,0.30257976668016,0.257468810952048,0.416722481875391,0.100754425348692,0.594972951091157,0.178831928752806,0.0172818606705185,0.632112758988702,0.349280535826004,0.0186067051852942,0.00340043425459095,0.0055282456500022,0.08643054917114,-0.00872079513158897,-0.013556629578557,-0.00107300632887702,0.00787737064756999,0.0040267419179084,0.00363183519077503,0.034567136704277,0.040194110251135,0.115692696730737,-0.0229830710846945,-0.0175518826049362,-0.0708538785064,-0.166589109435337,0.0143200713202789,0.019497265863544,-0.0773664895034589,0.0746339626850357,-3.23075580442795e-06,0.0013800060207247,0.051452828311576,0.119886732243935,-0.163961814720563,0.000427108825142963,0.498837982971643,-0.115124830225423,0.091846517844714,0.0083235495966931,0.041506495733327,-0.076951229073417,0.0310044887850814,0.00246296560650909
"pc2001__23__19",1,TRUE,284411,0.03293473177901,0.487291279169934,0.571577751915362,0.353112221397907,0.361877705152051,0.266375069881263,0.00744696935069319,0.244519375129654,0.331587034256762,0.235743343260282,0.223173505947379,0.0154248605011761,0.0670719486939675,0.439497769073629,0.358579661124218,0.816139319505926,0.170664988344333,0.843444873791801,0.150173516495494,0.000973942639349392,0.00275657411281561,0.240099714849285,0.389615732162258,0.117643129133543,0.38642668532511,0.587108093568814,0.433429086779344,0.220438028065019,0.0191096687540215,0.462432887616864,0.46863166333229,0.0626452563367802,0.010449666152153,0.0439750923839092,0.00817127326298912,0.0158449314330561,0.429159874986649,0.609597978981782,0.310216079911952,0.368798673706794,0.313791870417067,0.00369188759943716,0.223315082870106,0.276942652679289,0.183530930587869,0.11473643637647,0.0363476782903078,0.0683393936016569,0.556513743574026,0.498455908645518,0.815544936541328,0.145307123253319,0.867835067823923,0.128319796412135,0.000808035776480586,0.00182040243896776,0.188188746012065,0.298885003506132,0.225771697385958,0.385762781129114,0.0654926928488834,0.518104180888561,0.142571875711095,0.0132350687526993,0.388349424390606,0.591472900616243,0.0201405239229673,0.00322749922214947,0.0170898003459539,0.058131404183285,-0.0380202270664201,0.042896141485955,-0.006920968554743,-0.047416800535804,0.00375508175125603,0.021204292259548,0.054644381577473,0.052212412672413,0.108437069570909,-0.0209228177891317,-0.0012674449076894,-0.117015974500397,-0.1398762475213,0.000594382964598017,0.025357865091014,-0.0243901940321219,0.021853720083359,0.000165906862868806,0.00093617167384785,0.05191096883722,0.090730728656126,-0.108128568252415,0.00066390419599599,0.521615400719931,-0.084675094109217,0.077866152353924,0.0058746000013222,0.074083463226258,-0.122841237283953,0.0425047324138129,0.00722216693000353
"pc2001__23__20",1,TRUE,293116,0.0332496349568089,0.460479810041076,0.562060754104177,0.31633210060181,0.142957054544958,0.514970182453363,0.0191801198160455,0.21444069924535,0.347258423286344,0.311692299294477,0.30671474774492,0.0153625185933214,0.103129818911284,0.502309665797841,0.423968667694701,0.746673671856876,0.234221263936462,0.729489348926705,0.261312927305231,0.00114630385239973,0.00443169257222397,0.328412642093915,0.460193234077976,0.0913256185264537,0.366622770507239,0.499181211534,0.36369560174129,0.231372562398504,0.0196406883281704,0.438317935561348,0.503599257631791,0.0518361331350046,0.0137829391776635,0.0508501753571965,0.0124319382087638,0.0247497412716902,0.416670920794331,0.593863846257373,0.347517368443036,0.11826784297164,0.515085136696724,0.0155422620511702,0.240536112903001,0.205571824371047,0.285009536980745,0.199951734987957,0.0351963318590847,0.0996347638030973,0.560667727878149,0.420680629487138,0.746696863238304,0.214732894926141,0.813831638643568,0.183110030304859,0.00122054790070402,0.000747179513358734,0.293961768541422,0.310056293711162,0.213349916696446,0.407268525179021,0.100785698705662,0.482501612701124,0.170918473897446,0.015440162987233,0.336202935812175,0.641298143189296,0.0224942801319862,0.00490539593552908,0.0084998936851187,0.043808889246745,-0.031803092153196,-0.031185267841226,0.024689211573318,-0.000114954243360943,0.0036378577648753,-0.026095413657651,0.141686598915297,0.026682762313732,0.106763012756963,-0.0198338132657633,0.00349505510818671,-0.058358062080308,0.00328803820756296,-2.31913814279228e-05,0.019488369010321,-0.084342289716863,0.078202897000372,-7.424404830429e-05,0.00368451305886524,0.034450873552493,0.150136940366814,-0.122024298169992,-0.040645754671782,0.398395512828338,-0.118806010959834,0.060454088501058,0.0042005253409374,0.102114999749173,-0.137698885557505,0.0293418530030184,0.00887754324213442
"pc2001__23__21",1,TRUE,384278,0.0338166639776412,0.377882678685743,0.533657924731575,0.336740588844534,0.118247726906042,0.533277991454104,0.00585513612540921,0.291065322500898,0.293488047715456,0.421561994181296,0.40984391508231,0.0137374504915712,0.129177314340139,0.42646989939575,0.510729211664472,0.653055860600919,0.323859289368634,0.841523584488313,0.152030561208292,0.00100968569629279,0.00235766814649811,0.430167743144286,0.479899968252151,0.118330999953159,0.472728077069205,0.646688074779196,0.4259182154586,0.279503380365256,0.0316619738834906,0.516295494407694,0.423927469175961,0.0548457106573887,0.0104091308896164,0.0721691067404327,0.0195197227007531,0.0292520832268289,0.381878908712915,0.589973246084897,0.363440860215054,0.106388562275276,0.521530937409471,0.00432493226317673,0.296283421092991,0.193197348465484,0.383647734437571,0.237912172179336,0.0508835608268153,0.105311589387046,0.531506569193804,0.626559651006254,0.667563008026175,0.278683775539764,0.901525143567984,0.0950837550909122,0.000961096058483718,0.00143482780362285,0.371552238297292,0.378569602781044,0.241933779799942,0.489419423001551,0.101886406625428,0.484770717243495,0.178249237428216,0.020418179029702,0.431562803537651,0.54186732102994,0.0265562428642026,0.00537464001499582,0.0045645807508123,-0.00399623002717203,-0.056315321353322,-0.02670027137052,0.011859164630766,0.0117470540446331,0.00153020386223248,-0.00521809859209299,0.100290699249972,0.037914259743725,0.171931742902974,-0.0371461103352441,0.023865724953093,-0.105036669798054,-0.115830439341782,-0.0145071474252559,0.04517551382887,-0.060001559079671,0.0569468061173798,4.85896378090721e-05,0.00092284034287526,0.058615504846994,0.101330365471107,-0.123602779846783,-0.016691345932346,0.544801668153768,-0.058852501784895,0.10125414293704,0.0112437948537886,0.084732690870043,-0.117939851853979,0.0282894677931861,0.00503449087462058
