"model","term","estimate","std.error","statistic","p.value","partial_f","partial_p","model_f","model_p","nobs","r.squared","adj.r.squared","sigma","status"
"consumption_nominal","state_code_200111","34.5785937577518","2.88344473818259","11.9921125242533","1.82081600182218e-29","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200112","25.0927729356682","3.14904818479891","7.96836741234895","1.00033725125462e-14","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200113","26.5793622830333","3.12239333739574","8.51249647656565","1.78098468604193e-16","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200114","-2.01455182878677","3.07647461266425","-0.654824785647152","0.512866266451085","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200115","-7.07616427452588","3.28982875937747","-2.15092176282904","0.0319363589470605","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200116","-46.9169311651102","3.40906659553135","-13.7623979615445","4.90327453241658e-37","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200117","-2.04995581813179","3.44464742965366","-0.595113392588309","0.552023120169452","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200118","-49.5892377079493","2.89638296639588","-17.1210914728089","1.41753584191951e-52","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200119","-52.1805258321394","3.88569653443302","-13.4288731427539","1.43273009838488e-35","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200120","-46.8104329104167","3.21875936776537","-14.5430047922206","1.57479687044163e-40","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200121","-46.1301976133196","3.25331545878884","-14.1794419255282","6.83458650832831e-39","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200122","-45.1285641765885","2.6920083893806","-16.7639017599689","7.22473266763042e-51","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200123","-42.5737391898787","2.57362033777695","-16.5423541945791","8.1734085660932e-50","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200124","-48.5611452369706","2.94532217685287","-16.4875495178796","1.48718799555516e-49","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
"consumption_nominal","state_code_200125","-36.5762041757735","4.74556971833904","-7.70744217167992","6.42826099445768e-14","0.775491898324352","0.37892484812947","99.2002704164687","5.55026074794035e-227","573","0.894410195330594","0.885393988100759","6.89036843168734","estimated"
