"model","term","estimate","std.error","statistic","p.value","partial_f","partial_p","model_f","model_p","nobs","r.squared","adj.r.squared","sigma","status","reason"
"consumption_nominal","state_code_200114",-1.09886783104485,2.73839493134528,-0.401281721079222,0.688375378314419,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200115",-6.23402149341713,3.28773032292232,-1.89614745770145,0.058487241971677,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200116",-46.1430571916316,3.44681423576726,-13.3871610233036,2.17904599240814e-35,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200117",-1.0675653751366,3.36090415860055,-0.317642314317325,0.750882088208292,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200118",-48.9779007360706,2.71606650599765,-18.0326588571808,5.63942288489265e-57,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200119",-51.47691316435,3.78274802632307,-13.6083378554788,2.34209489796605e-36,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200120",-46.4710850170735,2.99000149393105,-15.5421611365072,4.08853968740737e-45,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200121",-45.5318105416374,3.24797044805909,-14.0185421233885,3.57792793882933e-38,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200122",-44.4618456041838,2.76178367213305,-16.0989602671682,1.01787854135652e-47,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200123",-42.1843096251486,2.83449769619345,-14.8824638953842,4.49517418889331e-42,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200124",-48.5823742378052,3.04935907415159,-15.9319952345468,6.19204209659811e-47,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200125",-36.5369514026285,4.6818102431795,-7.80402227020111,3.24657015479363e-14,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200126",-48.3943821951946,4.1738208191485,-11.5947435915727,7.61808559297204e-28,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200127",-45.2231275007045,2.83813401995838,-15.9341057126568,6.05256589555598e-47,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200128",-34.0618037536921,2.75243615938431,-12.3751476078963,4.66142604890366e-31,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200129",-41.5252557803703,2.31773541047893,-17.9163055423094,2.07032354999846e-56,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200130",-17.9638794593138,2.93390581291819,-6.1228548579227,1.7974095366015e-09,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200131",-32.3919728077523,4.49191789995845,-7.21116759681915,1.93783434949806e-12,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200132",-24.8503082958876,3.26871159307732,-7.60247809825657,1.34060132394348e-13,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200133",-37.3588360476101,3.08794531244233,-12.0982829252446,6.6346459774277e-30,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200134",-20.7177028520611,3.64216792227231,-5.68828875938689,2.12969773458663e-08,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_nominal","state_code_200135",-28.0714088226127,3.11742589571006,-9.00467557584679,3.94294967244316e-18,0.755152511131597,0.385245384600704,98.9258504479946,1.05945739970348e-226,573,0.894148294149829,0.88510972344156,6.89890845127449,"estimated",
"consumption_legacy_controls","(Intercept)",38.1414242757857,9.47178444353801,4.02684673655207,6.49351512138258e-05,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","ling_distance_nonzero_mean",0.392465399714496,0.576515827274406,0.680753903270886,0.49632964666845,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","consumption_0708",0.0129184989030112,0.003824277772106,3.37802316485424,0.000784705535092981,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","gini_cons_0708",1.24816277474617,6.89244457119122,0.181091449028578,0.856366221178907,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","pct_urban",0.125979288561429,0.0426193208449478,2.95591966422343,0.00325860240198525,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","avg_hh_size",0.970706917478872,1.29083477944535,0.751999351842662,0.452391034127962,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","dependency_ratio",-0.00819911315641997,0.0402499947058022,-0.203704701487527,0.838663807425742,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","pct_fem_head",-0.115928921148711,0.080798198629338,-1.43479586321639,0.151945264384439,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","pct_hindu",-0.0167622545346707,0.0423319906862713,-0.395971327190782,0.692288285496581,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","pct_muslim",0.0335552552383919,0.07449311519416,0.450447738035025,0.652575014408308,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","pct_st",0.0327430880290485,0.0428578912834831,0.763992045536484,0.445217830783458,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","pct_sc",-0.0304703893359047,0.0512185215040178,-0.594909584290021,0.552162190897897,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","pct_obc",-8.54352085659983e-05,0.0377057018294201,-0.00226584321258641,0.998192987529456,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","pct_small_land",0.0292199142160392,0.0254599230592927,1.14768273839595,0.251626278715191,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","pct_medium_land",-0.0569315122880227,0.0369269635753698,-1.54173283627349,0.123745660845002,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","pct_large_land",-0.155512695846127,0.0617238855524329,-2.51948973163757,0.0120505070073929,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","pct_head_lit_to_primary",0.00168437698019189,0.0406218634450245,0.041464788597683,0.966941248426857,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","pct_head_secondary_plus",0.135378735390716,0.0457283006344731,2.96050221662203,0.00321131458577423,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200102",-36.1158759641189,3.20739638346472,-11.2601847873587,1.78417327390534e-26,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200103",-31.926000576967,4.44242447862169,-7.18661639170338,2.3136626394954e-12,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200104",-35.7747111291618,6.21181627099566,-5.75913864294439,1.44638629748066e-08,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200105",-39.819482704413,3.10872643459252,-12.8089375318843,7.56007308540639e-33,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200106",-36.6159605086135,3.15438279122757,-11.6079635643599,7.2537812392289e-28,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200107",-37.7896241382708,3.02931488347489,-12.4746438029324,1.95732421733543e-31,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200108",-41.0838657539834,3.33738610359161,-12.3101926114482,9.54141471877887e-31,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200109",-43.0083120033272,2.69274886129335,-15.9718986874512,4.96227188914303e-47,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200110",-42.3244412955466,2.79597154876382,-15.1376509229,3.62521010046271e-43,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200111",32.4493343893518,3.32908534302734,9.74722214836454,9.8560864539285e-21,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200112",19.7628189763371,3.93194422762273,5.02622057492555,6.88897368589566e-07,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200113",20.9374805518319,4.92578965854235,4.25058356187053,2.52679306257518e-05,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200114",1.02198445136875,3.40650930833785,0.300009293638894,0.764289726779961,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200115",-18.4006431207498,5.09345959797842,-3.61260215513499,0.000332507461435597,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200116",-46.5695329103504,2.20717359866596,-21.0991708755929,6.91511784625217e-72,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200117",-6.54983721298523,4.29602025327421,-1.52462903497563,0.127958415461245,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200118",-44.6200896040261,1.67822587340014,-26.5876544458371,4.69418476864372e-99,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200119",-46.068977583179,2.06590020627615,-22.2997110137376,7.67749418218319e-78,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200120",-43.088253030044,2.2639600743386,-19.0322495164284,1.04741036870465e-61,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200121",-38.9763762911464,2.93034570348964,-13.3009481593694,5.81501294163275e-35,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200122",-40.4901146470141,2.90220019062583,-13.951523667388,8.153316210682e-38,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200123",-39.3801261065057,2.92857767907879,-13.446843629189,1.34974509053502e-35,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200124",-46.8188352073398,3.01101075186056,-15.5492089088056,4.59784073654917e-45,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200125",-43.2680238519618,3.67442019740379,-11.7754697414665,1.52043318909017e-28,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200126",-49.4858619899346,2.82447442575985,-17.5203788494639,2.24731690289239e-54,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200127",-41.9106714602633,2.83399576088139,-14.7885441604291,1.42245544180055e-41,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200128",-30.1327495303058,3.16745244100455,-9.51324450533796,6.8098705589969e-20,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200129",-36.9588927226007,2.41442780586933,-15.3075161877923,6.00819596758058e-44,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200130",-18.3056235202483,3.26119087363736,-5.6131714547058,3.23278724857642e-08,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200131",-45.091138586747,6.61091453281303,-6.820711168317,2.5196388791829e-11,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200132",-21.9887473510079,3.11576548363672,-7.05725365612005,5.44285177844423e-12,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200133",-35.1768486518314,3.33001670892475,-10.5635652090136,9.12694738093946e-24,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200134",-21.4345036948694,3.63966273179195,-5.88914558144138,6.9654158030535e-09,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
"consumption_legacy_controls","state_code_200135",-42.0939698721988,4.53370832689647,-9.28466651074001,4.3621176525372e-19,0.463425876818547,0.49632964666845,95.1847252973552,1.21922290520104e-230,573,0.90307735878674,0.893589729800413,6.63942573431218,"estimated",
