"specification_id","adjustment_id","construction_id","fixed_effect","tested_variable","n_excluded_instruments","excluded_instruments","estimate","std.error","p.value","standardized_effect","joint_f","joint_p","n","status","reason"
"unadjusted__nonzero_mean_shastry","unadjusted","nonzero_mean_shastry","none","worker_share_2001",1,"ling_distance_nonzero_mean",0.353612611962498,0.433609756056252,0.415122306330988,0.0709366731028427,0.665054753836356,0.415122306330988,573,"estimated",
"unadjusted__nonzero_mean_shastry","unadjusted","nonzero_mean_shastry","none","cultivator_share_workers_2001",1,"ling_distance_nonzero_mean",-2.01261769422016,1.77267618545191,0.256704399308304,-0.147340602151704,1.2890321592216,0.256704399308304,573,"estimated",
"unadjusted__nonzero_mean_shastry","unadjusted","nonzero_mean_shastry","none","agricultural_labourer_share_workers_2001",1,"ling_distance_nonzero_mean",1.57691153679806,1.20847719131477,0.192462924386588,0.140013318918383,1.70269846713652,0.192462924386588,573,"estimated",
"unadjusted__nonzero_mean_sensitivity_low","unadjusted","nonzero_mean_sensitivity_low","none","log_population_2001",1,"ling_distance_nonzero_mean_sensitivity_low",-0.118791796275396,0.0967467976701397,0.220006155584906,-0.154805350568381,1.5076471164696,0.220006155584906,573,"estimated",
"unadjusted__nonzero_mean_sensitivity_low","unadjusted","nonzero_mean_sensitivity_low","none","urban_share_2001",1,"ling_distance_nonzero_mean_sensitivity_low",0.470544184431608,1.23289555448766,0.702857700085485,0.0339538816671374,0.145662663593975,0.702857700085485,573,"estimated",
"unadjusted__nonzero_mean_sensitivity_low","unadjusted","nonzero_mean_sensitivity_low","none","adult_secondary_plus_share_2001",1,"ling_distance_nonzero_mean_sensitivity_low",0.0054077168859944,0.649702665289546,0.993361904110164,0.000961705803734142,6.927851923146e-05,0.993361904110164,573,"estimated",
"unadjusted__nonzero_mean_sensitivity_low","unadjusted","nonzero_mean_sensitivity_low","none","sc_share_2001",1,"ling_distance_nonzero_mean_sensitivity_low",-1.26937637497318,1.03412854948615,0.220148265750007,-0.20232896112274,1.50671727064533,0.220148265750007,573,"estimated",
"unadjusted__nonzero_mean_sensitivity_low","unadjusted","nonzero_mean_sensitivity_low","none","st_share_2001",1,"ling_distance_nonzero_mean_sensitivity_low",4.01752545785369,2.47338408402404,0.10486491946146,0.209239426767936,2.63836059046176,0.10486491946146,573,"estimated",
"unadjusted__nonzero_mean_sensitivity_low","unadjusted","nonzero_mean_sensitivity_low","none","muslim_share_2001",1,"ling_distance_nonzero_mean_sensitivity_low",0.708806536128915,0.705938255552425,0.315775003965611,0.0622023316135668,1.00814265999739,0.315775003965611,573,"estimated",
"unadjusted__nonzero_mean_sensitivity_low","unadjusted","nonzero_mean_sensitivity_low","none","agricultural_worker_share_2001",1,"ling_distance_nonzero_mean_sensitivity_low",-0.505931428114511,1.39558844262473,0.717096643676821,-0.0343735181997603,0.131422156177457,0.717096643676821,573,"estimated",
