"beta","statistic","p.value","accepted","acceptance_component","specification_id"
0.0138050412466271,11.3960028326492,0.000786038689763373,FALSE,NA,"unadjusted__nonzero_mean"
0.0143572428964921,11.4528761516282,0.000762804252386825,FALSE,NA,"unadjusted__nonzero_mean"
0.0149094445463572,11.5044793611837,0.000742325549334008,FALSE,NA,"unadjusted__nonzero_mean"
0.0154616461962223,11.5513510523632,0.000724207749627578,FALSE,NA,"unadjusted__nonzero_mean"
0.0160138478460874,11.5939686070595,0.000708123532121723,FALSE,NA,"unadjusted__nonzero_mean"
0.0165660494959525,11.6327557035174,0.000693799774800948,FALSE,NA,"unadjusted__nonzero_mean"
0.0171182511458175,11.6680888703329,0.000681007187230633,FALSE,NA,"unadjusted__nonzero_mean"
0.0176704527956826,11.7003032050524,0.000669552171216446,FALSE,NA,"unadjusted__nonzero_mean"
0.0182226544455477,11.7296973622958,0.00065927038265021,FALSE,NA,"unadjusted__nonzero_mean"
0.0187748560954128,11.7565379049854,0.000650021602607242,FALSE,NA,"unadjusted__nonzero_mean"
0.0193270577452779,11.7810631013755,0.000641685623756316,FALSE,NA,"unadjusted__nonzero_mean"
0.019879259395143,11.8034862404618,0.000634158929862569,FALSE,NA,"unadjusted__nonzero_mean"
0.020431461045008,11.8239985291451,0.000627351999090963,FALSE,NA,"unadjusted__nonzero_mean"
0.0209836626948731,11.8427716262949,0.000621187101192771,FALSE,NA,"unadjusted__nonzero_mean"
0.0215358643447382,11.8599598615721,0.00061559648817434,FALSE,NA,"unadjusted__nonzero_mean"
0.0220880659946033,11.8757021804656,0.000610520900340247,FALSE,NA,"unadjusted__nonzero_mean"
0.0226402676444684,11.8901238514206,0.000605908326554516,FALSE,NA,"unadjusted__nonzero_mean"
0.0231924692943335,11.903337966077,0.000601712970544721,FALSE,NA,"unadjusted__nonzero_mean"
0.0237446709441985,11.9154467594382,0.000597894385075348,FALSE,NA,"unadjusted__nonzero_mean"
0.0242968725940636,11.9265427731546,0.000594416743573876,FALSE,NA,"unadjusted__nonzero_mean"
0.0248490742439287,11.9367098819761,0.000591248224841695,FALSE,NA,"unadjusted__nonzero_mean"
0.0254012758937938,11.9460242007201,0.000588360491229072,FALSE,NA,"unadjusted__nonzero_mean"
0.0259534775436589,11.9545548867827,0.000585728244395301,FALSE,NA,"unadjusted__nonzero_mean"
0.026505679193524,11.9623648512109,0.000583328845744534,FALSE,NA,"unadjusted__nonzero_mean"
0.027057880843389,11.9695113896273,0.000581141990993237,FALSE,NA,"unadjusted__nonzero_mean"
0.0276100824932541,11.9760467428167,0.000579149430218588,FALSE,NA,"unadjusted__nonzero_mean"
0.0281622841431192,11.9820185954953,0.000577334726262883,FALSE,NA,"unadjusted__nonzero_mean"
0.0287144857929843,11.987470520684,0.000575683045598932,FALSE,NA,"unadjusted__nonzero_mean"
0.0292666874428494,11.9924423761456,0.000574180976763594,FALSE,NA,"unadjusted__nonzero_mean"
0.0298188890927144,11.9969706585279,0.000572816372279471,FALSE,NA,"unadjusted__nonzero_mean"
0.0303710907425795,12.0010888201362,0.000571578210653289,FALSE,NA,"unadjusted__nonzero_mean"
0.0309232923924446,12.0048275526431,0.00057045647558686,FALSE,NA,"unadjusted__nonzero_mean"
0.0314754940423097,12.0082150415088,0.000569442049988818,FALSE,NA,"unadjusted__nonzero_mean"
0.0320276956921748,12.0112771944193,0.000568526622748536,FALSE,NA,"unadjusted__nonzero_mean"
0.0325798973420399,12.0140378466455,0.000567702606545967,FALSE,NA,"unadjusted__nonzero_mean"
0.0331320989919049,12.01651894588,0.000566963065227941,FALSE,NA,"unadjusted__nonzero_mean"
0.03368430064177,12.0187407187955,0.000566301649499728,FALSE,NA,"unadjusted__nonzero_mean"
0.0342365022916351,12.0207218213073,0.000565712539861244,FALSE,NA,"unadjusted__nonzero_mean"
0.0347887039415002,12.0224794742909,0.00056519039586991,FALSE,NA,"unadjusted__nonzero_mean"
0.0353409055913653,12.0240295862946,0.000564730310942047,FALSE,NA,"unadjusted__nonzero_mean"
0.0358931072412304,12.0253868646185,0.000564327772012716,FALSE,NA,"unadjusted__nonzero_mean"
0.0364453088910954,12.0265649159699,0.00056397862346659,FALSE,NA,"unadjusted__nonzero_mean"
0.0369975105409605,12.0275763377676,0.000563679034831727,FALSE,NA,"unadjusted__nonzero_mean"
0.0375497121908256,12.0284328010507,0.000563425471795232,FALSE,NA,"unadjusted__nonzero_mean"
0.0381019138406907,12.0291451258398,0.000563214670155849,FALSE,NA,"unadjusted__nonzero_mean"
0.0386541154905558,12.0297233497045,0.000563043612380477,FALSE,NA,"unadjusted__nonzero_mean"
0.0392063171404208,12.0301767902119,0.000562909506470414,FALSE,NA,"unadjusted__nonzero_mean"
0.0397585187902859,12.0305141018543,0.000562809766883151,FALSE,NA,"unadjusted__nonzero_mean"
0.040310720440151,12.0307433279937,0.000562741997284279,FALSE,NA,"unadjusted__nonzero_mean"
