"sample","predictor","fixed_effect","variable","domain","source","label","estimate","std.error","p.value","standardized_effect","n","n_states","population_1991","status","predictor_id"
"preferred_geography","ling_distance_nonzero_mean_1991","none","urban_primary_schools_per_100k_7plus_1991","urban_development","TD91","Urban primary schools per 100,000 urban residents age 7+",-0.178602242230151,1.58478659489376,0.910523813589922,-0.0172243728531943,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","urban_hospitals_per_100k_7plus_1991","urban_development","TD91","Urban hospitals per 100,000 urban residents age 7+",-0.0959569944439203,0.267531938572207,0.720687732920881,-0.048432023703216,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","none","urban_banks_per_100k_7plus_1991","urban_development","TD91","Urban banks per 100,000 urban residents age 7+",-0.621822545548656,0.708035132645441,0.38218000705656,-0.116673003706805,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","log_population_1991","demography","PCA91","Log population",-0.0369824678487573,0.120926337090036,0.76060726178829,-0.110261207008343,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","female_share_1991","demography","PCA91","Female population share",0.042433135842384,0.122674106613724,0.730411774487239,0.0386634373306523,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","child_share_0_6_1991","demography","PCA91","Population age 0-6 share",-0.44762087068075,0.336810164355843,0.187986807511219,-0.231697530965925,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","sc_share_1991","demography","PCA91","Scheduled Caste share",0.338483720625235,1.03884694464098,0.745487889063001,0.0626330862776191,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","st_share_1991","demography","PCA91","Scheduled Tribe share",-2.30976887757765,7.45454728062581,0.757560119820166,-0.252935987574481,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","literacy_share_7plus_1991","human_capital","PCA91","Literacy share, age 7+",2.33124444208138,3.06706918733663,0.449649493011266,0.190307496033014,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","main_worker_share_1991","economic_structure","PCA91","Main-worker share",1.08922265053388,1.15466275136917,0.348626114339709,0.236963919995643,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","marginal_worker_share_1991","economic_structure","PCA91","Marginal-worker share",-0.26348292070907,0.703428426295496,0.709066489816912,-0.155769405002389,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","cultivator_share_main_workers_1991","economic_structure","PCA91","Cultivator share of main workers",-2.50124584430153,4.55446645039823,0.584554370682344,-0.209332684458474,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","agricultural_labourer_share_main_workers_1991","economic_structure","PCA91","Agricultural-labourer share of main workers",-3.61290142042706,2.34712165253555,0.128057135024214,-0.393045276685172,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","rural_primary_schools_per_100k_1991","rural_development","VD91","Rural primary schools per 100,000 district residents",-4.11873630922183,6.0881898664562,0.500913368897937,-0.240528100955905,88,16,184547065,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","rural_high_schools_per_100k_1991","rural_development","VD91","Rural high schools per 100,000 district residents",-0.442341834839974,0.350863817145299,0.211536230061283,-0.193820751277064,88,16,184547065,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","rural_hospitals_per_100k_1991","rural_development","VD91","Rural hospitals per 100,000 district residents",-0.204945497688804,0.281760686231691,0.469388421933054,-0.269036769873895,88,16,184547065,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","rural_phc_per_100k_1991","rural_development","VD91","Rural primary health centres per 100,000 district residents",0.18802991278504,0.155686086787742,0.231453472828408,0.252538197026978,83,16,175256093,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","urban_literacy_share_7plus_1991","urban_development","TD91","Urban literacy share, age 7+",0.343922373034994,3.04181685226876,0.910289549473648,0.0433640380102428,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","urban_primary_schools_per_100k_7plus_1991","urban_development","TD91","Urban primary schools per 100,000 urban residents age 7+",-2.11952668239204,2.33749288937293,0.367521287913696,-0.204406828234384,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","urban_hospitals_per_100k_7plus_1991","urban_development","TD91","Urban hospitals per 100,000 urban residents age 7+",0.146402660846395,0.435943616740473,0.737962876796072,0.0738932808537519,91,17,187746748,"estimated","historical_ld_1991"
"preferred_geography","ling_distance_nonzero_mean_1991","state","urban_banks_per_100k_7plus_1991","urban_development","TD91","Urban banks per 100,000 urban residents age 7+",-1.23868130455405,0.785319934106274,0.119051578165143,-0.232414648636243,91,17,187746748,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","log_population_1991","demography","PCA91","Log population",0.0330219337366728,0.0602674036127232,0.589808034058703,0.0856426369560259,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","female_share_1991","demography","PCA91","Female population share",0.855282709352937,0.494622979648323,0.0991865423843406,0.578904138883782,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","child_share_0_6_1991","demography","PCA91","Population age 0-6 share",-1.58948839835282,1.13096373246211,0.175238187777497,-0.510703863148311,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","sc_share_1991","demography","PCA91","Scheduled Caste share",-1.21683398589256,1.79684515390075,0.506033902587904,-0.246819992080112,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","st_share_1991","demography","PCA91","Scheduled Tribe share",0.91436478896958,1.4940371280558,0.547426784217361,0.0884897167981764,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","literacy_share_7plus_1991","human_capital","PCA91","Literacy share, age 7+",8.6329455704368,6.61171524673513,0.206473534449171,0.441347703699326,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","main_worker_share_1991","economic_structure","PCA91","Main-worker share",-0.597698590167992,0.557309486043656,0.296279208604641,-0.188598286001056,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","marginal_worker_share_1991","economic_structure","PCA91","Marginal-worker share",-0.215345772656693,0.465110525023454,0.648363338358172,-0.0970793644290641,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","cultivator_share_main_workers_1991","economic_structure","PCA91","Cultivator share of main workers",-8.26721181587594,5.03449296436078,0.116197649107694,-0.423816560760476,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","agricultural_labourer_share_main_workers_1991","economic_structure","PCA91","Agricultural-labourer share of main workers",2.13092085344866,1.50657464746974,0.172620141334754,0.242047013759156,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","rural_primary_schools_per_100k_1991","rural_development","VD91","Rural primary schools per 100,000 district residents",-0.301166381012599,3.53317262390062,0.933066708215423,-0.0186257982441233,19,8,31742265,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","rural_high_schools_per_100k_1991","rural_development","VD91","Rural high schools per 100,000 district residents",0.229213948440116,0.526868755985629,0.668999202152442,0.112796435586107,19,8,31742265,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","rural_hospitals_per_100k_1991","rural_development","VD91","Rural hospitals per 100,000 district residents",0.147450118524607,0.217439797580306,0.506822126372916,0.162293745799065,19,8,31742265,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","rural_phc_per_100k_1991","rural_development","VD91","Rural primary health centres per 100,000 district residents",-0.253699488579045,0.207470710504395,0.240262908673689,-0.295640496688954,17,7,28819151,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","urban_literacy_share_7plus_1991","urban_development","TD91","Urban literacy share, age 7+",6.18663182850953,4.35651628515896,0.170983751618559,0.514002837360772,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","urban_primary_schools_per_100k_7plus_1991","urban_development","TD91","Urban primary schools per 100,000 urban residents age 7+",2.54733890468651,1.67858525583422,0.144776470610442,0.23713622840222,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","urban_hospitals_per_100k_7plus_1991","urban_development","TD91","Urban hospitals per 100,000 urban residents age 7+",-0.197578966373158,0.483368224621538,0.687063497638629,-0.0932884902582526,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","none","urban_banks_per_100k_7plus_1991","urban_development","TD91","Urban banks per 100,000 urban residents age 7+",0.98712453865292,0.861463017886545,0.265375117845988,0.107284814375888,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","log_population_1991","demography","PCA91","Log population",-0.0229068962227777,0.111235962364452,0.840606807498843,-0.05940921003115,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","female_share_1991","demography","PCA91","Female population share",-0.85177458777419,2.75484986897183,0.762953955913223,-0.576529642030946,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","child_share_0_6_1991","demography","PCA91","Population age 0-6 share",-2.17151225322388,0.700109688894933,0.0100739979272335,-0.69770858204727,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","sc_share_1991","demography","PCA91","Scheduled Caste share",-5.60430852345399,8.54915252053596,0.525593277383854,-1.1367659034924,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","st_share_1991","demography","PCA91","Scheduled Tribe share",29.2290652260494,53.8685765259903,0.598226857084432,2.82870877720838,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","literacy_share_7plus_1991","human_capital","PCA91","Literacy share, age 7+",-7.94610186721033,12.5373399967202,0.539170108536891,-0.40623374534687,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","main_worker_share_1991","economic_structure","PCA91","Main-worker share",6.18118818034144,2.46234103422531,0.0289715557979539,1.9504170085707,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","marginal_worker_share_1991","economic_structure","PCA91","Marginal-worker share",7.49912568928258,5.171979796609,0.174978922602649,3.3806577519858,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","cultivator_share_main_workers_1991","economic_structure","PCA91","Cultivator share of main workers",38.8484883916521,22.8263080202839,0.116828032553085,1.99155811022955,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","agricultural_labourer_share_main_workers_1991","economic_structure","PCA91","Agricultural-labourer share of main workers",-25.4505304965243,26.0785150715656,0.350078438420657,-2.8908745696962,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","rural_primary_schools_per_100k_1991","rural_development","VD91","Rural primary schools per 100,000 district residents",56.8355823634392,35.605245470368,0.14151258425696,3.51502742978601,19,8,31742265,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","rural_high_schools_per_100k_1991","rural_development","VD91","Rural high schools per 100,000 district residents",0.126499003484764,4.51145369568281,0.978182318860483,0.0622502984455313,19,8,31742265,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","rural_hospitals_per_100k_1991","rural_development","VD91","Rural hospitals per 100,000 district residents",-1.25572636741657,1.601347413839,0.451116398900605,-1.38213884061868,19,8,31742265,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","rural_phc_per_100k_1991","rural_development","VD91","Rural primary health centres per 100,000 district residents",1.7875309980908,1.41791594040764,0.239126872745652,2.08304145618257,17,7,28819151,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","urban_literacy_share_7plus_1991","urban_development","TD91","Urban literacy share, age 7+",17.9218274549605,15.9583758321997,0.285335578685838,1.48899601881743,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","urban_primary_schools_per_100k_7plus_1991","urban_development","TD91","Urban primary schools per 100,000 urban residents age 7+",-15.7183792803568,18.2173923864144,0.406653541560331,-1.46325138452597,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","urban_hospitals_per_100k_7plus_1991","urban_development","TD91","Urban hospitals per 100,000 urban residents age 7+",-5.1521262631428,2.98367098044297,0.112145076941898,-2.43261764919214,22,10,34941948,"estimated","historical_ld_1991"
"exact_one_to_one","ling_distance_nonzero_mean_1991","state","urban_banks_per_100k_7plus_1991","urban_development","TD91","Urban banks per 100,000 urban residents age 7+",2.54728644320007,4.42558552958865,0.57648302086145,0.276849721103961,22,10,34941948,"estimated","historical_ld_1991"
