"vanneman_state_id","vanneman_district_id","district_label_1961","district_label_1971","district_label_1981","district_label_1991","population_1991","population_1991_available","population_1991_status","n_distinct_labels","label_changed_1981_1991","explicit_aggregate_label_1991","panel_to_1991_state_status","dist91_state_id","panel_unit_id","panel_label_key","documented_combined_panel_unit","dist91_district_id","dist91_district_label","mapping_class","mapping_basis","preferred_pretrend_eligible","review_source_id","review_evidence","project_1991_mapping_class","project_1991_population_coverage","project_1991_preferred_single_target","project_1991_n_target_2001_districts","n_transition_targets","state_code_2001","district_code_2001","pretrend_geography_status","preferred_vanneman_pretrend_eligible"
"11","06","Rohtak","Rohtak","Rohtak + Sonipat","Rohtak + Sonipat",2563472,TRUE,"observed",2,FALSE,TRUE,"mapped_one_to_one","08","1106","rohtak sonipat",TRUE,NA,NA,"aggregate_requires_review","documented_or_explicit_aggregate",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"11","08","Gurgaon","Gurgaon","Gurgaon + Faridabad","Gurgaon + Faridabad",2623330,TRUE,"observed",2,FALSE,TRUE,"mapped_one_to_one","08","1108","gurgaon faridabad",TRUE,NA,NA,"aggregate_requires_review","documented_or_explicit_aggregate",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"11","09","Mahendragarh","Mahendragarh","Mahendragarh","Mahendragarh",1305170,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","08","1109","mahendragarh",FALSE,"12","Mahendragarh","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"deterministic_one_to_one",1,TRUE,1,1,"06","16","preferred_single_target",TRUE
"11","10","Mahendragarh(pt)","Mahendragarh(pt)+Hisar(pt)","Bhiwani","Bhiwani",1139718,TRUE,"observed",3,FALSE,FALSE,"mapped_one_to_one","08","1110","bhiwani",FALSE,"13","Bhiwani","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999848450538926,TRUE,1,1,"06","13","preferred_single_target",TRUE
"11","11","Hissar","Hisar","Hisar + Sirsa","Hisar + Sirsa",2748170,TRUE,"observed",3,FALSE,TRUE,"mapped_one_to_one","08","1111","hisar sirsa",TRUE,NA,NA,"aggregate_requires_review","documented_or_explicit_aggregate",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"12","01","Chamba","Chamba","Chamba","Chamba",393286,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","09","1201","chamba",FALSE,"01","Chamba","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.993396662988258,TRUE,1,1,"02","01","preferred_single_target",TRUE
"12","02","Kangra","Kangra + Kuru","Kangra + Hamirpur + Una + Kulu","Kangra + Hamirpur + Una",2223901,TRUE,"observed",4,TRUE,TRUE,"mapped_one_to_one","09","1202","kangra hamirpur una",TRUE,NA,NA,"aggregate_requires_review","documented_or_explicit_aggregate",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"12","05","Bilaspur","Bilaspur","Bilaspur","Bilaspur",295387,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","09","1205","bilaspur",FALSE,"05","Bilaspur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999869891085143,TRUE,1,1,"02","08","preferred_single_target",TRUE
"12","06","Mandi","Mandi","Mandi","Mandi",776372,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","09","1206","mandi",FALSE,"06","Mandi","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999631535415115,TRUE,1,1,"02","05","preferred_single_target",TRUE
"12","08","Lahul and Spiti","Lahul and Spiti","Lahul & Spiti","Lahul & Spiti",31294,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","09","1208","lahul and spiti",FALSE,"08","Lahul and Spiti","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.995813894037196,TRUE,1,1,"02","03","preferred_single_target",TRUE
"12","09","Simla","Simla","Shimla + Solan","Shimla + Solan",999672,TRUE,"observed",2,FALSE,TRUE,"mapped_one_to_one","09","1209","shimla solan",TRUE,NA,NA,"aggregate_requires_review","documented_or_explicit_aggregate",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"12","11","Sirmur","Sirmaur","Sirmaur","Sirmaur",379695,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","09","1211","sirmaur",FALSE,"11","Sirmaur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999997366036623,TRUE,1,1,"02","10","preferred_single_target",TRUE
"12","12","Kinnaur","Kinnaur","Kinnaur","Kinnaur",71270,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","09","1212","kinnaur",FALSE,"12","Kinnaur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.996520275010523,TRUE,1,1,"02","12","preferred_single_target",TRUE
"13","01","Anantnag","Anantnag","Anantnag + Pulwama","Anantnag + Pulwama",NA,FALSE,"no_1991_census",2,FALSE,TRUE,"no_1991_census",NA,"1301","anantnag pulwama",TRUE,NA,NA,"no_1991_census","no_1991_census",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"13","03","Srinagar","Srinagar","Srinagar + Badgam","Srinagar + Badgam",NA,FALSE,"no_1991_census",2,FALSE,TRUE,"no_1991_census",NA,"1303","srinagar badgam",TRUE,NA,NA,"no_1991_census","no_1991_census",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"13","05","Baramulla","Baramula","Baramula + Kupwara","Baramula + Kupwara",NA,FALSE,"no_1991_census",3,FALSE,TRUE,"no_1991_census",NA,"1305","baramula kupwara",TRUE,NA,NA,"no_1991_census","no_1991_census",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"13","08","Ladakh","Ladakh","Ladakh + Kargil","Ladakh + Kargil",NA,FALSE,"no_1991_census",2,FALSE,TRUE,"no_1991_census",NA,"1308","ladakh kargil",TRUE,NA,NA,"no_1991_census","no_1991_census",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"13","09","Doda","Doda","Doda","Doda",NA,FALSE,"no_1991_census",1,FALSE,FALSE,"no_1991_census",NA,"1309","doda",FALSE,NA,NA,"no_1991_census","no_1991_census",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"13","10","Udhampur","Udhampur","Udhampur","Udhampur",NA,FALSE,"no_1991_census",1,FALSE,FALSE,"no_1991_census",NA,"1310","udhampur",FALSE,NA,NA,"no_1991_census","no_1991_census",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"13","11","Kathua","Kathua","Kuthua","Kuthua",NA,FALSE,"no_1991_census",2,FALSE,FALSE,"no_1991_census",NA,"1311","kuthua",FALSE,NA,NA,"no_1991_census","no_1991_census",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"13","12","Jammu","Jammu","Jammu","Jammu",NA,FALSE,"no_1991_census",1,FALSE,FALSE,"no_1991_census",NA,"1312","jammu",FALSE,NA,NA,"no_1991_census","no_1991_census",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"13","13","Poonch-Rajauri","Rajauri + Punch","Rajauri + Punch","Rajauri + Punch",NA,FALSE,"no_1991_census",2,FALSE,TRUE,"no_1991_census",NA,"1313","rajauri punch",TRUE,NA,NA,"no_1991_census","no_1991_census",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"14","01","Cannanore","Cannanore","Cannanore","Cannanore",3323235,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","12","1401","cannanore",FALSE,NA,NA,"label_review_required","no_unique_exact_normalized_label",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"14","02","Cannanore(pt)+Kozhikode(pt)","Cannanore(pt)+Kozhikode(pt)","Wayanad","Wayanad",672128,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","12","1402","wayanad",FALSE,"03","Wayanad","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"deterministic_one_to_one",1,TRUE,1,1,"32","03","preferred_single_target",TRUE
"14","03","Kozhikode","Kozhikode","Kozhikode","Kozhikode",2619941,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","12","1403","kozhikode",FALSE,"04","Kozhikode","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"deterministic_one_to_one",1,TRUE,1,1,"32","04","preferred_single_target",TRUE
"14","04","Kozhikode(pt)+Palghat(pt)","Malappuram","Malappuram","Malappuram",3096330,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","12","1404","malappuram",FALSE,"05","Malappuram","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"deterministic_one_to_one",1,TRUE,1,1,"32","05","preferred_single_target",TRUE
"14","05","Palghat","Palghat","Palghat","Palghat",2382235,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","12","1405","palghat",FALSE,NA,NA,"label_review_required","no_unique_exact_normalized_label",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"14","06","Trichur","Trichur","Trichur","Trichur",2737311,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","12","1406","trichur",FALSE,"07","Thrissur","reviewed_one_to_one","reviewed_liu_direct_alias",TRUE,"maggieliuDataCodeClimate2023","verified_direct_alias","deterministic_one_to_one",1,TRUE,1,1,"32","07","preferred_single_target",TRUE
"14","07","Ernakulam","Ernakulam","Ernakulam","Ernakulam",2817236,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","12","1407","ernakulam",FALSE,"08","Ernakulam","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"deterministic_one_to_one",1,TRUE,1,1,"32","08","preferred_single_target",TRUE
"14","08","Ernakulam(pt) + Kottayam(pt)","Ernakulam(pt) + Kottayam(pt)","Idukki","Idukki",1078066,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","12","1408","idukki",FALSE,"09","Idukki","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"splits_across_2001_districts",1,FALSE,2,2,NA,NA,"splits_across_2001_districts",FALSE
"14","09","Kottayam","Kottayam","Kottayam","Kottayam",1828271,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","12","1409","kottayam",FALSE,"10","Kottayam","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"deterministic_one_to_one",1,TRUE,1,1,"32","10","preferred_single_target",TRUE
"14","10","Alleppey","Alleppey","Alleppey","Alleppey",2001217,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","12","1410","alleppey",FALSE,NA,NA,"label_review_required","no_unique_exact_normalized_label",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"14","11","Quilon","Quilon","Quilon","Quilon",3595898,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","12","1411","quilon",FALSE,NA,NA,"label_review_required","no_unique_exact_normalized_label",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"14","12","Trivandrum","Trivandrum","Trivandrum","Trivandrum",2946650,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","12","1412","trivandrum",FALSE,NA,NA,"label_review_required","no_unique_exact_normalized_label",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"15","00","Laccadive Minicoy & Amindivi I","Laccadive Minicoy & Amindivi I","Lakshadweep (Laccadive, ...)","Lakshadweep (Laccadive,",51707,TRUE,"observed",3,TRUE,FALSE,"mapped_one_to_one","32","1500","lakshadweep laccadive",FALSE,NA,NA,"label_review_required","no_unique_exact_normalized_label",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"16","01","Morena","Morena","Morena","Morena",1710574,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1601","morena",FALSE,"01","Morena","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"splits_across_2001_districts",0.998812798235148,FALSE,2,2,NA,NA,"splits_across_2001_districts",FALSE
"16","02","Bhind","Bhind","Bhind","Bhind",1219000,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1602","bhind",FALSE,"02","Bhind","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999926965489963,TRUE,1,1,"23","03","preferred_single_target",TRUE
"16","03","Gwalior","Gwalior","Gwalior","Gwalior",1412610,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1603","gwalior",FALSE,"03","Gwalior","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"splits_across_2001_districts",0.999634718712171,FALSE,2,2,NA,NA,"splits_across_2001_districts",FALSE
"16","04","Datia","Datia","Datia","Datia",396317,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1604","datia",FALSE,"04","Datia","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999992430302006,TRUE,1,1,"23","05","preferred_single_target",TRUE
"16","05","Shivpuri","Shivpuri","Shivpuri","Shivpuri",1132977,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1605","shivpuri",FALSE,"05","Shivpuri","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999553767068187,TRUE,1,1,"23","06","preferred_single_target",TRUE
"16","06","Guna","Guna","Guna","Guna",1310317,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1606","guna",FALSE,"06","Guna","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999195433541723,TRUE,1,1,"23","07","preferred_single_target",TRUE
"16","07","Tikamgarh","Tikamgarh","Tikamgarh","Tikamgarh",940829,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1607","tikamgarh",FALSE,"07","Tikamgarh","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999936900487791,TRUE,1,1,"23","08","preferred_single_target",TRUE
"16","08","Chhatarpur","Chhatarpur","Chhatarpur","Chhatarpur",1158076,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1608","chhatarpur",FALSE,"08","Chhatarpur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999984230335228,TRUE,1,1,"23","09","preferred_single_target",TRUE
"16","09","Panna","Panna","Panna","Panna",687945,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1609","panna",FALSE,"09","Panna","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999838558604681,TRUE,1,1,"23","10","preferred_single_target",TRUE
"16","10","Sagar","Sagar","Sagar","Sagar",1647736,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1610","sagar",FALSE,"10","Sagar","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999771195240861,TRUE,1,1,"23","11","preferred_single_target",TRUE
"16","11","Damoh","Damoh","Damoh","Damoh",898125,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1611","damoh",FALSE,"11","Damoh","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"splits_across_2001_districts",0.999992116140513,FALSE,2,2,NA,NA,"splits_across_2001_districts",FALSE
"16","12","Satna","Satna","Satna","Satna",1465384,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1612","satna",FALSE,"12","Satna","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"incomplete_population_coverage_single_target",0.985701509331203,FALSE,1,1,NA,NA,"project_1991_geography_not_preferred",FALSE
"16","13","Rewa","Rewa","Rewa","Rewa",1554987,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1613","rewa",FALSE,"13","Rewa","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999850802611212,TRUE,1,1,"23","14","preferred_single_target",TRUE
"16","14","Shahdol","Shahdol","Shahdol","Shahdol",1743869,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1614","shahdol",FALSE,"14","Shahdol","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"splits_across_2001_districts",0.992573675463132,FALSE,2,2,NA,NA,"splits_across_2001_districts",FALSE
"16","15","Sidhi","Sidhi","Sidhi","Sidhi",1373434,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1615","sidhi",FALSE,"15","Sidhi","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.998345879341389,TRUE,1,1,"23","17","preferred_single_target",TRUE
"16","16","Mandsaur","Mandsaur","Mandsaur","Mandsaur",1555208,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1616","mandsaur",FALSE,"16","Mandsaur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"splits_across_2001_districts",0.999430849134505,FALSE,2,2,NA,NA,"splits_across_2001_districts",FALSE
"16","17","Ratlam","Ratlam","Ratlam","Ratlam",971888,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1617","ratlam",FALSE,"17","Ratlam","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999782594066889,TRUE,1,1,"23","20","preferred_single_target",TRUE
"16","18","Ujjain","Ujjain","Ujjain","Ujjain",1383086,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1618","ujjain",FALSE,"18","Ujjain","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"deterministic_one_to_one",1,TRUE,1,1,"23","21","preferred_single_target",TRUE
"16","19","Shajapur","Shajapur","Shajapur","Shajapur",1033248,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1619","shajapur",FALSE,"19","Shajapur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999983486231403,TRUE,1,1,"23","22","preferred_single_target",TRUE
"16","20","Dewas","Dewas","Dewas","Dewas",1033807,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1620","dewas",FALSE,"20","Dewas","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999849101428023,TRUE,1,1,"23","23","preferred_single_target",TRUE
"16","21","Jhabua","Jhabua","Jhabua","Jhabua",1130405,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1621","jhabua",FALSE,"21","Jhabua","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999758519322464,TRUE,1,1,"23","24","preferred_single_target",TRUE
"16","22","Dhar","Dhar","Dhar","Dhar",1367412,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1622","dhar",FALSE,"22","Dhar","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999822299788575,TRUE,1,1,"23","25","preferred_single_target",TRUE
"16","23","Indore","Indore","Indore","Indore",1835915,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1623","indore",FALSE,"23","Indore","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999697490261261,TRUE,1,1,"23","26","preferred_single_target",TRUE
"16","24","West Nimar","West Nimar (Khargone)","West Nimar","West Nimar",2028145,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","13","1624","west nimar",FALSE,"24","West Nimar","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"splits_across_2001_districts",0.998121497755222,FALSE,2,2,NA,NA,"splits_across_2001_districts",FALSE
"16","25","East Nimar","East Nimar (Khandwa)","East Nimar","East Nimar",1431662,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","13","1625","east nimar",FALSE,"25","East Nimar","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999426974389622,TRUE,1,1,"23","29","preferred_single_target",TRUE
"16","26","Rajgarh","Rajgarh","Rajgarh","Rajgarh",992764,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1626","rajgarh",FALSE,"26","Rajgarh","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"deterministic_one_to_one",1,TRUE,1,1,"23","30","preferred_single_target",TRUE
"16","27","Vidisha (Bhilsa)","Vidisha","Vidisha","Vidisha",970388,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","13","1627","vidisha",FALSE,"27","Vidisha","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.99994023009353,TRUE,1,1,"23","31","preferred_single_target",TRUE
"16","29","Sehore","Sehore","Sehore + Bhopal","Sehore + Bhopal",2192837,TRUE,"observed",2,FALSE,TRUE,"mapped_one_to_one","13","1629","sehore bhopal",TRUE,NA,NA,"aggregate_requires_review","documented_or_explicit_aggregate",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"16","30","Raisen","Raisen","Raisen","Raisen",876461,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1630","raisen",FALSE,"30","Raisen","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999870260638341,TRUE,1,1,"23","34","preferred_single_target",TRUE
"16","31","Betul","Betul","Betul","Betul",1181501,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1631","betul",FALSE,"31","Betul","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999329570916922,TRUE,1,1,"23","35","preferred_single_target",TRUE
"16","32","Hoshangabad","Hoshangabad","Hoshangabad","Hoshangabad",1267211,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1632","hoshangabad",FALSE,"32","Hoshangabad","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"splits_across_2001_districts",0.999925416122495,FALSE,2,2,NA,NA,"splits_across_2001_districts",FALSE
"16","33","Jabalpur","Jabalpur","Jabalpur","Jabalpur",2649962,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1633","jabalpur",FALSE,"33","Jabalpur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"splits_across_2001_districts",0.99998150389211,FALSE,2,2,NA,NA,"splits_across_2001_districts",FALSE
"16","34","Narsimhapur","Narsimhapur","Narsimhapur","Narsimhapur",785496,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1634","narsimhapur",FALSE,"34","Narsimhapur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999972984029702,TRUE,1,1,"23","40","preferred_single_target",TRUE
"16","35","Mandla","Mandla","Mandla","Mandla",1291263,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1635","mandla",FALSE,"35","Mandla","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"splits_across_2001_districts",0.999731270856518,FALSE,2,2,NA,NA,"splits_across_2001_districts",FALSE
"16","36","Chhindwara","Chhindwara","Chhindwara","Chhindwara",1568702,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1636","chhindwara",FALSE,"36","Chhindwara","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999760304490618,TRUE,1,1,"23","43","preferred_single_target",TRUE
"16","37","Seoni","Seoni","Seoni","Seoni",1000831,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1637","seoni",FALSE,"37","Seoni","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999960492286372,TRUE,1,1,"23","44","preferred_single_target",TRUE
"16","38","Balaghat","Balaghat","Balaghat","Balaghat",1365870,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1638","balaghat",FALSE,"38","Balaghat","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"high_population_coverage_single_target",0.999699623893159,TRUE,1,1,"23","45","preferred_single_target",TRUE
"16","39","Surguja","Surguja","Surguja","Surguja",2082630,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1639","surguja",FALSE,NA,NA,"label_review_required","no_unique_exact_normalized_label",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"16","40","Bilaspur","Bilaspur","Bilaspur","Bilaspur",3793566,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1640","bilaspur",FALSE,"40","Bilaspur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"splits_across_2001_districts",1,FALSE,4,4,NA,NA,"splits_across_2001_districts",FALSE
"16","41","Raigarh","Raigarh","Raigarh","Raigarh",1722291,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1641","raigarh",FALSE,"41","Raigarh","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"splits_across_2001_districts",0.999986065072627,FALSE,2,2,NA,NA,"splits_across_2001_districts",FALSE
"16","43","Durg","Durg","Durg + Raj Nandgaon","Durg + Raj Nandgaon",3837085,TRUE,"observed",2,FALSE,TRUE,"mapped_one_to_one","13","1643","durg raj nandgaon",TRUE,NA,NA,"aggregate_requires_review","documented_or_explicit_aggregate",FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,"panel_to_1991_not_preferred",FALSE
"16","44","Raipur","Raipur","Raipur","Raipur",3908042,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1644","raipur",FALSE,"44","Raipur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"splits_across_2001_districts",0.999937235201712,FALSE,3,3,NA,NA,"splits_across_2001_districts",FALSE
"16","45","Bastar","Bastar","Bastar","Bastar",2271314,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1645","bastar",FALSE,"45","Bastar","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"splits_across_2001_districts",0.999674048254163,FALSE,3,3,NA,NA,"splits_across_2001_districts",FALSE
"17","01","Greater Bombay","Greater Bombay","Greater Bombay","Greater Bombay",9925891,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1701","greater bombay",FALSE,"01","Greater Bombay","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA,"no_deterministic_target",NA,FALSE,0,0,NA,NA,"splits_across_2001_districts",FALSE
