"vanneman_state_id","vanneman_district_id","district_label_1961","district_label_1971","district_label_1981","district_label_1991","population_1991","population_1991_available","population_1991_status","n_distinct_labels","label_changed_1981_1991","explicit_aggregate_label_1991","panel_to_1991_state_status","dist91_state_id","panel_unit_id","panel_label_key","documented_combined_panel_unit","dist91_district_id","dist91_district_label","mapping_class","mapping_basis","preferred_pretrend_eligible","review_source_id","review_evidence"
"14","07","Ernakulam","Ernakulam","Ernakulam","Ernakulam",2817236,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","12","1407","ernakulam",FALSE,"08","Ernakulam","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"14","08","Ernakulam(pt) + Kottayam(pt)","Ernakulam(pt) + Kottayam(pt)","Idukki","Idukki",1078066,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","12","1408","idukki",FALSE,"09","Idukki","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"14","09","Kottayam","Kottayam","Kottayam","Kottayam",1828271,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","12","1409","kottayam",FALSE,"10","Kottayam","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"14","10","Alleppey","Alleppey","Alleppey","Alleppey",2001217,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","12","1410","alleppey",FALSE,NA,NA,"label_review_required","no_unique_exact_normalized_label",FALSE,NA,NA
"14","11","Quilon","Quilon","Quilon","Quilon",3595898,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","12","1411","quilon",FALSE,NA,NA,"label_review_required","no_unique_exact_normalized_label",FALSE,NA,NA
"14","12","Trivandrum","Trivandrum","Trivandrum","Trivandrum",2946650,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","12","1412","trivandrum",FALSE,NA,NA,"label_review_required","no_unique_exact_normalized_label",FALSE,NA,NA
"15","00","Laccadive Minicoy & Amindivi I","Laccadive Minicoy & Amindivi I","Lakshadweep (Laccadive, ...)","Lakshadweep (Laccadive,",51707,TRUE,"observed",3,TRUE,FALSE,"mapped_one_to_one","32","1500","lakshadweep laccadive",FALSE,NA,NA,"label_review_required","no_unique_exact_normalized_label",FALSE,NA,NA
"16","01","Morena","Morena","Morena","Morena",1710574,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1601","morena",FALSE,"01","Morena","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","02","Bhind","Bhind","Bhind","Bhind",1219000,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1602","bhind",FALSE,"02","Bhind","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","03","Gwalior","Gwalior","Gwalior","Gwalior",1412610,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1603","gwalior",FALSE,"03","Gwalior","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","04","Datia","Datia","Datia","Datia",396317,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1604","datia",FALSE,"04","Datia","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","05","Shivpuri","Shivpuri","Shivpuri","Shivpuri",1132977,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1605","shivpuri",FALSE,"05","Shivpuri","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","06","Guna","Guna","Guna","Guna",1310317,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1606","guna",FALSE,"06","Guna","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","07","Tikamgarh","Tikamgarh","Tikamgarh","Tikamgarh",940829,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1607","tikamgarh",FALSE,"07","Tikamgarh","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","08","Chhatarpur","Chhatarpur","Chhatarpur","Chhatarpur",1158076,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1608","chhatarpur",FALSE,"08","Chhatarpur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","09","Panna","Panna","Panna","Panna",687945,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1609","panna",FALSE,"09","Panna","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","10","Sagar","Sagar","Sagar","Sagar",1647736,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1610","sagar",FALSE,"10","Sagar","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","11","Damoh","Damoh","Damoh","Damoh",898125,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1611","damoh",FALSE,"11","Damoh","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","12","Satna","Satna","Satna","Satna",1465384,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1612","satna",FALSE,"12","Satna","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","13","Rewa","Rewa","Rewa","Rewa",1554987,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1613","rewa",FALSE,"13","Rewa","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","14","Shahdol","Shahdol","Shahdol","Shahdol",1743869,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1614","shahdol",FALSE,"14","Shahdol","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","15","Sidhi","Sidhi","Sidhi","Sidhi",1373434,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1615","sidhi",FALSE,"15","Sidhi","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","16","Mandsaur","Mandsaur","Mandsaur","Mandsaur",1555208,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1616","mandsaur",FALSE,"16","Mandsaur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","17","Ratlam","Ratlam","Ratlam","Ratlam",971888,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1617","ratlam",FALSE,"17","Ratlam","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","18","Ujjain","Ujjain","Ujjain","Ujjain",1383086,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1618","ujjain",FALSE,"18","Ujjain","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","19","Shajapur","Shajapur","Shajapur","Shajapur",1033248,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1619","shajapur",FALSE,"19","Shajapur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","20","Dewas","Dewas","Dewas","Dewas",1033807,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1620","dewas",FALSE,"20","Dewas","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","21","Jhabua","Jhabua","Jhabua","Jhabua",1130405,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1621","jhabua",FALSE,"21","Jhabua","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","22","Dhar","Dhar","Dhar","Dhar",1367412,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1622","dhar",FALSE,"22","Dhar","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","23","Indore","Indore","Indore","Indore",1835915,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1623","indore",FALSE,"23","Indore","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","24","West Nimar","West Nimar (Khargone)","West Nimar","West Nimar",2028145,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","13","1624","west nimar",FALSE,"24","West Nimar","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","25","East Nimar","East Nimar (Khandwa)","East Nimar","East Nimar",1431662,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","13","1625","east nimar",FALSE,"25","East Nimar","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","26","Rajgarh","Rajgarh","Rajgarh","Rajgarh",992764,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1626","rajgarh",FALSE,"26","Rajgarh","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","27","Vidisha (Bhilsa)","Vidisha","Vidisha","Vidisha",970388,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","13","1627","vidisha",FALSE,"27","Vidisha","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","29","Sehore","Sehore","Sehore + Bhopal","Sehore + Bhopal",2192837,TRUE,"observed",2,FALSE,TRUE,"mapped_one_to_one","13","1629","sehore bhopal",TRUE,NA,NA,"aggregate_requires_review","documented_or_explicit_aggregate",FALSE,NA,NA
"16","30","Raisen","Raisen","Raisen","Raisen",876461,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1630","raisen",FALSE,"30","Raisen","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","31","Betul","Betul","Betul","Betul",1181501,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1631","betul",FALSE,"31","Betul","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","32","Hoshangabad","Hoshangabad","Hoshangabad","Hoshangabad",1267211,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1632","hoshangabad",FALSE,"32","Hoshangabad","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","33","Jabalpur","Jabalpur","Jabalpur","Jabalpur",2649962,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1633","jabalpur",FALSE,"33","Jabalpur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","34","Narsimhapur","Narsimhapur","Narsimhapur","Narsimhapur",785496,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1634","narsimhapur",FALSE,"34","Narsimhapur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","35","Mandla","Mandla","Mandla","Mandla",1291263,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1635","mandla",FALSE,"35","Mandla","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","36","Chhindwara","Chhindwara","Chhindwara","Chhindwara",1568702,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1636","chhindwara",FALSE,"36","Chhindwara","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","37","Seoni","Seoni","Seoni","Seoni",1000831,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1637","seoni",FALSE,"37","Seoni","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","38","Balaghat","Balaghat","Balaghat","Balaghat",1365870,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1638","balaghat",FALSE,"38","Balaghat","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","39","Surguja","Surguja","Surguja","Surguja",2082630,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1639","surguja",FALSE,NA,NA,"label_review_required","no_unique_exact_normalized_label",FALSE,NA,NA
"16","40","Bilaspur","Bilaspur","Bilaspur","Bilaspur",3793566,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1640","bilaspur",FALSE,"40","Bilaspur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","41","Raigarh","Raigarh","Raigarh","Raigarh",1722291,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1641","raigarh",FALSE,"41","Raigarh","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","43","Durg","Durg","Durg + Raj Nandgaon","Durg + Raj Nandgaon",3837085,TRUE,"observed",2,FALSE,TRUE,"mapped_one_to_one","13","1643","durg raj nandgaon",TRUE,NA,NA,"aggregate_requires_review","documented_or_explicit_aggregate",FALSE,NA,NA
"16","44","Raipur","Raipur","Raipur","Raipur",3908042,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1644","raipur",FALSE,"44","Raipur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"16","45","Bastar","Bastar","Bastar","Bastar",2271314,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","13","1645","bastar",FALSE,"45","Bastar","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","01","Greater Bombay","Greater Bombay","Greater Bombay","Greater Bombay",9925891,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1701","greater bombay",FALSE,"01","Greater Bombay","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","02","Thana","Thane","Thane","Thane",5249126,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","14","1702","thane",FALSE,"02","Thane","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","03","Raigarh","Raigarh","Raigarh (Kolaba)","Raigarh (Kolaba)",1824816,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","14","1703","raigarh kolaba",FALSE,"03","Raigarh","reviewed_one_to_one","reviewed_liu_direct_alias",TRUE,"maggieliuDataCodeClimate2023","verified_direct_alias"
"17","04","Ratnagiri","Ratnagiri","Ratnagiri","Ratnagiri",2376209,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1704","ratnagiri",FALSE,"04","Ratnagiri","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","05","Nasik","Nasik","Nashik","Nashik",3851352,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","14","1705","nashik",FALSE,"06","Nashik","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","06","Dhulia","Dhulia","Dhule","Dhule",2519663,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","14","1706","dhule",FALSE,"07","Dhule","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","07","Jalgaon","Jalgaon","Jalgaon","Jalgaon",3187634,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1707","jalgaon",FALSE,"08","Jalgaon","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","08","Ahmadnagar","Ahmadnagar","Ahmadnagar","Ahmadnagar",3372935,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1708","ahmadnagar",FALSE,NA,NA,"label_review_required","no_unique_exact_normalized_label",FALSE,NA,NA
"17","09","Poona","Poona","Pune (Poona)","Pune (Poona)",5532532,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","14","1709","pune poona",FALSE,"10","Pune","reviewed_one_to_one","reviewed_liu_direct_alias",TRUE,"maggieliuDataCodeClimate2023","verified_direct_alias"
"17","10","Satara","Satara","Satara","Satara",2451372,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1710","satara",FALSE,"11","Satara","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","11","Sangli","Sangli","Sangli","Sangli",2209488,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1711","sangli",FALSE,"12","Sangli","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","12","Sholapur","Sholapur","Salapur (Sholapur)","Salapur (Sholapur)",3231057,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","14","1712","salapur sholapur",FALSE,"13","Solapur","reviewed_one_to_one","reviewed_liu_direct_alias",TRUE,"maggieliuDataCodeClimate2023","verified_direct_alias"
"17","13","Kolhapur","Kolhapur","Kolhapur","Kolhapur",2989507,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1713","kolhapur",FALSE,"14","Kolhapur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","14","Aurangabad","Aurangabad","Aurangabad","Aurangabad",3578204,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1714","aurangabad",FALSE,"15","Aurangabad","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","15","Parbhani","Parbhani","Parbhani","Parbhani",2117035,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1715","parbhani",FALSE,"17","Parbhani","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","16","Bhir","Bhir","Bid (Bhir)","Bid (Bhir)",1822072,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","14","1716","bid bhir",FALSE,"18","Bid","reviewed_one_to_one","reviewed_liu_direct_alias",TRUE,"maggieliuDataCodeClimate2023","verified_direct_alias"
"17","17","Nanded","Nanded","Nanded","Nanded",2330374,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1717","nanded",FALSE,"19","Nanded","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","18","Osmanabad","Osmanabad","Osmanabad","Osmanabad",2952968,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1718","osmanabad",FALSE,"20","Osmanabad","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","19","Buldhana","Buldhana","Buldana","Buldana",1886299,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","14","1719","buldana",FALSE,"22","Buldana","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","20","Akola","Akola","Akola","Akola",2214271,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1720","akola",FALSE,"23","Akola","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","21","Amravati","Amravati","Amravati","Amravati",2200057,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1721","amravati",FALSE,"24","Amravati","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","22","Yeotmal","Yeotmal","Yavatmal","Yavatmal",2077144,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","14","1722","yavatmal",FALSE,"25","Yavatmal","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","23","Wardha","Wardha","Wardha","Wardha",1067357,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1723","wardha",FALSE,"26","Wardha","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","24","Nagpur","Nagpur","Nagpur","Nagpur",3287139,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1724","nagpur",FALSE,"27","Nagpur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","25","Bhandara","Bhandara","Bhandara","Bhandara",2107629,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","14","1725","bhandara",FALSE,"28","Bhandara","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"17","26","Chana","Chandrapur","Chandrapur","Chandrapur",2559004,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","14","1726","chandrapur",FALSE,"29","Chandrapur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"18","00","Manipur - total","Manipur - total","Manipur","Manipur",1837149,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","15","1800","manipur",FALSE,"00","Manipur","small_state_aggregate","exact_label_but_aggregated_state",FALSE,NA,NA
"19","00","Garo and United Khasi&Jantia H","Meghalaya","Meghalaya","Meghalaya",1774778,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","16","1900","meghalaya",FALSE,"00","Meghalaya","small_state_aggregate","exact_label_but_aggregated_state",FALSE,NA,NA
"20","01","Bangalore","Bangalore","Bangalore","Bangalore",6512356,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","11","2001","bangalore",FALSE,"01","Bangalore","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"20","02","Belgaum","Belgaum","Belgaum","Belgaum",3583606,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","11","2002","belgaum",FALSE,"03","Belgaum","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"20","03","Bellary","Bellary","Bellary","Bellary",1890092,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","11","2003","bellary",FALSE,"04","Bellary","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"20","04","Bidar","Bidar","Bidar","Bidar",1255799,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","11","2004","bidar",FALSE,"05","Bidar","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"20","05","Bijapur","Bijapur","Bijapur","Bijapur",2927990,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","11","2005","bijapur",FALSE,"06","Bijapur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"20","06","Chikmagalur","Chikmagalur","Chikmangalur","Chikmangalur",1017283,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","11","2006","chikmangalur",FALSE,"07","Chikmagalur","reviewed_one_to_one","reviewed_liu_direct_alias",TRUE,"maggieliuDataCodeClimate2023","verified_direct_alias"
"20","07","Chitradurga","Chitradurga","Chitradurga","Chitradurga",2180443,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","11","2007","chitradurga",FALSE,"08","Chitradurga","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"20","08","South Kanara","South Kanara","Dakshin Kannad (South Kanara)","Dakshin Kannad (South Ka",2694264,TRUE,"observed",3,TRUE,FALSE,"mapped_one_to_one","11","2008","dakshin kannad south ka",FALSE,"09","Dakshin Kannad","reviewed_one_to_one","reviewed_liu_direct_alias",TRUE,"maggieliuDataCodeClimate2023","verified_direct_alias"
"20","09","Dharwar","Dharwar","Dharwad","Dharwad",3503150,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","11","2009","dharwad",FALSE,"10","Dharwad","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"20","10","Gulbarga","Gulbarga","Gulbarga","Gulbarga",2582169,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","11","2010","gulbarga",FALSE,"11","Gulbarga","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"20","11","Hassan","Hassan","Hassan","Hassan",1569684,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","11","2011","hassan",FALSE,"12","Hassan","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"20","12","Coorg","Coorg","Kodagu (Coorg)","Kodagu (Coorg)",488455,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","11","2012","kodagu coorg",FALSE,"13","Kodagu","reviewed_one_to_one","reviewed_liu_direct_alias",TRUE,"maggieliuDataCodeClimate2023","verified_direct_alias"
"20","13","Kolar","Kolar","Kolar","Kolar",2216889,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","11","2013","kolar",FALSE,"14","Kolar","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"20","14","Mandya","Mandya","Mandya","Mandya",1644374,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","11","2014","mandya",FALSE,"15","Mandya","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"20","15","Mysore","Mysore","Mysore","Mysore",3165018,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","11","2015","mysore",FALSE,"16","Mysore","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"20","16","Raichur","Raichur","Raichur","Raichur",2309887,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","11","2016","raichur",FALSE,"17","Raichur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"20","17","Shimoga","Shimoga","Shimoga","Shimoga",1909663,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","11","2017","shimoga",FALSE,"18","Shimoga","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"20","18","Tumkur","Tumkur","Tumkur","Tumkur",2305819,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","11","2018","tumkur",FALSE,"19","Tumkur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"20","19","North Kanara","North Kanara","Uttar Kannad  (North Kanara)","Uttar Kannad",1220260,TRUE,"observed",3,TRUE,FALSE,"mapped_one_to_one","11","2019","uttar kannad",FALSE,"20","Uttar Kannad","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"21","00","Nagaland - total","Nagaland - total","Nagaland","Nagaland",1209546,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","18","2100","nagaland",FALSE,"00","Nagaland","small_state_aggregate","exact_label_but_aggregated_state",FALSE,NA,NA
"22","01","Sambalpur","Sambalpur","Sambalpur","Sambalpur",2697153,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","19","2201","sambalpur",FALSE,"01","Sambalpur","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"22","02","Sundargarh","Sundargarh","Sundargarh","Sundargarh",1573617,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","19","2202","sundargarh",FALSE,"02","Sundargarh","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"22","03","Keonjhar","Keonjhar","Kendujhar","Kendujhar",1337026,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","19","2203","kendujhar",FALSE,"03","Kendujhar","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"22","04","Mayurbhanj","Mayurbhanj","Mayurbhanj","Mayurbhanj",1884580,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","19","2204","mayurbhanj",FALSE,"04","Mayurbhanj","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"22","05","Balasore","Balesore","Baleshwar (Balasore)","Baleshwar (Balasore)",2802417,TRUE,"observed",3,FALSE,FALSE,"mapped_one_to_one","19","2205","baleshwar balasore",FALSE,"05","Baleshwar","reviewed_one_to_one","reviewed_liu_direct_alias",TRUE,"maggieliuDataCodeClimate2023","verified_direct_alias"
"22","06","Cuttack","Cuttack","Cuttack","Cuttack",5522659,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","19","2206","cuttack",FALSE,"06","Cuttack","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"22","07","Dhenkanal","Dhenkanal","Dhenkanal","Dhenkanal",1908907,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","19","2207","dhenkanal",FALSE,"07","Dhenkanal","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"22","08","Baudh-Khondmals","Baudh Khondmals","Phulabani (Baudh Khondmals)","Phulabani (Baudh Khondma",863903,TRUE,"observed",4,TRUE,FALSE,"mapped_one_to_one","19","2208","phulabani baudh khondma",FALSE,NA,NA,"label_review_required","no_unique_exact_normalized_label",FALSE,NA,NA
"22","09","Bolangir","Bolangir","Balangir","Balangir",1707753,TRUE,"observed",2,FALSE,FALSE,"mapped_one_to_one","19","2209","balangir",FALSE,"09","Balangir","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
"22","10","Kalahandi","Kalahandi","Kalahandi","Kalahandi",1600385,TRUE,"observed",1,FALSE,FALSE,"mapped_one_to_one","19","2210","kalahandi",FALSE,"10","Kalahandi","deterministic_one_to_one","exact_normalized_label_within_state",TRUE,NA,NA
