"state_code_2001","n","slope","status","specification_id"
"13",8,5.0216234837681,"estimated","state_main__nonzero_mean_shastry"
"14",9,3.11975657897271,"estimated","state_main__nonzero_mean_shastry"
"15",8,-8.55799442771169,"estimated","state_main__nonzero_mean_shastry"
"16",4,NA,"not_estimated","state_main__nonzero_mean_shastry"
"17",7,2.56170773899736,"estimated","state_main__nonzero_mean_shastry"
"18",22,6.51573899959109,"estimated","state_main__nonzero_mean_shastry"
"19",18,-7.65588779805233,"estimated","state_main__nonzero_mean_shastry"
"20",18,-2.37007037149812,"estimated","state_main__nonzero_mean_shastry"
"21",29,0.769948745383649,"estimated","state_main__nonzero_mean_shastry"
"22",16,2.67657419655574,"estimated","state_main__nonzero_mean_shastry"
"23",44,-0.701047965711263,"estimated","state_main__nonzero_mean_shastry"
"24",25,0.865518892967632,"estimated","state_main__nonzero_mean_shastry"
"25",2,NA,"not_estimated","state_main__nonzero_mean_shastry"
"26",1,NA,"not_estimated","state_main__nonzero_mean_shastry"
"27",33,1.23867479560824,"estimated","state_main__nonzero_mean_shastry"
"28",23,-0.122635053891414,"estimated","state_main__nonzero_mean_shastry"
"29",27,8.13099343119546,"estimated","state_main__nonzero_mean_shastry"
"30",2,NA,"not_estimated","state_main__nonzero_mean_shastry"
"31",1,NA,"not_estimated","state_main__nonzero_mean_shastry"
"32",14,-9.57573393649959,"estimated","state_main__nonzero_mean_shastry"
"33",29,17.835733194349,"estimated","state_main__nonzero_mean_shastry"
"34",4,NA,"not_estimated","state_main__nonzero_mean_shastry"
"35",2,NA,"not_estimated","state_main__nonzero_mean_shastry"
"01",11,7.34282093239676,"estimated","state_main__nonzero_mean_sensitivity_low"
"02",12,-3.14184151557359,"estimated","state_main__nonzero_mean_sensitivity_low"
"03",16,-5.68411646002825,"estimated","state_main__nonzero_mean_sensitivity_low"
"04",1,NA,"not_estimated","state_main__nonzero_mean_sensitivity_low"
"05",12,-1.16717453479136,"estimated","state_main__nonzero_mean_sensitivity_low"
"06",19,2.32201945206201,"estimated","state_main__nonzero_mean_sensitivity_low"
"07",7,7.89243173552513,"estimated","state_main__nonzero_mean_sensitivity_low"
"08",27,7.87546511558729,"estimated","state_main__nonzero_mean_sensitivity_low"
"09",68,-0.172135037449682,"estimated","state_main__nonzero_mean_sensitivity_low"
"10",37,1.85795008737247,"estimated","state_main__nonzero_mean_sensitivity_low"
"11",4,NA,"not_estimated","state_main__nonzero_mean_sensitivity_low"
"12",13,5.20819695748821,"estimated","state_main__nonzero_mean_sensitivity_low"
"13",8,5.12185373338945,"estimated","state_main__nonzero_mean_sensitivity_low"
"14",9,3.69423468954487,"estimated","state_main__nonzero_mean_sensitivity_low"
"15",8,-8.38356903063811,"estimated","state_main__nonzero_mean_sensitivity_low"
"16",4,NA,"not_estimated","state_main__nonzero_mean_sensitivity_low"
"17",7,2.45782218864597,"estimated","state_main__nonzero_mean_sensitivity_low"
"18",22,5.98292432497979,"estimated","state_main__nonzero_mean_sensitivity_low"
"19",18,-7.12020271778772,"estimated","state_main__nonzero_mean_sensitivity_low"
"20",18,-2.71062891113862,"estimated","state_main__nonzero_mean_sensitivity_low"
"21",29,0.905902479828207,"estimated","state_main__nonzero_mean_sensitivity_low"
"22",16,2.25382033679837,"estimated","state_main__nonzero_mean_sensitivity_low"
"23",44,-0.679785011283461,"estimated","state_main__nonzero_mean_sensitivity_low"
"24",25,0.129418151665369,"estimated","state_main__nonzero_mean_sensitivity_low"
"25",2,NA,"not_estimated","state_main__nonzero_mean_sensitivity_low"
"26",1,NA,"not_estimated","state_main__nonzero_mean_sensitivity_low"
"27",33,0.89506009760605,"estimated","state_main__nonzero_mean_sensitivity_low"
"28",23,-0.187992119593257,"estimated","state_main__nonzero_mean_sensitivity_low"
"29",27,8.07964265182068,"estimated","state_main__nonzero_mean_sensitivity_low"
"30",2,NA,"not_estimated","state_main__nonzero_mean_sensitivity_low"
"31",1,NA,"not_estimated","state_main__nonzero_mean_sensitivity_low"
"32",14,-10.1214730391074,"estimated","state_main__nonzero_mean_sensitivity_low"
"33",29,17.6000418200863,"estimated","state_main__nonzero_mean_sensitivity_low"
"34",4,NA,"not_estimated","state_main__nonzero_mean_sensitivity_low"
"35",2,NA,"not_estimated","state_main__nonzero_mean_sensitivity_low"
"01",11,1.56618717420932,"estimated","state_main__nonzero_mean_sensitivity_high"
"02",12,0.812847855302005,"estimated","state_main__nonzero_mean_sensitivity_high"
"03",16,17.1525031204391,"estimated","state_main__nonzero_mean_sensitivity_high"
"04",1,NA,"not_estimated","state_main__nonzero_mean_sensitivity_high"
"05",12,-5.76205839367133,"estimated","state_main__nonzero_mean_sensitivity_high"
"06",19,2.23147326668153,"estimated","state_main__nonzero_mean_sensitivity_high"
"07",7,9.01550340442162,"estimated","state_main__nonzero_mean_sensitivity_high"
"08",27,7.59430201429271,"estimated","state_main__nonzero_mean_sensitivity_high"
"09",68,0.0494821260936306,"estimated","state_main__nonzero_mean_sensitivity_high"
"10",37,0.387337750996939,"estimated","state_main__nonzero_mean_sensitivity_high"
"11",4,NA,"not_estimated","state_main__nonzero_mean_sensitivity_high"
"12",13,4.34451227655606,"estimated","state_main__nonzero_mean_sensitivity_high"
"13",8,3.38835359412919,"estimated","state_main__nonzero_mean_sensitivity_high"
"14",9,-5.4112515472235,"estimated","state_main__nonzero_mean_sensitivity_high"
"15",8,-13.0141533920857,"estimated","state_main__nonzero_mean_sensitivity_high"
"16",4,NA,"not_estimated","state_main__nonzero_mean_sensitivity_high"
"17",7,-2.66925529246408,"estimated","state_main__nonzero_mean_sensitivity_high"
"18",22,7.25102783706577,"estimated","state_main__nonzero_mean_sensitivity_high"
"19",18,-3.76430378370245,"estimated","state_main__nonzero_mean_sensitivity_high"
"20",18,-2.57663781629087,"estimated","state_main__nonzero_mean_sensitivity_high"
"21",29,0.494926486048492,"estimated","state_main__nonzero_mean_sensitivity_high"
"22",16,0.327937563247627,"estimated","state_main__nonzero_mean_sensitivity_high"
"23",44,-0.225633854542149,"estimated","state_main__nonzero_mean_sensitivity_high"
"24",25,1.33965705974202,"estimated","state_main__nonzero_mean_sensitivity_high"
"25",2,NA,"not_estimated","state_main__nonzero_mean_sensitivity_high"
"26",1,NA,"not_estimated","state_main__nonzero_mean_sensitivity_high"
"27",33,1.16825151852587,"estimated","state_main__nonzero_mean_sensitivity_high"
"28",23,-5.79237034161716,"estimated","state_main__nonzero_mean_sensitivity_high"
"29",27,9.59701587833409,"estimated","state_main__nonzero_mean_sensitivity_high"
"30",2,NA,"not_estimated","state_main__nonzero_mean_sensitivity_high"
"31",1,NA,"not_estimated","state_main__nonzero_mean_sensitivity_high"
"32",14,15.087781751895,"estimated","state_main__nonzero_mean_sensitivity_high"
"33",29,20.9291850967071,"estimated","state_main__nonzero_mean_sensitivity_high"
"34",4,NA,"not_estimated","state_main__nonzero_mean_sensitivity_high"
"35",2,NA,"not_estimated","state_main__nonzero_mean_sensitivity_high"
"01",11,10.7804627748234,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"02",12,-2.85112967027208,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"03",16,4.58010951542383,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"04",1,NA,"not_estimated","state_main__nonzero_mean_hindi_urdu_separate"
"05",12,-2.09122519650261,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"06",19,2.75496360611712,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"07",7,1.82292445974499,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"08",27,7.69757932039304,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"09",68,-0.239345100845262,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"10",37,2.12231465763566,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"11",4,NA,"not_estimated","state_main__nonzero_mean_hindi_urdu_separate"
"12",13,5.0015819667832,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"13",8,5.13373031186691,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"14",9,5.28043526694193,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"15",8,-11.3513010132971,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"16",4,NA,"not_estimated","state_main__nonzero_mean_hindi_urdu_separate"
"17",7,1.5751695384272,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"18",22,5.87339261406067,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"19",18,-1.53001294528422,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"20",18,-1.36159437166553,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"21",29,0.106598651205365,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"22",16,2.71943595982985,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"23",44,-0.708547198090413,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"24",25,0.640874125594815,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"25",2,NA,"not_estimated","state_main__nonzero_mean_hindi_urdu_separate"
"26",1,NA,"not_estimated","state_main__nonzero_mean_hindi_urdu_separate"
"27",33,1.25411007832021,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"28",23,5.26289487165748,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"29",27,7.32201522161987,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"30",2,NA,"not_estimated","state_main__nonzero_mean_hindi_urdu_separate"
"31",1,NA,"not_estimated","state_main__nonzero_mean_hindi_urdu_separate"
"32",14,12.3404723263898,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"33",29,15.8993308927065,"estimated","state_main__nonzero_mean_hindi_urdu_separate"
"34",4,NA,"not_estimated","state_main__nonzero_mean_hindi_urdu_separate"
"35",2,NA,"not_estimated","state_main__nonzero_mean_hindi_urdu_separate"
"01",11,-2.35939190637779,"estimated","state_main__glottolog_mean"
"02",12,-0.695574184163897,"estimated","state_main__glottolog_mean"
"03",16,12.6589508810391,"estimated","state_main__glottolog_mean"
"04",1,NA,"not_estimated","state_main__glottolog_mean"
"05",12,-2.36217155730561,"estimated","state_main__glottolog_mean"
"06",19,0.0104752373145802,"estimated","state_main__glottolog_mean"
"07",7,7.75782480691725,"estimated","state_main__glottolog_mean"
"08",27,0.121901458115227,"estimated","state_main__glottolog_mean"
"09",68,-0.644731096604439,"estimated","state_main__glottolog_mean"
"10",37,0.173210137276735,"estimated","state_main__glottolog_mean"
"11",4,NA,"not_estimated","state_main__glottolog_mean"
"12",13,1.94941531590122,"estimated","state_main__glottolog_mean"
"13",8,0.229052938892349,"estimated","state_main__glottolog_mean"
"14",9,-3.3209768790394,"estimated","state_main__glottolog_mean"
"15",8,-2.94907543497976,"estimated","state_main__glottolog_mean"
"16",4,NA,"not_estimated","state_main__glottolog_mean"
"17",7,1.66880541410706,"estimated","state_main__glottolog_mean"
"18",22,0.169525060896731,"estimated","state_main__glottolog_mean"
"19",18,1.59059689477653,"estimated","state_main__glottolog_mean"
"20",18,-0.678624887030435,"estimated","state_main__glottolog_mean"
"21",29,0.0357576431065283,"estimated","state_main__glottolog_mean"
"22",16,0.0732679797927922,"estimated","state_main__glottolog_mean"
"23",44,-0.209906027142218,"estimated","state_main__glottolog_mean"
"24",25,-0.471793330003497,"estimated","state_main__glottolog_mean"
"25",2,NA,"not_estimated","state_main__glottolog_mean"
"26",1,NA,"not_estimated","state_main__glottolog_mean"
"27",33,0.0210807657757696,"estimated","state_main__glottolog_mean"
"28",23,-4.01257941163404,"estimated","state_main__glottolog_mean"
"29",27,1.63922176949333,"estimated","state_main__glottolog_mean"
"30",2,NA,"not_estimated","state_main__glottolog_mean"
"31",1,NA,"not_estimated","state_main__glottolog_mean"
"32",14,12.8159576995307,"estimated","state_main__glottolog_mean"
"33",29,-1.08291492553778,"estimated","state_main__glottolog_mean"
"34",4,NA,"not_estimated","state_main__glottolog_mean"
"35",2,NA,"not_estimated","state_main__glottolog_mean"
"01",11,-2.65125979375772,"estimated","state_main__glottolog_mean_shastry"
"02",12,-0.682331680640326,"estimated","state_main__glottolog_mean_shastry"
"03",16,8.80465131689957,"estimated","state_main__glottolog_mean_shastry"
"04",1,NA,"not_estimated","state_main__glottolog_mean_shastry"
"05",12,-5.74857546195056,"estimated","state_main__glottolog_mean_shastry"
"06",19,0.211562451386706,"estimated","state_main__glottolog_mean_shastry"
"07",7,7.81183144292278,"estimated","state_main__glottolog_mean_shastry"
"08",27,0.511970932320318,"estimated","state_main__glottolog_mean_shastry"
"09",68,-0.606929760060083,"estimated","state_main__glottolog_mean_shastry"
"10",37,0.1322155094498,"estimated","state_main__glottolog_mean_shastry"
"11",4,NA,"not_estimated","state_main__glottolog_mean_shastry"
"12",13,2.00862293788108,"estimated","state_main__glottolog_mean_shastry"
"13",8,0.209382415605496,"estimated","state_main__glottolog_mean_shastry"
"14",9,-3.2188190124689,"estimated","state_main__glottolog_mean_shastry"
"15",8,-2.68023655740292,"estimated","state_main__glottolog_mean_shastry"
"16",4,NA,"not_estimated","state_main__glottolog_mean_shastry"
"17",7,1.69507483619718,"estimated","state_main__glottolog_mean_shastry"
"18",22,0.102085348209834,"estimated","state_main__glottolog_mean_shastry"
"19",18,1.34592337346699,"estimated","state_main__glottolog_mean_shastry"
"20",18,-0.687434018912141,"estimated","state_main__glottolog_mean_shastry"
"21",29,0.0640094513633805,"estimated","state_main__glottolog_mean_shastry"
"22",16,0.0853835963963664,"estimated","state_main__glottolog_mean_shastry"
"23",44,-0.137832167272513,"estimated","state_main__glottolog_mean_shastry"
"24",25,-0.530697742642195,"estimated","state_main__glottolog_mean_shastry"
"25",2,NA,"not_estimated","state_main__glottolog_mean_shastry"
"26",1,NA,"not_estimated","state_main__glottolog_mean_shastry"
"27",33,0.0848362014727973,"estimated","state_main__glottolog_mean_shastry"
"28",23,-4.42232864621114,"estimated","state_main__glottolog_mean_shastry"
"29",27,2.27635548965816,"estimated","state_main__glottolog_mean_shastry"
"30",2,NA,"not_estimated","state_main__glottolog_mean_shastry"
"31",1,NA,"not_estimated","state_main__glottolog_mean_shastry"
"32",14,13.7399628397933,"estimated","state_main__glottolog_mean_shastry"
"33",29,-0.437059931767524,"estimated","state_main__glottolog_mean_shastry"
"34",4,NA,"not_estimated","state_main__glottolog_mean_shastry"
"35",2,NA,"not_estimated","state_main__glottolog_mean_shastry"
"01",11,0.767468367012099,"estimated","state_main__dyen_noncognate"
"02",12,-0.120239154207214,"estimated","state_main__dyen_noncognate"
"03",16,-1.13938807521027,"estimated","state_main__dyen_noncognate"
"04",1,NA,"not_estimated","state_main__dyen_noncognate"
"05",12,0.621915181110379,"estimated","state_main__dyen_noncognate"
"06",19,-0.395113434111294,"estimated","state_main__dyen_noncognate"
"07",7,0.524999112970895,"estimated","state_main__dyen_noncognate"
"08",27,0.156663045529575,"estimated","state_main__dyen_noncognate"
"09",68,0.042340453590019,"estimated","state_main__dyen_noncognate"
"10",37,0.0140785755885701,"estimated","state_main__dyen_noncognate"
"11",4,NA,"not_estimated","state_main__dyen_noncognate"
"12",13,0.300393247348371,"estimated","state_main__dyen_noncognate"
"13",8,0.0612706940728533,"estimated","state_main__dyen_noncognate"
"14",9,-0.376127941283861,"estimated","state_main__dyen_noncognate"
"15",8,-0.371287242956564,"estimated","state_main__dyen_noncognate"
"16",4,NA,"not_estimated","state_main__dyen_noncognate"
"17",7,-0.247504742201429,"estimated","state_main__dyen_noncognate"
"18",22,-0.00166589217090715,"estimated","state_main__dyen_noncognate"
"19",18,0.188627902567594,"estimated","state_main__dyen_noncognate"
"20",18,0.0457490175456356,"estimated","state_main__dyen_noncognate"
"21",29,0.0213347930717699,"estimated","state_main__dyen_noncognate"
"22",16,-0.0465096542897269,"estimated","state_main__dyen_noncognate"
"23",44,-0.0436982331197585,"estimated","state_main__dyen_noncognate"
"24",25,-0.450938820535312,"estimated","state_main__dyen_noncognate"
"25",2,NA,"not_estimated","state_main__dyen_noncognate"
"26",1,NA,"not_estimated","state_main__dyen_noncognate"
"27",33,0.166919085712794,"estimated","state_main__dyen_noncognate"
"28",23,-0.0287788835261205,"estimated","state_main__dyen_noncognate"
"29",27,1.06361334142524,"estimated","state_main__dyen_noncognate"
"30",2,NA,"not_estimated","state_main__dyen_noncognate"
"31",1,NA,"not_estimated","state_main__dyen_noncognate"
"32",14,-1.5132798141447,"estimated","state_main__dyen_noncognate"
"33",29,1.0900244025289,"estimated","state_main__dyen_noncognate"
"34",4,NA,"not_estimated","state_main__dyen_noncognate"
"35",2,NA,"not_estimated","state_main__dyen_noncognate"
"01",11,0.74416455925134,"estimated","state_main__dyen_noncognate_shastry"
"02",12,-0.130383461573313,"estimated","state_main__dyen_noncognate_shastry"
"03",16,-1.35679731486028,"estimated","state_main__dyen_noncognate_shastry"
"04",1,NA,"not_estimated","state_main__dyen_noncognate_shastry"
"05",12,0.67197224839196,"estimated","state_main__dyen_noncognate_shastry"
"06",19,-0.357994452788852,"estimated","state_main__dyen_noncognate_shastry"
"07",7,0.532595421957293,"estimated","state_main__dyen_noncognate_shastry"
"08",27,0.146224262522234,"estimated","state_main__dyen_noncognate_shastry"
"09",68,0.0272996664205791,"estimated","state_main__dyen_noncognate_shastry"
"10",37,0.0176316755335123,"estimated","state_main__dyen_noncognate_shastry"
"11",4,NA,"not_estimated","state_main__dyen_noncognate_shastry"
"12",13,0.29983792549124,"estimated","state_main__dyen_noncognate_shastry"
"13",8,0.0678268418785038,"estimated","state_main__dyen_noncognate_shastry"
"14",9,-0.377102981204505,"estimated","state_main__dyen_noncognate_shastry"
"15",8,-0.363828835339348,"estimated","state_main__dyen_noncognate_shastry"
"16",4,NA,"not_estimated","state_main__dyen_noncognate_shastry"
"17",7,-0.258843762850226,"estimated","state_main__dyen_noncognate_shastry"
"18",22,0.00412478099499081,"estimated","state_main__dyen_noncognate_shastry"
"19",18,0.0808754760020841,"estimated","state_main__dyen_noncognate_shastry"
"20",18,0.0553657747652595,"estimated","state_main__dyen_noncognate_shastry"
"21",29,0.020410487168427,"estimated","state_main__dyen_noncognate_shastry"
"22",16,-0.0460241690647099,"estimated","state_main__dyen_noncognate_shastry"
"23",44,-0.0420547874933413,"estimated","state_main__dyen_noncognate_shastry"
"24",25,-0.468432105373639,"estimated","state_main__dyen_noncognate_shastry"
"25",2,NA,"not_estimated","state_main__dyen_noncognate_shastry"
"26",1,NA,"not_estimated","state_main__dyen_noncognate_shastry"
"27",33,0.07819354988143,"estimated","state_main__dyen_noncognate_shastry"
"28",23,-0.0196478793184036,"estimated","state_main__dyen_noncognate_shastry"
"29",27,1.02648362292981,"estimated","state_main__dyen_noncognate_shastry"
"30",2,NA,"not_estimated","state_main__dyen_noncognate_shastry"
"31",1,NA,"not_estimated","state_main__dyen_noncognate_shastry"
"32",14,-1.51669100011794,"estimated","state_main__dyen_noncognate_shastry"
"33",29,1.0542541579021,"estimated","state_main__dyen_noncognate_shastry"
"34",4,NA,"not_estimated","state_main__dyen_noncognate_shastry"
"35",2,NA,"not_estimated","state_main__dyen_noncognate_shastry"
"01",11,7.29100886308702,"estimated","state_expanded__nonzero_mean"
"02",12,-2.61544685995007,"estimated","state_expanded__nonzero_mean"
"03",16,-0.0594493285598905,"estimated","state_expanded__nonzero_mean"
"04",1,NA,"not_estimated","state_expanded__nonzero_mean"
"05",12,-0.855658298111095,"estimated","state_expanded__nonzero_mean"
"06",19,0.85377137217184,"estimated","state_expanded__nonzero_mean"
"07",7,6.55612072300575,"estimated","state_expanded__nonzero_mean"
"08",27,4.49764155353668,"estimated","state_expanded__nonzero_mean"
"09",68,-0.0593903185257585,"estimated","state_expanded__nonzero_mean"
"10",37,1.30853788698654,"estimated","state_expanded__nonzero_mean"
"11",4,NA,"not_estimated","state_expanded__nonzero_mean"
"12",13,4.87620823128554,"estimated","state_expanded__nonzero_mean"
"13",8,5.76886968592633,"estimated","state_expanded__nonzero_mean"
"14",9,5.24038864579388,"estimated","state_expanded__nonzero_mean"
"15",8,-6.994835046016,"estimated","state_expanded__nonzero_mean"
"16",4,NA,"not_estimated","state_expanded__nonzero_mean"
"17",7,1.71202117495875,"estimated","state_expanded__nonzero_mean"
"18",22,6.07519095784818,"estimated","state_expanded__nonzero_mean"
"19",18,-5.95882773037991,"estimated","state_expanded__nonzero_mean"
"20",18,-0.410254625518646,"estimated","state_expanded__nonzero_mean"
"21",29,-1.95993870535562,"estimated","state_expanded__nonzero_mean"
"22",16,0.556447044009975,"estimated","state_expanded__nonzero_mean"
"23",44,-0.693780343951782,"estimated","state_expanded__nonzero_mean"
"24",25,1.00146200987468,"estimated","state_expanded__nonzero_mean"
"25",2,NA,"not_estimated","state_expanded__nonzero_mean"
"26",1,NA,"not_estimated","state_expanded__nonzero_mean"
"27",33,0.908054706681616,"estimated","state_expanded__nonzero_mean"
"28",23,5.56453527735415,"estimated","state_expanded__nonzero_mean"
"29",27,6.97163007995162,"estimated","state_expanded__nonzero_mean"
"30",2,NA,"not_estimated","state_expanded__nonzero_mean"
"31",1,NA,"not_estimated","state_expanded__nonzero_mean"
"32",14,-10.654166514105,"estimated","state_expanded__nonzero_mean"
"33",29,17.6148382354984,"estimated","state_expanded__nonzero_mean"
"34",4,NA,"not_estimated","state_expanded__nonzero_mean"
"35",2,NA,"not_estimated","state_expanded__nonzero_mean"
"01",11,0.246031545321082,"estimated","state_expanded__distant_share"
"02",12,-0.135971815232176,"estimated","state_expanded__distant_share"
"03",16,0.690166393460702,"estimated","state_expanded__distant_share"
"04",1,NA,"not_estimated","state_expanded__distant_share"
"05",12,0.0643071752068435,"estimated","state_expanded__distant_share"
"06",19,-0.137670503259872,"estimated","state_expanded__distant_share"
"07",7,1.33665052453865,"estimated","state_expanded__distant_share"
"08",27,0.126589929236847,"estimated","state_expanded__distant_share"
"09",68,0.0216876731692771,"estimated","state_expanded__distant_share"
"10",37,-0.00573056259114,"estimated","state_expanded__distant_share"
"11",4,NA,"not_estimated","state_expanded__distant_share"
"12",13,0.18858308420107,"estimated","state_expanded__distant_share"
"13",8,0.018124950870067,"estimated","state_expanded__distant_share"
"14",9,0.109043990525455,"estimated","state_expanded__distant_share"
"15",8,-0.347684500121669,"estimated","state_expanded__distant_share"
"16",4,NA,"not_estimated","state_expanded__distant_share"
"17",7,-0.189209621617556,"estimated","state_expanded__distant_share"
"18",22,-0.339357846708655,"estimated","state_expanded__distant_share"
"19",18,-0.0583980848248776,"estimated","state_expanded__distant_share"
"20",18,0.0172519389813085,"estimated","state_expanded__distant_share"
"21",29,0.106909532187917,"estimated","state_expanded__distant_share"
"22",16,-0.025141929374195,"estimated","state_expanded__distant_share"
"23",44,-0.0512919187027757,"estimated","state_expanded__distant_share"
"24",25,0.150994655321043,"estimated","state_expanded__distant_share"
"25",2,NA,"not_estimated","state_expanded__distant_share"
"26",1,NA,"not_estimated","state_expanded__distant_share"
"27",33,0.0785498829724867,"estimated","state_expanded__distant_share"
"28",23,-0.277085170769828,"estimated","state_expanded__distant_share"
"29",27,0.239939822548795,"estimated","state_expanded__distant_share"
"30",2,NA,"not_estimated","state_expanded__distant_share"
"31",1,NA,"not_estimated","state_expanded__distant_share"
"32",14,0.948490424911517,"estimated","state_expanded__distant_share"
"33",29,0.89146857147242,"estimated","state_expanded__distant_share"
"34",4,NA,"not_estimated","state_expanded__distant_share"
"35",2,NA,"not_estimated","state_expanded__distant_share"
"01",11,6.69957289361323,"estimated","state_expanded__top3_legacy"
"02",12,-3.18900679512523,"estimated","state_expanded__top3_legacy"
"03",16,14.580597380902,"estimated","state_expanded__top3_legacy"
"04",1,NA,"not_estimated","state_expanded__top3_legacy"
"05",12,1.42471118062383,"estimated","state_expanded__top3_legacy"
"06",19,0.213934501975474,"estimated","state_expanded__top3_legacy"
"07",7,12.6202158509253,"estimated","state_expanded__top3_legacy"
"08",27,5.37027568284275,"estimated","state_expanded__top3_legacy"
"09",68,0.370595870948765,"estimated","state_expanded__top3_legacy"
"10",37,-0.203222770595958,"estimated","state_expanded__top3_legacy"
"11",4,NA,"not_estimated","state_expanded__top3_legacy"
"12",13,4.62794337379396,"estimated","state_expanded__top3_legacy"
"13",8,3.03067853671943,"estimated","state_expanded__top3_legacy"
"14",9,1.1069089309787,"estimated","state_expanded__top3_legacy"
"15",8,-3.77327322092562,"estimated","state_expanded__top3_legacy"
"16",4,NA,"not_estimated","state_expanded__top3_legacy"
"17",7,-1.01076345951466,"estimated","state_expanded__top3_legacy"
"18",22,2.24334951648126,"estimated","state_expanded__top3_legacy"
"19",18,0.162094402943928,"estimated","state_expanded__top3_legacy"
"20",18,-0.797717069881727,"estimated","state_expanded__top3_legacy"
"21",29,-0.545000893315852,"estimated","state_expanded__top3_legacy"
"22",16,-0.558754643153064,"estimated","state_expanded__top3_legacy"
"23",44,1.70715546600378,"estimated","state_expanded__top3_legacy"
"24",25,-1.16414363535347,"estimated","state_expanded__top3_legacy"
"25",2,NA,"not_estimated","state_expanded__top3_legacy"
"26",1,NA,"not_estimated","state_expanded__top3_legacy"
"27",33,-0.235447470429865,"estimated","state_expanded__top3_legacy"
"28",23,-5.60070240613258,"estimated","state_expanded__top3_legacy"
"29",27,11.9297628837238,"estimated","state_expanded__top3_legacy"
"30",2,NA,"not_estimated","state_expanded__top3_legacy"
"31",1,NA,"not_estimated","state_expanded__top3_legacy"
"32",14,6.35589209902624,"estimated","state_expanded__top3_legacy"
"33",29,12.5445029677137,"estimated","state_expanded__top3_legacy"
"34",4,NA,"not_estimated","state_expanded__top3_legacy"
"35",2,NA,"not_estimated","state_expanded__top3_legacy"
"01",11,7.09801941701779,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"02",12,-2.70766402173784,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"03",16,0.528164727450978,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"04",1,NA,"not_estimated","state_expanded__nonzero_mean_hindi_urdu"
"05",12,-1.29115133229116,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"06",19,1.36166955078913,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"07",7,6.91708697992681,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"08",27,6.36981901825455,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"09",68,-0.195285819375579,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"10",37,1.23757238646407,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"11",4,NA,"not_estimated","state_expanded__nonzero_mean_hindi_urdu"
"12",13,5.00117808286858,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"13",8,5.84620911265713,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"14",9,4.32750891574242,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"15",8,-6.74807918147627,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"16",4,NA,"not_estimated","state_expanded__nonzero_mean_hindi_urdu"
"17",7,1.46747391864927,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"18",22,6.11141512958812,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"19",18,-5.53261007690172,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"20",18,-1.00728889955424,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"21",29,-1.9379833819857,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"22",16,0.573793317107958,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"23",44,-0.500041215787459,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"24",25,0.913250174574379,"estimated","state_expanded__nonzero_mean_hindi_urdu"
"25",2,NA,"not_estimated","state_expanded__nonzero_mean_hindi_urdu"
"26",1,NA,"not_estimated","state_expanded__nonzero_mean_hindi_urdu"
"27",33,0.977071562598578,"estimated","state_expanded__nonzero_mean_hindi_urdu"
