"state_code_1991","district_code_1991","district_name","mother_tongue","mother_tongue_speakers","monolingual_speakers","bilingual_speakers","english_second_language","english_third_language","hindi_second_language","hindi_third_language","english_acquisition_speakers","hindi_acquisition_speakers","bilingual_share","english_acquisition_share","hindi_acquisition_share","english_minus_hindi_acquisition_share","validation_status","n_language_cells","n_mismatched_cells","absolute_speaker_difference","shastry_distance_1991","distance_mapping_status","st16_exact_validation","hindi_belt_1991","preferred_st_language_sample"
"13","40","BILASPUR","Khasi",2,0,2,0,0,1,0,0,1,1,0,0.5,-0.5,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Gadaba",1,0,1,0,0,1,0,0,1,1,0,1,-1,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Kui",2,2,0,0,0,0,0,0,0,0,0,0,0,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Kurukh/Oraon",5190,2759,2431,17,243,2407,15,260,2422,0.468400770712909,0.0500963391136802,0.466666666666667,-0.416570327552987,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Nocte",1,0,1,0,0,1,0,0,1,1,0,1,-1,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Mao",1,0,1,0,0,1,0,0,1,1,0,1,-1,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Pawi",4,0,4,0,0,4,0,0,4,1,0,1,-1,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Mundari",33,13,20,1,5,19,1,6,20,0.606060606060606,0.181818181818182,0.606060606060606,-0.424242424242424,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Punjabi",84,45,39,1,10,38,0,11,38,0.464285714285714,0.130952380952381,0.452380952380952,-0.321428571428571,"exact",42,0,0,1,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Sangtam",2,2,0,0,0,0,0,0,0,0,0,0,0,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Korwa",108,76,32,1,1,31,1,2,32,0.296296296296296,0.0185185185185185,0.296296296296296,-0.277777777777778,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Zemi",3,0,3,0,0,3,0,0,3,1,0,1,-1,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Dogri",3,1,2,0,1,2,0,1,2,0.666666666666667,0.333333333333333,0.666666666666667,-0.333333333333333,"exact",42,0,0,1,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Nepali",16,3,13,0,0,13,0,0,13,0.8125,0,0.8125,-0.8125,"exact",42,0,0,NA,"unresolved",TRUE,TRUE,FALSE
"13","40","BILASPUR","Telugu",3134,2330,804,4,31,794,4,35,798,0.25654116145501,0.0111678366305041,0.254626675175495,-0.24345883854499,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Gondi",1612,1353,259,6,34,250,4,40,254,0.160669975186104,0.0248138957816377,0.1575682382134,-0.132754342431762,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Hindi",852206,826959,25247,21870,429,0,0,22299,0,0.0296254661431626,0.0261662086396951,0,0.0261662086396951,"exact",42,0,0,0,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Santali",483,282,201,0,0,200,0,0,200,0.416149068322981,0,0.41407867494824,-0.41407867494824,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Halam",1,0,1,0,0,0,0,0,0,1,0,0,0,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Urdu",45,22,23,0,4,23,0,4,23,0.511111111111111,0.0888888888888889,0.511111111111111,-0.422222222222222,"exact",42,0,0,0,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Munda",122,82,40,1,4,34,2,5,36,0.327868852459016,0.040983606557377,0.295081967213115,-0.254098360655738,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Malayalam",40,17,23,2,6,21,0,8,21,0.575,0.2,0.525,-0.325,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Arabic/Arbi",5,5,0,0,0,0,0,0,0,0,0,0,0,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Tamil",144,83,61,1,2,57,0,3,57,0.423611111111111,0.0208333333333333,0.395833333333333,-0.375,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Gujarati",197,86,111,0,4,111,0,4,111,0.563451776649746,0.0203045685279188,0.563451776649746,-0.543147208121827,"exact",42,0,0,1,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Karbi/Mikir",5,3,2,0,1,1,0,1,1,0.4,0.2,0.2,0,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Kharia",31,23,8,0,2,7,0,2,7,0.258064516129032,0.0645161290322581,0.225806451612903,-0.161290322580645,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Oriya",1592,1046,546,11,46,533,12,57,545,0.342964824120603,0.0358040201005025,0.342336683417085,-0.306532663316583,"exact",42,0,0,3,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Koda/Kora",2,1,1,0,0,1,0,0,1,0.5,0,0.5,-0.5,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Konkani",6,3,3,0,0,3,0,0,3,0.5,0,0.5,-0.5,"exact",42,0,0,2,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Lahnda",4,3,1,0,0,1,0,0,1,0.25,0,0.25,-0.25,"exact",42,0,0,NA,"unresolved",TRUE,TRUE,FALSE
"13","40","BILASPUR","Sindhi",11,5,6,1,0,5,0,1,5,0.545454545454545,0.0909090909090909,0.454545454545455,-0.363636363636364,"exact",42,0,0,4,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Kabui",2,2,0,0,0,0,0,0,0,0,0,0,0,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","English",5,3,2,0,0,1,0,0,1,0.4,0,0.2,-0.2,"exact",42,0,0,NA,"unresolved",TRUE,TRUE,FALSE
"13","40","BILASPUR","Bhili/Bhilodi",204,189,15,0,4,13,1,4,14,0.0735294117647059,0.0196078431372549,0.0686274509803922,-0.0490196078431373,"exact",42,0,0,1,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Assamese",19,11,8,0,1,7,0,1,7,0.421052631578947,0.0526315789473684,0.368421052631579,-0.31578947368421,"exact",42,0,0,3,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Kannada",7,3,4,0,1,4,0,1,4,0.571428571428571,0.142857142857143,0.571428571428571,-0.428571428571429,"exact",42,0,0,5,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Marathi",392,78,314,5,47,308,3,52,311,0.801020408163265,0.13265306122449,0.793367346938776,-0.660714285714286,"exact",42,0,0,2,"mapped",TRUE,TRUE,TRUE
"13","40","BILASPUR","Halabi",10,0,10,1,4,9,1,5,10,1,0.5,1,-0.5,"exact",42,0,0,NA,"unresolved",TRUE,TRUE,FALSE
"13","40","BILASPUR","Bengali",103,30,73,6,25,66,3,31,69,0.70873786407767,0.300970873786408,0.669902912621359,-0.368932038834952,"exact",42,0,0,3,"mapped",TRUE,TRUE,TRUE
"25","02","CHAMOLI","Tibetan",24,7,17,1,5,16,0,6,16,0.708333333333333,0.25,0.666666666666667,-0.416666666666667,"exact",12,0,0,5,"mapped",TRUE,TRUE,TRUE
"25","02","CHAMOLI","Arabic/Arbi",6,3,3,0,0,3,0,0,3,0.5,0,0.5,-0.5,"exact",12,0,0,5,"mapped",TRUE,TRUE,TRUE
"25","02","CHAMOLI","Nepali",15,3,12,1,0,11,1,1,12,0.8,0.0666666666666667,0.8,-0.733333333333333,"exact",12,0,0,NA,"unresolved",TRUE,TRUE,FALSE
"25","02","CHAMOLI","Sanskrit",184,96,88,0,5,88,0,5,88,0.478260869565217,0.0271739130434783,0.478260869565217,-0.451086956521739,"exact",12,0,0,NA,"unresolved",TRUE,TRUE,FALSE
"25","02","CHAMOLI","Sindhi",68,35,33,0,22,33,0,22,33,0.485294117647059,0.323529411764706,0.485294117647059,-0.161764705882353,"exact",12,0,0,4,"mapped",TRUE,TRUE,TRUE
"25","02","CHAMOLI","Bhotia",2852,1545,1307,2,343,1302,3,345,1305,0.458274894810659,0.120967741935484,0.457573632538569,-0.336605890603086,"exact",12,0,0,5,"mapped",TRUE,TRUE,TRUE
"25","02","CHAMOLI","Urdu",6,2,4,0,0,3,1,0,4,0.666666666666667,0,0.666666666666667,-0.666666666666667,"exact",12,0,0,0,"mapped",TRUE,TRUE,TRUE
"25","02","CHAMOLI","Hindi",6538,6119,419,371,2,0,0,373,0,0.0640868767207097,0.0570510859590089,0,0.0570510859590089,"exact",12,0,0,0,"mapped",TRUE,TRUE,TRUE
"25","02","CHAMOLI","Coorgi/Kodagu",5,3,2,0,0,2,0,0,2,0.4,0,0.4,-0.4,"exact",12,0,0,5,"mapped",TRUE,TRUE,TRUE
"25","02","CHAMOLI","English",5,0,5,0,0,5,0,0,5,1,0,1,-1,"exact",12,0,0,NA,"unresolved",TRUE,TRUE,FALSE
"25","02","CHAMOLI","Others",563,78,485,5,98,480,2,103,482,0.86145648312611,0.182948490230906,0.856127886323268,-0.673179396092362,"exact",12,0,0,NA,"unresolved",TRUE,TRUE,FALSE
"25","02","CHAMOLI","Rengma",7,0,7,0,7,7,0,7,7,1,1,1,0,"exact",12,0,0,5,"mapped",TRUE,TRUE,TRUE
"05","31","DEOGHAR","Mundari",2,0,2,0,0,0,0,0,0,1,0,0,0,"st16_unavailable",18,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Mishmi",8,8,0,0,0,0,0,0,0,0,0,0,0,"st16_unavailable",18,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Marathi",116,22,94,0,0,94,0,0,94,0.810344827586207,0,0.810344827586207,-0.810344827586207,"st16_unavailable",18,NA,NA,2,"mapped",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Pawi",10,10,0,0,0,0,0,0,0,0,0,0,0,"st16_unavailable",18,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Kharia",12,10,2,0,2,2,0,2,2,0.166666666666667,0.166666666666667,0.166666666666667,0,"st16_unavailable",18,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Hindi",18820,17065,1755,258,52,0,0,310,0,0.0932518597236982,0.0164718384697131,0,0.0164718384697131,"st16_unavailable",18,NA,NA,0,"mapped",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Santali",98607,72143,26464,294,1899,22065,820,2193,22885,0.268378512681655,0.0222398004198485,0.232082915006034,-0.209843114586186,"st16_unavailable",18,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Urdu",63,63,0,0,0,0,0,0,0,0,0,0,0,"st16_unavailable",18,NA,NA,0,"mapped",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Korwa",10,10,0,0,0,0,0,0,0,0,0,0,0,"st16_unavailable",18,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Koda/Kora",61,61,0,0,0,0,0,0,0,0,0,0,0,"st16_unavailable",18,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Others",332,227,105,0,3,95,0,3,95,0.316265060240964,0.00903614457831325,0.286144578313253,-0.27710843373494,"st16_unavailable",18,NA,NA,NA,"unresolved",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Gujarati",62,21,41,0,0,41,0,0,41,0.661290322580645,0,0.661290322580645,-0.661290322580645,"st16_unavailable",18,NA,NA,1,"mapped",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Arabic/Arbi",83,83,0,0,0,0,0,0,0,0,0,0,0,"st16_unavailable",18,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Konda",43,32,11,1,0,10,1,1,11,0.255813953488372,0.0232558139534884,0.255813953488372,-0.232558139534884,"st16_unavailable",18,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Bengali",118,100,18,6,7,12,6,13,18,0.152542372881356,0.110169491525424,0.152542372881356,-0.0423728813559322,"st16_unavailable",18,NA,NA,3,"mapped",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Munda",699,484,215,4,11,189,13,15,202,0.30758226037196,0.0214592274678112,0.28898426323319,-0.267525035765379,"st16_unavailable",18,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Kurukh/Oraon",4,4,0,0,0,0,0,0,0,0,0,0,0,"st16_unavailable",18,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","31","DEOGHAR","Sanskrit",35,33,2,0,0,2,0,0,2,0.0571428571428571,0,0.0571428571428571,-0.0571428571428571,"st16_unavailable",18,NA,NA,NA,"unresolved",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Khasi",118,116,2,0,0,2,0,0,2,0.0169491525423729,0,0.0169491525423729,-0.0169491525423729,"st16_unavailable",33,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Nepali",1,0,1,0,0,1,0,0,1,1,0,1,-1,"st16_unavailable",33,NA,NA,NA,"unresolved",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Monpa",1,0,1,0,0,1,0,0,1,1,0,1,-1,"st16_unavailable",33,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Bhili/Bhilodi",9,0,9,0,0,9,0,0,9,1,0,1,-1,"st16_unavailable",33,NA,NA,1,"mapped",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Punjabi",118,11,107,0,0,107,0,0,107,0.906779661016949,0,0.906779661016949,-0.906779661016949,"st16_unavailable",33,NA,NA,1,"mapped",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Ho",59,17,42,0,7,42,0,7,42,0.711864406779661,0.11864406779661,0.711864406779661,-0.593220338983051,"st16_unavailable",33,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Koda/Kora",3,0,3,0,3,3,0,3,3,1,1,1,0,"st16_unavailable",33,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Konkani",7,0,7,0,7,7,0,7,7,1,1,1,0,"st16_unavailable",33,NA,NA,2,"mapped",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Tamil",97,38,59,3,32,56,2,35,58,0.608247422680412,0.360824742268041,0.597938144329897,-0.237113402061856,"st16_unavailable",33,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Mao",10,2,8,0,0,8,0,0,8,0.8,0,0.8,-0.8,"st16_unavailable",33,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Malayalam",33,11,22,3,5,19,3,8,22,0.666666666666667,0.242424242424242,0.666666666666667,-0.424242424242424,"st16_unavailable",33,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","33","GIRIDIH","English",31,22,9,0,0,9,0,0,9,0.290322580645161,0,0.290322580645161,-0.290322580645161,"st16_unavailable",33,NA,NA,NA,"unresolved",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Gujarati",36,11,25,0,0,25,0,0,25,0.694444444444444,0,0.694444444444444,-0.694444444444444,"st16_unavailable",33,NA,NA,1,"mapped",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Arabic/Arbi",10,1,9,0,0,9,0,0,9,0.9,0,0.9,-0.9,"st16_unavailable",33,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Lushai/Mizo",8,0,8,0,0,0,8,0,8,1,0,1,-1,"st16_unavailable",33,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Korwa",8,0,8,2,4,6,2,6,8,1,0.75,1,-0.25,"st16_unavailable",33,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Kurukh/Oraon",255,68,187,17,47,169,14,64,183,0.733333333333333,0.250980392156863,0.717647058823529,-0.466666666666667,"st16_unavailable",33,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Santali",220351,134314,86037,342,2933,85148,657,3275,85805,0.390454320606668,0.0148626509523442,0.389401454951418,-0.374538803999074,"st16_unavailable",33,NA,NA,5,"mapped",FALSE,TRUE,FALSE
"05","33","GIRIDIH","Bengali",303,134,169,3,11,166,1,14,167,0.557755775577558,0.0462046204620462,0.551155115511551,-0.504950495049505,"st16_unavailable",33,NA,NA,3,"mapped",FALSE,TRUE,FALSE
