"panel_unit_id","dist91_state_id","dist91_district_id","state_code_2001","district_code_2001","preferred_vanneman_pretrend_eligible","pretrend_geography_status","period_id","start_year","end_year","measure_id","domain","label","contains_estimated_source","start_value","end_value","change","population_1961"
"1719","14","22","27","04",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.2268099468427,14.4501272661953,0.223317319352601,1059698
"1720","14","23",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.418159562437,14.6104337876508,0.192274225213801,1189354
"1721","14","24","27","07",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.4368448230197,14.6039938270838,0.1671490040641,1232780
"1722","14","25","27","14",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.3679135388923,14.5465044312205,0.1785908923282,1098470
"1723","14","26","27","08",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.739296677634,13.8806960572663,0.141399379632301,634277
"1724","14","27","27","09",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.7667092549102,15.0055281395527,0.2388188846425,1508420
"1725","14","28",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.4239584139531,14.5610741769493,0.137115762996199,1272673
"1726","14","29","27","13",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.5360987658821,14.7551286782513,0.2190299123692,1238070
"1800","15","00",NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.1668383312332,14.4237254714142,0.256887140181,780037
"1900","16","00",NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.1050551448587,14.3891859026472,0.284130757788501,769380
"2001","11","01","29","20",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.4144151896629,15.6892118534749,0.274796663811999,2504462
"2002","11","03","29","01",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.907581498589,15.0918801139982,0.184298615409201,1983811
"2003","11","04",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.2137664083767,14.4521360630998,0.238369654723101,915261
"2004","11","05","29","05",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.8111922474682,14.0432825813567,0.232090333888499,663172
"2005","11","06",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.6917215198014,14.889826738757,0.1981052189556,1660178
"2006","11","07","29","17",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.7231419474996,13.8326459057408,0.1095039582412,597305
"2007","11","08",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.3907178780715,14.5950386251299,0.2043207470584,1094284
"2008","11","09",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.6812336268536,14.8066356266969,0.1254019998433,1563837
"2009","11","10",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.895784726422,15.0691731217025,0.173388395280499,1951573
"2010","11","11",NA,NA,FALSE,"project_1991_geography_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.5481875385206,14.7641403013839,0.215952762863301,1399457
"2011","11","12","29","23",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.1207972556392,14.2663848831808,0.1455876275416,895847
"2012","11","13","29","25",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.0430777164319,13.099002627491,0.0559249110590994,322829
"2013","11","14","29","19",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.4602508009141,14.611615419686,0.1513646187719,1290144
"2014","11","15","29","22",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.1648348519493,14.3128703226427,0.148035470693401,899210
"2015","11","16",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.7694438352629,14.967669300748,0.1982254654851,1671399
"2016","11","17",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.3942688113594,14.6527091635525,0.2584403521931,1099684
"2017","11","18",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.3203569416487,14.4624373446649,0.1420804030162,1017368
"2018","11","19","29","18",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.4975229765093,14.6509464858372,0.153423509327899,1367402
"2019","11","20","29","10",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.8850683365278,14.0145745087578,0.12950617223,689549
"2100","18","00",NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.5605279816755,14.0057556405537,0.445227658878199,369200
"2201","19","01",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.6401139795102,14.8077073302125,0.167593350702299,1508686
"2202","19","02","21","05",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.1065901024663,14.2688873492523,0.162297246786,758617
"2203","19","03","21","06",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.9240258919454,14.1059583024171,0.181932410471701,743315
"2204","19","04",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.2741201459583,14.449215542367,0.1750953964087,1204043
"2205","19","05",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.6276879960759,14.845992817076,0.2183048210001,1415923
"2206","19","06",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.347808213204,15.5243700051702,0.176561791966199,3062919
"2207","19","07",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.2746977751668,14.4620413849156,0.187343609748801,1026466
"2208","19",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.4832215593893,13.6692157729651,0.1859942135758,514427
"2209","19","09",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.1933392748142,14.35068902929,0.157349754475801,1068686
"2210","19","10",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.1075770049839,14.2857547832645,0.178177778280599,946854
"2211","19","11",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.7253827349159,14.918296126374,0.1929133914581,1561071
"2212","19","12",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.7975512019456,14.9656913698077,0.1681401678621,1872530
"2213","19","13",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.8874519869342,15.0936700027781,0.2062180158439,1865207
"2300","33",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.3121089743544,13.6020512129863,0.2899422386319,369079
"2401","20","01","03","01",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.2298924597096,14.3789658228087,0.149073363099101,980878
"2402","20","02","03","02",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.5987223662629,14.7336236283705,0.134901262107601,1534149
"2403","20","03",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.0838599526763,14.2903879162745,0.2065279635982,884849
"2404","20","04","03","09",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.4137490781002,14.7203738445887,0.3066247664885,1106879
"2405","20","05",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.3662724080737,14.5219623385116,0.1556899304379,1226218
"2406","20","06","03","03",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.2089978500411,13.3795558295378,0.170557979496699,343778
"2407","20","07",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.0336873955505,14.1905357023888,0.156848306838301,870969
"2408","20","08",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.4823595997866,13.7273381435952,0.2449785438086,477714
"2409","20","09",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.2658840200417,14.455384590783,0.1895005707413,954164
"2410","20","10",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.1592775516022,14.3520741014553,0.192796549853099,954371
"2411","20","11",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.0814116374444,14.2601726609957,0.178761023551299,836745
"2412","20","12",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.1775307903602,14.3641381966993,0.1866074063391,964196
"2501","21","01",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.5235305873469,14.7797442380789,0.256213650732001,1037423
"2502","21","02","08","03",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.6515187796511,14.0070726227897,0.355553843138599,444515
"2503","21","03","08","04",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.9805723516408,14.2493758685939,0.268803516953099,659011
"2504","21",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.0074383270034,14.2744665107433,0.2670281837399,719650
"2505","21","05","08","06",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.3871525969179,14.6469316177607,0.259779020842799,1099725
"2506","21","06","08","07",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.4489777953584,14.6914221139262,0.242444318567799,1149883
"2507","21","08",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.2446075536913,14.4901097837971,0.245502230105801,943574
"2508","21","09",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.0453189312132,15.3678596776642,0.322540746450999,1892057
"2509","21","10","08","13",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.1355956849054,14.4268585725138,0.291262887608399,820286
"2510","21","11","08","21",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.180407805924,14.3631734798822,0.182765673958199,976547
"2511","21","12","08","22",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.5716986297008,13.7901989038072,0.2185002741064,497729
"2512","21","13","08","16",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,12.4011541139594,12.7498987150979,0.348744601138501,141135
"2513","21","14","08","15",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.32701055429,14.5825970893193,0.2555865350293,884866
"2514","21","15","08","14",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.3032736747954,14.5785615283324,0.275287853537,934948
"2515","21","16","08","20",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.0580676412791,14.2118891753353,0.153821534056199,805682
"2516","21","17","08","17",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.9278494678909,14.1768300990432,0.2489806311523,649794
"2517","21",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.7135586707706,13.9487845424622,0.235225871691599,547072
"2518","21","19","08","19",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.2031116822395,13.3909069719639,0.1877952897244,352303
"2519","21","20","08","24",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.0858269663115,14.2812099372022,0.195382970890702,865797
"2520","21","21",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.6728827867733,14.8765251623216,0.2036423755483,1426644
"2521","21",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.024550316733,14.210379726859,0.185829410125999,747763
"2522","21","23","08","27",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.4340231728274,13.6814636038894,0.247440431062,406944
"2523","21","24","08","28",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.6951492012931,13.9601302475742,0.2649810462811,475245
"2524","21","25","08","23",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.2827494339448,13.554467819896,0.271718385951202,338010
"2525","21","26",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.2600579081006,14.5239556268591,0.2638977187585,847116
"2526","21","27","08","32",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.5734364489906,13.7715283669456,0.198091917954999,491882
"2601","23","01",NA,NA,FALSE,"missing_project_1991_geography","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.0023235716228,15.1613464001653,0.159022828542501,1812165
"2602","23",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.1010194773525,15.3531501673658,0.252130690013301,2113388
"2603","23",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.3003652659142,15.4387351952487,0.1383699293345,3146326
"2604","23","06",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.2510399842705,15.4003346197062,0.1492946354357,3047973
"2606","23",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.5090647773807,15.6600171143109,0.1509523369302,3804108
"2608","23",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.4503522446875,15.5782937402558,0.127941495568301,3557471
"2609","23","09","33","11",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.3537433163623,13.4733216120538,0.1195782956915,409308
"2610","23","16",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.3275334169009,15.4661408923019,0.138607475400999,3211469
"2611","23",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.0998607831718,15.235734737027,0.135873953855199,2645851
"2612","23","13",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.2175663033112,15.3265540793003,0.1089877759891,3000210
"2613","23",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.9611793682211,14.0985428368618,0.1373634686407,789944
"2614","23","18",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.0201142632304,15.1471552087556,0.127040945525199,2421546
"2615","23",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.0891263024367,15.1911867452735,0.1020604428368,2730279
"2616","23","21","33","30",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.1685582313039,14.2857322884242,0.1171740571203,996915
"2700","24","00",NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.5348409469415,14.8297280434259,0.2948870964844,1142005
"2801","25","01","05","01",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,12.1597564186528,12.3871809666513,0.227424547998501,122836
"2802","25","02",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,12.8058592445834,13.0277691412512,0.2219098966678,253137
"2803","25","03",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.11777285707,13.2710471408388,0.1532742837688,347736
"2804","25","04","05","05",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.5432660441878,13.8408653902632,0.297599346075401,429014
"2805","25","05",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.3659007537719,13.4335690867777,0.0676683330058001,482327
"2806","25","06",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.1006636317165,13.2470699455557,0.146406313839199,349216
"2807","25","07",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.537611145544,13.637121658128,0.0995105125840006,547770
"2808","25","08",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.9434841596415,14.2474059550202,0.303921795378701,574320
"2809","25","12","09","01",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.7989218496433,15.0490956582466,0.2501738086033,1615478
"2810","25","14","09","02",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.637265090434,14.860209632021,0.222944541587001,1444921
"2811","25","09","09","03",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.477817530633,14.7134421881576,0.2356246575246,1190987
"2812","25",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.343819973469,15.6322625947917,0.2884426213227,2865059
"2814","25","17",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.6734388573412,14.8627800773368,0.189341219995601,1585027
"2815","25","10",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.9627244215914,15.2316149033691,0.268890481777701,1973801
"2816","25","11","09","05",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.9798556689771,14.2224019817338,0.2425463127567,701537
"2817","25","24","09","19",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.4945314304026,14.7109199849787,0.216388554576101,1411657
"2818","25","25","09","20",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.6366243011638,14.8574170362344,0.220792735070599,1478490
"2819","25","26","09","21",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.8237882035304,14.0647919209678,0.241003717437399,616225
"2820","25",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.3148690851693,14.5023352939264,0.187466208757099,1130256
"2821","25","18",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.7613309654422,15.0082147088315,0.246883743389301,1765275
"2822","25","19",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.260482876643,14.4736448799205,0.2131620032775,1071279
"2823","25","20","09","15",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.8638613005112,14.8274826734654,-0.0363786270457993,1862142
"2824","25","22","09","17",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.4353835725037,14.6242151882895,0.188831615785801,1299674
"2825","25","23",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.3614341773813,14.8627593743438,0.501325196962499,1180894
"2826","25","34",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.482897268477,14.707617607721,0.224720339244,1295071
"2827","25","35",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.3709180749642,14.5691199942188,0.1982019192546,1182202
"2828","25",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.1351903778406,15.3321320585683,0.196941680727701,2381476
"2829","25","43","09","42",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.268127027821,14.4569648906416,0.1888378628206,1065751
"2830","25","45",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.1497305302481,15.4090859227837,0.2593553925356,2438376
"2831","25","38","09","35",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.8016529837678,14.0138506305427,0.2121976467749,663168
"2832","25",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.3547364490516,14.5956337398881,0.2408972908365,1087479
"2834","25","41",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.9929602665545,14.1983830303198,0.2054227637653,794449
"2835","25","42",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.2433827419833,14.4372363849459,0.193853642962599,953731
"2836","25","28","09","23",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.4847133459474,14.6989615191014,0.214248173154001,1258433
"2837","25","29","09","24",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.6645001294581,14.8652858313655,0.2007857019074,1608057
"2838","25","30","09","25",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.637459401089,14.8260498153782,0.1885904142892,1573171
"2839","25","31","09","26",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.4157696730313,14.604148356594,0.1883786835627,1226800
"2840","25","32","09","27",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.5159183166197,14.8317555781485,0.315837261528801,1338882
"2841","25","33",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.4504670273428,14.6582882176197,0.207821190276901,1322138
"2842","25","46",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.6113248803048,14.8320990111538,0.220774130849,1499929
"2843","25","47",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.8573979858535,15.0889371275493,0.2315391416958,2073237
"2844","25","48",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.5046868650311,14.7005731269895,0.1958862619584,1414547
"2845","25","49",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.6836672103983,14.906925004205,0.223257793806701,1634673
"2846","25","50","09","49",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.5298212041656,14.7551153917438,0.2252941875782,1412984
"2847","25","44","09","43",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.4038798308951,14.6088197654232,0.204939934528101,1252196
"2848","25","53",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.0903338273813,15.3076069122764,0.217273084895099,2625747
"2849","25","54","09","58",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.1493796684864,15.372049677361,0.2226700088746,2565182
"2850","25","55",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.0672913299768,15.3061703397992,0.2388790098224,2375075
"2851","25","57",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.0808032717499,15.3414944675346,0.2606911957847,2408052
"2852","25","58","09","64",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.7448099096519,14.9832246899595,0.238414780307599,1727264
"2853","25","59","09","63",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.4809658325469,14.631880618031,0.150914785484099,1344175
"2854","25","60","09","65",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.4806023406038,14.6978791862274,0.2172768456236,1321578
"2855","25","61",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.1241152325504,15.3966687417933,0.272553509242901,2364928
"2856","25","62","09","69",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.5280431219235,14.8206103833004,0.292567261376901,1246904
"2901","26","01","19","03",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.3874179225813,14.590765236128,0.203347313546701,1019806
"2902","26","02","19","02",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.6107047204877,14.8453238849151,0.2346191644274,1359292
"2903","26","03",NA,NA,FALSE,"project_1991_geography_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,13.8394897453957,14.0778125127983,0.2383227674026,624640
"2904","26","04",NA,NA,FALSE,"splits_across_2001_districts","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.6930384238571,14.9557934409899,0.2627550171328,1323797
"2905","26","05","19","06",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.5244676014133,14.7851646002637,0.260696998850401,1221923
"2906","26","06","19","07",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.1231815370247,15.3715791277764,0.248397590751701,2294979
"2907","26","07","19","10",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.9021356193802,15.1641282333069,0.261992613926701,1708801
"2908","26",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,16.1894334110438,16.3802222718062,0.1907888607624,6280915
"2909","26","10","19","17",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.0109488466974,15.2970739616787,0.286125114981301,2927289
"2910","26",NA,NA,NA,FALSE,"panel_to_1991_not_preferred","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,14.9030150495068,15.1318233447058,0.228808295199,2038477
"2911","26","12","19","12",TRUE,"preferred_single_target","1981_1991",1981,1991,"log_population","demography","Log population",FALSE,15.0845140747817,15.286887979733,0.202373904951301,2231280
