"harmonized_component_id","vintage","state_code","district_code","unit_id","side"
"geo_component_0360",2001,"19","09","census2001__19__09","target"
"geo_component_0361",1991,"26","17","census1991__26__17","source"
"geo_component_0361",2001,"19","08","census2001__19__08","target"
"geo_component_0362",1991,"27","01","census1991__27__01","source"
"geo_component_0362",2001,"35","01","census2001__35__01","target"
"geo_component_0363",1991,"27","02","census1991__27__02","source"
"geo_component_0363",2001,"35","02","census2001__35__02","target"
"geo_component_0364",1991,"28","01","census1991__28__01","source"
"geo_component_0364",2001,"04","01","census2001__04__01","target"
"geo_component_0365",1991,"29","01","census1991__29__01","source"
"geo_component_0365",2001,"26","01","census2001__26__01","target"
"geo_component_0366",1991,"30","01","census1991__30__01","source"
"geo_component_0366",2001,"25","02","census2001__25__02","target"
"geo_component_0367",1991,"30","02","census1991__30__02","source"
"geo_component_0367",2001,"25","01","census2001__25__01","target"
"geo_component_0368",1991,"32","01","census1991__32__01","source"
"geo_component_0368",2001,"31","01","census2001__31__01","target"
"geo_component_0369",1991,"33","01","census1991__33__01","source"
"geo_component_0369",2001,"34","02","census2001__34__02","target"
"geo_component_0370",1991,"33","02","census1991__33__02","source"
"geo_component_0370",2001,"34","04","census2001__34__04","target"
"geo_component_0371",1991,"33","03","census1991__33__03","source"
"geo_component_0371",2001,"34","03","census2001__34__03","target"
"geo_component_0372",1991,"33","04","census1991__33__04","source"
"geo_component_0372",2001,"34","01","census2001__34__01","target"
