"state_code_2001","district_code_2001","state_code_1991","district_code_1991","state_name_1991","atlas_population_1991","pca91_population","n_atlas_language_columns","complete_atlas_alignment_1991","n_accepted_languages","n_unresolved_aligned_languages","n_unaligned_atlas_languages","n_unresolved_languages","accepted_speaker_coverage_1991","shastry_mapped_accepted_speaker_share_1991","shastry_mapped_population_share_1991","accepted_nonzero_mapped_speakers_1991","distance_resolved_speakers_1991","distance_resolved_speaker_share_1991","distance_unresolved_mass_upper_bound_1991","distance_unresolved_mass_upper_bound_share_1991","ling_distance_nonzero_mean_accepted_1991","ling_distance_nonzero_lower_bound_1991","ling_distance_nonzero_upper_bound_1991","ling_distance_nonzero_bound_width_1991","distant_speakers_ge3_accepted_1991","ling_share_distance_ge3_accepted_1991","ling_share_distance_ge3_lower_bound_1991","ling_share_distance_ge3_upper_bound_1991","ling_share_distance_ge3_bound_width_1991","atlas_source_status","ling_distance_nonzero_mean_sensitivity_low_accepted_1991","ling_distance_nonzero_mean_sensitivity_high_accepted_1991","min_accepted_coverage","max_distance_bound_width","historical_language_status","ling_distance_nonzero_mean_1991","ling_distance_nonzero_mean_sensitivity_low_1991","ling_distance_nonzero_mean_sensitivity_high_1991","ling_share_distance_ge3_1991","n_shrid_total","n_shrid_deterministic","shrid_coverage","population_1991_total","population_1991_deterministic","population_coverage","n_target_2001_districts","mapping_class","exact_language_persistence","preferred_language_persistence","preferred_population_coverage_threshold","n_transition_targets","ling_distance_nonzero_mean_2001","ling_share_distance_ge3_2001","persistence_status","ling_distance_change_1991_2001","ling_share_distance_ge3_change_1991_2001","rank_percentile_1991","rank_percentile_2001","quintile_1991","quintile_2001","same_quintile","absolute_quintile_change"
"28","04","02","17","ANDHRA PRADESH",2269800,2269800,39,FALSE,35,4,75,79,0.991706317737246,0.999814302691056,0.991522160542779,1906127,2250557,0.991522160542779,19243,0.0084778394572209,4.99409011047008,4.95417140601547,4.99414917652192,0.0399777705064484,1904209,83.8932505066526,83.8932505066526,84.7410344523747,0.8477839457221,"candidate",4.99409011047008,4.99325009375598,0.99,0.5,"eligible",4.99409011047008,4.99409011047008,4.99325009375598,83.8932505066526,1219,1216,0.997538966365874,2265570,2265474,0.999957626557555,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,4.76546921593148,83.3443828418737,"eligible",-0.2286208945386,-0.548867664778911,0.811111111111111,0.7,5,4,FALSE,1
"18","15","04","17","ASSAM",1042457,1042457,26,FALSE,25,1,88,89,0.957474504943609,0.999906825390782,0.957385292630775,920181,998033,0.957385292630775,44424,0.0426147073692248,2.99924797403989,2.90717443927825,3.09139077653547,0.184216337257219,918531,88.1121235696053,88.1121235696053,92.3735943065277,4.26147073692248,"candidate",2.99921318459189,2.99901116406635,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1292,1277,0.988390092879257,1010357,1008236,0.997900742014951,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,3.03897795842223,89.7397101277784,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"24","22","07","17","GUJARAT",3397900,3397900,99,FALSE,93,6,15,21,0.99828717737426,0.923382408433763,0.921800818152388,2819863,3132226,0.921812295829777,265674,0.0781877041702228,1.08726026760875,1.07974689656938,1.42415890653718,0.344412009967795,80970,2.38294240560346,2.38294240560346,10.2017128226257,7.81877041702228,"candidate",1.08683790666426,1.08280695921086,0.99,0.5,"eligible",1.08726026760875,1.08683790666426,1.08280695921086,2.38294240560346,1158,1154,0.996545768566494,3333086,3331964,0.999663375022427,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.26474838716138,4.0626401982422,"eligible",0.17748811955263,1.67969779263874,0.133333333333333,0.277777777777778,1,2,FALSE,1
"23","20","13","17","MADHYA PRADESH",971888,971888,99,FALSE,87,12,15,27,1.00132011095929,0.992882032037535,NA,125729,966244,NA,NA,NA,NA,NA,NA,NA,5373,NA,NA,NA,NA,"population_bound_violation",NA,NA,0.99,0.5,"population_bound_violation",NA,NA,NA,NA,1051,1048,0.997145575642245,965935,965725,0.999782594066889,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.02408857524676,0.423198485273631,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"08","17","21","17","RAJASTHAN",1435222,1435222,84,FALSE,72,12,30,42,0.996997677014427,0.999893774114848,0.996891770053692,63312,1430761,0.996891770053692,4461,0.00310822994630796,3.93181387414708,3.73883404895755,4.00212473994068,0.263290690983135,61741,4.30184319917058,4.30184319917058,4.61266619380138,0.310822994630795,"candidate",3.93181387414708,3.93222929534854,0.99,0.5,"eligible",3.93181387414708,3.93181387414708,3.93222929534854,4.30184319917058,1626,1626,1,1432935,1432935,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,1.11013416201651,3.62171481057941,"eligible",-2.82167971213057,-0.68012838859117,0.588888888888889,0.211111111111111,3,2,FALSE,1
"28","02","02","18","ANDHRA PRADESH",2037621,2034818,39,FALSE,36,3,75,78,0.972790327543739,0.999937947046128,0.972729963030416,1582061,1982055,0.972729963030416,55566,0.0272700369695836,4.98467758196429,4.84947426978182,4.98519748392033,0.135723214138507,1576207,77.3552589024161,77.3552589024161,80.0822625993745,2.72700369695838,"candidate",4.98467758196429,4.98442026970314,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,853,848,0.994138335287222,1966509,1966454,0.999972031656097,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,4.59590592447884,75.9669853288516,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"18","14","04","18","ASSAM",962298,959347,26,FALSE,25,1,88,89,0.831418126193757,0.999965003149716,0.831389029178072,670793,800044,0.831389029178072,162254,0.168610970821928,2.99394000831851,2.60557687621467,3.38466377047153,0.779086894256867,667121,69.32582214657,69.32582214657,86.1869192287628,16.8610970821928,"candidate",2.99385327775492,2.99377032024937,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1116,1084,0.971326164874552,935921,928652,0.992233318837808,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,3.12191596046927,79.3869155323868,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"10","19","05","18","BIHAR",2716929,2716929,99,FALSE,96,3,15,18,0.999932276478333,0.999994110599265,0.999926387476449,2706,2716729,0.999926387476449,200,7.36125235514067e-05,2.84146341463415,2.71472814865795,2.99002064693737,0.275292498279422,2222,0.0817835136656129,0.0817835136656129,0.0891447660207536,0.00736125235514068,"candidate",2.84146341463415,2.84827332843497,0.99,0.5,"eligible",2.84146341463415,2.84146341463415,2.84827332843497,0.0817835136656129,1109,1102,0.993688007213706,2716929,2715656,0.999531456287595,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,2.99999934258362,44.7136166112293,"eligible",0.15853592794947,44.6318330975637,0.366666666666667,0.488888888888889,2,3,FALSE,1
"23","21","13","18","MADHYA PRADESH",1383086,1383086,99,FALSE,85,14,15,29,0.998586494259938,0.989588243258605,0.98818945459646,26768,1366801,0.988225605638406,16285,0.0117743943615943,2.57568738792588,1.97967621303974,3.49269505028686,1.51301883724711,13037,0.942602267682559,0.942602267682559,2.12004170384199,1.17743943615943,"candidate",2.57568738792588,2.03301863837656,0.99,0.5,"distance_bound_too_wide",NA,NA,NA,NA,1092,1092,1,1383086,1383086,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,1.06250893747486,0.987181892955039,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"27","27","14","18","MAHARASHTRA",1822072,1822072,114,TRUE,100,14,0,14,0.151991249522522,0.995334712698464,0.15128216667618,21010,275647,0.15128216667618,1546425,0.84871783332382,4.17796287482151,1.04259761967801,4.98898136126857,3.94638374159056,16828,0.923563942588438,0.923563942588438,85.7953472749705,84.871783332382,"candidate",4.17785921660083,4.26490885726524,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1276,1275,0.999216300940439,1822072,1822069,0.999998353522803,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.9969771776118,0.809191257624635,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"08","18","21","18","RAJASTHAN",1142563,1142563,84,FALSE,72,12,30,42,0.999798698189947,0.999953603721507,0.999752311251108,8700,1142280,0.999752311251108,283,0.000247688748891746,3.28758620689655,3.21551820104642,3.34153400868307,0.126015807636647,6512,0.569946690029346,0.569946690029346,0.594715564918521,0.0247688748891747,"candidate",3.28758620689655,3.27453444533303,0.99,0.5,"eligible",3.28758620689655,3.28758620689655,3.27453444533303,0.569946690029346,667,667,1,1142036,1142036,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,1.01379496832962,0.4424131223225,"eligible",-2.27379123856693,-0.127533567706846,0.477777777777778,0.1,3,1,FALSE,2
"28","01","02","19","ANDHRA PRADESH",2082479,2078568,39,FALSE,37,2,75,77,0.786951513076482,0.999866366448826,0.786846349951188,1360975,1638640,0.786869879600226,443839,0.213130120399774,4.96915667076912,3.9930635511471,4.97674164761577,0.983678096468666,1357353,65.1796728802547,65.1796728802547,86.4926849202321,21.3130120399774,"candidate",4.96915667076912,4.96866755562413,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1582,1569,0.991782553729456,2059843,2058006,0.999108184458718,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,4.33022427436424,70.4943003085381,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"18","19","04","19","ASSAM",662723,662723,26,FALSE,23,3,88,91,0.218128841159881,0.998955443798034,0.21790099332602,144408,144408,0.21790099332602,518315,0.78209900667398,3.02431998227245,1.44110133494688,4.5694973616428,3.12839602669592,141467,21.3463241806909,21.3463241806909,99.5562248480889,78.209900667398,"candidate",3.02431998227245,3.0222054662802,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,2487,2219,0.892239646160032,655651,618985,0.944076955575451,1,"incomplete_population_coverage_single_target",FALSE,FALSE,0.99,1,4.35011048696105,84.5746210668658,"geography_not_preferred",NA,NA,NA,NA,NA,NA,NA,NA
"10","13","05","19","BIHAR",2510959,2510959,114,TRUE,112,2,0,2,0.999913578835815,0.999966145466161,0.999879727227725,3126,2510674,0.999886497549343,285,0.000113502450657299,3.10300703774792,2.92729404866608,3.26150688947523,0.334212840809147,2786,0.11095362369517,0.11095362369517,0.1223038687609,0.0113502450657299,"candidate",3.10300703774792,3.12210394489668,0.99,0.5,"eligible",3.10300703774792,3.10300703774792,3.12210394489668,0.11095362369517,1044,1042,0.99808429118774,2508271,2508173,0.999960929261631,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,2.99866603582937,68.4886420245547,"eligible",-0.10434100191855,68.3776884008595,0.455555555555556,0.466666666666667,3,3,TRUE,0
"24","23","07","19","GUJARAT",144091,144091,84,FALSE,77,7,30,37,0.831988118619484,0.964923841777748,0.802805171731753,115567,115896,0.804325044589877,28195,0.195674955410123,2.02119982347902,1.82091929717171,2.60541033096368,0.784491033791962,2542,1.76416292481834,1.76416292481834,21.3316584658306,19.5674955410123,"candidate",1.08740384365779,2.02988632656646,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,311,311,1,144091,144091,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,1.65675215970637,0.265223564711871,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"29","18","11","19","KARNATAKA",2305819,2305819,84,FALSE,74,10,30,40,0.158105211206951,0.999914966452894,0.158091766960026,167215,364531,0.158091766960026,1941288,0.841908233039974,4.97062464491822,1.31489070681901,4.99767038510261,3.6827796782836,165921,7.19575127102344,7.19575127102344,91.3865745750208,84.1908233039974,"candidate",4.97062464491822,4.97047463018548,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,2535,2517,0.992899408284024,2288914,2282980,0.9974075041701,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,4.92750800261286,89.844435037059,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"23","22","13","19","MADHYA PRADESH",1033248,1031500,99,FALSE,91,8,15,23,0.997698519619685,0.997264446535451,0.994969261977763,2094,1028050,0.994969261977763,5198,0.00503073802223668,2.99952244508118,1.57419089413055,4.42553483269336,2.85134393856281,1276,0.123494069187649,0.123494069187649,0.626567871411317,0.503073802223667,"candidate",2.9937917860554,1.92348392348392,0.99,0.5,"distance_bound_too_wide",NA,NA,NA,NA,1072,1070,0.998134328358209,1029444,1029427,0.999983486231403,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.0148047156508,0.291189746896663,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"27","15","14","19","MAHARASHTRA",2330374,2330374,114,TRUE,100,14,0,14,0.174004258543908,0.999972872661808,0.173999538271539,145238,405489,0.174001683849888,1924885,0.825998316150112,4.7418926176345,1.26252787877822,4.98189141418167,3.71936353540345,136149,5.84236693337636,5.84236693337636,88.4421985483875,82.5998316150112,"candidate",4.74175513969788,4.7501790091157,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1522,1519,0.998028909329829,2325380,2325218,0.999930333966922,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,2.08523886760389,4.47197865437853,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"08","19","21","19","RAJASTHAN",654029,654029,84,FALSE,73,11,30,41,0.975149419979848,0.999644075662929,0.974802340568996,13493,637555,0.974811514474129,16474,0.0251884855258712,1.75987549099533,1.34214302399306,3.5410952047252,2.19895218073214,3086,0.471844520655812,0.471844520655812,2.99069307324293,2.51884855258712,"candidate",1.75987549099533,2.0669388945603,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,449,449,1,654029,654029,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,1.02205013713031,0.685585892677962,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"33","28","23","19","TAMIL NADU",1455920,1455920,54,FALSE,52,2,60,62,0.999795318424089,1,0.999795318424089,1452935,1455622,0.999795318424089,298,0.000204681575910764,4.99689456169753,4.99607495838589,4.9968951984988,0.00082024011290649,1451834,99.7193527116874,99.7193527116874,99.7398208692785,0.0204681575910826,"candidate",4.99689456169753,4.99689456169753,0.99,0.5,"eligible",4.99689456169753,4.99689456169753,4.99689456169753,99.7193527116874,442,439,0.993212669683258,1396175,1394402,0.998730101885509,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,4.99923669856532,99.8933966338524,"eligible",0.00234213686778961,0.174043922164998,0.911111111111111,1,5,5,TRUE,0
"28","03","02","20","ANDHRA PRADESH",3037486,3037486,39,FALSE,34,5,75,80,0.996965911941652,0.99993494635551,0.996901055675648,2824893,3028151,0.99692673480635,9335,0.00307326519365028,4.9931427491236,4.97999067118101,4.99316533461669,0.0131746634356871,2822867,92.9343213433741,92.9343213433741,93.2416478627391,0.30732651936502,"candidate",4.9931427491236,4.99298622448329,0.99,0.5,"eligible",4.9931427491236,4.9931427491236,4.99298622448329,92.9343213433741,1038,1034,0.996146435452794,3031386,3030293,0.999639438857341,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,4.93231549650176,92.4526113382238,"eligible",-0.0608272526218405,-0.48171000515029,0.8,0.733333333333333,5,4,FALSE,1
"18","20","04","20","ASSAM",150801,150801,26,FALSE,24,2,88,90,0.330786931121146,0.999939859270693,0.330767037353864,49857,49880,0.330767037353864,100921,0.669232962646136,3.74823996630363,1.90874663412434,4.58608682964358,2.67734019551924,48134,31.9188864795326,31.9188864795326,98.8421827441463,66.9232962646136,"candidate",3.74823996630363,3.74807460890493,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,564,538,0.953900709219858,144422,141147,0.977323399482073,1,"incomplete_population_coverage_single_target",FALSE,FALSE,0.99,1,4.53906146640912,83.3431990307644,"geography_not_preferred",NA,NA,NA,NA,NA,NA,NA,NA
"10","05","05","20","BIHAR",2832024,2832024,114,TRUE,109,5,0,5,0.999896187320446,0.999978811539236,0.999875001059313,1034,2831677,0.999877472789779,347,0.000122527210221382,3.64410058027079,2.97972483707458,3.98479362780594,1.00506879073135,1007,0.0355576082688565,0.0355576082688565,0.0478103292909947,0.0122527210221382,"candidate",3.64410058027079,3.66145354185833,0.99,0.5,"distance_bound_too_wide",NA,NA,NA,NA,1032,1028,0.996124031007752,2829466,2828883,0.999793954053521,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,3.00029559790373,83.4464874663265,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"29","10","11","20","KARNATAKA",1220260,1220260,69,FALSE,65,4,45,49,0.903582023503188,0.999766008679446,0.903370593152279,964633,1102347,0.903370593152279,117913,0.096629406847721,4.23866071345268,3.88589953683262,4.3215872581858,0.43568772135318,720757,59.0658548178257,59.0658548178257,68.7287955025978,9.6629406847721,"candidate",4.23866071345268,4.23790562871868,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1252,1248,0.996805111821086,1172030,1171807,0.999809731832803,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,4.00056001587553,58.8882795767268,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"23","23","13","20","MADHYA PRADESH",1033807,1033807,26,FALSE,22,4,88,92,0.956402887579597,0.989653456534404,0.946507423532632,6354,978506,0.946507423532632,55301,0.0534925764673677,1.5870317909978,1.0604979320412,4.64826859135512,3.58777065931392,954,0.092280280555268,0.092280280555268,5.44153792729204,5.34925764673677,"candidate",1.5870317909978,1.22491558128316,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1069,1058,0.989710009354537,1033807,1033651,0.999849101428023,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.28796281991864,2.02959562534024,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"27","29","14","20","MAHARASHTRA",1276327,1276327,114,TRUE,98,16,0,16,0.150332947591017,1,0.150332947591017,46323,191874,0.150332947591017,1084453,0.849667052408983,4.47285365801006,1.14226778778467,4.97840509526201,3.83613730747734,40312,3.15843823722291,3.15843823722291,88.1251434781212,84.9667052408983,"candidate",4.47285365801006,4.54199857522181,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,722,722,1,1274527,1274527,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,2.06755580260731,2.81270884327828,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"08","24","21","20","RAJASTHAN",1593128,1593128,84,FALSE,69,15,30,45,0.999018911223706,0.999791400288395,0.998810516166937,11410,1591233,0.998810516166937,1895,0.00118948383306301,3.60543382997371,3.23434798947764,3.80405862457723,0.569710635099587,9740,0.611375859315761,0.611375859315761,0.730324242622062,0.118948383306301,"candidate",3.60543382997371,3.53193663771078,0.99,0.5,"distance_bound_too_wide",NA,NA,NA,NA,1564,1559,0.996803069053708,1587562,1586681,0.999445061043285,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.02556740786739,0.740468811241058,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"33","29","23","20","TAMIL NADU",2501832,2501832,54,FALSE,52,2,60,62,0.999824128878358,0.999982409794227,0.999806541766194,2494177,2501348,0.999806541766194,484,0.000193458233806267,4.98853690014782,4.98776306680547,4.98853912415354,0.000776057348072179,2487028,99.4082736170934,99.4082736170934,99.427619440474,0.0193458233806183,"candidate",4.98853690014782,4.98846653925214,0.99,0.5,"eligible",4.98853690014782,4.98853690014782,4.98846653925214,99.4082736170934,449,443,0.986636971046771,1855400,1853194,0.998811038051094,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,4.99297791783962,99.7122814025189,"eligible",0.00444101769179994,0.304007785425497,0.777777777777778,0.888888888888889,4,5,FALSE,1
"09","15","25","20","UTTAR PRADESH",2751021,2751021,69,FALSE,58,11,45,56,0.999784807167957,0.999689139403344,0.999474013466273,16844,2749674,0.999510363606821,1347,0.000489636393179114,2.71057943481358,2.58391512286295,2.88010554669892,0.296190423835963,9544,0.346925741388379,0.346925741388379,0.39588938070629,0.0489636393179114,"candidate",2.71057943481358,2.63719529518723,0.99,0.5,"eligible",2.71057943481358,2.71057943481358,2.63719529518723,0.346925741388379,919,919,1,2751021,2751021,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,2.57425742574257,0.216064038044065,"eligible",-0.13632200907101,-0.130861703344314,0.355555555555556,0.433333333333333,2,3,FALSE,1
"28","09","02","21","ANDHRA PRADESH",2818832,2818832,39,FALSE,34,5,75,80,0.99382013543198,0.999980724006323,0.993800978561333,2379312,2801412,0.99382013543198,17420,0.00617986456801966,4.99666500232,4.96761632089028,4.99668924185099,0.0290729209607079,2377624,84.3478433620734,84.3478433620734,84.9658298188753,0.617986456801972,"candidate",4.99666500232,4.99666500232,0.99,0.5,"eligible",4.99666500232,4.99666500232,4.99666500232,84.3478433620734,975,972,0.996923076923077,2805654,2805546,0.999961506301205,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,4.54973518721214,84.2098177053407,"eligible",-0.44692981510786,-0.138025656732708,0.888888888888889,0.666666666666667,5,4,FALSE,1
"18","22","04","21","ASSAM",827063,827063,11,FALSE,8,3,103,106,0.857615441628993,0.999998590163287,0.857614232531258,709301,709301,0.857614232531258,117762,0.142385767468742,2.99301847875585,2.70924101307881,3.27878408295378,0.569543069874968,704296,85.1562698367597,85.1562698367597,99.3948465836339,14.2385767468742,"candidate",2.99301847875585,2.99301566892523,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,894,884,0.988814317673378,825212,821954,0.996051923626898,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,3.04531093396345,90.0092160388967,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"27","28","14","21","MAHARASHTRA",1676641,1676641,114,TRUE,102,12,0,12,0.124664135017574,0.999985647100475,0.12466234572577,37916,209014,0.12466234572577,1467627,0.87533765427423,4.79594366494356,1.09559806661118,4.99486099035365,3.89926292374246,36118,2.1541880462186,2.1541880462186,89.6879534736416,87.533765427423,"candidate",4.79583816858318,4.79588069305625,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,919,917,0.997823721436344,1676641,1676292,0.999791845720103,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,2.04872120747541,2.32361964296621,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"33","30","23","21","TAMIL NADU",1600349,1600349,54,FALSE,53,1,60,61,0.999803167933994,0.999989375225776,0.999792545251067,1599219,1600017,0.999792545251067,332,0.000207454748932889,4.99521954153871,4.99439030077816,4.99522053376229,0.000830232984131207,1597289,99.8087917073088,99.8087917073088,99.8295371822021,0.0207454748932889,"candidate",4.99521954153871,4.9951770720519,0.99,0.5,"eligible",4.99521954153871,4.99521954153871,4.9951770720519,99.8087917073088,72,72,1,813772,813772,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,4.99598853320935,99.8643802841272,"eligible",0.000768991670639707,0.0555885768183941,0.844444444444444,0.944444444444444,5,5,TRUE,0
"09","16","25","21","UTTAR PRADESH",1533054,1533054,69,FALSE,57,12,45,57,0.999759956270294,0.999983688765996,0.9997436489517,1995,1532661,0.9997436489517,393,0.000256351048299669,2.19197994987469,1.99581239530988,2.65410385259631,0.658291457286432,757,0.049378560703015,0.049378560703015,0.0750136655329819,0.0256351048299668,"candidate",2.19197994987469,2.17722772277228,0.99,0.5,"distance_bound_too_wide",NA,NA,NA,NA,802,799,0.996259351620948,1532888,1529540,0.997815887396861,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.91789052069426,0.0248922715098941,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"28","10","02","22","ANDHRA PRADESH",2215809,2215809,39,FALSE,36,3,75,78,0.935496245389381,0.999705723579887,0.935220950903259,1746023,2072581,0.935360854658502,143228,0.0646391453414983,4.9959026885671,4.69296509569136,4.99621331416524,0.303248218473882,1745366,78.7687927975742,78.7687927975742,85.232707331724,6.46391453414982,"candidate",4.9959026885671,4.99522482381553,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1094,1079,0.986288848263254,2215809,2213494,0.998955234860044,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,4.57836042565439,84.8522871091621,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"18","23","04","22","ASSAM",449048,449048,11,FALSE,5,6,103,109,0.0257633927776095,0.999308496845017,0.0257455773102207,11561,11561,0.0257455773102207,437487,0.974254422689779,2.00069198166249,1.02576339277761,4.92278108353673,3.89701769075912,4,0.000890773369439347,0.000890773369439347,97.4263330423474,97.4254422689779,"candidate",2.00069198166249,2,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,328,326,0.99390243902439,448667,448333,0.999255572618445,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,3.1100470938361,90.448028375562,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"10","11","05","22","BIHAR",1177706,1177706,114,TRUE,106,8,0,8,0.999857349796978,0.999998301541012,0.999855651580276,4221,1177538,0.999857349796978,168,0.000142650203021807,4.72565742714996,4.58304853041695,4.73615857826384,0.153110047846891,4221,0.35840863509229,0.35840863509229,0.37267365539447,0.0142650203021807,"candidate",4.72565742714996,4.72565742714996,0.99,0.5,"eligible",4.72565742714996,4.72565742714996,4.72565742714996,0.35840863509229,371,371,1,1177706,1177706,1,1,"deterministic_one_to_one",TRUE,TRUE,0.99,1,3.00481007959954,65.2891127504748,"eligible",-1.72084734755042,64.9307041153825,0.633333333333333,0.511111111111111,4,3,FALSE,1
"27","04","14","22","MAHARASHTRA",1886299,1886299,114,TRUE,102,12,0,12,0.188077817991739,0.999985906401594,0.188075167298504,34315,354771,0.188077817991739,1531528,0.811922182008261,3.42380882995774,1.05311707495579,4.96545822282311,3.91234114786732,22292,1.18178507224995,1.18178507224995,82.374003273076,81.1922182008261,"candidate",3.40958764388751,3.57047938219438,0.99,0.5,"below_coverage_threshold",NA,NA,NA,NA,1307,1281,0.980107115531752,1885728,1885332,0.999790001527262,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.99335025258793,1.11029678568991,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"09","17","25","22","UTTAR PRADESH",2244998,2244998,69,FALSE,58,11,45,56,0.999819153513723,0.999974605629887,0.999793763736092,1553,2244537,0.999794654605483,461,0.000205345394517055,2.19703799098519,1.92303872889772,2.83862959285005,0.915590863952334,602,0.0268151686549387,0.0268151686549387,0.0473497081066442,0.0205345394517055,"candidate",2.19703799098519,2.2363184079602,0.99,0.5,"distance_bound_too_wide",NA,NA,NA,NA,1526,1524,0.998689384010485,2244998,2244977,0.999990645871399,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,1.98066949552098,0.0267365496518514,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
"28","08","02","23","ANDHRA PRADESH",2852092,2852092,39,FALSE,37,2,75,77,1.0000231409085,0.999883947523244,NA,2475353,2851935,NA,NA,NA,NA,NA,NA,NA,2473027,NA,NA,NA,NA,"population_bound_violation",NA,NA,0.99,0.5,"population_bound_violation",NA,NA,NA,NA,1118,1117,0.999105545617174,2848381,2848360,0.999992627390788,1,"high_population_coverage_single_target",FALSE,TRUE,0.99,1,4.6001038528904,85.5748860044785,"historical_language_ineligible",NA,NA,NA,NA,NA,NA,NA,NA
