"predictor","sample_id","period_id","measure_id","fixed_effect","estimate","std.error","p.value","standardized_effect","contains_estimated_source","n","n_states","population_1961","status","predictor_id"
"emie_exposure","historical_ld_support","1961_1991","matriculate_plus_share_population","none",0.00257707555818201,0.00034014407883645,5.97442784343418e-10,0.807034674061513,FALSE,54,10,64441939,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1991","matriculate_plus_share_population","state",0.00250633843529082,0.000429711496955308,6.40213384578288e-07,0.784882700001112,FALSE,54,10,64441939,"estimated","eventual_emie"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1971","log_population","none",-0.00868648371412074,0.00615185293233087,0.163382972370662,-0.306845406517348,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1971","log_population","state",-0.00961193698686056,0.0131418649568394,0.468245596672687,-0.339536550026319,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1971","urban_share","none",0.0038896186385863,0.0023255471437106,0.0998946802235026,0.211751928052779,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1971","urban_share","state",0.0123522361360724,0.0121776682615156,0.315728613092885,0.672459194746966,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1971","main_worker_share","none",-0.00178467212697101,0.0044818583969537,0.691971017192564,-0.107384544082995,TRUE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1971","main_worker_share","state",0.00648245169060648,0.00460543419180464,0.165981574318173,0.390052104706359,TRUE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1971","nonfarm_worker_share_main_workers","none",-0.00322708146974051,0.00948757623569024,0.735003214787412,-0.0780691523687373,TRUE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1971","nonfarm_worker_share_main_workers","state",0.044218551361292,0.0303919148406426,0.152475110039932,1.06972967869545,TRUE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1971","literate_share_population","none",0.00249933902597183,0.00811201324754419,0.75912676459593,0.110211120485234,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1971","literate_share_population","state",0.000861190642087909,0.00364531298378555,0.814290578373153,0.0379751544826942,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1971","primary_plus_share_population","none",0.0235673396405829,0.0120925299572261,0.0562329915246773,0.547486887354078,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1971","primary_plus_share_population","state",0.0272776302458519,0.0101467261930731,0.00996638652476368,0.633679706978056,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1971","matriculate_plus_share_population","none",0.000278385128085163,0.00153134205904767,0.856391225574998,0.0532564315919335,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1971","matriculate_plus_share_population","state",0.00438725537452568,0.00350587169883349,0.217114580124895,0.839303332533955,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1971_1981","log_population","none",-0.0149537003125261,0.00449140646923655,0.00153009937154385,-0.49743200245663,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1971_1981","log_population","state",-0.0127246527044125,0.0132095733426492,0.340438738109593,-0.423283156879839,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1971_1981","urban_share","none",0.000833714058970257,0.00254876881756961,0.744787008881959,0.0504257306105488,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1971_1981","urban_share","state",-0.0123804085177512,0.0103996030949644,0.239969412071896,-0.748807265569858,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1971_1981","main_worker_share","none",0.00127824092065335,0.00294290057813547,0.665676091449772,0.122201549212961,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1971_1981","main_worker_share","state",0.00246760993704797,0.00636236615002841,0.699919967759941,0.235906824987601,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1971_1981","nonfarm_worker_share_main_workers","none",-0.00259881182844733,0.00879778752329826,0.768766451248248,-0.0998557183352184,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1971_1981","nonfarm_worker_share_main_workers","state",0.0196710950213698,0.00580041390651904,0.00143786932617713,0.755834378733295,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1971_1981","literate_share_population","none",0.00331145473261008,0.00497150742545601,0.508042627631747,0.216194034702604,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1971_1981","literate_share_population","state",-0.00113630164455651,0.00580821937765051,0.845756073075786,-0.0741854130623273,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1971_1981","primary_plus_share_population","none",-0.000640145791645653,0.00529547813748471,0.9042069673685,-0.0314751838403595,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1971_1981","primary_plus_share_population","state",0.00672557297599862,0.0152909440293155,0.66211247597681,0.330688178558688,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1971_1981","matriculate_plus_share_population","none",0.000758316713602869,0.0028385162799949,0.790315978273058,0.0645395145583716,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1971_1981","matriculate_plus_share_population","state",0.0103477759500126,0.00624629404584665,0.104401473309798,0.880688008839475,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1981_1991","log_population","none",-0.0146258230449225,0.00734346667679091,0.0512055122426811,-0.318961844054704,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1981_1991","log_population","state",-0.0577059004986489,0.0351447616179716,0.107420719871798,-1.25845775511937,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1981_1991","urban_share","none",0.00340071613894575,0.00451374972463236,0.454302828615697,0.143333765114923,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1981_1991","urban_share","state",0.0322467495456005,0.00894338302128196,0.000763221402633616,1.35913961537576,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1981_1991","main_worker_share","none",0.00204611398845453,0.00145209336421142,0.164244155393018,0.242908544392228,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1981_1991","main_worker_share","state",-0.00606891993359106,0.0034709020326202,0.0870463471904774,-0.720484056812039,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1981_1991","nonfarm_worker_share_main_workers","none",-0.0030266875965131,0.00339444659111391,0.376324596423701,-0.170516646919459,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1981_1991","nonfarm_worker_share_main_workers","state",0.0140943058968893,0.00713084052154317,0.0541085330600143,0.794040912898795,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1981_1991","literate_share_population","none",0.000661559550765352,0.00194760958271681,0.735347721948004,0.0496338981118741,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1981_1991","literate_share_population","state",-0.000868147771022302,0.00202034916552823,0.669418751154057,-0.0651333020030043,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1981_1991","primary_plus_share_population","none",-0.00459120327833462,0.0100181826990552,0.648655798906824,-0.156903825785893,FALSE,54,10,64441939,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1981_1991","primary_plus_share_population","state",-0.0216957764349758,0.0160487575739409,0.18348652669463,-0.74145057834989,FALSE,54,10,64441939,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1981_1991","matriculate_plus_share_population","none",0.00612138757149339,0.00340055255010727,0.077644381742129,0.469537549952971,FALSE,54,10,64441939,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1981_1991","matriculate_plus_share_population","state",0.00334871576237623,0.00308177151007476,0.283258510582796,0.256861336778817,FALSE,54,10,64441939,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1981","log_population","none",-0.0236401840266468,0.00709274589472284,0.0015136271177648,-0.472727023704913,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1981","log_population","state",-0.022336589691273,0.0230326591480629,0.337228367891963,-0.446659364096798,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1981","urban_share","none",0.00472333269755655,0.00411688691624146,0.256047753775764,0.17965636517843,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1981","urban_share","state",-2.81723816788231e-05,0.0197669643444457,0.998868997966818,-0.0010715628169608,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1981","main_worker_share","none",-0.000506431206317661,0.00289656179587706,0.861825914849895,-0.0358132147128193,TRUE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1981","main_worker_share","state",0.00895006162765445,0.00484908399073496,0.0713741845856829,0.63292007831583,TRUE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1981","nonfarm_worker_share_main_workers","none",-0.00582589329818782,0.0103946414311278,0.577354762743685,-0.128058983772886,TRUE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1981","nonfarm_worker_share_main_workers","state",0.0638896463826618,0.0284469121075985,0.0295545180835459,1.40435857140014,TRUE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1981","literate_share_population","none",0.00581079375858192,0.0130213627659127,0.65710678241326,0.160742535662318,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1981","literate_share_population","state",-0.000275111002468595,0.0092168034554529,0.976316728307653,-0.00761032691275491,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1981","primary_plus_share_population","none",0.0229271938489373,0.0163251298883183,0.165622313323411,0.443150589084967,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1981","primary_plus_share_population","state",0.0340032032218505,0.0142107643061289,0.0208608844206048,0.65723435837035,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1981","matriculate_plus_share_population","none",0.00103670184168803,0.00425737649447701,0.808486769175476,0.0643156043351138,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1981","matriculate_plus_share_population","state",0.0147350313245383,0.00926932009013613,0.118762587563633,0.914141758435975,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1991","log_population","none",-0.0382660070715693,0.0118128824153486,0.00200078379748216,-0.4428753958936,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1991","log_population","state",-0.0800424901899219,0.0519541650736475,0.13025689538353,-0.92637963153226,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1991","urban_share","none",0.00812404883650231,0.00812488352752677,0.321586221456556,0.190114745091371,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1991","urban_share","state",0.0322185771639217,0.0213149709556224,0.137489181925621,0.753962304756747,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1991","main_worker_share","none",0.00153968278213687,0.00348064610621074,0.659906024546342,0.08185301093711,TRUE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1991","main_worker_share","state",0.00288114169406339,0.00431755011006849,0.507908485607659,0.153167993648817,TRUE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1991","nonfarm_worker_share_main_workers","none",-0.00885258089470091,0.011298152025017,0.436552443702563,-0.16800944983732,TRUE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1991","nonfarm_worker_share_main_workers","state",0.0779839522795511,0.0289708413176886,0.00987699380458367,1.4800249864387,TRUE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1991","literate_share_population","none",0.00647235330934725,0.0135440158857603,0.634566436098838,0.160909124792962,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1991","literate_share_population","state",-0.0011432587734909,0.0105528246831661,0.914199756397052,-0.0284225473891581,FALSE,59,12,68802676,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1991","primary_plus_share_population","none",0.0198997033516241,0.0251998200720812,0.433302986096789,0.285800853277651,FALSE,54,10,64441939,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1991","primary_plus_share_population","state",0.0116808624449414,0.0240588909106311,0.62977846282595,0.167761317583192,FALSE,54,10,64441939,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1991","matriculate_plus_share_population","none",0.00780900131432939,0.00762880822355619,0.31075330348313,0.28341275135767,FALSE,54,10,64441939,"estimated","census_2001_ld"
"ling_distance_nonzero_mean_2001","historical_ld_support","1961_1991","matriculate_plus_share_population","state",0.0179249321952962,0.0121377379388187,0.147017785362102,0.650551094420563,FALSE,54,10,64441939,"estimated","census_2001_ld"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1971","log_population","none",-0.0101914029083022,0.00700349841464191,0.151102872740548,-0.343044271183093,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1971","log_population","state",-0.0192838712547872,0.00924360324519393,0.042534608766956,-0.649098227173234,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1971","urban_share","none",0.00347221237076894,0.00254054787423116,0.177080573153715,0.180122188055203,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1971","urban_share","state",0.00407128924199232,0.00401017621448663,0.31530204863142,0.211199502843447,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1971","main_worker_share","none",-0.00336685108925358,0.00414591794053868,0.420119646483898,-0.193040230951032,TRUE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1971","main_worker_share","state",-0.000357295919728158,0.00340896546356033,0.916981736325048,-0.0204857550969016,TRUE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1971","nonfarm_worker_share_main_workers","none",-0.00141188488131178,0.00995712957871072,0.887740838547604,-0.0325468831987012,TRUE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1971","nonfarm_worker_share_main_workers","state",0.0158871064282485,0.0228147016039338,0.489711105369259,0.366230847946416,TRUE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1971","literate_share_population","none",0.00125637380947214,0.00824768441239139,0.879464208421605,0.052790977640658,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1971","literate_share_population","state",-0.000877415775194143,0.00118948700150648,0.464478283259853,-0.0368677190025919,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1971","primary_plus_share_population","none",0.0239891349874543,0.0126066587511626,0.0621094846019517,0.531029114605331,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1971","primary_plus_share_population","state",0.0100803191629618,0.00374146155373246,0.00981566244552138,0.223140307595343,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1971","matriculate_plus_share_population","none",-6.65480397657693e-06,0.00148980601279648,0.996451543922586,-0.00121311475051131,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1971","matriculate_plus_share_population","state",0.00317130044735103,0.00163106670990637,0.0579880642677809,0.578101378271331,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1971_1981","log_population","none",-0.0129629457851294,0.00484195727863095,0.00967927387726519,-0.410893562734944,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1971_1981","log_population","state",0.00460144050104834,0.0111020500263353,0.680458156323469,0.14585436925591,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1971_1981","urban_share","none",-2.61246469555521e-05,0.00265232683078505,0.992175589901814,-0.00150565713861391,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1971_1981","urban_share","state",-0.00638628493891694,0.00859566780338627,0.461280198644695,-0.368064514856889,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1971_1981","main_worker_share","none",0.000682873977233151,0.00307632777798484,0.82512519979127,0.0622078427788884,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1971_1981","main_worker_share","state",-0.00161941316478298,0.00242979057334813,0.508431800781971,-0.147523851995441,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1971_1981","nonfarm_worker_share_main_workers","none",-0.00211689794702286,0.009151375266028,0.817894428943,-0.0775065864881809,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1971_1981","nonfarm_worker_share_main_workers","state",0.00750560182865892,0.00577550611013516,0.200227974930401,0.274804734019859,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1971_1981","literate_share_population","none",0.00181481839330528,0.00495156333666743,0.715338418885776,0.112901221142418,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1971_1981","literate_share_population","state",-0.00504561038884796,0.00276663975762958,0.0746933336719551,-0.313891228131264,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1971_1981","primary_plus_share_population","none",-0.00119388929711861,0.00570266068879415,0.834916367074875,-0.055936336941998,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1971_1981","primary_plus_share_population","state",0.00310027780710838,0.00812932522377769,0.704684893387051,0.145254827604828,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1971_1981","matriculate_plus_share_population","none",-0.000269126686641011,0.00289559615478993,0.926274404402757,-0.0218259127167258,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1971_1981","matriculate_plus_share_population","state",0.00405102753878677,0.00431068279775528,0.352247100405995,0.328534396117145,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1981_1991","log_population","none",-0.0137553396066562,0.00829291324994866,0.102672548150849,-0.285844815188435,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1981_1991","log_population","state",-0.0256270077619095,0.0307752437172501,0.409308131689858,-0.532545724570178,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1981_1991","urban_share","none",0.00165627620450809,0.00464065410634742,0.722480290826914,0.066519882322677,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1981_1991","urban_share","state",0.00652022506577545,0.0121569255085959,0.594309142818085,0.261867315917618,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1981_1991","main_worker_share","none",0.00193744237557798,0.00157813357082115,0.224613179567787,0.219170624216838,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1981_1991","main_worker_share","state",-0.00495632710888343,0.0010391725188053,1.89695440518801e-05,-0.560677994850172,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1981_1991","nonfarm_worker_share_main_workers","none",-0.00486511237658991,0.00288033113426288,0.096667669688415,-0.261175627231518,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1981_1991","nonfarm_worker_share_main_workers","state",0.00418477854616922,0.00281074075625126,0.143350613481677,0.22465301456959,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1981_1991","literate_share_population","none",0.000774662484936651,0.00225300317931374,0.732235160416936,0.0553812238692363,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1981_1991","literate_share_population","state",0.00396140748798855,0.00258812634455004,0.132714934659172,0.283204103975041,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1981_1991","primary_plus_share_population","none",-0.00633549534791908,0.0106269526353971,0.553646546792248,-0.203957611081031,FALSE,54,10,64441939,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1981_1991","primary_plus_share_population","state",-0.00787026367920876,0.00821150989337613,0.343197684041427,-0.253366167985027,FALSE,54,10,64441939,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1981_1991","matriculate_plus_share_population","none",0.00575320464446289,0.00352470183463803,0.108668122220467,0.415702468400134,FALSE,54,10,64441939,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1981_1991","matriculate_plus_share_population","state",0.000965541582586918,0.00144908075167152,0.508770268679398,0.0697659902660782,FALSE,54,10,64441939,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1981","log_population","none",-0.0231543486934316,0.00889577797581218,0.0117638161038122,-0.441197181241538,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1981","log_population","state",-0.0146824307537389,0.00908665339004451,0.112971231693149,-0.279768053426668,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1981","urban_share","none",0.00344608772381339,0.00430878537746766,0.427157859721457,0.124899581586779,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1981","urban_share","state",-0.00231499569692463,0.00827023796446517,0.780794670124549,-0.0839044206341677,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1981","main_worker_share","none",-0.00268397711202043,0.00223011804757689,0.233752327208144,-0.180859880072768,TRUE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1981","main_worker_share","state",-0.00197670908451114,0.00455473436237844,0.666324501813798,-0.133200602330887,TRUE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1981","nonfarm_worker_share_main_workers","none",-0.00352878282833464,0.0116015204759092,0.76210944047244,-0.0739116741472937,TRUE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1981","nonfarm_worker_share_main_workers","state",0.0233927082569074,0.0275657059473889,0.400489407493695,0.489969010340946,TRUE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1981","literate_share_population","none",0.00307119220277743,0.0131308946322491,0.815907973236445,0.0809548613224535,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1981","literate_share_population","state",-0.00592302616404209,0.00361999598000307,0.10862323720915,-0.156127565472997,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1981","primary_plus_share_population","none",0.0227952456903357,0.0168448856701828,0.181320348685304,0.419841426132918,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1981","primary_plus_share_population","state",0.0131805969700702,0.00924004818602333,0.160486636559143,0.242759420291908,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1981","matriculate_plus_share_population","none",-0.00027578149061759,0.00423657451602832,0.948325816194129,-0.0163030245498686,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1981","matriculate_plus_share_population","state",0.0072223279861378,0.00592499896489755,0.22907414098597,0.426953201977136,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1991","log_population","none",-0.0369096883000878,0.0145576737568717,0.0139991816896705,-0.407051506949289,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1991","log_population","state",-0.0403094385156484,0.0357951951051971,0.265958510114786,-0.444545008309792,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","historical_ld_support","1961_1991","urban_share","none",0.00510236392832148,0.00829073409162638,0.540720545454138,0.113777212862148,FALSE,59,12,68802676,"estimated","helms_lim_ld_1991"
