"mother_tongue_code","mother_tongue","canonical_language","national_speakers","n_districts","match_term","term_source","language_glottocode","glottolog_name","family_id","countries","iso639P3code","alias_basis","provider","is_india_language","candidate_count","candidate_status","review_status","reviewed_glottocode"
"068003","Koraku","Korwa",27942,33,"Koraku","mother_tongue","kork1243","Korku","aust1305","IN","kfq","alternate_name","multitree",TRUE,2,"exact_ambiguous","unresolved",""
"094003","Nocte","Nocte",27749,41,"Nocte","mother_tongue","noct1238","Nocte Naga","sino1245","IN","njb","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"112999","Others","Tangsa",27482,43,"Tangsa","canonical_language","tase1235","Pangwa Naga","sino1245","IN;MM","nst","alternate_name","moseley & asher (1994)",TRUE,1,"exact_unique","unresolved",""
"030002","Baori","Bhili/Bhilodi",27242,29,"Baori","mother_tongue","baur1251","Bauria","indo1319","IN","bge","alternate_name","multitree",TRUE,1,"exact_unique","unresolved",""
"077001","Lalung","Lalung",27072,29,"Lalung","mother_tongue","tiwa1253","Tiwa (India)","sino1245","IN","lax","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"044012","Kalari","Gondi",26797,25,"Kalari","mother_tongue","wila1240","Wilawila","worr1236","AU","wil","alternate_name","aiatsis",FALSE,1,"exact_unique","unresolved",""
"041001","Gadaba","Gadaba",26082,35,"Gadaba","mother_tongue","bodo1267","Bodo Gadaba","aust1305","IN","gbj","alternate_name","elcat",TRUE,4,"exact_ambiguous","unresolved",""
"041001","Gadaba","Gadaba",26082,35,"Gadaba","mother_tongue","mudh1235","Mudhili Gadaba","drav1251","IN","gau","alternate_name","elcat",TRUE,4,"exact_ambiguous","unresolved",""
"041001","Gadaba","Gadaba",26082,35,"Gadaba","mother_tongue","pare1266","Gorum-Parenga","aust1305","IN","pcj","alternate_name","elcat",TRUE,4,"exact_ambiguous","unresolved",""
"041001","Gadaba","Gadaba",26082,35,"Gadaba","mother_tongue","pott1240","Pottangi Ollar Gadaba","drav1251","IN","gdb","alternate_name","elcat",TRUE,4,"exact_ambiguous","unresolved",""
"055009","War","Khasi",25886,11,"War","mother_tongue","meos1237","Meoswar","aust1307","ID","mvx","alternate_name","elcat",FALSE,2,"exact_ambiguous","unresolved",""
"055009","War","Khasi",25886,11,"War","mother_tongue","warj1242","War-Jaintia","aust1305","BD;IN","aml","alternate_name","lexvo",TRUE,2,"exact_ambiguous","unresolved",""
"097001","Pawi","Pawi",24965,21,"Pawi","mother_tongue","haka1240","Haka Chin","sino1245","BD;IN;MM","cnh","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"046999","Others","Halam",23959,61,"Halam","canonical_language","rang1267","Halam","sino1245","IN","rnl","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"050001","Juang","Juang",23708,10,"Juang","mother_tongue","juan1238","Juang","aust1305","IN","jun","primary_name","glottolog",TRUE,1,"exact_unique","accepted_deterministic","juan1238"
"020007","Kaikadi","Tamil",23694,57,"Kaikadi","mother_tongue","kaik1244","Kaikadi","drav1251","IN","kep","primary_name","glottolog",TRUE,1,"exact_unique","accepted_deterministic","kaik1244"
"085001","Maring","Maring",22326,27,"Maring","mother_tongue","mari1435","Maring","nucl1709","PG","mbw","primary_name","glottolog",FALSE,1,"exact_unique","unresolved",""
"023999","Others","Adi",22289,131,"Adi","canonical_language","bori1243","Bori-Karko","sino1245","BT;CN;IN","adi","alternate_name","elcat",TRUE,4,"exact_ambiguous","unresolved",""
"023999","Others","Adi",22289,131,"Adi","canonical_language","damu1236","Damu","sino1245","BT;CN;IN","","alternate_name","glottolog",TRUE,4,"exact_ambiguous","unresolved",""
"023999","Others","Adi",22289,131,"Adi","canonical_language","galo1242","Galo","sino1245","IN","adl","alternate_name","elcat",TRUE,4,"exact_ambiguous","unresolved",""
"023999","Others","Adi",22289,131,"Adi","canonical_language","kowi1239","Kowiai","aust1307","ID","kwh","alternate_name","elcat",FALSE,4,"exact_ambiguous","unresolved",""
"006167","Labani","Hindi",22162,101,"Hindi","canonical_language","hind1269","Hindi","indo1319","BD;BT;IN;NP","hin","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"015040","Relli","Oriya",21965,20,"Relli","mother_tongue","reli1238","Reli","indo1319","IN","rei","alternate_name","multitree",TRUE,1,"exact_unique","unresolved",""
"025001","Anal","Anal",21420,89,"Anal","mother_tongue","anal1239","Anal","sino1245","IN;MM","anm","primary_name","glottolog",TRUE,1,"exact_unique","accepted_deterministic","anal1239"
"122001","Zou","Zou",20857,37,"Zou","mother_tongue","zouu1235","Zou","sino1245","IN;MM","zom","primary_name","glottolog",TRUE,1,"exact_unique","accepted_deterministic","zouu1235"
"074002","Lahauli","Lahauli",20138,21,"Lahauli","mother_tongue","tina1246","Tinani","sino1245","CN;IN","lbf","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"029002","Balti","Balti",20051,17,"Balti","mother_tongue","balt1258","Balti","sino1245","IN;PK","bft","primary_name","glottolog",TRUE,1,"exact_unique","accepted_deterministic","balt1258"
"075015","Punchhi","Lahnda",19871,59,"Punchhi","mother_tongue","paha1251","Pahari Potwari","indo1319","IN;PK","phr","primary_name","glottolog",TRUE,1,"exact_unique","accepted_deterministic","paha1251"
"003999","Others","Bodo",19703,115,"Bodo","canonical_language","bodo1267","Bodo Gadaba","aust1305","IN","gbj","alternate_name","elcat",TRUE,6,"exact_ambiguous","unresolved",""
"003999","Others","Bodo",19703,115,"Bodo","canonical_language","bodo1269","Bodo-Mech","sino1245","IN;NP","brx","alternate_name","lexvo",TRUE,6,"exact_ambiguous","unresolved",""
"003999","Others","Bodo",19703,115,"Bodo","canonical_language","bodo1272","Bodo (Central African Republic)","atla1278","CF","boy","alternate_name","elcat",FALSE,6,"exact_ambiguous","unresolved",""
"003999","Others","Bodo",19703,115,"Bodo","canonical_language","budu1250","Budu","atla1278","CD","buu","alternate_name","multitree",FALSE,6,"exact_ambiguous","unresolved",""
"003999","Others","Bodo",19703,115,"Bodo","canonical_language","gorr1238","Gor","cent2225","CF;TD","gqr","alternate_name","multitree",FALSE,6,"exact_ambiguous","unresolved",""
"003999","Others","Bodo",19703,115,"Bodo","canonical_language","naga1394","Naga Pidgin","indo1319","IN","nag","alternate_name","multitree",TRUE,6,"exact_ambiguous","unresolved",""
"011022","Yerava","Malayalam",19643,4,"Yerava","mother_tongue","ravu1237","Ravula","drav1251","IN","yea","alternate_name","multitree",TRUE,1,"exact_unique","unresolved",""
"093002","Bangni","Nissi/Dafla",18842,57,"Bangni","mother_tongue","naaa1245","Na","sino1245","IN","nbt","primary_name","glottolog",TRUE,1,"exact_unique","accepted_deterministic","naaa1245"
"019999","Others","Sindhi",18366,216,"Sindhi","canonical_language","sind1272","Sindhi","indo1319","IN;PK","snd","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"107001","Sherpa","Sherpa",18342,51,"Sherpa","mother_tongue","hela1238","Lamjung-Melamchi Yolmo","sino1245","NP","scp","alternate_name","elcat",FALSE,3,"exact_ambiguous","unresolved",""
"107001","Sherpa","Sherpa",18342,51,"Sherpa","mother_tongue","naab1241","Naaba","sino1245","NP","nao","alternate_name","multitree",FALSE,3,"exact_ambiguous","unresolved",""
"107001","Sherpa","Sherpa",18342,51,"Sherpa","mother_tongue","sher1255","Solu-Khumbu Sherpa","sino1245","CN;IN;NP","xsr","alternate_name","elcat",TRUE,3,"exact_ambiguous","unresolved",""
"110001","Tamang","Tamang",17494,78,"Tamang","mother_tongue","east2346","Eastern Gorkha Tamang","sino1245","CN;NP","tge","alternate_name","multitree",FALSE,3,"exact_ambiguous","unresolved",""
"110001","Tamang","Tamang",17494,78,"Tamang","mother_tongue","east2347","Eastern Tamang","sino1245","IN;NP","taj","alternate_name","multitree",TRUE,3,"exact_ambiguous","unresolved",""
"110001","Tamang","Tamang",17494,78,"Tamang","mother_tongue","west2415","Western Tamang","sino1245","CN;NP","tdg","alternate_name","multitree",FALSE,3,"exact_ambiguous","unresolved",""
"053006","Khandeshi","Khandeshi",17413,35,"Khandeshi","mother_tongue","khan1272","Khandesi","indo1319","IN","khn","alternate_name","multitree",TRUE,1,"exact_unique","accepted_manual","khan1272"
"087005","Mishmi","Mishmi",17283,26,"Mishmi","mother_tongue","diga1241","Tawra","sino1245","CN;IN","mhu","alternate_name","elcat",TRUE,2,"exact_ambiguous","unresolved",""
"087005","Mishmi","Mishmi",17283,26,"Mishmi","mother_tongue","miju1243","Kman","sino1245","CN;IN","mxj","alternate_name","elcat",TRUE,2,"exact_ambiguous","unresolved",""
"023009","Adi Miniyong/Miniyong","Adi",17274,21,"Adi","canonical_language","bori1243","Bori-Karko","sino1245","BT;CN;IN","adi","alternate_name","elcat",TRUE,4,"exact_ambiguous","unresolved",""
"023009","Adi Miniyong/Miniyong","Adi",17274,21,"Adi","canonical_language","damu1236","Damu","sino1245","BT;CN;IN","","alternate_name","glottolog",TRUE,4,"exact_ambiguous","unresolved",""
"023009","Adi Miniyong/Miniyong","Adi",17274,21,"Adi","canonical_language","galo1242","Galo","sino1245","IN","adl","alternate_name","elcat",TRUE,4,"exact_ambiguous","unresolved",""
"023009","Adi Miniyong/Miniyong","Adi",17274,21,"Adi","canonical_language","kowi1239","Kowiai","aust1307","ID","kwh","alternate_name","elcat",FALSE,4,"exact_ambiguous","unresolved",""
"119003","Tikhir","Yimchungre",16828,7,"Tikhir","mother_tongue","yimc1240","Yimchungru Naga","sino1245","IN","yim","primary_name","glottolog",TRUE,1,"exact_unique","accepted_deterministic","yimc1240"
"100005","Pochury","Pochury",16728,29,"Pochury","mother_tongue","poch1243","Pochuri Naga","sino1245","IN","npo","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"032999","Others","Bhumij",16724,130,"Bhumij","canonical_language","mund1320","Mundari","aust1305","BD;IN;NP","unr","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"087999","Others","Mishmi",16672,54,"Mishmi","canonical_language","diga1241","Tawra","sino1245","CN;IN","mhu","alternate_name","elcat",TRUE,2,"exact_ambiguous","unresolved",""
"087999","Others","Mishmi",16672,54,"Mishmi","canonical_language","miju1243","Kman","sino1245","CN;IN","mxj","alternate_name","elcat",TRUE,2,"exact_ambiguous","unresolved",""
"044017","Muria","Gondi",16620,18,"Muria","mother_tongue","halb1244","Halbi","indo1319","IN","hlb","alternate_name","multitree",TRUE,1,"exact_unique","unresolved",""
"006227","Pangwali","Hindi",16285,15,"Pangwali","mother_tongue","pang1282","Pangwali","indo1319","IN","pgg","primary_name","glottolog",TRUE,1,"exact_unique","accepted_deterministic","pang1282"
"055999","Others","Khasi",15821,41,"Khasi","canonical_language","khas1269","Khasi","aust1305","BD;IN","kha","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"115006","Tripuri","Tripuri",15002,133,"Tripuri","mother_tongue","kokb1239","Kok Borok","sino1245","BD;IN","trp","alternate_name","moseley & asher (1994)",TRUE,1,"exact_unique","unresolved",""
"055004","Bhoi Khasi","Khasi",14882,23,"Bhoi Khasi","mother_tongue","khas1269","Khasi","aust1305","BD;IN","kha","primary_name","glottolog",TRUE,1,"exact_unique","accepted_deterministic","khas1269"
"064001","Kom","Kom",14673,36,"Kom","mother_tongue","mfum1238","Southern Mfumte","atla1278","CM;NG","nfu","primary_name","glottolog",FALSE,1,"exact_unique","unresolved",""
"007021","Kuruba/Kurumba","Kannada",14613,37,"Kurumba","mother_tongue_component","aluk1238","Alu Kurumba","drav1251","IN","xua","alternate_name","elcat",TRUE,4,"exact_ambiguous","unresolved",""
"007021","Kuruba/Kurumba","Kannada",14613,37,"Kurumba","mother_tongue_component","atta1243","Attapady Kurumba","drav1251","IN","pkr","alternate_name","multitree",TRUE,4,"exact_ambiguous","unresolved",""
"007021","Kuruba/Kurumba","Kannada",14613,37,"Kurumba","mother_tongue_component","bett1235","Betta Kurumba","drav1251","IN","xub","alternate_name","elcat",TRUE,4,"exact_ambiguous","unresolved",""
"007021","Kuruba/Kurumba","Kannada",14613,37,"Kurumba","mother_tongue_component","koro1298","Koromfé","atla1278","BF;ML","kfz","alternate_name","multitree",FALSE,4,"exact_ambiguous","unresolved",""
"072999","Others","Kurukh/Oraon",14445,127,"Kurukh","canonical_language_component","kuru1301","Kurukh","drav1251","IN","kru","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"042001","Gangte","Gangte",14394,44,"Gangte","mother_tongue","gang1266","Gangte","sino1245","IN;MM","gnb","primary_name","glottolog",TRUE,1,"exact_unique","accepted_deterministic","gang1266"
"046003","Halam","Halam",14316,19,"Halam","mother_tongue","rang1267","Halam","sino1245","IN","rnl","primary_name","glottolog",TRUE,1,"exact_unique","accepted_deterministic","rang1267"
"091005","Mura","Mundari",14204,42,"Mura","mother_tongue","wand1278","Wandala","afro1255","CM;NG","mfi","primary_name","glottolog",FALSE,1,"exact_unique","unresolved",""
"017002","Sanskrit","Sanskrit",14099,381,"Sanskrit","mother_tongue","sans1269","Sanskrit","indo1319","IN","san","primary_name","glottolog",TRUE,1,"exact_unique","accepted_deterministic","sans1269"
"021999","Others","Telugu",13983,239,"Telugu","canonical_language","telu1262","Telugu","drav1251","IN","tel","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"090003","Kol","Munda",12720,73,"Kol","mother_tongue","kolp1236","Kol (Papua New Guinea)","","PG","kol","primary_name","glottolog",FALSE,1,"exact_unique","unresolved",""
"112017","Tangsa","Tangsa",12604,30,"Tangsa","mother_tongue","tase1235","Pangwa Naga","sino1245","IN;MM","nst","alternate_name","moseley & asher (1994)",TRUE,1,"exact_unique","unresolved",""
"006145","Khairari","Hindi",11937,19,"Khairari","mother_tongue","mewa1249","Mewari","indo1319","IN","mtr","primary_name","glottolog",TRUE,1,"exact_unique","accepted_deterministic","mewa1249"
"075001","Bahawal Puri","Lahnda",11873,27,"Lahnda","canonical_language","jaka1245","Inku","indo1319","AF;UA","jat","alternate_name","multitree",FALSE,7,"exact_ambiguous","unresolved",""
"075001","Bahawal Puri","Lahnda",11873,27,"Lahnda","canonical_language","khet1238","Khetrani","indo1319","PK","xhe","alternate_name","multitree",FALSE,7,"exact_ambiguous","unresolved",""
"075001","Bahawal Puri","Lahnda",11873,27,"Lahnda","canonical_language","nort2662","Northern Hindko","indo1319","PK","hno","alternate_name","multitree",FALSE,7,"exact_ambiguous","unresolved",""
"075001","Bahawal Puri","Lahnda",11873,27,"Lahnda","canonical_language","paha1251","Pahari Potwari","indo1319","IN;PK","phr","alternate_name","multitree",TRUE,7,"exact_ambiguous","unresolved",""
"075001","Bahawal Puri","Lahnda",11873,27,"Lahnda","canonical_language","sera1259","Saraiki","indo1319","IN;PK","skr","alternate_name","multitree",TRUE,7,"exact_ambiguous","unresolved",""
"075001","Bahawal Puri","Lahnda",11873,27,"Lahnda","canonical_language","sout2668","Southern Hindko","indo1319","PK","hnd","alternate_name","multitree",FALSE,7,"exact_ambiguous","unresolved",""
"075001","Bahawal Puri","Lahnda",11873,27,"Lahnda","canonical_language","west2386","Western Panjabi","indo1319","IN;PK","pnb","alternate_name","multitree",TRUE,7,"exact_ambiguous","unresolved",""
"009999","Others","Konkani",11832,143,"Konkani","canonical_language","goan1235","Goan Konkani","indo1319","IN","gom","alternate_name","lexvo",TRUE,2,"exact_ambiguous","unresolved",""
"009999","Others","Konkani",11832,143,"Konkani","canonical_language","konk1267","Konkan Marathi","indo1319","IN","knn","alternate_name","lexvo",TRUE,2,"exact_ambiguous","unresolved",""
"098001","Persian","Persian",11688,158,"Persian","mother_tongue","dari1249","Dari","indo1319","AF;IR;PK;TJ;TM","prs","alternate_name","multitree",FALSE,2,"exact_ambiguous","unresolved",""
"098001","Persian","Persian",11688,158,"Persian","mother_tongue","west2369","Western Farsi","indo1319","AF;AZ;IQ;IR;TM;TR","pes","alternate_name","multitree",FALSE,2,"exact_ambiguous","unresolved",""
"031005","Zanskari","Bhotia",11443,1,"Zanskari","mother_tongue","zang1248","Zangskari","sino1245","IN;PK","zau","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"034001","Chakhesang","Chakhesang",11415,29,"Chakhesang","mother_tongue","chok1243","Chokri Naga","sino1245","IN","nri","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"024001","Afghani/Kabuli/Pashto","Afghani/Kabuli/Pashto",11086,112,"Pashto","mother_tongue_component","cent1973","Central Pashto","indo1319","AF;PK","pst","alternate_name","moseley & asher (1994)",FALSE,5,"exact_ambiguous","unresolved",""
"024001","Afghani/Kabuli/Pashto","Afghani/Kabuli/Pashto",11086,112,"Pashto","mother_tongue_component","nort2646","Northern Pashto","indo1319","AF;IN;PK","pbu","alternate_name","multitree",TRUE,5,"exact_ambiguous","unresolved",""
"024001","Afghani/Kabuli/Pashto","Afghani/Kabuli/Pashto",11086,112,"Afghani","mother_tongue_component","sout2649","Southern Pashto","indo1319","AF;IR;PK;TJ;TM","pbt","alternate_name","multitree",FALSE,5,"exact_ambiguous","unresolved",""
"024001","Afghani/Kabuli/Pashto","Afghani/Kabuli/Pashto",11086,112,"Kabuli","mother_tongue_component","taji1245","Tajik","indo1319","AF;CN;KG;TJ;UZ","tgk","alternate_name","multitree",FALSE,5,"exact_ambiguous","unresolved",""
"024001","Afghani/Kabuli/Pashto","Afghani/Kabuli/Pashto",11086,112,"Pashto","mother_tongue_component","wane1241","Waneci","indo1319","PK","wne","alternate_name","multitree",FALSE,5,"exact_ambiguous","unresolved",""
"065999","Others","Konda",10834,58,"Konda","canonical_language","cent2322","Central Mansi","ural1272","RU","","alternate_name","elcat",FALSE,3,"exact_ambiguous","unresolved",""
"065999","Others","Konda",10834,58,"Konda","canonical_language","kond1295","Konda-Dora","drav1251","IN","kfc","alternate_name","elcat",TRUE,3,"exact_ambiguous","unresolved",""
"065999","Others","Konda",10834,58,"Konda","canonical_language","kond1303","Yaben (Konda)","kond1302","ID","knd","alternate_name","glottolog",FALSE,3,"exact_ambiguous","unresolved",""
"102002","Rai","Rai",10446,49,"Rai","mother_tongue","chru1239","Chru","aust1307","VN","cje","primary_name","glottolog",FALSE,1,"exact_unique","unresolved",""
"109001","Simte","Simte",10225,36,"Simte","mother_tongue","simt1238","Simte","sino1245","IN","smt","primary_name","glottolog",TRUE,1,"exact_unique","accepted_deterministic","simt1238"
"009011","Kudubi/Kudumbi","Konkani",10192,37,"Konkani","canonical_language","goan1235","Goan Konkani","indo1319","IN","gom","alternate_name","lexvo",TRUE,2,"exact_ambiguous","unresolved",""
"009011","Kudubi/Kudumbi","Konkani",10192,37,"Konkani","canonical_language","konk1267","Konkan Marathi","indo1319","IN","knn","alternate_name","lexvo",TRUE,2,"exact_ambiguous","unresolved",""
"080999","Others","Limbu",9138,25,"Limbu","canonical_language","limb1266","Limbu","sino1245","IN;NP","lif","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"114999","Others","Tibetan",7973,94,"Tibetan","canonical_language","tibe1272","Tibetan","sino1245","BT;CN;IN;NP","bod","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"093999","Others","Nissi/Dafla",7866,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no_exact_match","unresolved",""
"068999","Others","Korwa",6644,87,"Korwa","canonical_language","korw1242","Korwa","aust1305","IN","kfp","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"062999","Others","Koda/Kora",6502,80,"Koda","canonical_language_component","koda1236","Koda","aust1305","BD;IN","cdz","primary_name","glottolog",TRUE,2,"exact_ambiguous","unresolved",""
"062999","Others","Koda/Kora",6502,80,"Kora","canonical_language_component","kora1292","Korana","khoe1240","ZA","kqz","primary_name","glottolog",FALSE,2,"exact_ambiguous","unresolved",""
"096999","Others","Parji",5906,29,"Parji","canonical_language","bodo1266","Bodo Parja","indo1319","IN","bdv","alternate_name","multitree",TRUE,2,"exact_ambiguous","unresolved",""
"096999","Others","Parji",5906,29,"Parji","canonical_language","duru1236","Duruwa","drav1251","IN","pci","alternate_name","elcat",TRUE,2,"exact_ambiguous","unresolved",""
"094999","Others","Nocte",5208,10,"Nocte","canonical_language","noct1238","Nocte Naga","sino1245","IN","njb","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"071999","Others","Kuki",5017,39,"Kuki","canonical_language","cind1241","Yara","atla1278","NG","cdr","alternate_name","multitree",FALSE,2,"exact_ambiguous","unresolved",""
"071999","Others","Kuki",5017,39,"Kuki","canonical_language","thad1238","Thado Chin","sino1245","IN;MM","tcz","alternate_name","elcat",TRUE,2,"exact_ambiguous","unresolved",""
"089999","Others","Monpa",4841,29,"Monpa","canonical_language","chug1252","Duhumbi","sino1245","IN","cvg","alternate_name","multitree",TRUE,7,"exact_ambiguous","unresolved",""
"089999","Others","Monpa",4841,29,"Monpa","canonical_language","kala1376","Kalaktang Monpa","sino1245","BT;IN","kkf","alternate_name","multitree",TRUE,7,"exact_ambiguous","unresolved",""
"089999","Others","Monpa",4841,29,"Monpa","canonical_language","limb1266","Limbu","sino1245","IN;NP","lif","alternate_name","elcat",TRUE,7,"exact_ambiguous","unresolved",""
"089999","Others","Monpa",4841,29,"Monpa","canonical_language","lish1235","Khispi","sino1245","IN","lsh","alternate_name","multitree",TRUE,7,"exact_ambiguous","unresolved",""
"089999","Others","Monpa",4841,29,"Monpa","canonical_language","olek1239","Olekha","sino1245","BT","ole","alternate_name","elcat",FALSE,7,"exact_ambiguous","unresolved",""
"089999","Others","Monpa",4841,29,"Monpa","canonical_language","sart1249","Sartang","sino1245","IN","onp","alternate_name","multitree",TRUE,7,"exact_ambiguous","unresolved",""
"089999","Others","Monpa",4841,29,"Monpa","canonical_language","tsha1245","Tshangla","sino1245","BT;CN;IN","tsj","alternate_name","moseley & asher (1994)",TRUE,7,"exact_ambiguous","unresolved",""
"048999","Others","Ho",4737,77,"Ho","canonical_language","hooo1248","Ho","aust1305","IN","hoc","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"033999","Others","Bishnupuriya",4646,50,"Bishnupuriya","canonical_language","bish1244","Bishnupriya Manipuri","indo1319","BD;IN;MM","bpy","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"053999","Others","Khandeshi",4529,56,"Khandeshi","canonical_language","khan1272","Khandesi","indo1319","IN","khn","alternate_name","multitree",TRUE,1,"exact_unique","unresolved",""
"075999","Others","Lahnda",4394,78,"Lahnda","canonical_language","jaka1245","Inku","indo1319","AF;UA","jat","alternate_name","multitree",FALSE,7,"exact_ambiguous","unresolved",""
"075999","Others","Lahnda",4394,78,"Lahnda","canonical_language","khet1238","Khetrani","indo1319","PK","xhe","alternate_name","multitree",FALSE,7,"exact_ambiguous","unresolved",""
"075999","Others","Lahnda",4394,78,"Lahnda","canonical_language","nort2662","Northern Hindko","indo1319","PK","hno","alternate_name","multitree",FALSE,7,"exact_ambiguous","unresolved",""
"075999","Others","Lahnda",4394,78,"Lahnda","canonical_language","paha1251","Pahari Potwari","indo1319","IN;PK","phr","alternate_name","multitree",TRUE,7,"exact_ambiguous","unresolved",""
"075999","Others","Lahnda",4394,78,"Lahnda","canonical_language","sera1259","Saraiki","indo1319","IN;PK","skr","alternate_name","multitree",TRUE,7,"exact_ambiguous","unresolved",""
"075999","Others","Lahnda",4394,78,"Lahnda","canonical_language","sout2668","Southern Hindko","indo1319","PK","hnd","alternate_name","multitree",FALSE,7,"exact_ambiguous","unresolved",""
"075999","Others","Lahnda",4394,78,"Lahnda","canonical_language","west2386","Western Panjabi","indo1319","IN;PK","pnb","alternate_name","multitree",TRUE,7,"exact_ambiguous","unresolved",""
"051999","Others","Kabui",4386,14,"Kabui","canonical_language","rong1266","Rongmei Naga","sino1245","IN","nbu","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"113999","Others","Thado",4124,63,"Thado","canonical_language","thad1238","Thado Chin","sino1245","IN;MM","tcz","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"027999","Others","Ao",3983,37,"Ao","canonical_language","aona1235","Ao Naga","sino1245","IN","njo","alternate_name","lexvo",TRUE,1,"exact_unique","unresolved",""
"043999","Others","Garo",3957,76,"Garo","canonical_language","garo1247","Garo","sino1245","BD;IN","grt","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"102999","Others","Rai",3932,14,"Rai","canonical_language","chru1239","Chru","aust1307","VN","cje","primary_name","glottolog",FALSE,1,"exact_unique","unresolved",""
"014999","Others","Nepali",3827,129,"Nepali","canonical_language","nepa1254","Nepali","indo1319","NP","npi","primary_name","glottolog",FALSE,1,"exact_unique","unresolved",""
"067999","Others","Korku",3313,30,"Korku","canonical_language","kork1243","Korku","aust1305","IN","kfq","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"119999","Others","Yimchungre",3286,3,"Yimchungre","canonical_language","yimc1240","Yimchungru Naga","sino1245","IN","yim","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"058999","Others","Khond/Kondh",3267,23,"Khond","canonical_language_component","kuii1252","Kui (India)","drav1251","IN","kxu","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"082999","Others","Lushai/Mizo",2845,22,"Lushai/Mizo","canonical_language","lush1249","Mizo","sino1245","BD;IN;MM","lus","alternate_name","ruhlen (1987)",TRUE,1,"exact_unique","unresolved",""
"061999","Others","Koch",2541,47,"Koch","canonical_language","koch1250","Koch","sino1245","BD;IN","kdq","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"074999","Others","Lahauli",2508,36,"Lahauli","canonical_language","tina1246","Tinani","sino1245","CN;IN","lbf","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"116999","Others","Tulu",2346,90,"Tulu","canonical_language","tulu1258","Tulu","drav1251","IN","tcy","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"022999","Others","Urdu",2157,89,"Urdu","canonical_language","urdu1245","Urdu","indo1319","AF;BD;IN;PK","urd","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"054999","Others","Kharia",2129,94,"Kharia","canonical_language","khar1287","Kharia","aust1305","IN;NP","khr","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"025999","Others","Anal",1771,16,"Anal","canonical_language","anal1239","Anal","sino1245","IN;MM","anm","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"056999","Others","Khezha",1332,18,"Khezha","canonical_language","khez1235","Khezha Naga","sino1245","IN","nkh","alternate_name","elcat",TRUE,1,"exact_unique","unresolved",""
"039999","Others","Dimasa",1290,49,"Dimasa","canonical_language","dima1251","Dimasa","sino1245","IN","dis","primary_name","glottolog",TRUE,1,"exact_unique","unresolved",""
"045999","Others","Halabi",942,28,"Halabi","canonical_language","halb1244","Halbi","indo1319","IN","hlb","alternate_name","multitree",TRUE,1,"exact_unique","unresolved",""
"070999","Others","Kui",830,4,"Kui","canonical_language","kuii1253","Kui (Indonesia)","timo1261","ID","kvd","primary_name","glottolog",FALSE,1,"exact_unique","unresolved",""
"031999","Others","Bhotia",769,20,"Bhotia","canonical_language","byan1241","Byangsi","sino1245","IN;NP","bee","alternate_name","elcat",TRUE,5,"exact_ambiguous","unresolved",""
"031999","Others","Bhotia",769,20,"Bhotia","canonical_language","jadd1243","Jad","sino1245","IN;PK","jda","alternate_name","elcat",TRUE,5,"exact_ambiguous","unresolved",""
"031999","Others","Bhotia",769,20,"Bhotia","canonical_language","sikk1242","Sikkimese","sino1245","IN","sip","alternate_name","ruhlen (1987)",TRUE,5,"exact_ambiguous","unresolved",""
"031999","Others","Bhotia",769,20,"Bhotia","canonical_language","tibe1272","Tibetan","sino1245","BT;CN;IN;NP","bod","alternate_name","multitree",TRUE,5,"exact_ambiguous","unresolved",""
