"state_code_1991","district_code_1991","state_code_2001","district_code_2001","n_shrid_mapped","population_1991_mapped","area_1991_mapped","n_shrid_total","population_1991_total","area_1991_total","population_share_to_2001","area_share_to_2001","n_target_2001_districts","shrid_coverage","mapping_class"
"17","03","15","07",122,51299,1770.78363306,181,90908,3274.45191516,0.564295771549259,0.540787795619064,2,0.972375690607735,"non_nested_or_incomplete"
"17","03","15","08",54,38863,1478.4305481,181,90908,3274.45191516,0.42749812997756,0.451504736183539,2,0.972375690607735,"non_nested_or_incomplete"
"18","01","13","07",164,205991,2855.43623115,375,384849,6788.88781216,0.535251488246039,0.420604421542428,2,0.946666666666667,"non_nested_or_incomplete"
"18","01","13","06",191,175589,3763.86974471,375,384849,6788.88781216,0.4562542711557,0.554416253273224,2,0.946666666666667,"non_nested_or_incomplete"
"18","02","13","08",100,102030,1804.1248026,100,102030,1804.1248026,1,1,1,1,"deterministic_containment"
"18","03","13","04",178,95175,1715.2923731,180,95687,1718.7523731,0.994649220897301,0.997986911870405,1,0.988888888888889,"non_nested_or_incomplete"
"18","04","13","05",107,78365,4983.2903693,107,78365,4983.2903693,1,1,1,1,"deterministic_containment"
"18","05","13","03",96,153543,1545.3759181,98,154029,1545.3759181,0.996844750014608,1,1,0.979591836734694,"non_nested_or_incomplete"
"18","06","13","02",207,223933,6079.9953895,208,223997,6087.4930768,0.999714281887704,0.998768345654704,1,0.995192307692308,"non_nested_or_incomplete"
"18","07","13","01",108,149587,2334.9264293,109,149659,2334.9264293,0.999518906313686,1,1,0.990825688073395,"non_nested_or_incomplete"
"19","01","21","01",1177,1201775,4627.92160377001,3454,2676718,12151.9360682699,0.448973332267351,0.380838211933491,4,0.994499131441807,"non_nested_or_incomplete"
"19","01","21","03",1224,801082,4127.48522107001,3454,2676718,12151.9360682699,0.299277697538553,0.339656594462124,4,0.994499131441807,"non_nested_or_incomplete"
"19","01","21","02",348,439587,1686.29438475,3454,2676718,12151.9360682699,0.164226115713347,0.138767549078299,4,0.994499131441807,"non_nested_or_incomplete"
"19","01","21","04",686,233659,1678.19095948,3454,2676718,12151.9360682699,0.0872930954997874,0.138100706755852,4,0.994499131441807,"non_nested_or_incomplete"
"19","02","21","05",1671,1569162,7236.84170099002,1674,1569193,7238.72350099002,0.999980244622554,0.999740037038334,1,0.99820788530466,"non_nested_or_incomplete"
"19","03","21","06",2057,1329054,6518.97708287704,2064,1329490,6519.67714222704,0.999672054697666,0.999892623616978,1,0.996608527131783,"non_nested_or_incomplete"
"19","04","21","07",3687,1876387,7318.74069075004,3697,1877807,7327.12886642004,0.999243798750351,0.998855189280423,2,0.997565593724642,"non_nested_or_incomplete"
"19","04","21","29",1,472,2.5760999,3697,1877807,7327.12886642004,0.000251357035094661,0.000351583812290537,2,0.997565593724642,"non_nested_or_incomplete"
"19","05","21","08",2537,1673363,3162.12545451452,3772,2767392,5450.21118455857,0.604671474081012,0.580184023597726,3,0.994962884411453,"non_nested_or_incomplete"
"19","05","21","09",1215,1091107,2276.11321484001,3772,2767392,5450.21118455857,0.394272658156127,0.417619269742914,3,0.994962884411453,"non_nested_or_incomplete"
"19","05","21","11",1,1822,4.4637,3772,2767392,5450.21118455857,0.000658381609833374,0.000818995787291044,3,0.994962884411453,"non_nested_or_incomplete"
"19","06","21","12",1840,2000208,3085.1562523795,5986,5456756,9620.91014288949,0.366556246971644,0.320671974538671,5,0.99582358837287,"non_nested_or_incomplete"
"19","06","21","13",1546,1379763,2750.76806833302,5986,5456756,9620.91014288949,0.252854076671194,0.285915576331001,5,0.99582358837287,"non_nested_or_incomplete"
"19","06","21","10",1370,1141923,2141.677321198,5986,5456756,9620.91014288949,0.209267740760261,0.222606519486189,5,0.99582358837287,"non_nested_or_incomplete"
"19","06","21","11",1204,931722,1619.715100963,5986,5456756,9620.91014288949,0.170746502134235,0.168353625271106,5,0.99582358837287,"non_nested_or_incomplete"
"19","06","21","19",1,1480,1.97,5986,5456756,9620.91014288949,0.000271223415523802,0.000204762332330478,5,0.99582358837287,"non_nested_or_incomplete"
"19","07","21","15",1604,945850,4128.62706339803,2686,1895654,7568.85784195906,0.498957088160603,0.545475572352593,2,0.989203276247208,"non_nested_or_incomplete"
"19","07","21","14",1053,945573,3378.128138591,2686,1895654,7568.85784195906,0.498810964448154,0.446319406326257,2,0.989203276247208,"non_nested_or_incomplete"
"19","08","21","21",2300,541362,4117.39092946001,3428,861696,5948.42909552208,0.628251726827095,0.692181223536739,2,0.990665110851809,"non_nested_or_incomplete"
"19","08","21","22",1096,317240,1791.849466242,3428,861696,5948.42909552208,0.368157679738562,0.301230700991441,2,0.990665110851809,"non_nested_or_incomplete"
"19","09","21","24",1757,1228556,5391.58083607006,2571,1705814,7157.76062946611,0.720216858344462,0.753249670556839,2,0.992998833138857,"non_nested_or_incomplete"
"19","09","21","23",796,475746,1743.134293336,2571,1705814,7157.76062946611,0.278896761311608,0.243530677200925,2,0.992998833138857,"non_nested_or_incomplete"
"19","10","21","26",1984,1084164,4686.09335524402,2646,1553300,7175.59755201408,0.697974634648812,0.65305966803123,2,0.99244142101285,"non_nested_or_incomplete"
"19","10","21","25",642,467326,2466.86199682001,2646,1553300,7175.59755201408,0.300860104294084,0.343784887452,2,0.99244142101285,"non_nested_or_incomplete"
"19","11","21","29",1861,1015512,6419.33281247703,6067,2967693,21752.3137436667,0.342189033703958,0.295110344955651,4,0.984671171913631,"non_nested_or_incomplete"
"19","11","21","28",867,837345,4674.55787300002,6067,2967693,21752.3137436667,0.2821535111617,0.214899340276436,4,0.984671171913631,"non_nested_or_incomplete"
"19","11","21","27",2399,701347,6915.81045463801,6067,2967693,21752.3137436667,0.236327342484549,0.317934475207337,4,0.984671171913631,"non_nested_or_incomplete"
"19","11","21","30",847,401510,3622.223730324,6067,2967693,21752.3137436667,0.13529364391802,0.166521307710479,4,0.984671171913631,"non_nested_or_incomplete"
"19","12","21","19",2729,2688845,5579.55560992609,4215,3143915,10129.1736024661,0.855253720281878,0.550840160204941,2,0.988849347568209,"non_nested_or_incomplete"
"19","12","21","20",1439,452483,4471.83890735,4215,3143915,10129.1736024661,0.143923420321478,0.441481120065043,2,0.988849347568209,"non_nested_or_incomplete"
"19","13","21","17",1313,1479200,2482.43558221101,4426,3565284,7410.90019262912,0.414889809619654,0.334970856128928,3,0.992544057840036,"non_nested_or_incomplete"
"19","13","21","18",1584,1302997,2634.55177386001,4426,3565284,7410.90019262912,0.365467940281896,0.355496863455311,3,0.992544057840036,"non_nested_or_incomplete"
"19","13","21","16",1496,781433,2259.768336784,4426,3565284,7410.90019262912,0.21917833193653,0.30492494542452,3,0.992544057840036,"non_nested_or_incomplete"
"20","01","03","01",1527,1696287,3399.03,1543,1707288,3416.6,0.993556447418362,0.994857460633378,1,0.989630589760207,"non_nested_or_incomplete"
"20","02","03","02",1188,2446412,4942.83,1201,2468745,4989.49,0.990953703197374,0.9906483428166,1,0.98917568692756,"non_nested_or_incomplete"
"20","03","03","11",964,1438513,5189.92,1124,1598029,5764.06,0.900179533663031,0.900393125678775,5,0.993772241992883,"non_nested_or_incomplete"
"20","03","03","10",147,155059,539.68,1124,1598029,5764.06,0.0970314055627276,0.0936284493915747,5,0.993772241992883,"non_nested_or_incomplete"
"20","03","03","04",4,1955,7.99,1124,1598029,5764.06,0.00122338205376748,0.00138617571642211,5,0.993772241992883,"non_nested_or_incomplete"
"20","03","03","12",1,1355,11.91,1124,1598029,5764.06,0.000847919530872093,0.0020662519127143,5,0.993772241992883,"non_nested_or_incomplete"
"20","03","03","02",1,474,7.24,1124,1598029,5764.06,0.00029661539308736,0.00125605909723355,5,0.993772241992883,"non_nested_or_incomplete"
"20","04","03","09",10,1242781,197.19,10,1242781,197.19,1,1,1,1,"deterministic_containment"
"20","05","03","04",936,1597211,2568.62,1236,1983365,3362.29,0.80530361279946,0.763949570084674,3,0.989482200647249,"non_nested_or_incomplete"
"20","05","03","06",282,377481,770.89,1236,1983365,3362.29,0.190323515843024,0.229275285594045,3,0.989482200647249,"non_nested_or_incomplete"
"20","05","03","09",5,1349,7.56,1236,1983365,3362.29,0.000680157207573997,0.00224846756228642,3,0.989482200647249,"non_nested_or_incomplete"
"20","06","03","03",601,611410,1541.1,624,612791,1578.06,0.997746376823419,0.976578837306566,1,0.963141025641026,"non_nested_or_incomplete"
"20","07","03","05",1393,1273214,3336.86,1591,1420122,3855.81,0.896552549710518,0.865410899395976,4,0.996857322438718,"non_nested_or_incomplete"
"20","07","03","06",184,144217,485.98,1591,1420122,3855.81,0.101552542668869,0.126038368073116,4,0.996857322438718,"non_nested_or_incomplete"
"20","07","03","09",7,1998,9.97,1591,1420122,3855.81,0.00140692137717745,0.00258570832069008,4,0.996857322438718,"non_nested_or_incomplete"
"20","07","03","01",2,549,7.27,1591,1420122,3855.81,0.000386586504539751,0.00188546634818624,4,0.996857322438718,"non_nested_or_incomplete"
"20","08","03","07",855,825981,2011.37,889,851677,2078.76,0.969828937496257,0.967581635205603,2,0.988751406074241,"non_nested_or_incomplete"
"20","08","03","08",24,21717,55.26,889,851677,2078.76,0.0254991035333818,0.0265831553426081,2,0.988751406074241,"non_nested_or_incomplete"
"20","09","03","17",1058,1485907,3563.11,1432,1852287,4534.01,0.802201278743521,0.78586284547233,4,0.988826815642458,"non_nested_or_incomplete"
"20","09","03","08",354,360217,933.5,1432,1852287,4534.01,0.194471483090903,0.205888385777711,4,0.988826815642458,"non_nested_or_incomplete"
"20","09","03","07",3,3431,10.26,1432,1852287,4534.01,0.00185230474543092,0.00226289752338438,4,0.988826815642458,"non_nested_or_incomplete"
"20","09","03","09",1,1440,2.14,1432,1852287,4534.01,0.000777417322477564,0.000471988372323837,4,0.988826815642458,"non_nested_or_incomplete"
"20","10","03","16",704,1646733,4706.62,716,1671404,4792.61,0.985239355655485,0.982057793144028,2,1,"non_nested_or_incomplete"
"20","10","03","09",12,24671,85.99,716,1671404,4792.61,0.0147606443445152,0.017942206855972,2,1,"non_nested_or_incomplete"
"20","11","03","14",287,978961,3308.94,530,1532260,5412.53,0.638900056126245,0.611348112620161,2,0.99622641509434,"non_nested_or_incomplete"
"20","11","03","15",241,552844,2098.66,530,1532260,5412.53,0.360802996880425,0.387741037924963,2,0.99622641509434,"non_nested_or_incomplete"
"20","12","03","12",236,646497,2623.64,580,1724294,5816.2,0.374934320945268,0.451091778136928,3,0.996551724137931,"non_nested_or_incomplete"
"20","12","03","10",176,618925,1682.85,580,1724294,5816.2,0.358944008388361,0.289338399642378,3,0.996551724137931,"non_nested_or_incomplete"
"20","12","03","13",166,454997,1481.8,580,1724294,5816.2,0.263874374091657,0.254771156425157,3,0.996551724137931,"non_nested_or_incomplete"
"21","01","08","01",2702,1381216,10026.35838592,4206,2488010,18415.09977682,0.555148894096085,0.54446397290449,2,0.985496909177366,"non_nested_or_incomplete"
"21","01","08","02",1443,1095751,8282.6877911,4206,2488010,18415.09977682,0.440412618920342,0.449776970610055,2,0.985496909177366,"non_nested_or_incomplete"
"21","02","08","03",571,1200119,21034.457530296,582,1209634,21088.219130296,0.992133984329144,0.997450633471332,1,0.981099656357388,"non_nested_or_incomplete"
"21","03","08","04",930,1543047,16261.9395736,933,1543211,16289.5957736,0.999893728077366,0.998302216925185,1,0.996784565916399,"non_nested_or_incomplete"
"21","04","08","05",833,1582421,5735.0461875,833,1582421,5735.0461875,1,1,1,1,"deterministic_containment"
"21","05","08","06",1922,2281675,8648.19722396,1926,2281857,8661.74722395999,0.999920240400691,0.99843565049295,1,0.997923156801661,"non_nested_or_incomplete"
"21","06","08","07",1332,1626787,4862.05053979999,1340,1626880,4864.32033989999,0.999942835365854,0.999533377750354,1,0.994029850746269,"non_nested_or_incomplete"
"21","07","08","08",549,744978,2409.92720198,552,745107,2410.66720198,0.999826870503163,0.999693031041617,1,0.994565217391304,"non_nested_or_incomplete"
"21","08","08","09",750,926880,4961.50189541,1600,1932189,10208.093456,0.479704625168656,0.486036096436184,3,0.995,"non_nested_or_incomplete"
"21","08","08","10",705,867326,4795.36906071,1600,1932189,10208.093456,0.44888258860805,0.469761477143553,3,0.995,"non_nested_or_incomplete"
"21","08","08","11",137,137628,427.45510036,1600,1932189,10208.093456,0.0712290567848176,0.0418741366546517,3,0.995,"non_nested_or_incomplete"
"21","09","08","12",2028,3700098,10477.13618841,2905,4553723,13511.44611234,0.812543494630657,0.775426708680815,3,0.993459552495697,"non_nested_or_incomplete"
"21","09","08","11",857,833217,2898.98182363,2905,4553723,13511.44611234,0.182974897682621,0.214557479601118,3,0.993459552495697,"non_nested_or_incomplete"
"21","09","08","30",1,2665,9.6721,2905,4553723,13511.44611234,0.000585235421653886,0.000715844915457752,3,0.993459552495697,"non_nested_or_incomplete"
"21","10","08","13",935,1842914,7723.43159326,935,1842914,7723.43159326,1,1,1,1,"deterministic_containment"
"21","11","08","21",983,1725589,8573.77319149001,984,1725590,8573.77319149001,0.999999420488065,1,1,0.998983739837398,"non_nested_or_incomplete"
"21","12","08","22",1008,968579,7038.27409859,1010,968631,7038.27409859,0.99994631598617,1,1,0.998019801980198,"non_nested_or_incomplete"
"21","13","08","16",511,344095,32695.6734735,519,344255,32985.3434735,0.999535228246503,0.991218220897632,1,0.984585741811175,"non_nested_or_incomplete"
"21","14","08","15",859,2151541,19993.7156061001,860,2152750,20000.6156061001,0.999438392753455,0.999655010618879,1,0.998837209302326,"non_nested_or_incomplete"
"21","15","08","14",1377,2141201,16884.06860809,1381,2144323,16893.63940809,0.998544062624894,0.99943346724949,1,0.997103548153512,"non_nested_or_incomplete"
"21","16","08","20",910,1480094,11956.82060146,912,1480625,11956.82060146,0.999641367665682,1,1,0.99780701754386,"non_nested_or_incomplete"
"21","17","08","17",1626,1432935,24670.1449931,1626,1432935,24670.1449931,1,1,1,1,"deterministic_containment"
"21","18","08","18",667,1142036,10093.3215843,667,1142036,10093.3215843,1,1,1,1,"deterministic_containment"
"21","19","08","19",449,654029,5154.9429386,449,654029,5154.9429386,1,1,1,1,"deterministic_containment"
"21","20","08","24",1559,1586681,10103.76993906,1564,1587562,10107.43263906,0.999445061043285,0.999637623110557,1,0.996803069053708,"non_nested_or_incomplete"
"21","21","08","26",2238,2085803,11177.32667478,3185,2887321,15601.04404868,0.722400799911059,0.716447350568548,2,0.998744113029827,"non_nested_or_incomplete"
"21","21","08","25",943,801483,4423.3073739,3185,2887321,15601.04404868,0.277587078125363,0.28352636913901,2,0.998744113029827,"non_nested_or_incomplete"
"21","22","08","29",2155,1477333,9703.01456659,2167,1478015,9721.90366655,0.999538570312209,0.998057057485049,2,0.99492385786802,"non_nested_or_incomplete"
"21","22","08","24",1,197,0.65099996,2167,1478015,9721.90366655,0.000133286874625765,6.69621899505017e-05,2,0.99492385786802,"non_nested_or_incomplete"
"21","23","08","27",839,870172,3707.64528857,840,870185,3707.64528857,0.999985060648023,1,1,0.998809523809524,"non_nested_or_incomplete"
"21","24","08","28",1428,1155313,4926.90302669,1433,1155600,4928.55302669,0.999751644167532,0.999665216141317,1,0.996510816468946,"non_nested_or_incomplete"
"21","25","08","23",827,770187,5703.25540933,830,770248,5729.44540933,0.999920804727828,0.995428876945515,1,0.996385542168675,"non_nested_or_incomplete"
"21","26","08","30",781,1217488,4597.84120172,1849,2028001,11843.52859048,0.600338954467971,0.3882154854944,2,0.994050838290968,"non_nested_or_incomplete"
"21","26","08","31",1057,743030,6424.94819516,1849,2028001,11843.52859048,0.366385420914487,0.542485978403807,2,0.994050838290968,"non_nested_or_incomplete"
"21","27","08","32",1447,956537,5986.23169475999,1452,956600,5986.23169475999,0.999934141752038,1,1,0.996556473829201,"non_nested_or_incomplete"
"22","01","11","01",53,31206,1671.8019001,53,31206,1671.8019001,1,1,1,1,"deterministic_containment"
"22","02","11","04",121,170511,1225.56850339,121,170511,1225.56850339,1,1,1,1,"deterministic_containment"
"22","03","11","03",142,96346,588.33605994,142,96346,588.33605994,1,1,1,1,"deterministic_containment"
"22","04","11","02",120,97150,774.7935156,120,97150,774.7935156,1,1,1,1,"deterministic_containment"
"23","02","33","03",1048,2260026,4491.03519349,1687,4331243,8140.72531128999,0.521796167982263,0.551675068468604,4,0.991108476585655,"non_nested_or_incomplete"
"23","02","33","01",622,2061109,3624.1494182,1687,4331243,8140.72531128999,0.475870090872297,0.445187533004441,4,0.991108476585655,"non_nested_or_incomplete"
"23","02","33","22",1,1037,8.5658,1687,4331243,8140.72531128999,0.000239423186369363,0.00105221582505928,4,0.991108476585655,"non_nested_or_incomplete"
"23","02","33","24",1,761,4.22,1687,4331243,8140.72531128999,0.000175700139659677,0.000518381328276423,4,0.991108476585655,"non_nested_or_incomplete"
"23","03","33","04",815,2903556,4771.32260879,823,2908324,4782.26950889,0.998360567804688,0.997710940364266,1,0.990279465370595,"non_nested_or_incomplete"
"23","04","33","05",1070,2305310,7382.83054695,1082,2310803,7396.30414695,0.99762290424584,0.998178333430818,1,0.988909426987061,"non_nested_or_incomplete"
"23","05","33","06",1046,1932600,4887.46201185,1051,1933370,4887.46201185,0.999601731691296,1,1,0.995242626070409,"non_nested_or_incomplete"
"23","06","33","07",1431,2663470,6802.87398237001,2256,4678717,10607.01908588,0.569273585044789,0.641355872681134,3,0.996010638297872,"non_nested_or_incomplete"
"23","06","33","18",815,2003349,3749.64940351,2256,4678717,10607.01908588,0.428183410110079,0.353506425617873,3,0.996010638297872,"non_nested_or_incomplete"
"23","06","33","28",1,9844,13.7069,2256,4678717,10607.01908588,0.00210399560392304,0.00129224807545096,3,0.996010638297872,"non_nested_or_incomplete"
"23","07","33","08",572,2285333,3978.51848713,948,3531922,7143.19238123,0.647050812560413,0.556966447884598,5,0.9957805907173,"non_nested_or_incomplete"
"23","07","33","09",369,1168388,3114.7837941,948,3531922,7143.19238123,0.330807985000801,0.436049265911505,5,0.9957805907173,"non_nested_or_incomplete"
"23","07","33","01",1,8606,12.2601,948,3531922,7143.19238123,0.00243663365159253,0.00171633344668353,5,0.9957805907173,"non_nested_or_incomplete"
"23","07","33","30",1,7347,8.53,948,3531922,7143.19238123,0.00208017051339186,0.00119414395479731,5,0.9957805907173,"non_nested_or_incomplete"
"23","07","33","13",1,6362,1.48,948,3531922,7143.19238123,0.00180128553235321,0.000207190275861667,5,0.9957805907173,"non_nested_or_incomplete"
"23","08","33","10",460,2143101,5589.03968623,464,2149547,6090.34650623,0.997001228630963,0.917688292531928,1,0.991379310344828,"non_nested_or_incomplete"
"23","09","33","11",57,687087,2335.6820058,57,687087,2335.6820058,1,1,1,1,"deterministic_containment"
"23","10","33","12",455,3357937,6275.89021727,457,3378272,6306.20141827,0.993980650462722,0.995193429611654,3,1,"non_nested_or_incomplete"
"23","10","33","27",1,13421,9.430201,457,3378272,6306.20141827,0.00397274109367156,0.00149538531590179,3,1,"non_nested_or_incomplete"
"23","10","33","26",1,6914,20.881,457,3378272,6306.20141827,0.00204660844360667,0.00331118507244387,3,1,"non_nested_or_incomplete"
"23","11","33","13",342,1611489,4896.5053668,348,1619257,4916.4753668,0.995202738045906,0.995938147044353,2,0.985632183908046,"non_nested_or_incomplete"
"23","11","33","10",1,7302,19.97,348,1619257,4916.4753668,0.00450947564222356,0.00406185295564654,2,0.985632183908046,"non_nested_or_incomplete"
"23","12","33","15",445,2018296,4280.20899703,954,3824431,10592.12917723,0.527737590245451,0.404093353226017,4,0.99685534591195,"non_nested_or_incomplete"
"23","12","33","14",177,784584,2621.1066874,954,3824431,10592.12917723,0.205150517815591,0.247457960863489,4,0.99685534591195,"non_nested_or_incomplete"
"23","12","33","17",189,604339,2031.1224913,954,3824431,10592.12917723,0.158020631042892,0.191757715310565,4,0.99685534591195,"non_nested_or_incomplete"
"23","12","33","16",140,413831,1658.3010015,954,3824431,10592.12917723,0.10820720781732,0.156559741082545,4,0.99685534591195,"non_nested_or_incomplete"
"23","13","33","21",708,1825180,3087.969270375,1713,4205201,7526.405467168,0.434029193848285,0.410284734704431,4,0.996497373029772,"non_nested_or_incomplete"
"23","13","33","19",482,1331929,2368.1239968,1713,4205201,7526.405467168,0.316733730444752,0.314642096699458,4,0.996497373029772,"non_nested_or_incomplete"
"23","13","33","20",516,1043523,2059.281199993,1713,4205201,7526.405467168,0.248150564027736,0.273607528716873,4,0.996497373029772,"non_nested_or_incomplete"
"23","13","33","28",1,687,1.2857001,1713,4205201,7526.405467168,0.000163369123140606,0.000170825250593864,4,0.996497373029772,"non_nested_or_incomplete"
"23","14","33","22",741,1219028,4617.56034332,746,1220380,4619.34774331,0.998892148347236,0.999613062256985,1,0.993297587131367,"non_nested_or_incomplete"
"23","15","33","23",463,952205,4967.262701,467,959599,4994.9194007,0.992294698097851,0.994463033838719,2,0.993576017130621,"non_nested_or_incomplete"
"23","15","33","07",1,5456,22.04,467,959599,4994.9194007,0.00568570830107159,0.00441248361223031,2,0.993576017130621,"non_nested_or_incomplete"
"23","16","33","24",552,2221314,3716.3693688,658,3077568,7051.3284505,0.721775765799488,0.527045278756867,2,0.981762917933131,"non_nested_or_incomplete"
"23","16","33","25",94,852372,3321.7543817,658,3077568,7051.3284505,0.276962848586936,0.471082067020216,2,0.981762917933131,"non_nested_or_incomplete"
"23","17","33","26",481,1298707,3981.84341367,492,1324546,3996.26801407,0.980492183736918,0.99639048223262,2,0.979674796747967,"non_nested_or_incomplete"
"23","17","33","28",1,8367,12.2616004,492,1324546,3996.26801407,0.00631688140691226,0.00306826277837961,2,0.979674796747967,"non_nested_or_incomplete"
"23","18","33","27",370,851168,4397.93328228,394,870616,4550.94348252,0.977661793488748,0.96637835630618,3,1,"non_nested_or_incomplete"
"23","18","33","23",23,18646,133.84529974,394,870616,4550.94348252,0.0214170196734266,0.0294104508777344,3,1,"non_nested_or_incomplete"
"23","18","33","26",1,802,19.1649005,394,870616,4550.94348252,0.000921186837825172,0.00421119281608564,3,1,"non_nested_or_incomplete"
"23","19","33","28",439,1394402,4643.0598096,442,1396175,4643.0598096,0.998730101885509,1,1,0.993212669683258,"non_nested_or_incomplete"
"23","20","33","29",443,1853194,5242.80958112,449,1855400,5245.84428112,0.998811038051094,0.999421503987276,1,0.986636971046771,"non_nested_or_incomplete"
"23","21","33","30",72,813772,1103.5871195,72,813772,1103.5871195,1,1,1,1,"deterministic_containment"
"24","01","16","01",263,1261234,2943.3859062,263,1261234,2943.3859062,1,1,1,1,"deterministic_containment"
"24","02","16","04",159,461723,1996.0806903,252,687070,3434.6233018,0.672017407251081,0.581164370850773,2,0.992063492063492,"non_nested_or_incomplete"
"24","02","16","03",91,223006,1422.0388115,252,687070,3434.6233018,0.324575370777359,0.414030502487637,2,0.992063492063492,"non_nested_or_incomplete"
"24","03","16","02",257,717052,2945.3832213,315,765131,3782.3470241,0.937162394413506,0.778718399589696,2,0.987301587301587,"non_nested_or_incomplete"
"24","03","16","03",54,47136,766.8840025,315,765131,3782.3470241,0.0616051368981259,0.202753474922751,2,0.987301587301587,"non_nested_or_incomplete"
"25","01","05","01",663,236353,826.796524565999,665,236521,827.524524505999,0.999289703662677,0.999120267836854,1,0.996992481203008,"non_nested_or_incomplete"
"25","02","05","02",1080,314181,2633.90129403701,1507,443785,3029.41013539302,0.70795768221098,0.869443613218552,2,0.99535500995355,"non_nested_or_incomplete"
"25","02","05","03",420,129531,393.23244134,1507,443785,3029.41013539302,0.291877823720946,0.12980495336231,2,0.99535500995355,"non_nested_or_incomplete"
"25","03","05","04",1763,516982,1718.816910079,1942,579153,1891.841225225,0.892651855381911,0.90854184122908,2,0.993820803295572,"non_nested_or_incomplete"
"25","03","05","03",167,59897,152.964627806,1942,579153,1891.841225225,0.103421721030539,0.0808548972114759,2,0.993820803295572,"non_nested_or_incomplete"
"25","04","05","05",708,962426,1487.756118946,711,962655,1489.524718946,0.999762116230633,0.998812641389898,1,0.9957805907173,"non_nested_or_incomplete"
"25","05","05","06",3086,654568,2895.43233215102,3181,666346,2953.60971212702,0.982324498083578,0.980302956163391,2,0.99119773656083,"non_nested_or_incomplete"
"25","05","05","03",67,10850,45.577879946,3181,666346,2953.60971212702,0.0162828320422123,0.0154312466399555,2,0.99119773656083,"non_nested_or_incomplete"
"25","06","05","07",1553,416297,2048.024256888,2175,565928,3061.357692795,0.735600641777753,0.66899214740835,2,0.995402298850575,"non_nested_or_incomplete"
"25","06","05","10",612,149287,1009.093835957,2175,565928,3061.357692795,0.263791507046833,0.329622976868052,2,0.995402298850575,"non_nested_or_incomplete"
"25","07","05","09",2141,607311,2386.96253923801,3007,834615,3428.68179203104,0.727654068043349,0.696174997862386,2,0.996341868972398,"non_nested_or_incomplete"
"25","07","05","08",855,227183,1036.691756933,3007,834615,3428.68179203104,0.272200954931316,0.302358696377857,2,0.996341868972398,"non_nested_or_incomplete"
"25","08","05","12",667,888404,2063.68262755,1759,1467515,3206.596617028,0.605379842795474,0.643574129839475,3,0.997725980670836,"non_nested_or_incomplete"
"25","08","05","11",1056,539140,1119.968389428,1759,1467515,3206.596617028,0.367382956903337,0.349270121311994,3,0.997725980670836,"non_nested_or_incomplete"
"25","08","05","10",32,39924,22.07500002,1759,1467515,3206.596617028,0.0272051733713114,0.00688424602669854,3,0.997725980670836,"non_nested_or_incomplete"
"25","09","09","03",2086,2434189,3536.25904073203,2139,2446332,3605.05283988203,0.995036242014575,0.980917395054811,1,0.975222066386162,"non_nested_or_incomplete"
"25","10","09","04",1537,2887130,3477.98409881001,2476,4045223,5426.58677722004,0.713713434339714,0.640915596044652,2,0.993537964458804,"non_nested_or_incomplete"
"25","10","09","06",923,1153958,1931.10367846,2476,4045223,5426.58677722004,0.285264372322614,0.355859725042355,2,0.993537964458804,"non_nested_or_incomplete"
"25","11","09","05",1093,1491323,2220.05169955,1105,1499441,2238.96039955,0.994585982376099,0.991554696544074,1,0.989140271493213,"non_nested_or_incomplete"
"25","12","09","01",1251,2296947,3075.5342409,1289,2309029,3125.0342409,0.994767497506528,0.984160173558372,1,0.970519782777347,"non_nested_or_incomplete"
"25","13","05","13",489,1115067,1519.461,503,1116621,1542.791,0.99860830129471,0.984878055420339,1,0.972166998011928,"non_nested_or_incomplete"
"25","14","09","02",894,2838950,3755.14280077,905,2840882,3776.00280077,0.999319929514848,0.9944756396908,1,0.987845303867403,"non_nested_or_incomplete"
"25","15","09","07",623,2417247,2495.85370124,922,3447912,3749.52059764,0.701075607498103,0.665646083611576,2,0.992407809110629,"non_nested_or_incomplete"
"25","15","09","08",292,1030374,1221.7821964,922,3447912,3749.52059764,0.298839993596124,0.32585024260675,2,0.992407809110629,"non_nested_or_incomplete"
"25","16","09","09",522,2122650,1831.64320225,684,2582601,2450.62000095,0.821903964259287,0.747420326913169,2,0.983918128654971,"non_nested_or_incomplete"
"25","16","09","10",151,455905,596.90839856,684,2582601,2450.62000095,0.176529398075816,0.243574441703979,2,0.983918128654971,"non_nested_or_incomplete"
"25","17","09","11",1132,2467275,4027.16890183,1381,2849859,4903.97439981001,0.865753358324043,0.821205123335477,2,0.994207096307024,"non_nested_or_incomplete"
"25","17","09","10",241,380580,859.94159808,1381,2849859,4903.97439981001,0.133543448991687,0.175356053676242,2,0.994207096307024,"non_nested_or_incomplete"
"25","18","09","12",1188,2431673,3624.80769811001,1720,3278213,4940.74367409002,0.741767847299733,0.733656294925606,2,0.998255813953488,"non_nested_or_incomplete"
"25","18","09","13",529,846385,1310.61747598,1720,3278213,4940.74367409002,0.258184870842743,0.265267247692502,2,0.998255813953488,"non_nested_or_incomplete"
"25","19","09","14",738,1647734,3114.86863124,887,1931088,3607.23120799,0.853267173738328,0.863506787239083,2,0.985343855693348,"non_nested_or_incomplete"
"25","19","09","13",136,280533,472.58067635,887,1931088,3607.23120799,0.145271991747657,0.131009255881141,2,0.985343855693348,"non_nested_or_incomplete"
