"state_code_2001","district_code_2001","leverage","cooks_distance","studentized_residual","instrument_dfbeta"
"09","25",0.0451075581816832,9.09396739577537e-08,0.00970314553676204,-0.000478323757762531
"09","26",0.0327692895183253,1.11445349745713e-05,-0.126838886939226,-0.000834773822572125
"09","27",0.0435300348453043,0.00188379431187326,-1.42555267060701,0.00495289900619248
"09","28",0.0249343295480765,0.000320974199870034,0.783955502351707,0.00526614434612963
"09","29",0.0288819957861535,8.47306780769395e-06,0.11804069824815,-0.00438138054557961
"09","30",0.0290089876882869,0.000101771763614722,-0.40823232665516,0.0127031627042144
"09","31",0.030637698359242,0.000250395151291389,-0.622690332211588,-0.00155529337918501
"09","32",0.0375587282544703,0.000285349187930545,-0.598207383443538,-0.0117659727638366
"09","33",0.0312085990263151,4.55495653399133e-05,-0.26298566365602,-0.00256679311419476
"09","34",0.0451900629810146,0.000696547769021021,-0.848974674214095,0.0131878866186701
"09","35",0.0352699887356442,0.000533021326056612,-0.84499087494971,-0.0191583917190988
"09","36",0.040905178756476,0.000859172057719837,0.99351488961009,0.0157399494757322
"09","37",0.0421305811122709,0.000160121544017233,0.42202335934899,0.0140503540609692
"09","38",0.0400897038987622,9.55213368239587e-05,0.334486647134331,-0.018704281458405
"09","39",0.0413758580042579,0.000100097292036805,0.336815583223903,0.00397820655009664
"09","40",0.0277541731287376,1.07799689897598e-05,0.135901284703591,0.00126417406242434
"09","41",0.0530217069207804,0.000297476685056324,0.509871548409641,0.019600281668092
"09","42",0.0257753065893706,8.33961811731072e-12,-0.000124160647794199,3.77076128819086e-06
"09","43",0.0208759825634785,8.81919177338851e-06,-0.142233344651522,0.00166586198815391
"09","44",0.0488873301468465,7.1237810516491e-06,-0.0823301980656388,-0.00252932869410139
"09","46",0.0273099074064502,4.67533344029955e-05,0.285397709956711,-0.00344081624761386
"09","47",0.0230809847353323,2.51272153866813e-05,0.228075761527768,0.00172064073251623
"09","48",0.0229652919602856,1.2589942121339e-10,-0.000511816306287384,-1.54909770142757e-05
"09","49",0.021670269956386,5.87196024550255e-06,0.113865102704888,0.00105210241771487
"09","50",0.0412933023108308,3.25589998255796e-06,0.0608027716180798,-0.000170725408724508
"09","51",0.048953619861031,1.40088354560122e-05,0.11537141718014,0.00188692047076192
"09","52",0.0438043738537489,2.86705926996736e-05,0.174956033102058,0.00122584858163118
"09","53",0.0372095776663341,3.487172625807e-05,0.210076173053618,0.00860975399439529
"09","54",0.0290008597869042,0.000187912675377717,0.554872318023137,0.0137262494181118
"09","55",0.0203400149785946,4.83540175990737e-07,-0.0337490883902862,-0.000821351020012976
"09","56",0.0282766068643091,2.61223080412453e-05,0.209539028173107,0.00636705757437006
"09","57",0.0316300335407207,8.59302465089844e-05,0.358740596775857,0.00786954987105535
"09","58",0.0300240998875559,3.92999219265666e-06,0.0788001667926581,0.00249937817243819
"09","59",0.0350838471649209,4.67807805058144e-07,0.0250846714418842,0.000592157455039721
"09","60",0.0315413998188951,2.59012927342145e-05,-0.197224179880305,-0.00569033135997984
"09","61",0.0320743147769171,3.81864004239657e-05,-0.237412355516633,-0.0103363929260941
"09","62",0.0305580030974847,0.000184145618249129,-0.534664098144577,-0.0168841366381114
