"panel_unit_id","dist91_state_id","dist91_district_id","state_code_2001","district_code_2001","preferred_vanneman_pretrend_eligible","pretrend_geography_status","period_id","start_year","end_year","measure_id","domain","label","contains_estimated_source","start_value","end_value","change","population_1961"
"geo_component_0067",NA,NA,"29",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.145901004288505,0.153609419808722,0.007708415520217,1099684
"geo_component_0068",NA,NA,"29",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.175279784322796,0.177241919432815,0.001962135110019,689549
"geo_component_0070",NA,NA,"32",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.166290053238715,0.2262229179954,0.059932864756685,311991
"geo_component_0071",NA,NA,"32",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.165256306946686,0.266620921723999,0.101364614777313,1373763
"geo_component_0073",NA,NA,"32",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.189392145470669,0.243306961620196,0.053914816149527,2318433
"geo_component_0074",NA,NA,"32",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.0954879311968361,0.102220414453973,0.00673248325713689,1274360
"geo_component_0077",NA,NA,"23",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.412280405385726,0.431550420741741,0.019270015356015,858343
"geo_component_0080",NA,NA,"23",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.193172427595646,0.218135379602186,0.02496295200654,619576
"geo_component_0082",NA,NA,"27",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.0809204012909348,0.0839869525661577,0.00306655127522289,1827203
"geo_component_0084",NA,NA,"27",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.156356137402943,0.186319180163915,0.029963042760972,1230716
"geo_component_0085",NA,NA,"27",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.279484269554797,0.273556241791787,-0.00592802776300999,1860119
"geo_component_0086",NA,NA,"27",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.192781928890387,0.214958235862521,0.022176306972134,1596493
"geo_component_0088",NA,NA,"27",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.138200153203851,0.160567199660731,0.02236704645688,1206236
"geo_component_0089",NA,NA,"27",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.0985045922677354,0.116086278040713,0.0175816857729776,1001466
"geo_component_0090",NA,NA,"27",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.105752624426795,0.124948396862529,0.019195772435734,1477656
"geo_component_0092",NA,NA,"27",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.520687872078068,0.543245750218254,0.0225578781401861,1508420
"geo_component_0093",NA,NA,"27",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.108861427876603,0.113846668096217,0.00498524021961401,1272673
"geo_component_0109",NA,NA,"21",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.0681696120596071,0.0798455355962544,0.0116759235366473,3062919
"geo_component_0110",NA,NA,"21",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.0457638148755048,0.0400428467425192,-0.0057209681329856,1026466
"geo_component_0111",NA,NA,"21",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.0283000335849033,0.0485905200671209,0.0202904864822176,946854
"geo_component_0112",NA,NA,"21",NA,TRUE,"kumar_somanathan_exact_amalgamation","1961_1971",1961,1971,"urban_share","demography","Urban share",FALSE,0.0504448548464483,0.0818580508505683,0.03141319600412,1561071
