"harmonized_component_id","vintage","state_code","district_code","unit_id","side"
"geo_component_0112",1991,"09","09","census1991__09__09","source"
"geo_component_0112",2001,"02","11","census2001__02__11","target"
"geo_component_0112",2011,"02","033","census2011__02__033","source"
"geo_component_0113",1991,"09","10","census1991__09__10","source"
"geo_component_0113",2001,"02","09","census2001__02__09","target"
"geo_component_0113",2011,"02","031","census2011__02__031","source"
"geo_component_0114",1991,"09","11","census1991__09__11","source"
"geo_component_0114",2001,"02","10","census2001__02__10","target"
"geo_component_0114",2011,"02","032","census2011__02__032","source"
"geo_component_0115",1991,"09","12","census1991__09__12","source"
"geo_component_0115",2001,"02","12","census2001__02__12","target"
"geo_component_0115",2011,"02","034","census2011__02__034","source"
"geo_component_0116",1991,"11","01","census1991__11__01","source"
"geo_component_0116",2001,"29","20","census2001__29__20","target"
"geo_component_0116",2011,"29","572","census2011__29__572","source"
"geo_component_0117",1991,"11","02","census1991__11__02","source"
"geo_component_0117",2001,"29","21","census2001__29__21","target"
"geo_component_0117",2011,"29","583","census2011__29__583","source"
"geo_component_0117",2011,"29","584","census2011__29__584","source"
"geo_component_0118",1991,"11","03","census1991__11__03","source"
"geo_component_0118",2001,"29","01","census2001__29__01","target"
"geo_component_0118",2011,"29","555","census2011__29__555","source"
"geo_component_0119",1991,"11","04","census1991__11__04","source"
"geo_component_0119",1991,"11","08","census1991__11__08","source"
"geo_component_0119",1991,"11","18","census1991__11__18","source"
"geo_component_0119",2001,"29","12","census2001__29__12","target"
"geo_component_0119",2001,"29","13","census2001__29__13","target"
"geo_component_0119",2001,"29","14","census2001__29__14","target"
"geo_component_0119",2001,"29","15","census2001__29__15","target"
"geo_component_0119",2011,"29","565","census2011__29__565","source"
"geo_component_0119",2011,"29","566","census2011__29__566","source"
"geo_component_0119",2011,"29","567","census2011__29__567","source"
"geo_component_0119",2011,"29","568","census2011__29__568","source"
"geo_component_0120",1991,"11","05","census1991__11__05","source"
"geo_component_0120",2001,"29","05","census2001__29__05","target"
"geo_component_0120",2011,"29","558","census2011__29__558","source"
"geo_component_0121",1991,"11","06","census1991__11__06","source"
"geo_component_0121",2001,"29","02","census2001__29__02","target"
"geo_component_0121",2001,"29","03","census2001__29__03","target"
"geo_component_0121",2011,"29","556","census2011__29__556","source"
"geo_component_0121",2011,"29","557","census2011__29__557","source"
"geo_component_0122",1991,"11","07","census1991__11__07","source"
"geo_component_0122",2001,"29","17","census2001__29__17","target"
"geo_component_0122",2011,"29","570","census2011__29__570","source"
"geo_component_0123",1991,"11","09","census1991__11__09","source"
"geo_component_0123",2001,"29","16","census2001__29__16","target"
"geo_component_0123",2001,"29","24","census2001__29__24","target"
"geo_component_0123",2011,"29","569","census2011__29__569","source"
"geo_component_0123",2011,"29","575","census2011__29__575","source"
"geo_component_0124",1991,"11","10","census1991__11__10","source"
"geo_component_0124",2001,"29","08","census2001__29__08","target"
"geo_component_0124",2001,"29","09","census2001__29__09","target"
"geo_component_0124",2001,"29","11","census2001__29__11","target"
"geo_component_0124",2011,"29","561","census2011__29__561","source"
"geo_component_0124",2011,"29","562","census2011__29__562","source"
"geo_component_0124",2011,"29","564","census2011__29__564","source"
"geo_component_0125",1991,"11","11","census1991__11__11","source"
"geo_component_0125",2001,"29","04","census2001__29__04","target"
"geo_component_0125",2011,"29","579","census2011__29__579","source"
"geo_component_0125",2011,"29","580","census2011__29__580","source"
"geo_component_0126",1991,"11","12","census1991__11__12","source"
"geo_component_0126",2001,"29","23","census2001__29__23","target"
"geo_component_0126",2011,"29","574","census2011__29__574","source"
"geo_component_0127",1991,"11","13","census1991__11__13","source"
"geo_component_0127",2001,"29","25","census2001__29__25","target"
"geo_component_0127",2011,"29","576","census2011__29__576","source"
"geo_component_0128",1991,"11","14","census1991__11__14","source"
"geo_component_0128",2001,"29","19","census2001__29__19","target"
"geo_component_0128",2011,"29","581","census2011__29__581","source"
"geo_component_0128",2011,"29","582","census2011__29__582","source"
"geo_component_0129",1991,"11","15","census1991__11__15","source"
"geo_component_0129",2001,"29","22","census2001__29__22","target"
"geo_component_0129",2011,"29","573","census2011__29__573","source"
"geo_component_0130",1991,"11","16","census1991__11__16","source"
"geo_component_0130",2001,"29","26","census2001__29__26","target"
"geo_component_0130",2001,"29","27","census2001__29__27","target"
"geo_component_0130",2011,"29","577","census2011__29__577","source"
"geo_component_0130",2011,"29","578","census2011__29__578","source"
"geo_component_0131",1991,"11","17","census1991__11__17","source"
"geo_component_0131",2001,"29","06","census2001__29__06","target"
"geo_component_0131",2001,"29","07","census2001__29__07","target"
"geo_component_0131",2011,"29","559","census2011__29__559","source"
"geo_component_0131",2011,"29","560","census2011__29__560","source"
"geo_component_0132",1991,"11","19","census1991__11__19","source"
"geo_component_0132",2001,"29","18","census2001__29__18","target"
"geo_component_0132",2011,"29","571","census2011__29__571","source"
"geo_component_0133",1991,"11","20","census1991__11__20","source"
"geo_component_0133",2001,"29","10","census2001__29__10","target"
"geo_component_0133",2011,"29","563","census2011__29__563","source"
"geo_component_0134",1991,"12","01","census1991__12__01","source"
"geo_component_0134",2001,"32","01","census2001__32__01","target"
"geo_component_0134",2011,"32","588","census2011__32__588","source"
"geo_component_0135",1991,"12","02","census1991__12__02","source"
"geo_component_0135",2001,"32","02","census2001__32__02","target"
"geo_component_0135",2011,"32","589","census2011__32__589","source"
"geo_component_0136",1991,"12","03","census1991__12__03","source"
"geo_component_0136",2001,"32","03","census2001__32__03","target"
"geo_component_0136",2011,"32","590","census2011__32__590","source"
"geo_component_0137",1991,"12","04","census1991__12__04","source"
"geo_component_0137",2001,"32","04","census2001__32__04","target"
"geo_component_0137",2011,"32","591","census2011__32__591","source"
"geo_component_0138",1991,"12","05","census1991__12__05","source"
"geo_component_0138",2001,"32","05","census2001__32__05","target"
"geo_component_0138",2011,"32","592","census2011__32__592","source"
"geo_component_0139",1991,"12","06","census1991__12__06","source"
"geo_component_0139",2001,"32","06","census2001__32__06","target"
"geo_component_0139",2011,"32","593","census2011__32__593","source"
"geo_component_0140",1991,"12","07","census1991__12__07","source"
"geo_component_0140",2001,"32","07","census2001__32__07","target"
"geo_component_0140",2011,"32","594","census2011__32__594","source"
"geo_component_0141",1991,"12","08","census1991__12__08","source"
"geo_component_0141",1991,"12","09","census1991__12__09","source"
"geo_component_0141",2001,"32","08","census2001__32__08","target"
"geo_component_0141",2001,"32","09","census2001__32__09","target"
"geo_component_0141",2011,"32","595","census2011__32__595","source"
"geo_component_0141",2011,"32","596","census2011__32__596","source"
"geo_component_0142",1991,"12","10","census1991__12__10","source"
"geo_component_0142",2001,"32","10","census2001__32__10","target"
"geo_component_0142",2011,"32","597","census2011__32__597","source"
"geo_component_0143",1991,"12","11","census1991__12__11","source"
"geo_component_0143",2001,"32","11","census2001__32__11","target"
"geo_component_0143",2011,"32","598","census2011__32__598","source"
"geo_component_0144",1991,"12","12","census1991__12__12","source"
"geo_component_0144",2001,"32","12","census2001__32__12","target"
"geo_component_0144",2011,"32","599","census2011__32__599","source"
"geo_component_0145",1991,"12","13","census1991__12__13","source"
"geo_component_0145",2001,"32","13","census2001__32__13","target"
"geo_component_0145",2011,"32","600","census2011__32__600","source"
"geo_component_0146",1991,"12","14","census1991__12__14","source"
"geo_component_0146",2001,"32","14","census2001__32__14","target"
"geo_component_0146",2011,"32","601","census2011__32__601","source"
"geo_component_0147",1991,"13","01","census1991__13__01","source"
"geo_component_0147",2001,"23","01","census2001__23__01","target"
"geo_component_0147",2001,"23","02","census2001__23__02","target"
"geo_component_0147",2011,"23","418","census2011__23__418","source"
"geo_component_0147",2011,"23","419","census2011__23__419","source"
"geo_component_0148",1991,"13","02","census1991__13__02","source"
"geo_component_0148",2001,"23","03","census2001__23__03","target"
"geo_component_0148",2011,"23","420","census2011__23__420","source"
"geo_component_0149",1991,"13","03","census1991__13__03","source"
"geo_component_0149",1991,"13","04","census1991__13__04","source"
"geo_component_0149",1991,"13","05","census1991__13__05","source"
"geo_component_0149",2001,"23","04","census2001__23__04","target"
"geo_component_0149",2001,"23","05","census2001__23__05","target"
"geo_component_0149",2001,"23","06","census2001__23__06","target"
"geo_component_0149",2011,"23","421","census2011__23__421","source"
"geo_component_0149",2011,"23","422","census2011__23__422","source"
"geo_component_0149",2011,"23","423","census2011__23__423","source"
"geo_component_0150",1991,"13","06","census1991__13__06","source"
"geo_component_0150",2001,"23","07","census2001__23__07","target"
"geo_component_0150",2011,"23","458","census2011__23__458","source"
"geo_component_0150",2011,"23","459","census2011__23__459","source"
"geo_component_0151",1991,"13","07","census1991__13__07","source"
"geo_component_0151",2001,"23","08","census2001__23__08","target"
"geo_component_0151",2011,"23","424","census2011__23__424","source"
"geo_component_0152",1991,"13","08","census1991__13__08","source"
"geo_component_0152",2001,"23","09","census2001__23__09","target"
"geo_component_0152",2011,"23","425","census2011__23__425","source"
"geo_component_0153",1991,"13","09","census1991__13__09","source"
"geo_component_0153",2001,"23","10","census2001__23__10","target"
"geo_component_0153",2011,"23","426","census2011__23__426","source"
"geo_component_0154",1991,"13","10","census1991__13__10","source"
"geo_component_0154",2001,"23","11","census2001__23__11","target"
"geo_component_0154",2011,"23","427","census2011__23__427","source"
"geo_component_0155",1991,"13","11","census1991__13__11","source"
"geo_component_0155",1991,"13","19","census1991__13__19","source"
"geo_component_0155",2001,"23","12","census2001__23__12","target"
"geo_component_0155",2001,"23","22","census2001__23__22","target"
"geo_component_0155",2011,"23","428","census2011__23__428","source"
"geo_component_0155",2011,"23","436","census2011__23__436","source"
"geo_component_0156",1991,"13","12","census1991__13__12","source"
"geo_component_0156",2001,"23","13","census2001__23__13","target"
"geo_component_0156",2011,"23","429","census2011__23__429","source"
"geo_component_0157",1991,"13","13","census1991__13__13","source"
"geo_component_0157",2001,"23","14","census2001__23__14","target"
"geo_component_0157",2011,"23","430","census2011__23__430","source"
"geo_component_0158",1991,"13","14","census1991__13__14","source"
"geo_component_0158",2001,"23","15","census2001__23__15","target"
"geo_component_0158",2001,"23","16","census2001__23__16","target"
"geo_component_0158",2011,"23","431","census2011__23__431","source"
"geo_component_0158",2011,"23","460","census2011__23__460","source"
"geo_component_0158",2011,"23","461","census2011__23__461","source"
"geo_component_0159",1991,"13","15","census1991__13__15","source"
"geo_component_0159",2001,"23","17","census2001__23__17","target"
"geo_component_0159",2011,"23","462","census2011__23__462","source"
"geo_component_0159",2011,"23","463","census2011__23__463","source"
"geo_component_0160",1991,"13","16","census1991__13__16","source"
"geo_component_0160",2001,"23","18","census2001__23__18","target"
"geo_component_0160",2001,"23","19","census2001__23__19","target"
"geo_component_0160",2011,"23","432","census2011__23__432","source"
"geo_component_0160",2011,"23","433","census2011__23__433","source"
"geo_component_0161",1991,"13","17","census1991__13__17","source"
"geo_component_0161",2001,"23","20","census2001__23__20","target"
"geo_component_0161",2011,"23","434","census2011__23__434","source"
"geo_component_0162",1991,"13","18","census1991__13__18","source"
"geo_component_0162",2001,"23","21","census2001__23__21","target"
"geo_component_0162",2011,"23","435","census2011__23__435","source"
"geo_component_0163",1991,"13","20","census1991__13__20","source"
"geo_component_0163",2001,"23","23","census2001__23__23","target"
"geo_component_0163",2011,"23","437","census2011__23__437","source"
"geo_component_0164",1991,"13","21","census1991__13__21","source"
"geo_component_0164",2001,"23","24","census2001__23__24","target"
"geo_component_0164",2011,"23","464","census2011__23__464","source"
"geo_component_0164",2011,"23","465","census2011__23__465","source"
"geo_component_0165",1991,"13","22","census1991__13__22","source"
"geo_component_0165",2001,"23","25","census2001__23__25","target"
"geo_component_0165",2011,"23","438","census2011__23__438","source"
"geo_component_0166",1991,"13","23","census1991__13__23","source"
"geo_component_0166",2001,"23","26","census2001__23__26","target"
"geo_component_0166",2011,"23","439","census2011__23__439","source"
"geo_component_0167",1991,"13","24","census1991__13__24","source"
"geo_component_0167",2001,"23","27","census2001__23__27","target"
"geo_component_0167",2001,"23","28","census2001__23__28","target"
"geo_component_0167",2011,"23","440","census2011__23__440","source"
"geo_component_0167",2011,"23","441","census2011__23__441","source"
"geo_component_0168",1991,"13","25","census1991__13__25","source"
"geo_component_0168",2001,"23","29","census2001__23__29","target"
"geo_component_0168",2011,"23","466","census2011__23__466","source"
"geo_component_0168",2011,"23","467","census2011__23__467","source"
"geo_component_0169",1991,"13","26","census1991__13__26","source"
"geo_component_0169",2001,"23","30","census2001__23__30","target"
"geo_component_0169",2011,"23","442","census2011__23__442","source"
"geo_component_0170",1991,"13","27","census1991__13__27","source"
"geo_component_0170",2001,"23","31","census2001__23__31","target"
"geo_component_0170",2011,"23","443","census2011__23__443","source"
"geo_component_0171",1991,"13","28","census1991__13__28","source"
"geo_component_0171",2001,"23","32","census2001__23__32","target"
"geo_component_0171",2011,"23","444","census2011__23__444","source"
"geo_component_0172",1991,"13","29","census1991__13__29","source"
"geo_component_0172",2001,"23","33","census2001__23__33","target"
"geo_component_0172",2011,"23","445","census2011__23__445","source"
"geo_component_0173",1991,"13","30","census1991__13__30","source"
"geo_component_0173",2001,"23","34","census2001__23__34","target"
"geo_component_0173",2011,"23","446","census2011__23__446","source"
"geo_component_0174",1991,"13","31","census1991__13__31","source"
"geo_component_0174",2001,"23","35","census2001__23__35","target"
"geo_component_0174",2011,"23","447","census2011__23__447","source"
"geo_component_0175",1991,"13","32","census1991__13__32","source"
"geo_component_0175",2001,"23","36","census2001__23__36","target"
"geo_component_0175",2001,"23","37","census2001__23__37","target"
"geo_component_0175",2011,"23","448","census2011__23__448","source"
"geo_component_0175",2011,"23","449","census2011__23__449","source"
"geo_component_0176",1991,"13","33","census1991__13__33","source"
"geo_component_0176",2001,"23","38","census2001__23__38","target"
"geo_component_0176",2001,"23","39","census2001__23__39","target"
"geo_component_0176",2011,"23","450","census2011__23__450","source"
"geo_component_0176",2011,"23","451","census2011__23__451","source"
"geo_component_0177",1991,"13","34","census1991__13__34","source"
"geo_component_0177",2001,"23","40","census2001__23__40","target"
"geo_component_0177",2011,"23","452","census2011__23__452","source"
"geo_component_0178",1991,"13","35","census1991__13__35","source"
"geo_component_0178",2001,"23","41","census2001__23__41","target"
"geo_component_0178",2001,"23","42","census2001__23__42","target"
"geo_component_0178",2011,"23","453","census2011__23__453","source"
"geo_component_0178",2011,"23","454","census2011__23__454","source"
"geo_component_0179",1991,"13","36","census1991__13__36","source"
"geo_component_0179",2001,"23","43","census2001__23__43","target"
"geo_component_0179",2011,"23","455","census2011__23__455","source"
"geo_component_0180",1991,"13","37","census1991__13__37","source"
"geo_component_0180",2001,"23","44","census2001__23__44","target"
"geo_component_0180",2011,"23","456","census2011__23__456","source"
"geo_component_0181",1991,"13","38","census1991__13__38","source"
"geo_component_0181",2001,"23","45","census2001__23__45","target"
"geo_component_0181",2011,"23","457","census2011__23__457","source"
"geo_component_0182",1991,"13","39","census1991__13__39","source"
"geo_component_0182",2001,"22","01","census2001__22__01","target"
"geo_component_0182",2001,"22","02","census2001__22__02","target"
"geo_component_0182",2011,"22","400","census2011__22__400","source"
"geo_component_0182",2011,"22","401","census2011__22__401","source"
"geo_component_0183",1991,"13","40","census1991__13__40","source"
"geo_component_0183",1991,"13","42","census1991__13__42","source"
"geo_component_0183",2001,"22","05","census2001__22__05","target"
"geo_component_0183",2001,"22","06","census2001__22__06","target"
"geo_component_0183",2001,"22","07","census2001__22__07","target"
"geo_component_0183",2001,"22","08","census2001__22__08","target"
"geo_component_0183",2001,"22","09","census2001__22__09","target"
"geo_component_0183",2011,"22","404","census2011__22__404","source"
"geo_component_0183",2011,"22","405","census2011__22__405","source"
"geo_component_0183",2011,"22","406","census2011__22__406","source"
"geo_component_0183",2011,"22","407","census2011__22__407","source"
"geo_component_0183",2011,"22","408","census2011__22__408","source"
"geo_component_0184",1991,"13","41","census1991__13__41","source"
"geo_component_0184",2001,"22","03","census2001__22__03","target"
"geo_component_0184",2001,"22","04","census2001__22__04","target"
"geo_component_0184",2011,"22","402","census2011__22__402","source"
"geo_component_0184",2011,"22","403","census2011__22__403","source"
"geo_component_0185",1991,"13","43","census1991__13__43","source"
"geo_component_0185",2001,"22","10","census2001__22__10","target"
"geo_component_0185",2011,"22","409","census2011__22__409","source"
"geo_component_0186",1991,"13","44","census1991__13__44","source"
"geo_component_0186",2001,"22","11","census2001__22__11","target"
"geo_component_0186",2001,"22","12","census2001__22__12","target"
"geo_component_0186",2001,"22","13","census2001__22__13","target"
"geo_component_0186",2011,"22","410","census2011__22__410","source"
"geo_component_0186",2011,"22","411","census2011__22__411","source"
"geo_component_0186",2011,"22","412","census2011__22__412","source"
"geo_component_0187",1991,"13","45","census1991__13__45","source"
"geo_component_0187",2001,"22","14","census2001__22__14","target"
"geo_component_0187",2001,"22","15","census2001__22__15","target"
"geo_component_0187",2001,"22","16","census2001__22__16","target"
"geo_component_0187",2011,"22","413","census2011__22__413","source"
"geo_component_0187",2011,"22","414","census2011__22__414","source"
"geo_component_0187",2011,"22","415","census2011__22__415","source"
"geo_component_0187",2011,"22","416","census2011__22__416","source"
"geo_component_0187",2011,"22","417","census2011__22__417","source"
"geo_component_0188",1991,"14","02","census1991__14__02","source"
"geo_component_0188",2001,"27","21","census2001__27__21","target"
"geo_component_0188",2011,"27","517","census2011__27__517","source"
"geo_component_0189",1991,"14","03","census1991__14__03","source"
"geo_component_0189",2001,"27","24","census2001__27__24","target"
"geo_component_0189",2011,"27","520","census2011__27__520","source"
"geo_component_0190",1991,"14","04","census1991__14__04","source"
"geo_component_0190",2001,"27","32","census2001__27__32","target"
"geo_component_0190",2011,"27","528","census2011__27__528","source"
"geo_component_0191",1991,"14","05","census1991__14__05","source"
"geo_component_0191",2001,"27","33","census2001__27__33","target"
"geo_component_0191",2011,"27","529","census2011__27__529","source"
"geo_component_0192",1991,"14","06","census1991__14__06","source"
"geo_component_0192",2001,"27","20","census2001__27__20","target"
"geo_component_0192",2011,"27","516","census2011__27__516","source"
"geo_component_0193",1991,"14","07","census1991__14__07","source"
"geo_component_0193",2001,"27","01","census2001__27__01","target"
"geo_component_0193",2001,"27","02","census2001__27__02","target"
"geo_component_0193",2011,"27","497","census2011__27__497","source"
"geo_component_0193",2011,"27","498","census2011__27__498","source"
"geo_component_0194",1991,"14","08","census1991__14__08","source"
"geo_component_0194",2001,"27","03","census2001__27__03","target"
"geo_component_0194",2011,"27","499","census2011__27__499","source"
"geo_component_0195",1991,"14","09","census1991__14__09","source"
"geo_component_0195",2001,"27","26","census2001__27__26","target"
"geo_component_0195",2011,"27","522","census2011__27__522","source"
"geo_component_0196",1991,"14","10","census1991__14__10","source"
"geo_component_0196",2001,"27","25","census2001__27__25","target"
"geo_component_0196",2011,"27","521","census2011__27__521","source"
"geo_component_0197",1991,"14","11","census1991__14__11","source"
"geo_component_0197",2001,"27","31","census2001__27__31","target"
"geo_component_0197",2011,"27","527","census2011__27__527","source"
"geo_component_0198",1991,"14","12","census1991__14__12","source"
"geo_component_0198",2001,"27","35","census2001__27__35","target"
"geo_component_0198",2011,"27","531","census2011__27__531","source"
"geo_component_0199",1991,"14","13","census1991__14__13","source"
"geo_component_0199",2001,"27","30","census2001__27__30","target"
"geo_component_0199",2011,"27","526","census2011__27__526","source"
"geo_component_0200",1991,"14","14","census1991__14__14","source"
"geo_component_0200",2001,"27","34","census2001__27__34","target"
"geo_component_0200",2011,"27","530","census2011__27__530","source"
"geo_component_0201",1991,"14","15","census1991__14__15","source"
"geo_component_0201",1991,"14","16","census1991__14__16","source"
"geo_component_0201",2001,"27","18","census2001__27__18","target"
"geo_component_0201",2001,"27","19","census2001__27__19","target"
"geo_component_0201",2011,"27","514","census2011__27__514","source"
"geo_component_0201",2011,"27","515","census2011__27__515","source"
"geo_component_0202",1991,"14","17","census1991__14__17","source"
"geo_component_0202",2001,"27","16","census2001__27__16","target"
"geo_component_0202",2001,"27","17","census2001__27__17","target"
"geo_component_0202",2011,"27","512","census2011__27__512","source"
"geo_component_0202",2011,"27","513","census2011__27__513","source"
"geo_component_0203",1991,"14","18","census1991__14__18","source"
"geo_component_0203",2001,"27","27","census2001__27__27","target"
"geo_component_0203",2011,"27","523","census2011__27__523","source"
"geo_component_0204",1991,"14","19","census1991__14__19","source"
"geo_component_0204",2001,"27","15","census2001__27__15","target"
"geo_component_0204",2011,"27","511","census2011__27__511","source"
"geo_component_0205",1991,"14","20","census1991__14__20","source"
"geo_component_0205",2001,"27","29","census2001__27__29","target"
"geo_component_0205",2011,"27","525","census2011__27__525","source"
"geo_component_0206",1991,"14","21","census1991__14__21","source"
"geo_component_0206",2001,"27","28","census2001__27__28","target"
"geo_component_0206",2011,"27","524","census2011__27__524","source"
"geo_component_0207",1991,"14","22","census1991__14__22","source"
"geo_component_0207",2001,"27","04","census2001__27__04","target"
"geo_component_0207",2011,"27","500","census2011__27__500","source"
"geo_component_0208",1991,"14","23","census1991__14__23","source"
"geo_component_0208",2001,"27","05","census2001__27__05","target"
"geo_component_0208",2001,"27","06","census2001__27__06","target"
"geo_component_0208",2011,"27","501","census2011__27__501","source"
"geo_component_0208",2011,"27","502","census2011__27__502","source"
"geo_component_0209",1991,"14","24","census1991__14__24","source"
"geo_component_0209",2001,"27","07","census2001__27__07","target"
"geo_component_0209",2011,"27","503","census2011__27__503","source"
"geo_component_0210",1991,"14","25","census1991__14__25","source"
"geo_component_0210",2001,"27","14","census2001__27__14","target"
"geo_component_0210",2011,"27","510","census2011__27__510","source"
"geo_component_0211",1991,"14","26","census1991__14__26","source"
"geo_component_0211",2001,"27","08","census2001__27__08","target"
"geo_component_0211",2011,"27","504","census2011__27__504","source"
"geo_component_0212",1991,"14","27","census1991__14__27","source"
"geo_component_0212",2001,"27","09","census2001__27__09","target"
"geo_component_0212",2011,"27","505","census2011__27__505","source"
"geo_component_0213",1991,"14","28","census1991__14__28","source"
"geo_component_0213",2001,"27","10","census2001__27__10","target"
"geo_component_0213",2001,"27","11","census2001__27__11","target"
"geo_component_0213",2011,"27","506","census2011__27__506","source"
"geo_component_0213",2011,"27","507","census2011__27__507","source"
"geo_component_0214",1991,"14","29","census1991__14__29","source"
"geo_component_0214",2001,"27","13","census2001__27__13","target"
"geo_component_0214",2011,"27","509","census2011__27__509","source"
"geo_component_0215",1991,"14","30","census1991__14__30","source"
"geo_component_0215",2001,"27","12","census2001__27__12","target"
"geo_component_0215",2011,"27","508","census2011__27__508","source"
"geo_component_0216",1991,"15","01","census1991__15__01","source"
"geo_component_0216",2001,"14","01","census2001__14__01","target"
"geo_component_0216",2011,"14","272","census2011__14__272","source"
"geo_component_0217",1991,"15","02","census1991__15__02","source"
"geo_component_0217",2001,"14","02","census2001__14__02","target"
"geo_component_0217",2011,"14","273","census2011__14__273","source"
"geo_component_0218",1991,"15","03","census1991__15__03","source"
"geo_component_0218",2001,"14","03","census2001__14__03","target"
"geo_component_0218",2011,"14","274","census2011__14__274","source"
"geo_component_0219",1991,"15","04","census1991__15__04","source"
"geo_component_0219",2001,"14","09","census2001__14__09","target"
"geo_component_0219",2011,"14","280","census2011__14__280","source"
"geo_component_0220",1991,"15","05","census1991__15__05","source"
"geo_component_0220",2001,"14","05","census2001__14__05","target"
"geo_component_0220",2011,"14","276","census2011__14__276","source"
"geo_component_0221",1991,"15","06","census1991__15__06","source"
"geo_component_0221",2001,"14","04","census2001__14__04","target"
"geo_component_0221",2011,"14","275","census2011__14__275","source"
"geo_component_0222",1991,"15","07","census1991__15__07","source"
"geo_component_0222",2001,"14","06","census2001__14__06","target"
"geo_component_0222",2001,"14","07","census2001__14__07","target"
"geo_component_0222",2011,"14","277","census2011__14__277","source"
"geo_component_0222",2011,"14","278","census2011__14__278","source"
"geo_component_0223",1991,"15","08","census1991__15__08","source"
"geo_component_0223",2001,"14","08","census2001__14__08","target"
"geo_component_0223",2011,"14","279","census2011__14__279","source"
"geo_component_0224",1991,"16","01","census1991__16__01","source"
"geo_component_0224",2001,"17","07","census2001__17__07","target"
"geo_component_0224",2011,"17","299","census2011__17__299","source"
"geo_component_0225",1991,"16","02","census1991__16__02","source"
"geo_component_0225",1991,"16","03","census1991__16__03","source"
"geo_component_0225",2001,"17","04","census2001__17__04","target"
"geo_component_0225",2001,"17","05","census2001__17__05","target"
"geo_component_0225",2001,"17","06","census2001__17__06","target"
"geo_component_0225",2011,"17","296","census2011__17__296","source"
"geo_component_0225",2011,"17","297","census2011__17__297","source"
"geo_component_0225",2011,"17","298","census2011__17__298","source"
"geo_component_0226",1991,"16","04","census1991__16__04","source"
"geo_component_0226",1991,"16","05","census1991__16__05","source"
"geo_component_0226",2001,"17","01","census2001__17__01","target"
"geo_component_0226",2001,"17","02","census2001__17__02","target"
"geo_component_0226",2001,"17","03","census2001__17__03","target"
"geo_component_0226",2011,"17","293","census2011__17__293","source"
"geo_component_0226",2011,"17","294","census2011__17__294","source"
"geo_component_0226",2011,"17","295","census2011__17__295","source"
"geo_component_0227",1991,"17","01","census1991__17__01","source"
"geo_component_0227",2001,"15","01","census2001__15__01","target"
"geo_component_0227",2001,"15","02","census2001__15__02","target"
"geo_component_0227",2001,"15","03","census2001__15__03","target"
"geo_component_0227",2001,"15","04","census2001__15__04","target"
"geo_component_0227",2001,"15","05","census2001__15__05","target"
"geo_component_0227",2011,"15","281","census2011__15__281","source"
"geo_component_0227",2011,"15","282","census2011__15__282","source"
"geo_component_0227",2011,"15","283","census2011__15__283","source"
"geo_component_0227",2011,"15","284","census2011__15__284","source"
"geo_component_0227",2011,"15","285","census2011__15__285","source"
"geo_component_0228",1991,"17","02","census1991__17__02","source"
"geo_component_0228",2001,"15","06","census2001__15__06","target"
"geo_component_0228",2011,"15","286","census2011__15__286","source"
"geo_component_0229",1991,"17","03","census1991__17__03","source"
"geo_component_0229",2001,"15","07","census2001__15__07","target"
"geo_component_0229",2001,"15","08","census2001__15__08","target"
"geo_component_0229",2011,"15","287","census2011__15__287","source"
"geo_component_0229",2011,"15","288","census2011__15__288","source"
"geo_component_0230",1991,"18","01","census1991__18__01","source"
"geo_component_0230",2001,"13","06","census2001__13__06","target"
"geo_component_0230",2001,"13","07","census2001__13__07","target"
"geo_component_0230",2011,"13","265","census2011__13__265","source"
"geo_component_0230",2011,"13","270","census2011__13__270","source"
"geo_component_0230",2011,"13","271","census2011__13__271","source"
"geo_component_0231",1991,"18","02","census1991__18__02","source"
"geo_component_0231",2001,"13","08","census2001__13__08","target"
"geo_component_0231",2011,"13","266","census2011__13__266","source"
"geo_component_0232",1991,"18","03","census1991__18__03","source"
"geo_component_0232",2001,"13","04","census2001__13__04","target"
"geo_component_0232",2011,"13","263","census2011__13__263","source"
"geo_component_0233",1991,"18","04","census1991__18__04","source"
"geo_component_0233",2001,"13","05","census2001__13__05","target"
"geo_component_0233",2011,"13","264","census2011__13__264","source"
"geo_component_0234",1991,"18","05","census1991__18__05","source"
"geo_component_0234",2001,"13","03","census2001__13__03","target"
"geo_component_0234",2011,"13","262","census2011__13__262","source"
"geo_component_0235",1991,"18","06","census1991__18__06","source"
"geo_component_0235",2001,"13","02","census2001__13__02","target"
"geo_component_0235",2011,"13","267","census2011__13__267","source"
"geo_component_0235",2011,"13","268","census2011__13__268","source"
"geo_component_0235",2011,"13","269","census2011__13__269","source"
"geo_component_0236",1991,"18","07","census1991__18__07","source"
"geo_component_0236",2001,"13","01","census2001__13__01","target"
"geo_component_0236",2011,"13","261","census2011__13__261","source"
"geo_component_0237",1991,"19","01","census1991__19__01","source"
"geo_component_0237",2001,"21","01","census2001__21__01","target"
"geo_component_0237",2001,"21","02","census2001__21__02","target"
"geo_component_0237",2001,"21","03","census2001__21__03","target"
"geo_component_0237",2001,"21","04","census2001__21__04","target"
"geo_component_0237",2011,"21","370","census2011__21__370","source"
"geo_component_0237",2011,"21","371","census2011__21__371","source"
"geo_component_0237",2011,"21","372","census2011__21__372","source"
