"transition_id","source_vintage","source_state_code","source_district_code","source_unit_id","source_population_coverage","unallocated_population_share","allocation_status"
"shrug_1991_2001",1991,"16","01","census1991__16__01",0.367663156737644,0.632336843262356,"partial_population_partition"
"shrug_1991_2001",1991,"16","02","census1991__16__02",0.631690674989759,0.368309325010241,"partial_population_partition"
"shrug_1991_2001",1991,"16","03","census1991__16__03",0.642120675669471,0.357879324330529,"partial_population_partition"
"shrug_1991_2001",1991,"16","04","census1991__16__04",0.865655904385055,0.134344095614945,"partial_population_partition"
"shrug_1991_2001",1991,"16","05","census1991__16__05",0.878342744684409,0.121657255315591,"partial_population_partition"
"shrug_1991_2001",1991,"17","01","census1991__17__01",0.608565143717175,0.391434856282825,"partial_population_partition"
"shrug_1991_2001",1991,"17","02","census1991__17__02",0.977904080146047,0.022095919853953,"partial_population_partition"
"shrug_1991_2001",1991,"17","03","census1991__17__03",0.991793901526819,0.00820609847318099,"partial_population_partition"
"shrug_1991_2001",1991,"18","01","census1991__18__01",0.991505759401739,0.00849424059826098,"partial_population_partition"
"shrug_1991_2001",1991,"18","02","census1991__18__02",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"18","03","census1991__18__03",0.994649220897301,0.00535077910269899,"partial_population_partition"
"shrug_1991_2001",1991,"18","04","census1991__18__04",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"18","05","census1991__18__05",0.996844750014608,0.00315524998539196,"partial_population_partition"
"shrug_1991_2001",1991,"18","06","census1991__18__06",0.999714281887704,0.000285718112296052,"partial_population_partition"
"shrug_1991_2001",1991,"18","07","census1991__18__07",0.999518906313686,0.000481093686313994,"partial_population_partition"
"shrug_1991_2001",1991,"19","01","census1991__19__01",0.999770241019038,0.000229758980962003,"partial_population_partition"
"shrug_1991_2001",1991,"19","02","census1991__19__02",0.999980244622554,1.97553774460291e-05,"partial_population_partition"
"shrug_1991_2001",1991,"19","03","census1991__19__03",0.999672054697666,0.000327945302334043,"partial_population_partition"
"shrug_1991_2001",1991,"19","04","census1991__19__04",0.999495155785446,0.00050484421455399,"partial_population_partition"
"shrug_1991_2001",1991,"19","05","census1991__19__05",0.999602513846972,0.000397486153028037,"partial_population_partition"
"shrug_1991_2001",1991,"19","06","census1991__19__06",0.999695789952858,0.000304210047141984,"partial_population_partition"
"shrug_1991_2001",1991,"19","07","census1991__19__07",0.997768052608757,0.00223194739124299,"partial_population_partition"
"shrug_1991_2001",1991,"19","08","census1991__19__08",0.996409406565657,0.00359059343434298,"partial_population_partition"
"shrug_1991_2001",1991,"19","09","census1991__19__09",0.99911361965607,0.00088638034392996,"partial_population_partition"
"shrug_1991_2001",1991,"19","10","census1991__19__10",0.998834738942896,0.00116526105710402,"partial_population_partition"
"shrug_1991_2001",1991,"19","11","census1991__19__11",0.995963531268227,0.00403646873177299,"partial_population_partition"
"shrug_1991_2001",1991,"19","12","census1991__19__12",0.999177140603356,0.000822859396643949,"partial_population_partition"
"shrug_1991_2001",1991,"19","13","census1991__19__13",0.99953608183808,0.000463918161920041,"partial_population_partition"
"shrug_1991_2001",1991,"20","01","census1991__20__01",0.993556447418362,0.00644355258163798,"partial_population_partition"
"shrug_1991_2001",1991,"20","02","census1991__20__02",0.990953703197374,0.00904629680262603,"partial_population_partition"
"shrug_1991_2001",1991,"20","03","census1991__20__03",0.999578856203486,0.000421143796514034,"partial_population_partition"
"shrug_1991_2001",1991,"20","04","census1991__20__04",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"20","05","census1991__20__05",0.996307285850058,0.00369271414994199,"partial_population_partition"
"shrug_1991_2001",1991,"20","06","census1991__20__06",0.997746376823419,0.00225362317658095,"partial_population_partition"
"shrug_1991_2001",1991,"20","07","census1991__20__07",0.999898600261104,0.000101399738896002,"partial_population_partition"
"shrug_1991_2001",1991,"20","08","census1991__20__08",0.995328041029639,0.00467195897036099,"partial_population_partition"
"shrug_1991_2001",1991,"20","09","census1991__20__09",0.999302483902333,0.000697516097666995,"partial_population_partition"
"shrug_1991_2001",1991,"20","10","census1991__20__10",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"20","11","census1991__20__11",0.99970305300667,0.00029694699333005,"partial_population_partition"
"shrug_1991_2001",1991,"20","12","census1991__20__12",0.997752703425286,0.00224729657471401,"partial_population_partition"
"shrug_1991_2001",1991,"21","01","census1991__21__01",0.995561513016427,0.00443848698357296,"partial_population_partition"
"shrug_1991_2001",1991,"21","02","census1991__21__02",0.992133984329144,0.00786601567085599,"partial_population_partition"
"shrug_1991_2001",1991,"21","03","census1991__21__03",0.999893728077366,0.000106271922634016,"partial_population_partition"
"shrug_1991_2001",1991,"21","04","census1991__21__04",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"21","05","census1991__21__05",0.999920240400691,7.97595993089484e-05,"partial_population_partition"
"shrug_1991_2001",1991,"21","06","census1991__21__06",0.999942835365854,5.71646341459564e-05,"partial_population_partition"
"shrug_1991_2001",1991,"21","07","census1991__21__07",0.999826870503163,0.00017312949683701,"partial_population_partition"
"shrug_1991_2001",1991,"21","08","census1991__21__08",0.999816270561524,0.000183729438475999,"partial_population_partition"
"shrug_1991_2001",1991,"21","09","census1991__21__09",0.996103627734932,0.003896372265068,"partial_population_partition"
"shrug_1991_2001",1991,"21","10","census1991__21__10",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"21","11","census1991__21__11",0.999999420488065,5.79511934994947e-07,"partial_population_partition"
"shrug_1991_2001",1991,"21","12","census1991__21__12",0.99994631598617,5.3684013829991e-05,"partial_population_partition"
"shrug_1991_2001",1991,"21","13","census1991__21__13",0.999535228246503,0.000464771753497017,"partial_population_partition"
"shrug_1991_2001",1991,"21","14","census1991__21__14",0.999438392753455,0.000561607246544971,"partial_population_partition"
"shrug_1991_2001",1991,"21","15","census1991__21__15",0.998544062624894,0.00145593737510596,"partial_population_partition"
"shrug_1991_2001",1991,"21","16","census1991__21__16",0.999641367665682,0.000358632334317988,"partial_population_partition"
"shrug_1991_2001",1991,"21","17","census1991__21__17",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"21","18","census1991__21__18",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"21","19","census1991__21__19",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"21","20","census1991__21__20",0.999445061043285,0.00055493895671499,"partial_population_partition"
"shrug_1991_2001",1991,"21","21","census1991__21__21",0.999987878036422,1.21219635780268e-05,"partial_population_partition"
"shrug_1991_2001",1991,"21","22","census1991__21__22",0.999671857186835,0.000328142813164956,"partial_population_partition"
"shrug_1991_2001",1991,"21","23","census1991__21__23",0.999985060648023,1.49393519770502e-05,"partial_population_partition"
"shrug_1991_2001",1991,"21","24","census1991__21__24",0.999751644167532,0.000248355832467961,"partial_population_partition"
"shrug_1991_2001",1991,"21","25","census1991__21__25",0.999920804727828,7.9195272172039e-05,"partial_population_partition"
"shrug_1991_2001",1991,"21","26","census1991__21__26",0.966724375382458,0.033275624617542,"partial_population_partition"
"shrug_1991_2001",1991,"21","27","census1991__21__27",0.999934141752038,6.5858247962014e-05,"partial_population_partition"
"shrug_1991_2001",1991,"22","01","census1991__22__01",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"22","02","census1991__22__02",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"22","03","census1991__22__03",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"22","04","census1991__22__04",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"23","02","census1991__23__02",0.998081382180589,0.00191861781941105,"partial_population_partition"
"shrug_1991_2001",1991,"23","03","census1991__23__03",0.998360567804688,0.00163943219531204,"partial_population_partition"
"shrug_1991_2001",1991,"23","04","census1991__23__04",0.99762290424584,0.00237709575416001,"partial_population_partition"
"shrug_1991_2001",1991,"23","05","census1991__23__05",0.999601731691296,0.000398268308704042,"partial_population_partition"
"shrug_1991_2001",1991,"23","06","census1991__23__06",0.999560990758791,0.000439009241208987,"partial_population_partition"
"shrug_1991_2001",1991,"23","07","census1991__23__07",0.984176887258552,0.015823112741448,"partial_population_partition"
"shrug_1991_2001",1991,"23","08","census1991__23__08",0.997001228630963,0.00299877136903703,"partial_population_partition"
"shrug_1991_2001",1991,"23","09","census1991__23__09",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"23","10","census1991__23__10",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"23","11","census1991__23__11",0.99971221368813,0.000287786311869986,"partial_population_partition"
"shrug_1991_2001",1991,"23","12","census1991__23__12",0.999115946921254,0.00088405307874595,"partial_population_partition"
"shrug_1991_2001",1991,"23","13","census1991__23__13",0.999076857443914,0.000923142556086054,"partial_population_partition"
"shrug_1991_2001",1991,"23","14","census1991__23__14",0.998892148347236,0.00110785165276395,"partial_population_partition"
"shrug_1991_2001",1991,"23","15","census1991__23__15",0.997980406398923,0.00201959360107695,"partial_population_partition"
"shrug_1991_2001",1991,"23","16","census1991__23__16",0.998738614386424,0.00126138561357603,"partial_population_partition"
"shrug_1991_2001",1991,"23","17","census1991__23__17",0.98680906514383,0.01319093485617,"partial_population_partition"
"shrug_1991_2001",1991,"23","18","census1991__23__18",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"23","19","census1991__23__19",0.998730101885509,0.00126989811449096,"partial_population_partition"
"shrug_1991_2001",1991,"23","20","census1991__23__20",0.998811038051094,0.00118896194890605,"partial_population_partition"
"shrug_1991_2001",1991,"23","21","census1991__23__21",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"24","01","census1991__24__01",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"24","02","census1991__24__02",0.99659277802844,0.00340722197155996,"partial_population_partition"
"shrug_1991_2001",1991,"24","03","census1991__24__03",0.998767531311632,0.00123246868836802,"partial_population_partition"
"shrug_1991_2001",1991,"25","01","census1991__25__01",0.999289703662677,0.000710296337323002,"partial_population_partition"
"shrug_1991_2001",1991,"25","02","census1991__25__02",0.999835505931926,0.00016449406807395,"partial_population_partition"
"shrug_1991_2001",1991,"25","03","census1991__25__03",0.99607357641245,0.00392642358755002,"partial_population_partition"
"shrug_1991_2001",1991,"25","04","census1991__25__04",0.999762116230633,0.000237883769366953,"partial_population_partition"
"shrug_1991_2001",1991,"25","05","census1991__25__05",0.99860733012579,0.00139266987421005,"partial_population_partition"
"shrug_1991_2001",1991,"25","06","census1991__25__06",0.999392148824586,0.000607851175413954,"partial_population_partition"
"shrug_1991_2001",1991,"25","07","census1991__25__07",0.999855022974665,0.000144977025335002,"partial_population_partition"
"shrug_1991_2001",1991,"25","08","census1991__25__08",0.999967973070122,3.20269298780262e-05,"partial_population_partition"
"shrug_1991_2001",1991,"25","09","census1991__25__09",0.995036242014575,0.00496375798542503,"partial_population_partition"
"shrug_1991_2001",1991,"25","10","census1991__25__10",0.998977806662328,0.00102219333767195,"partial_population_partition"
"shrug_1991_2001",1991,"25","11","census1991__25__11",0.994585982376099,0.00541401762390104,"partial_population_partition"
"shrug_1991_2001",1991,"25","12","census1991__25__12",0.994767497506528,0.00523250249347196,"partial_population_partition"
"shrug_1991_2001",1991,"25","13","census1991__25__13",0.99860830129471,0.00139169870528999,"partial_population_partition"
"shrug_1991_2001",1991,"25","14","census1991__25__14",0.999319929514848,0.000680070485151951,"partial_population_partition"
"shrug_1991_2001",1991,"25","15","census1991__25__15",0.999915601094227,8.43989057730532e-05,"partial_population_partition"
"shrug_1991_2001",1991,"25","16","census1991__25__16",0.998433362335103,0.00156663766489695,"partial_population_partition"
"shrug_1991_2001",1991,"25","17","census1991__25__17",0.99929680731573,0.000703192684269993,"partial_population_partition"
"shrug_1991_2001",1991,"25","18","census1991__25__18",0.999952718142476,4.72818575240064e-05,"partial_population_partition"
"shrug_1991_2001",1991,"25","19","census1991__25__19",0.998539165485985,0.00146083451401502,"partial_population_partition"
"shrug_1991_2001",1991,"25","20","census1991__25__20",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"25","21","census1991__25__21",0.997815887396861,0.002184112603139,"partial_population_partition"
"shrug_1991_2001",1991,"25","22","census1991__25__22",0.999990645871399,9.35412860103568e-06,"partial_population_partition"
"shrug_1991_2001",1991,"25","23","census1991__25__23",0.999960494727565,3.95052724350142e-05,"partial_population_partition"
"shrug_1991_2001",1991,"25","24","census1991__25__24",0.999660413535402,0.000339586464597974,"partial_population_partition"
"shrug_1991_2001",1991,"25","25","census1991__25__25",0.999182605333491,0.000817394666508986,"partial_population_partition"
"shrug_1991_2001",1991,"25","26","census1991__25__26",0.999619671998273,0.000380328001727048,"partial_population_partition"
"shrug_1991_2001",1991,"25","27","census1991__25__27",0.999067623698359,0.000932376301641002,"partial_population_partition"
"shrug_1991_2001",1991,"25","28","census1991__25__28",0.998529665492587,0.00147033450741296,"partial_population_partition"
"shrug_1991_2001",1991,"25","29","census1991__25__29",0.999726108161156,0.000273891838843965,"partial_population_partition"
"shrug_1991_2001",1991,"25","30","census1991__25__30",0.999196602067212,0.000803397932788052,"partial_population_partition"
"shrug_1991_2001",1991,"25","31","census1991__25__31",0.999264223683272,0.000735776316728054,"partial_population_partition"
"shrug_1991_2001",1991,"25","32","census1991__25__32",0.999972491685069,2.75083149310351e-05,"partial_population_partition"
"shrug_1991_2001",1991,"25","33","census1991__25__33",0.999906148156758,9.38518432419544e-05,"partial_population_partition"
"shrug_1991_2001",1991,"25","34","census1991__25__34",0.998673268792617,0.00132673120738303,"partial_population_partition"
"shrug_1991_2001",1991,"25","35","census1991__25__35",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"25","36","census1991__25__36",0.999762724206904,0.000237275793095959,"partial_population_partition"
"shrug_1991_2001",1991,"25","37","census1991__25__37",0.999982220288966,1.7779711034005e-05,"partial_population_partition"
"shrug_1991_2001",1991,"25","38","census1991__25__38",0.998585343171144,0.001414656828856,"partial_population_partition"
"shrug_1991_2001",1991,"25","39","census1991__25__39",0.998502407619325,0.00149759238067504,"partial_population_partition"
"shrug_1991_2001",1991,"25","40","census1991__25__40",0.998047983958364,0.00195201604163597,"partial_population_partition"
"shrug_1991_2001",1991,"25","41","census1991__25__41",0.999289460351274,0.000710539648726027,"partial_population_partition"
"shrug_1991_2001",1991,"25","42","census1991__25__42",0.999920500930085,7.94990699150011e-05,"partial_population_partition"
"shrug_1991_2001",1991,"25","43","census1991__25__43",0.998997494262182,0.00100250573781802,"partial_population_partition"
"shrug_1991_2001",1991,"25","44","census1991__25__44",0.999552630388565,0.000447369611434989,"partial_population_partition"
"shrug_1991_2001",1991,"25","45","census1991__25__45",0.999484242287527,0.000515757712473031,"partial_population_partition"
"shrug_1991_2001",1991,"25","46","census1991__25__46",0.999281163551769,0.000718836448231008,"partial_population_partition"
"shrug_1991_2001",1991,"25","47","census1991__25__47",0.999783451303753,0.000216548696246988,"partial_population_partition"
"shrug_1991_2001",1991,"25","48","census1991__25__48",0.999864225532533,0.000135774467467042,"partial_population_partition"
"shrug_1991_2001",1991,"25","49","census1991__25__49",0.999176087572811,0.000823912427189044,"partial_population_partition"
"shrug_1991_2001",1991,"25","50","census1991__25__50",0.999794690048709,0.000205309951290977,"partial_population_partition"
"shrug_1991_2001",1991,"25","51","census1991__25__51",0.999947303243485,5.26967565149805e-05,"partial_population_partition"
"shrug_1991_2001",1991,"25","52","census1991__25__52",0.999344843740745,0.000655156259255052,"partial_population_partition"
"shrug_1991_2001",1991,"25","53","census1991__25__53",0.99764179363905,0.00235820636094997,"partial_population_partition"
"shrug_1991_2001",1991,"25","54","census1991__25__54",0.998783547255003,0.00121645274499704,"partial_population_partition"
"shrug_1991_2001",1991,"25","55","census1991__25__55",0.999201580892356,0.000798419107644,"partial_population_partition"
"shrug_1991_2001",1991,"25","56","census1991__25__56",0.991905013994993,0.00809498600500702,"partial_population_partition"
"shrug_1991_2001",1991,"25","57","census1991__25__57",0.998797014515433,0.00120298548456699,"partial_population_partition"
"shrug_1991_2001",1991,"25","58","census1991__25__58",0.998785367894098,0.001214632105902,"partial_population_partition"
"shrug_1991_2001",1991,"25","59","census1991__25__59",0.99528982481329,0.00471017518671002,"partial_population_partition"
"shrug_1991_2001",1991,"25","60","census1991__25__60",0.99351034210165,0.00648965789834999,"partial_population_partition"
"shrug_1991_2001",1991,"25","61","census1991__25__61",0.999865441400042,0.000134558599958035,"partial_population_partition"
"shrug_1991_2001",1991,"25","62","census1991__25__62",0.999365774385854,0.000634225614145945,"partial_population_partition"
"shrug_1991_2001",1991,"25","63","census1991__25__63",0.999772749286581,0.000227250713419003,"partial_population_partition"
"shrug_1991_2001",1991,"26","01","census1991__26__01",0.99972918102301,0.000270818976989995,"partial_population_partition"
"shrug_1991_2001",1991,"26","02","census1991__26__02",0.999745448468008,0.000254551531992053,"partial_population_partition"
"shrug_1991_2001",1991,"26","03","census1991__26__03",0.818107636179558,0.181892363820442,"partial_population_partition"
"shrug_1991_2001",1991,"26","04","census1991__26__04",0.999821591461713,0.000178408538286989,"partial_population_partition"
"shrug_1991_2001",1991,"26","05","census1991__26__05",0.998485860713954,0.00151413928604605,"partial_population_partition"
"shrug_1991_2001",1991,"26","06","census1991__26__06",0.998476016728078,0.00152398327192205,"partial_population_partition"
"shrug_1991_2001",1991,"26","07","census1991__26__07",0.99914886310934,0.000851136890659965,"partial_population_partition"
"shrug_1991_2001",1991,"26","08","census1991__26__08",0.999420306721342,0.000579693278658033,"partial_population_partition"
"shrug_1991_2001",1991,"26","09","census1991__26__09",0.998050627496053,0.001949372503947,"partial_population_partition"
"shrug_1991_2001",1991,"26","10","census1991__26__10",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"26","11","census1991__26__11",0.999986517347186,1.34826528139786e-05,"partial_population_partition"
"shrug_1991_2001",1991,"26","12","census1991__26__12",0.998359394002776,0.00164060599722404,"partial_population_partition"
"shrug_1991_2001",1991,"26","13","census1991__26__13",0.999600161258898,0.000399838741102054,"partial_population_partition"
"shrug_1991_2001",1991,"26","14","census1991__26__14",0.999730914810921,0.000269085189078977,"partial_population_partition"
"shrug_1991_2001",1991,"26","15","census1991__26__15",0.999898001509578,0.000101998490422028,"partial_population_partition"
"shrug_1991_2001",1991,"26","16","census1991__26__16",0.999818187563097,0.000181812436902962,"partial_population_partition"
"shrug_1991_2001",1991,"26","17","census1991__26__17",0.999335833849372,0.000664166150628032,"partial_population_partition"
"shrug_1991_2001",1991,"27","01","census1991__27__01",0.996821488939516,0.00317851106048395,"partial_population_partition"
"shrug_1991_2001",1991,"27","02","census1991__27__02",0.993221571934001,0.00677842806599904,"partial_population_partition"
"shrug_1991_2001",1991,"28","01","census1991__28__01",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"29","01","census1991__29__01",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"30","01","census1991__30__01",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"30","02","census1991__30__02",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"32","01","census1991__32__01",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"33","01","census1991__33__01",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"33","02","census1991__33__02",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"33","03","census1991__33__03",1,0,"complete_population_partition"
"shrug_1991_2001",1991,"33","04","census1991__33__04",1,0,"complete_population_partition"
"production_2011_2001",2011,"35","639","census2011__35__639",0.997840847751357,0.00215915224864305,"partial_population_partition"
"production_2011_2001",2011,"28","532","census2011__28__532",0.996729216241269,0.00327078375873102,"partial_population_partition"
"production_2011_2001",2011,"28","533","census2011__28__533",0.999995948144351,4.05185564900101e-06,"partial_population_partition"
"production_2011_2001",2011,"28","534","census2011__28__534",0.999296660274996,0.000703339725004026,"partial_population_partition"
"production_2011_2001",2011,"28","535","census2011__28__535",0.984694496533135,0.015305503466865,"partial_population_partition"
"production_2011_2001",2011,"28","536","census2011__28__536",1,0,"complete_population_partition"
"production_2011_2001",2011,"28","537","census2011__28__537",0.999357151878863,0.000642848121137019,"partial_population_partition"
"production_2011_2001",2011,"28","538","census2011__28__538",0.998732059092609,0.00126794090739102,"partial_population_partition"
"production_2011_2001",2011,"28","539","census2011__28__539",0.999890220416194,0.00010977958380598,"partial_population_partition"
"production_2011_2001",2011,"28","540","census2011__28__540",0.99996185135923,3.81486407700082e-05,"partial_population_partition"
"production_2011_2001",2011,"28","541","census2011__28__541",0.998033867525569,0.001966132474431,"partial_population_partition"
"production_2011_2001",2011,"28","542","census2011__28__542",0.999624507142503,0.000375492857497051,"partial_population_partition"
"production_2011_2001",2011,"28","543","census2011__28__543",0.999507778717102,0.000492221282898053,"partial_population_partition"
"production_2011_2001",2011,"28","544","census2011__28__544",0.999313380983357,0.00068661901664302,"partial_population_partition"
"production_2011_2001",2011,"28","545","census2011__28__545",0.999977688514591,2.23114854089879e-05,"partial_population_partition"
"production_2011_2001",2011,"28","546","census2011__28__546",0.999985267843309,1.47321566910108e-05,"partial_population_partition"
"production_2011_2001",2011,"28","547","census2011__28__547",0.999859210988272,0.000140789011727982,"partial_population_partition"
"production_2011_2001",2011,"28","548","census2011__28__548",0.97513243653143,0.02486756346857,"partial_population_partition"
"production_2011_2001",2011,"28","549","census2011__28__549",0.995960203070069,0.00403979692993095,"partial_population_partition"
"production_2011_2001",2011,"28","550","census2011__28__550",0.997525608584549,0.00247439141545103,"partial_population_partition"
"production_2011_2001",2011,"28","551","census2011__28__551",0.999919401468295,8.05985317049451e-05,"partial_population_partition"
"production_2011_2001",2011,"28","552","census2011__28__552",0.994578956314638,0.005421043685362,"partial_population_partition"
"production_2011_2001",2011,"28","553","census2011__28__553",1,0,"complete_population_partition"
"production_2011_2001",2011,"28","554","census2011__28__554",0.999963486211601,3.6513788398973e-05,"partial_population_partition"
"production_2011_2001",2011,"20","367","census2011__20__367",1,0,"complete_population_partition"
"production_2011_2001",2011,"12","258","census2011__12__258",0.956993493549964,0.043006506450036,"partial_population_partition"
"production_2011_2001",2011,"20","363","census2011__20__363",0.999786357740803,0.000213642259196956,"partial_population_partition"
"production_2011_2001",2011,"23","459","census2011__23__459",0.999820133456242,0.000179866543758012,"partial_population_partition"
"production_2011_2001",2011,"35","638","census2011__35__638",0.95901416861191,0.04098583138809,"partial_population_partition"
"production_2011_2001",2011,"35","640","census2011__35__640",0.99872345071428,0.00127654928571996,"partial_population_partition"
"production_2011_2001",2011,"12","253","census2011__12__253",1,0,"complete_population_partition"
"production_2011_2001",2011,"12","257","census2011__12__257",0.991160070719434,0.00883992928056598,"partial_population_partition"
"production_2011_2001",2011,"12","245","census2011__12__245",0.98641375032515,0.01358624967485,"partial_population_partition"
"production_2011_2001",2011,"12","252","census2011__12__252",0.995753114382786,0.00424688561721398,"partial_population_partition"
"production_2011_2001",2011,"18","308","census2011__18__308",0.983204422466198,0.016795577533802,"partial_population_partition"
"production_2011_2001",2011,"18","310","census2011__18__310",0.996852982089743,0.00314701791025696,"partial_population_partition"
"production_2011_2001",2011,"18","302","census2011__18__302",0.993058799840902,0.00694120015909805,"partial_population_partition"
"production_2011_2001",2011,"18","300","census2011__18__300",0.831911914890739,0.168088085109261,"partial_population_partition"
"production_2011_2001",2011,"18","309","census2011__18__309",0.990836106448462,0.00916389355153802,"partial_population_partition"
"production_2011_2001",2011,"10","225","census2011__10__225",0.994538430274189,0.00546156972581102,"partial_population_partition"
"production_2011_2001",2011,"10","222","census2011__10__222",0.994682786738173,0.00531721326182699,"partial_population_partition"
"production_2011_2001",2011,"10","232","census2011__10__232",0.998111175185425,0.00188882481457497,"partial_population_partition"
"production_2011_2001",2011,"10","236","census2011__10__236",0.99941876500774,0.000581234992260038,"partial_population_partition"
"production_2011_2001",2011,"10","217","census2011__10__217",0.999418816149183,0.000581183850816958,"partial_population_partition"
"production_2011_2001",2011,"10","238","census2011__10__238",0.997862423703636,0.00213757629636402,"partial_population_partition"
"production_2011_2001",2011,"10","239","census2011__10__239",0.995783395375331,0.004216604624669,"partial_population_partition"
"production_2011_2001",2011,"10","233","census2011__10__233",0.999487572242779,0.000512427757221046,"partial_population_partition"
"production_2011_2001",2011,"10","223","census2011__10__223",0.996312885224305,0.00368711477569506,"partial_population_partition"
"production_2011_2001",2011,"10","210","census2011__10__210",0.998530525319451,0.00146947468054903,"partial_population_partition"
"production_2011_2001",2011,"10","227","census2011__10__227",0.998437425068338,0.00156257493166201,"partial_population_partition"
"production_2011_2001",2011,"10","213","census2011__10__213",0.987932443680155,0.012067556319845,"partial_population_partition"
"production_2011_2001",2011,"10","207","census2011__10__207",0.994669939846846,0.00533006015315396,"partial_population_partition"
"production_2011_2001",2011,"10","226","census2011__10__226",0.997512730622585,0.00248726937741495,"partial_population_partition"
"production_2011_2001",2011,"10","216","census2011__10__216",0.999864800229319,0.000135199770680994,"partial_population_partition"
"production_2011_2001",2011,"10","229","census2011__10__229",0.996457529799458,0.00354247020054199,"partial_population_partition"
"production_2011_2001",2011,"10","237","census2011__10__237",0.999400219724164,0.000599780275835959,"partial_population_partition"
"production_2011_2001",2011,"10","203","census2011__10__203",0.998318696471346,0.00168130352865403,"partial_population_partition"
"production_2011_2001",2011,"10","230","census2011__10__230",0.994628725187185,0.00537127481281496,"partial_population_partition"
"production_2011_2001",2011,"10","204","census2011__10__204",0.99688079176824,0.00311920823176004,"partial_population_partition"
"production_2011_2001",2011,"10","211","census2011__10__211",0.997855186164143,0.00214481383585696,"partial_population_partition"
"production_2011_2001",2011,"10","234","census2011__10__234",0.993702190398518,0.00629780960148196,"partial_population_partition"
"production_2011_2001",2011,"10","214","census2011__10__214",0.999759031200198,0.000240968799801955,"partial_population_partition"
"production_2011_2001",2011,"10","221","census2011__10__221",0.995588886783775,0.004411113216225,"partial_population_partition"
"production_2011_2001",2011,"10","219","census2011__10__219",0.998692768117915,0.00130723188208504,"partial_population_partition"
"production_2011_2001",2011,"10","228","census2011__10__228",0.998716099204516,0.00128390079548402,"partial_population_partition"
"production_2011_2001",2011,"10","205","census2011__10__205",0.999431615583181,0.000568384416818946,"partial_population_partition"
"production_2011_2001",2011,"10","206","census2011__10__206",0.994388028417087,0.00561197158291304,"partial_population_partition"
"production_2011_2001",2011,"10","218","census2011__10__218",0.999979882683014,2.01173169860347e-05,"partial_population_partition"
"production_2011_2001",2011,"10","208","census2011__10__208",0.990966212008922,0.00903378799107801,"partial_population_partition"
"production_2011_2001",2011,"04","055","census2011__04__055",1,0,"complete_population_partition"
"production_2011_2001",2011,"22","414","census2011__22__414",0.987959940532084,0.012040059467916,"partial_population_partition"
"production_2011_2001",2011,"22","417","census2011__22__417",0.997210359283783,0.00278964071621701,"partial_population_partition"
"production_2011_2001",2011,"22","412","census2011__22__412",0.983360444921797,0.016639555078203,"partial_population_partition"
"production_2011_2001",2011,"22","409","census2011__22__409",0.996432279704486,0.003567720295514,"partial_population_partition"
"production_2011_2001",2011,"22","402","census2011__22__402",1,0,"complete_population_partition"
"production_2011_2001",2011,"22","404","census2011__22__404",0.999209374792813,0.000790625207186979,"partial_population_partition"
"production_2011_2001",2011,"22","411","census2011__22__411",0.999728880256092,0.000271119743908033,"partial_population_partition"
"production_2011_2001",2011,"22","410","census2011__22__410",0.999568637988598,0.000431362011402037,"partial_population_partition"
"production_2011_2001",2011,"30","585","census2011__30__585",1,0,"complete_population_partition"
"production_2011_2001",2011,"24","482","census2011__24__482",1,0,"complete_population_partition"
"production_2011_2001",2011,"24","488","census2011__24__488",0.998758880452141,0.00124111954785899,"partial_population_partition"
"production_2011_2001",2011,"24","473","census2011__24__473",1,0,"complete_population_partition"
"production_2011_2001",2011,"24","468","census2011__24__468",0.998863490270129,0.001136509729871,"partial_population_partition"
"production_2011_2001",2011,"24","471","census2011__24__471",0.996273745222924,0.003726254777076,"partial_population_partition"
"production_2011_2001",2011,"24","487","census2011__24__487",0.996505149102909,0.00349485089709101,"partial_population_partition"
