"specification_id","term","estimate","std.error","statistic","p.value","construct_id","treatment","analysis_scope","domain","margin","source_side","paper_role","label"
"state_main__distance_shares_mapped","ling_mapped_share_distance_1",0.0376327451667486,0.02985393783682,1.26056218688627,0.208637186576745,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__distance_shares_mapped","ling_mapped_share_distance_2",0.000677962875070961,0.0611657333416881,0.0110840308458934,0.991165208672834,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__distance_shares_mapped","ling_mapped_share_distance_3",-0.0169788342236389,0.0397030758601906,-0.42764531099373,0.669276034148682,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__distance_shares_mapped","ling_mapped_share_distance_4",0.0860957707177842,0.0772744866222821,1.11415519508555,0.266278343234279,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__distance_shares_mapped","ling_mapped_share_distance_5",0.0705896677532994,0.160019319309819,0.441132158652846,0.659497062195377,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__glottolog_mean","ling_distance_glottolog_nonhindi_mean",-0.464972749095243,0.377281989061039,-1.2324276339097,0.218924474273003,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__glottolog_mean_shastry","ling_distance_glottolog_nonhindi_mean",-0.459758504953013,0.409968665763993,-1.12144791382101,0.263160521317493,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__dyen_noncognate","ling_distance_dyen_noncognate_pct",-0.0521624256855108,0.0881273383392314,-0.591898344696629,0.554443066602483,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_main__dyen_noncognate_shastry","ling_distance_dyen_noncognate_pct",-0.0604831556495982,0.090238587977068,-0.670258223288784,0.503304523098805,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__nonzero_mean","ling_distance_nonzero_mean",1.39224788350343,1.13332977400603,1.22845787292978,0.220421167138101,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distant_share","ling_share_distance_ge3",0.0647479666576592,0.0610161096935189,1.0611618305868,0.289632304004491,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__top3_legacy","ling_distance_top3_legacy",1.5191957033885,1.64495919427375,0.923546133349052,0.35660611356302,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__nonzero_mean_hindi_urdu","ling_distance_nonzero_mean",1.53684342294878,1.14648845585175,1.34047875938448,0.18130176284168,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__nonzero_mean_shastry","ling_distance_nonzero_mean",1.34138308906062,1.16508640117711,1.15131640683935,0.250701997150253,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__nonzero_mean_sensitivity_low","ling_distance_nonzero_mean_sensitivity_low",1.31431536841382,1.13342307870609,1.15959820574171,0.247318729153329,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__nonzero_mean_sensitivity_high","ling_distance_nonzero_mean_sensitivity_high",0.969674977944651,1.30441102441146,0.743381464735903,0.457948788401991,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__nonzero_mean_hindi_urdu_separate","ling_distance_nonzero_mean",1.80409865591902,1.18618145357659,1.52092974517455,0.12954122301622,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distance_shares_all","ling_share_distance_1",0.0311708468857904,0.0218213697954606,1.4284550959892,0.154419101765313,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distance_shares_all","ling_share_distance_2",0.0282303342084118,0.041347863188403,0.682751949714531,0.495400861660969,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distance_shares_all","ling_share_distance_3",0.0177447756820563,0.0330141195284238,0.537490502110129,0.591410794491302,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distance_shares_all","ling_share_distance_4",0.160752266319032,0.0996210018102116,1.61363832322508,0.107877553507572,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distance_shares_all","ling_share_distance_5",0.13481901809206,0.149254217274107,0.903284480360535,0.36725146378667,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distance_shares_all_unmapped","ling_share_distance_1",0.0167312586576686,0.0232266164731965,0.720348513825788,0.471994347797843,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distance_shares_all_unmapped","ling_share_distance_2",0.0578236891968365,0.0489437585516259,1.18143131847637,0.238572290990935,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distance_shares_all_unmapped","ling_share_distance_3",-0.0209952381447627,0.0470565143264198,-0.446170704424126,0.655866407912311,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distance_shares_all_unmapped","ling_share_distance_4",0.115628046036309,0.137484503332118,0.841026030090019,0.401150102678829,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distance_shares_all_unmapped","ling_share_distance_5",0.0825732611237128,0.130978076303325,0.630435745082147,0.528994731281693,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distance_shares_mapped","ling_mapped_share_distance_1",0.033397514225146,0.0321086976346316,1.04013917366503,0.299288221646494,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distance_shares_mapped","ling_mapped_share_distance_2",0.0206950738178976,0.0533290236830996,0.38806399196196,0.698301570848382,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distance_shares_mapped","ling_mapped_share_distance_3",-0.00674674519182688,0.044141474709947,-0.152843674484363,0.878645837123011,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distance_shares_mapped","ling_mapped_share_distance_4",0.0674229377128076,0.0554910895390811,1.21502277704104,0.225512906978972,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__distance_shares_mapped","ling_mapped_share_distance_5",0.097000229139936,0.150562651089167,0.644251601829792,0.520007703950714,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__glottolog_mean","ling_distance_glottolog_nonhindi_mean",-0.460134342328744,0.385934649454059,-1.1922597335576,0.234280911159046,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__glottolog_mean_shastry","ling_distance_glottolog_nonhindi_mean",-0.451376611818392,0.399239814524433,-1.13059017512084,0.259311091178063,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__dyen_noncognate","ling_distance_dyen_noncognate_pct",-0.0313302194164109,0.0656563423995642,-0.477184964488958,0.633643990206803,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"state_expanded__dyen_noncognate_shastry","ling_distance_dyen_noncognate_pct",-0.0367222031881054,0.066455840833101,-0.552580521557624,0.581044393900584,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__region_fe","ling_distance_nonzero_mean",2.84005860143588,2.17124992410769,1.30802933826379,0.191906406097493,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__state_fe","ling_distance_nonzero_mean",0.414375437175712,1.15277415731573,0.359459339495083,0.719537758529636,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__census_controls","ling_distance_nonzero_mean",4.69128829470651,1.64281887822135,2.85563330011504,0.00461307982341657,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__expanded_controls","ling_distance_nonzero_mean",5.49535124487087,1.55527050913286,3.53337327018101,0.000479772998517679,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__region_fe_main_without_human_capital","ling_distance_nonzero_mean",2.10285152444829,1.8043777056035,1.16541648564925,0.244845830719266,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__state_fe_main_without_human_capital","ling_distance_nonzero_mean",1.37569811312408,1.33290705029061,1.03210356102786,0.302997668311152,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__region_fe_expanded_without_human_capital","ling_distance_nonzero_mean",2.42997670706178,1.75140952269532,1.38744061601434,0.16642263688173,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__state_fe_expanded_without_human_capital","ling_distance_nonzero_mean",1.60756165225481,1.3830153508962,1.16235994865358,0.246180253039811,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__region_fe_plus_basic_scale_geography","ling_distance_nonzero_mean",2.21325349690407,1.88986477022269,1.17111738986662,0.242529802816811,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__region_fe_plus_social_composition","ling_distance_nonzero_mean",1.91015290463387,1.70532250820102,1.12011241008537,0.263618919326746,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__region_fe_plus_human_capital","ling_distance_nonzero_mean",1.20979828720346,1.79216544953169,0.67504832632478,0.500202102942856,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__region_fe_plus_demography","ling_distance_nonzero_mean",1.12923282883124,1.80968038025007,0.623995729386863,0.533140250893045,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__region_fe_plus_economic_structure","ling_distance_nonzero_mean",1.39142560017606,1.67254760076378,0.831919880510818,0.406173367155499,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__state_fe_plus_basic_scale_geography","ling_distance_nonzero_mean",1.25550454367835,1.07605735566054,1.16676359031778,0.244366728318986,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__state_fe_plus_social_composition","ling_distance_nonzero_mean",1.33690591100386,1.133665324528,1.17927741290003,0.239369870028956,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__state_fe_plus_human_capital","ling_distance_nonzero_mean",1.01129146936677,0.940045677814256,1.07578971238735,0.283030192051451,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__state_fe_plus_demography","ling_distance_nonzero_mean",1.03584981548341,0.985920157951074,1.0506426987314,0.294413495755867,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"absorption__state_fe_plus_economic_structure","ling_distance_nonzero_mean",1.38972788297276,1.04704744341114,1.32728262861253,0.185611695490616,"emi_age6_13_gross_0508_pooled","dise_emi_gross_enrollment_ratio_age_6_13_0508_pooled","structural_iv","medium","pooled_population_scaled_enrollment","administrative_equilibrium","formal_english_exposure","DISE pooled 2005-06 to 2007-08 English-medium gross enrollment ratio, ages 6-13 denominator"
"unadjusted__nonzero_mean","ling_distance_nonzero_mean",-11.1031743158273,5.45715909706178,-2.03460703973345,0.04243610713414,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__distant_share","ling_share_distance_ge3",-0.557269202493322,0.168920003263844,-3.29901250133708,0.00104191420614094,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__top3_legacy","ling_distance_top3_legacy",-17.8414736144655,2.22068625559967,-8.03421625611295,7.27276249846346e-15,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__nonzero_mean_hindi_urdu","ling_distance_nonzero_mean",-5.55932246686032,4.55488578623767,-1.22051852181618,0.222865131963727,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__nonzero_mean_shastry","ling_distance_nonzero_mean",-5.70510714982227,4.56340746256963,-1.25018578696231,0.211839566334532,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__nonzero_mean_sensitivity_low","ling_distance_nonzero_mean_sensitivity_low",-5.73682524802023,4.54235730093335,-1.26296212912213,0.207214672874092,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__nonzero_mean_sensitivity_high","ling_distance_nonzero_mean_sensitivity_high",-7.58600022228368,4.54937287179166,-1.6674826258627,0.0960693578783207,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__nonzero_mean_hindi_urdu_separate","ling_distance_nonzero_mean",-5.54644143685689,4.52389955544015,-1.22603107537768,0.22078687667231,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__distance_shares_all","ling_share_distance_1",-0.64248220053491,0.240589257576446,-2.67045256719646,0.00783250545754521,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__distance_shares_all","ling_share_distance_2",-1.06914576127091,0.0581381350710618,-18.3897498597797,1.55507051455139e-57,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__distance_shares_all","ling_share_distance_3",-0.653210202936984,0.217798111007113,-2.99915458364858,0.00284822288046954,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__distance_shares_all","ling_share_distance_4",-1.02953092048611,0.0509135894196689,-20.2211419823482,3.44086725061849e-66,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__distance_shares_all","ling_share_distance_5",-0.990534667447767,0.0499289844434873,-19.8388707178476,2.24255017148984e-64,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__distance_shares_all_unmapped","ling_share_distance_1",-0.711407561041825,0.247162449893721,-2.87829952060973,0.00417775579531019,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__distance_shares_all_unmapped","ling_share_distance_2",-1.12822958015194,0.0633240405002542,-17.816765500733,8.37021139591899e-55,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__distance_shares_all_unmapped","ling_share_distance_3",-0.733999927149505,0.207254306756937,-3.54154245880314,0.000436868687036174,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__distance_shares_all_unmapped","ling_share_distance_4",-1.08023829491814,0.0338211782575986,-31.9397002283752,1.48446902348715e-120,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__distance_shares_all_unmapped","ling_share_distance_5",-1.05028381489514,0.0529544596728907,-19.8337179037032,2.75614841647725e-64,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
"unadjusted__distance_shares_mapped","ling_mapped_share_distance_1",-0.684320837938166,0.238687894873408,-2.86701107444559,0.00432627207662083,"hindi_share_0708","dise_hindi_enrollment_share_total_0708","relevance_only","medium","enrollment_composition","administrative_equilibrium","language_substitution","DISE 2007-08 Hindi-medium enrollment / total enrollment"
