"specification_id","sequence","adjustment_id","adjustment","construction_id","construction","fixed_effect","excluded_instruments","included_language_controls","n_excluded_instruments","joint_excluded_f","joint_excluded_p","partial_r_squared","n","n_states","n_regions","construct_id","treatment","analysis_scope"
"region_main__glottolog_mean_shastry",28,"region_main","Six-region FE + main controls","glottolog_mean_shastry","Glottolog edge-distance mean with Shastry composition controls","region","ling_distance_glottolog_nonhindi_mean","hindi_urdu_share;native_english_share",1,8.74819683416411,0.00324145178114139,0.094559267042274,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_main__dyen_noncognate",29,"region_main","Six-region FE + main controls","dyen_noncognate","Dyen/Shastry noncognate percentage among non-Hindi/Urdu speakers","region","ling_distance_dyen_noncognate_pct","",1,5.19553682121729,0.0230516144604937,0.0466168168807204,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_main__dyen_noncognate_shastry",30,"region_main","Six-region FE + main controls","dyen_noncognate_shastry","Dyen/Shastry noncognate percentage with composition controls","region","ling_distance_dyen_noncognate_pct","hindi_urdu_share;native_english_share",1,5.36058185142064,0.020989011449589,0.0471085967870903,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_expanded__nonzero_mean",31,"region_expanded","Six-region FE + expanded controls","nonzero_mean","Mean distance among speakers above zero","region","ling_distance_nonzero_mean","",1,1.23437853794081,0.267076639756663,0.0186817961967626,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_expanded__distant_share",32,"region_expanded","Six-region FE + expanded controls","distant_share","Share speaking languages at distance three or higher","region","ling_share_distance_ge3","",1,2.92930856365683e-05,0.995683723426992,2.03051072884772e-07,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_expanded__top3_legacy",33,"region_expanded","Six-region FE + expanded controls","top3_legacy","Legacy top-three weighted mean","region","ling_distance_top3_legacy","",1,4.35485858941414,0.0373956708446626,0.055364150738892,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_expanded__nonzero_mean_hindi_urdu",34,"region_expanded","Six-region FE + expanded controls","nonzero_mean_hindi_urdu","Nonzero mean with combined Hindi-Urdu share","region","ling_distance_nonzero_mean","hindi_urdu_share",1,1.18505422950211,0.276840592385465,0.019159571988989,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_expanded__nonzero_mean_shastry",35,"region_expanded","Six-region FE + expanded controls","nonzero_mean_shastry","Nonzero mean with Shastry composition controls","region","ling_distance_nonzero_mean","hindi_urdu_share;native_english_share",1,1.10796495456736,0.293021258139976,0.0173679474996809,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_expanded__nonzero_mean_sensitivity_low",36,"region_expanded","Six-region FE + expanded controls","nonzero_mean_sensitivity_low","Shastry nonzero mean under joint lower-degree adjudication sensitivity","region","ling_distance_nonzero_mean_sensitivity_low","hindi_urdu_share;native_english_share",1,1.0947702771818,0.295910381704963,0.0170342757504592,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_expanded__nonzero_mean_sensitivity_high",37,"region_expanded","Six-region FE + expanded controls","nonzero_mean_sensitivity_high","Shastry nonzero mean under joint upper-degree adjudication sensitivity","region","ling_distance_nonzero_mean_sensitivity_high","hindi_urdu_share;native_english_share",1,0.822585405824762,0.364851983896776,0.0101805079593775,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_expanded__nonzero_mean_hindi_urdu_separate",38,"region_expanded","Six-region FE + expanded controls","nonzero_mean_hindi_urdu_separate","Nonzero mean with separate Hindi and Urdu shares","region","ling_distance_nonzero_mean","hindi_share;urdu_share",1,1.13671727783252,0.286849543920189,0.0187188540271548,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_expanded__distance_shares_all",39,"region_expanded","Six-region FE + expanded controls","distance_shares_all","Five distance shares; all-speaker denominator","region","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","",5,14.8857049850242,1.19694490127556e-13,0.202049466302766,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_expanded__distance_shares_all_unmapped",40,"region_expanded","Six-region FE + expanded controls","distance_shares_all_unmapped","Five distance shares with unresolved and English shares controlled","region","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","ling_unmapped_speaker_share;native_english_share",5,18.8313853158522,3.42654614643855e-17,0.198992879467164,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_expanded__distance_shares_mapped",41,"region_expanded","Six-region FE + expanded controls","distance_shares_mapped","Five distance shares; mapped-speaker denominator","region","ling_mapped_share_distance_1;ling_mapped_share_distance_2;ling_mapped_share_distance_3;ling_mapped_share_distance_4;ling_mapped_share_distance_5","",5,20.2885460539345,1.74403528381248e-18,0.21099892653592,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_expanded__glottolog_mean",42,"region_expanded","Six-region FE + expanded controls","glottolog_mean","Glottolog edge-distance mean among non-Hindi/Urdu speakers","region","ling_distance_glottolog_nonhindi_mean","",1,7.94578693888741,0.00500580542838687,0.0736253585832501,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_expanded__glottolog_mean_shastry",43,"region_expanded","Six-region FE + expanded controls","glottolog_mean_shastry","Glottolog edge-distance mean with Shastry composition controls","region","ling_distance_glottolog_nonhindi_mean","hindi_urdu_share;native_english_share",1,7.44899820709656,0.00656560329553994,0.0700776151747823,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_expanded__dyen_noncognate",44,"region_expanded","Six-region FE + expanded controls","dyen_noncognate","Dyen/Shastry noncognate percentage among non-Hindi/Urdu speakers","region","ling_distance_dyen_noncognate_pct","",1,5.73278540951657,0.0170083350738618,0.0451808366983639,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"region_expanded__dyen_noncognate_shastry",45,"region_expanded","Six-region FE + expanded controls","dyen_noncognate_shastry","Dyen/Shastry noncognate percentage with composition controls","region","ling_distance_dyen_noncognate_pct","hindi_urdu_share;native_english_share",1,5.84483427480801,0.0159710626251874,0.0454162799533122,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_main__nonzero_mean",46,"state_main","State FE + main controls","nonzero_mean","Mean distance among speakers above zero","state","ling_distance_nonzero_mean","",1,1.84103871205587,0.17545144419427,0.00406569608206911,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_main__distant_share",47,"state_main","State FE + main controls","distant_share","Share speaking languages at distance three or higher","state","ling_share_distance_ge3","",1,0.0125718568317201,0.910770586498117,4.03375627876544e-05,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_main__top3_legacy",48,"state_main","State FE + main controls","top3_legacy","Legacy top-three weighted mean","state","ling_distance_top3_legacy","",1,0.453662854518578,0.500916915415217,0.00132970383525183,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_main__nonzero_mean_hindi_urdu",49,"state_main","State FE + main controls","nonzero_mean_hindi_urdu","Nonzero mean with combined Hindi-Urdu share","state","ling_distance_nonzero_mean","hindi_urdu_share",1,1.77373063770016,0.183538955976342,0.00413995315576422,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_main__nonzero_mean_shastry",50,"state_main","State FE + main controls","nonzero_mean_shastry","Nonzero mean with Shastry composition controls","state","ling_distance_nonzero_mean","hindi_urdu_share;native_english_share",1,1.69537475871212,0.193505696850093,0.0038823552702209,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_main__nonzero_mean_sensitivity_low",51,"state_main","State FE + main controls","nonzero_mean_sensitivity_low","Shastry nonzero mean under joint lower-degree adjudication sensitivity","state","ling_distance_nonzero_mean_sensitivity_low","hindi_urdu_share;native_english_share",1,1.91403043415639,0.167146191005207,0.00420866554139954,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_main__nonzero_mean_sensitivity_high",52,"state_main","State FE + main controls","nonzero_mean_sensitivity_high","Shastry nonzero mean under joint upper-degree adjudication sensitivity","state","ling_distance_nonzero_mean_sensitivity_high","hindi_urdu_share;native_english_share",1,3.02900621685928,0.0824158656744425,0.00932010982244123,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_main__nonzero_mean_hindi_urdu_separate",53,"state_main","State FE + main controls","nonzero_mean_hindi_urdu_separate","Nonzero mean with separate Hindi and Urdu shares","state","ling_distance_nonzero_mean","hindi_share;urdu_share",1,0.83308506193038,0.361830816021882,0.00236428206768349,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_main__distance_shares_all",54,"state_main","State FE + main controls","distance_shares_all","Five distance shares; all-speaker denominator","state","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","",5,3.99889204689293,0.00144994730622872,0.0246475342269782,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_main__distance_shares_all_unmapped",55,"state_main","State FE + main controls","distance_shares_all_unmapped","Five distance shares with unresolved and English shares controlled","state","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","ling_unmapped_speaker_share;native_english_share",5,4.05352519049617,0.00129511864862187,0.0222541319324412,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_main__distance_shares_mapped",56,"state_main","State FE + main controls","distance_shares_mapped","Five distance shares; mapped-speaker denominator","state","ling_mapped_share_distance_1;ling_mapped_share_distance_2;ling_mapped_share_distance_3;ling_mapped_share_distance_4;ling_mapped_share_distance_5","",5,3.34582036502797,0.00555457882642792,0.0170704301856871,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_main__glottolog_mean",57,"state_main","State FE + main controls","glottolog_mean","Glottolog edge-distance mean among non-Hindi/Urdu speakers","state","ling_distance_glottolog_nonhindi_mean","",1,1.49645247207095,0.221803588939507,0.00758696799601156,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_main__glottolog_mean_shastry",58,"state_main","State FE + main controls","glottolog_mean_shastry","Glottolog edge-distance mean with Shastry composition controls","state","ling_distance_glottolog_nonhindi_mean","hindi_urdu_share;native_english_share",1,1.58975846911688,0.207960658029215,0.00705699098197293,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_main__dyen_noncognate",59,"state_main","State FE + main controls","dyen_noncognate","Dyen/Shastry noncognate percentage among non-Hindi/Urdu speakers","state","ling_distance_dyen_noncognate_pct","",1,1.01124526082036,0.315099005653673,0.00185935319934345,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_main__dyen_noncognate_shastry",60,"state_main","State FE + main controls","dyen_noncognate_shastry","Dyen/Shastry noncognate percentage with composition controls","state","ling_distance_dyen_noncognate_pct","hindi_urdu_share;native_english_share",1,1.06023672199158,0.303669183369693,0.00190259717643288,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_expanded__nonzero_mean",61,"state_expanded","State FE + expanded controls","nonzero_mean","Mean distance among speakers above zero","state","ling_distance_nonzero_mean","",1,1.85278704891573,0.174086497476747,0.00438976942008729,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_expanded__distant_share",62,"state_expanded","State FE + expanded controls","distant_share","Share speaking languages at distance three or higher","state","ling_share_distance_ge3","",1,0.0333733721524,0.855121837136012,0.00010973159415728,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_expanded__top3_legacy",63,"state_expanded","State FE + expanded controls","top3_legacy","Legacy top-three weighted mean","state","ling_distance_top3_legacy","",1,0.365502253290469,0.545746598235047,0.00109131659522329,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_expanded__nonzero_mean_hindi_urdu",64,"state_expanded","State FE + expanded controls","nonzero_mean_hindi_urdu","Nonzero mean with combined Hindi-Urdu share","state","ling_distance_nonzero_mean","hindi_urdu_share",1,1.77994747021353,0.18277802089883,0.00445378706361563,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_expanded__nonzero_mean_shastry",65,"state_expanded","State FE + expanded controls","nonzero_mean_shastry","Nonzero mean with Shastry composition controls","state","ling_distance_nonzero_mean","hindi_urdu_share;native_english_share",1,1.70284541521312,0.192532530282393,0.00410951238329614,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_expanded__nonzero_mean_sensitivity_low",66,"state_expanded","State FE + expanded controls","nonzero_mean_sensitivity_low","Shastry nonzero mean under joint lower-degree adjudication sensitivity","state","ling_distance_nonzero_mean_sensitivity_low","hindi_urdu_share;native_english_share",1,1.97160861447664,0.160914617001957,0.00453186905720107,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_expanded__nonzero_mean_sensitivity_high",67,"state_expanded","State FE + expanded controls","nonzero_mean_sensitivity_high","Shastry nonzero mean under joint upper-degree adjudication sensitivity","state","ling_distance_nonzero_mean_sensitivity_high","hindi_urdu_share;native_english_share",1,2.54970977400211,0.110963160635398,0.00886120129176868,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_expanded__nonzero_mean_hindi_urdu_separate",68,"state_expanded","State FE + expanded controls","nonzero_mean_hindi_urdu_separate","Nonzero mean with separate Hindi and Urdu shares","state","ling_distance_nonzero_mean","hindi_share;urdu_share",1,0.745463051550266,0.388341478807543,0.00234813023076008,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_expanded__distance_shares_all",69,"state_expanded","State FE + expanded controls","distance_shares_all","Five distance shares; all-speaker denominator","state","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","",5,3.57067751186292,0.00351168393160824,0.0238981494479911,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_expanded__distance_shares_all_unmapped",70,"state_expanded","State FE + expanded controls","distance_shares_all_unmapped","Five distance shares with unresolved and English shares controlled","state","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","ling_unmapped_speaker_share;native_english_share",5,4.13773268935373,0.00108796353869671,0.0226836186573573,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_expanded__distance_shares_mapped",71,"state_expanded","State FE + expanded controls","distance_shares_mapped","Five distance shares; mapped-speaker denominator","state","ling_mapped_share_distance_1;ling_mapped_share_distance_2;ling_mapped_share_distance_3;ling_mapped_share_distance_4;ling_mapped_share_distance_5","",5,2.69852211178087,0.0203158746714998,0.0151178846363693,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_expanded__glottolog_mean",72,"state_expanded","State FE + expanded controls","glottolog_mean","Glottolog edge-distance mean among non-Hindi/Urdu speakers","state","ling_distance_glottolog_nonhindi_mean","",1,1.7759087695257,0.183273127303489,0.0082924822044798,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_expanded__glottolog_mean_shastry",73,"state_expanded","State FE + expanded controls","glottolog_mean_shastry","Glottolog edge-distance mean with Shastry composition controls","state","ling_distance_glottolog_nonhindi_mean","hindi_urdu_share;native_english_share",1,1.81247009725961,0.178838490531193,0.00760734230087543,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_expanded__dyen_noncognate",74,"state_expanded","State FE + expanded controls","dyen_noncognate","Dyen/Shastry noncognate percentage among non-Hindi/Urdu speakers","state","ling_distance_dyen_noncognate_pct","",1,0.877310112701967,0.34940182287421,0.00186565073574804,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"state_expanded__dyen_noncognate_shastry",75,"state_expanded","State FE + expanded controls","dyen_noncognate_shastry","Dyen/Shastry noncognate percentage with composition controls","state","ling_distance_dyen_noncognate_pct","hindi_urdu_share;native_english_share",1,0.937603543813658,0.333375540280544,0.00193729087672061,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__region_fe",76,"region_fe","Six-region fixed effects","nonzero_mean","Mean distance among speakers above zero","region","ling_distance_nonzero_mean","",1,0.578462236517213,0.447255851282071,0.00714914568513305,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__state_fe",77,"state_fe","State fixed effects","nonzero_mean","Mean distance among speakers above zero","state","ling_distance_nonzero_mean","",1,13.2206319634231,0.000305465783446225,0.0168385103280712,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__census_controls",78,"census_controls","Main Census controls","nonzero_mean","Mean distance among speakers above zero","none","ling_distance_nonzero_mean","",1,2.97316463631272,0.085248112897635,0.0604501453734187,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__expanded_controls",79,"expanded_controls","Expanded Census controls","nonzero_mean","Mean distance among speakers above zero","none","ling_distance_nonzero_mean","",1,5.37451708865562,0.0208207344563737,0.0823459888633657,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__region_fe_main_without_human_capital",80,"region_fe_main_without_human_capital","Six-region FE + main controls without human capital","nonzero_mean","Mean distance among speakers above zero","region","ling_distance_nonzero_mean","",1,2.26787350593737,0.13269055786991,0.0384076251489544,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__state_fe_main_without_human_capital",81,"state_fe_main_without_human_capital","State FE + main controls without human capital","nonzero_mean","Mean distance among speakers above zero","state","ling_distance_nonzero_mean","",1,0.668908659962424,0.413827458170876,0.00128805667261327,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__region_fe_expanded_without_human_capital",82,"region_fe_expanded_without_human_capital","Six-region FE + expanded controls without human capital","nonzero_mean","Mean distance among speakers above zero","region","ling_distance_nonzero_mean","",1,2.72192080569567,0.0995873987097144,0.0452214045547183,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__state_fe_expanded_without_human_capital",83,"state_fe_expanded_without_human_capital","State FE + expanded controls without human capital","nonzero_mean","Mean distance among speakers above zero","state","ling_distance_nonzero_mean","",1,0.466849225012833,0.494762533951242,0.000993445107745117,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__region_fe_plus_basic_scale_geography",84,"region_fe_plus_basic_scale_geography","Six-region FE + through basic scale geography","nonzero_mean","Mean distance among speakers above zero","region","ling_distance_nonzero_mean","",1,2.88149159862216,0.0901967503991711,0.0482456150564804,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__region_fe_plus_social_composition",85,"region_fe_plus_social_composition","Six-region FE + through social composition","nonzero_mean","Mean distance among speakers above zero","region","ling_distance_nonzero_mean","",1,2.24378023451864,0.134758257416138,0.037261423574203,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__region_fe_plus_human_capital",86,"region_fe_plus_human_capital","Six-region FE + through human capital","nonzero_mean","Mean distance among speakers above zero","region","ling_distance_nonzero_mean","",1,1.03556460642749,0.30932941323045,0.0182740826271332,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__region_fe_plus_demography",87,"region_fe_plus_demography","Six-region FE + through demography","nonzero_mean","Mean distance among speakers above zero","region","ling_distance_nonzero_mean","",1,1.17414439898407,0.27905541265375,0.0214483341177833,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__region_fe_plus_economic_structure",88,"region_fe_plus_economic_structure","Six-region FE + through economic structure","nonzero_mean","Mean distance among speakers above zero","region","ling_distance_nonzero_mean","",1,1.02953678533461,0.310743937581045,0.0175878867132439,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__state_fe_plus_basic_scale_geography",89,"state_fe_plus_basic_scale_geography","State FE + through basic scale geography","nonzero_mean","Mean distance among speakers above zero","state","ling_distance_nonzero_mean","",1,0.977003071178933,0.323418854161365,0.00291012311645664,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__state_fe_plus_social_composition",90,"state_fe_plus_social_composition","State FE + through social composition","nonzero_mean","Mean distance among speakers above zero","state","ling_distance_nonzero_mean","",1,0.757181601665322,0.384632893205722,0.00168732832993969,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__state_fe_plus_human_capital",91,"state_fe_plus_human_capital","State FE + through human capital","nonzero_mean","Mean distance among speakers above zero","state","ling_distance_nonzero_mean","",1,1.7955412542868,0.180868491254232,0.00567296404150947,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__state_fe_plus_demography",92,"state_fe_plus_demography","State FE + through demography","nonzero_mean","Mean distance among speakers above zero","state","ling_distance_nonzero_mean","",1,1.70330650505097,0.192464926767159,0.00555537856450331,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"absorption__state_fe_plus_economic_structure",93,"state_fe_plus_economic_structure","State FE + through economic structure","nonzero_mean","Mean distance among speakers above zero","state","ling_distance_nonzero_mean","",1,2.20899563793423,0.137851091776878,0.0066926281960538,534,31,6,"private_enrollment_share_0708","dise_private_enrollment_share_0708","relevance_only"
"unadjusted__nonzero_mean",1,"unadjusted","Unadjusted","nonzero_mean","Mean distance among speakers above zero","none","ling_distance_nonzero_mean","",1,1.57250702289993,0.210394034735984,0.030100464816431,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"unadjusted__distant_share",2,"unadjusted","Unadjusted","distant_share","Share speaking languages at distance three or higher","none","ling_share_distance_ge3","",1,0.40629780818669,0.524128816552157,0.0087182047423827,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"unadjusted__top3_legacy",3,"unadjusted","Unadjusted","top3_legacy","Legacy top-three weighted mean","none","ling_distance_top3_legacy","",1,2.10709830510746,0.147206531975134,0.0490053310425029,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"unadjusted__nonzero_mean_hindi_urdu",4,"unadjusted","Unadjusted","nonzero_mean_hindi_urdu","Nonzero mean with combined Hindi-Urdu share","none","ling_distance_nonzero_mean","hindi_urdu_share",1,2.20766793606814,0.13791957708969,0.0356213599021254,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"unadjusted__nonzero_mean_shastry",5,"unadjusted","Unadjusted","nonzero_mean_shastry","Nonzero mean with Shastry composition controls","none","ling_distance_nonzero_mean","hindi_urdu_share;native_english_share",1,2.37758084701764,0.123684854138929,0.0396731389385644,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"unadjusted__nonzero_mean_sensitivity_low",6,"unadjusted","Unadjusted","nonzero_mean_sensitivity_low","Shastry nonzero mean under joint lower-degree adjudication sensitivity","none","ling_distance_nonzero_mean_sensitivity_low","hindi_urdu_share;native_english_share",1,2.37900365411147,0.123572791182836,0.0398435697292187,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"unadjusted__nonzero_mean_sensitivity_high",7,"unadjusted","Unadjusted","nonzero_mean_sensitivity_high","Shastry nonzero mean under joint upper-degree adjudication sensitivity","none","ling_distance_nonzero_mean_sensitivity_high","hindi_urdu_share;native_english_share",1,1.83499376142146,0.176116012438839,0.032940978316676,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"unadjusted__nonzero_mean_hindi_urdu_separate",8,"unadjusted","Unadjusted","nonzero_mean_hindi_urdu_separate","Nonzero mean with separate Hindi and Urdu shares","none","ling_distance_nonzero_mean","hindi_share;urdu_share",1,1.991780489641,0.15874158452193,0.0353590446546513,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"unadjusted__distance_shares_all",9,"unadjusted","Unadjusted","distance_shares_all","Five distance shares; all-speaker denominator","none","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","",5,13.2317242848308,3.68518945381525e-12,0.219715193938143,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"unadjusted__distance_shares_all_unmapped",10,"unadjusted","Unadjusted","distance_shares_all_unmapped","Five distance shares with unresolved and English shares controlled","none","ling_share_distance_1;ling_share_distance_2;ling_share_distance_3;ling_share_distance_4;ling_share_distance_5","ling_unmapped_speaker_share;native_english_share",5,5.37313861528832,7.88673791618569e-05,0.215785079476517,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"unadjusted__distance_shares_mapped",11,"unadjusted","Unadjusted","distance_shares_mapped","Five distance shares; mapped-speaker denominator","none","ling_mapped_share_distance_1;ling_mapped_share_distance_2;ling_mapped_share_distance_3;ling_mapped_share_distance_4;ling_mapped_share_distance_5","",5,8.26367157652871,1.56902961305785e-07,0.213898694437352,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"unadjusted__glottolog_mean",12,"unadjusted","Unadjusted","glottolog_mean","Glottolog edge-distance mean among non-Hindi/Urdu speakers","none","ling_distance_glottolog_nonhindi_mean","",1,9.39158262181229,0.00229039281028564,0.177966716326842,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"unadjusted__glottolog_mean_shastry",13,"unadjusted","Unadjusted","glottolog_mean_shastry","Glottolog edge-distance mean with Shastry composition controls","none","ling_distance_glottolog_nonhindi_mean","hindi_urdu_share;native_english_share",1,14.220902979351,0.000180851666848449,0.222889909668617,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"unadjusted__dyen_noncognate",14,"unadjusted","Unadjusted","dyen_noncognate","Dyen/Shastry noncognate percentage among non-Hindi/Urdu speakers","none","ling_distance_dyen_noncognate_pct","",1,1.57046541675213,0.210689932271847,0.0350656992216954,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"unadjusted__dyen_noncognate_shastry",15,"unadjusted","Unadjusted","dyen_noncognate_shastry","Dyen/Shastry noncognate percentage with composition controls","none","ling_distance_dyen_noncognate_pct","hindi_urdu_share;native_english_share",1,2.71998948566598,0.0996912073773911,0.0486592936881211,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_main__nonzero_mean",16,"region_main","Six-region FE + main controls","nonzero_mean","Mean distance among speakers above zero","region","ling_distance_nonzero_mean","",1,0.918937287271649,0.338202229342996,0.0117187598799293,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_main__distant_share",17,"region_main","Six-region FE + main controls","distant_share","Share speaking languages at distance three or higher","region","ling_share_distance_ge3","",1,0.960114736964831,0.327616260232394,0.00863884411744771,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
"region_main__top3_legacy",18,"region_main","Six-region FE + main controls","top3_legacy","Legacy top-three weighted mean","region","ling_distance_top3_legacy","",1,5.26084250098534,0.0222107346747037,0.0584049627254547,534,31,6,"private_school_share_0708","dise_private_school_share_0708","relevance_only"
