"academic_year","district_code_dise","state_code_dise","state_name_dise","district_name_dise","dise_government_enrollment","dise_private_enrollment","dise_management_enrollment","dise_grade_enrollment","dise_direct_enrollment","dise_total_enrollment","dise_total_enrollment_source","dise_direct_to_grade_enrollment_ratio","dise_management_to_grade_enrollment_ratio","dise_management_enrollment_difference","dise_private_enrollment_share","dise_medium_slot_1_enrollment","dise_medium_slot_2_enrollment","dise_medium_slot_3_enrollment","dise_medium_slot_4_enrollment","dise_medium_slot_5_enrollment","dise_medium_classified_enrollment","dise_medium_classification_ratio","dise_medium_classification_difference","dise_government_schools","dise_private_schools","dise_total_schools","dise_single_teacher_schools","dise_girls_toilet_schools","dise_private_school_share","dise_single_teacher_school_share","dise_girls_toilet_school_share","state_key","district_key","dise_medium_identity_complete","dise_english_enrollment","dise_hindi_enrollment","dise_english_identity_resolved","dise_hindi_identity_resolved","dise_emi_enrollment_share_total","dise_hindi_enrollment_share_total","dise_english_share_english_hindi","dise_total_teachers","dise_pupils_per_teacher"
"2006-07","1104","11","SIKKIM","EAST SIKKIM",41488,11014,52502,52502,NA,52502,"grade_i_viii_sum",NA,1,0,20.9782484476782,51318,478,475,110,68,52449,99.8990514647061,-53,262,88,350,0,169,25.1428571428571,0,48.2857142857143,"sikkim","east sikkim",FALSE,51318,68,TRUE,TRUE,97.7448478153213,0.129518875471411,99.8676682364846,2896,18.1291436464088
"2006-07","1101","11","SIKKIM","NORTH SIKKIM",6899,912,7811,7811,NA,7811,"grade_i_viii_sum",NA,1,0,11.6758417616182,7472,305,13,11,0,7801,99.8719754192805,-10,109,18,127,4,60,14.1732283464567,3.1496062992126,47.244094488189,"sikkim","north sikkim",TRUE,7472,305,TRUE,TRUE,95.659966713609,3.90474971194469,96.0781792464961,1044,7.48180076628353
"2006-07","1103","11","SIKKIM","SOUTH SIKKIM",28294,5940,34234,34234,NA,34234,"grade_i_viii_sum",NA,1,0,17.3511713501198,33848,240,125,21,0,34234,100,0,289,149,438,1,156,34.0182648401826,0.228310502283105,35.6164383561644,"sikkim","south sikkim",TRUE,33848,0,TRUE,TRUE,98.872465969504,0,100,3519,9.72833191247513
"2006-07","1102","11","SIKKIM","WEST SIKKIM",24408,3040,27448,27448,NA,27448,"grade_i_viii_sum",NA,1,0,11.0754881958613,27148,279,21,11,0,27459,100.040075779656,11,246,65,311,1,59,20.9003215434084,0.321543408360129,18.9710610932476,"sikkim","west sikkim",FALSE,27148,NA,TRUE,FALSE,98.9070241911979,NA,NA,2320,11.8310344827586
"2006-07","1216","12","ARUNACHAL PRADESH","ANJAW",3417,167,3584,3584,NA,3584,"grade_i_viii_sum",NA,1,0,4.65959821428571,3568,16,0,0,0,3584,100,0,101,1,102,77,4,0.980392156862745,75.4901960784314,3.92156862745098,"arunachal pradesh","anjaw",TRUE,3568,0,TRUE,TRUE,99.5535714285714,0,100,175,20.48
"2006-07","1212","12","ARUNACHAL PRADESH","CHANGLANG",23117,326,23443,23443,NA,23443,"grade_i_viii_sum",NA,1,0,1.39060700422301,23412,31,0,0,0,23443,100,0,336,2,338,190,44,0.591715976331361,56.2130177514793,13.0177514792899,"arunachal pradesh","changlang",TRUE,23412,0,TRUE,TRUE,99.8677643646291,0,100,957,24.496342737722
"2006-07","1210","12","ARUNACHAL PRADESH","DIBANG VALLEY",2139,13,2152,2152,NA,2152,"grade_i_viii_sum",NA,1,0,0.604089219330855,2152,0,0,0,68,2220,103.159851301115,68,67,1,68,44,9,1.47058823529412,64.7058823529412,13.2352941176471,"arunachal pradesh","dibang valley",FALSE,2152,NA,TRUE,FALSE,100,NA,NA,158,13.620253164557
"2006-07","1203","12","ARUNACHAL PRADESH","EAST KAMENG",10504,665,11169,11169,NA,11169,"grade_i_viii_sum",NA,1,0,5.95397976542215,10921,133,82,0,68,11204,100.313367356075,35,157,6,163,110,16,3.68098159509202,67.4846625766871,9.8159509202454,"arunachal pradesh","east kameng",FALSE,10921,82,TRUE,TRUE,97.7795684483839,0.73417494851822,99.2547487048987,444,25.1554054054054
"2006-07","1208","12","ARUNACHAL PRADESH","EAST SIANG",22831,1787,24618,24618,NA,24618,"grade_i_viii_sum",NA,1,0,7.25891624014948,23908,540,170,0,68,24686,100.276220651556,68,217,12,229,67,46,5.24017467248908,29.2576419213974,20.0873362445415,"arunachal pradesh","east siang",FALSE,23908,540,TRUE,TRUE,97.1159314322853,2.19351693882525,97.7912303664921,1404,17.534188034188
"2006-07","1214","12","ARUNACHAL PRADESH","KURUNG KUMEY",18754,0,18754,18754,NA,18754,"grade_i_viii_sum",NA,1,0,0,18572,182,0,0,0,18754,100,0,226,0,226,146,5,0,64.6017699115044,2.21238938053097,"arunachal pradesh","kurung kumey",TRUE,18572,0,TRUE,TRUE,99.0295403647222,0,100,466,40.244635193133
"2006-07","1211","12","ARUNACHAL PRADESH","LOHIT",24746,1804,26550,26550,NA,26550,"grade_i_viii_sum",NA,1,0,6.79472693032015,26518,32,0,0,0,26550,100,0,307,14,321,144,52,4.3613707165109,44.8598130841121,16.1993769470405,"arunachal pradesh","lohit",TRUE,26518,0,TRUE,TRUE,99.879472693032,0,100,1272,20.872641509434
"2006-07","1215","12","ARUNACHAL PRADESH","LOWER DIBANG VALLEY",10318,1050,11368,11368,NA,11368,"grade_i_viii_sum",NA,1,0,9.23645320197044,11368,0,0,0,0,11368,100,0,73,4,77,20,19,5.1948051948052,25.974025974026,24.6753246753247,"arunachal pradesh","lower dibang valley",TRUE,11368,0,TRUE,TRUE,100,0,100,479,23.7327766179541
"2006-07","1205","12","ARUNACHAL PRADESH","LOWER SUBANSIRI",17367,4437,21804,21804,NA,21804,"grade_i_viii_sum",NA,1,0,20.3494771601541,21590,183,31,0,68,21872,100.311869381765,68,300,25,325,212,31,7.69230769230769,65.2307692307692,9.53846153846154,"arunachal pradesh","lower subansiri",FALSE,21590,31,TRUE,TRUE,99.0185287103284,0.142175747569253,99.8566208778502,984,22.1585365853659
"2006-07","1204","12","ARUNACHAL PRADESH","PAPUM PARE",27583,4064,31647,31647,NA,31647,"grade_i_viii_sum",NA,1,0,12.841659556988,31311,336,82,0,68,31797,100.473978576168,150,172,22,194,29,47,11.340206185567,14.9484536082474,24.2268041237113,"arunachal pradesh","papum pare",FALSE,31311,NA,TRUE,FALSE,98.9382879893829,NA,NA,1391,22.7512580877067
"2006-07","1201","12","ARUNACHAL PRADESH","TAWANG",6659,100,6759,6759,NA,6759,"grade_i_viii_sum",NA,1,0,1.47950880307738,6708,32,19,110,68,6937,102.633525669478,178,175,2,177,77,17,1.12994350282486,43.5028248587571,9.6045197740113,"arunachal pradesh","tawang",FALSE,6708,NA,TRUE,FALSE,99.2454505104305,NA,NA,585,11.5538461538462
"2006-07","1213","12","ARUNACHAL PRADESH","TIRAP",15628,2403,18031,18031,NA,18031,"grade_i_viii_sum",NA,1,0,13.3270478620154,18031,31,0,0,0,18062,100.171926127225,31,156,13,169,43,22,7.69230769230769,25.4437869822485,13.0177514792899,"arunachal pradesh","tirap",FALSE,18031,NA,TRUE,FALSE,100,NA,NA,721,25.0083217753121
"2006-07","1209","12","ARUNACHAL PRADESH","UPPER SIANG",13054,131,13185,13185,NA,13185,"grade_i_viii_sum",NA,1,0,0.9935532802427,13104,81,0,0,68,13253,100.515737580584,68,105,2,107,33,10,1.86915887850467,30.8411214953271,9.34579439252336,"arunachal pradesh","upper siang",FALSE,13104,NA,TRUE,FALSE,99.3856655290102,NA,NA,498,26.4759036144578
"2006-07","1206","12","ARUNACHAL PRADESH","UPPER SUBANSIRI",20183,2004,22187,22187,NA,22187,"grade_i_viii_sum",NA,1,0,9.03231622121062,22062,125,0,0,68,22255,100.306485779961,68,386,10,396,270,16,2.52525252525253,68.1818181818182,4.04040404040404,"arunachal pradesh","upper subansiri",FALSE,22062,NA,TRUE,FALSE,99.4366070221301,NA,NA,949,23.3793466807165
"2006-07","1202","12","ARUNACHAL PRADESH","WEST KAMENG",11666,2223,13889,13889,NA,13889,"grade_i_viii_sum",NA,1,0,16.0054719562244,13259,630,0,110,68,14067,101.281589747282,178,144,14,158,40,32,8.86075949367089,25.3164556962025,20.253164556962,"arunachal pradesh","west kameng",FALSE,13259,NA,TRUE,FALSE,95.4640362877097,NA,NA,845,16.4366863905325
"2006-07","1207","12","ARUNACHAL PRADESH","WEST SIANG",24438,2879,27317,27317,NA,27317,"grade_i_viii_sum",NA,1,0,10.5392246586375,27257,60,0,0,68,27385,100.248929238203,68,347,15,362,150,45,4.14364640883978,41.4364640883978,12.4309392265193,"arunachal pradesh","west siang",FALSE,27257,NA,TRUE,FALSE,99.7803565545265,NA,NA,1501,18.199200532978
"2006-07","1306","13","NAGALAND","DIMAPUR",42638,73981,116619,116619,NA,116619,"grade_i_viii_sum",NA,1,0,63.4382047522273,114276,1530,150,0,0,115956,99.4314820055051,-663,239,143,382,2,194,37.434554973822,0.523560209424084,50.7853403141361,"nagaland","dimapur",TRUE,114276,150,TRUE,TRUE,97.9908934221696,0.128623980654953,99.8689109118557,3421,34.0891552177726
"2006-07","1307","13","NAGALAND","KOHIMA",20537,34198,54735,54735,NA,54735,"grade_i_viii_sum",NA,1,0,62.4792180506075,54689,33,13,0,0,54735,100,0,283,125,408,16,122,30.6372549019608,3.92156862745098,29.9019607843137,"nagaland","kohima",TRUE,54689,33,TRUE,TRUE,99.9159587101489,0.0602904905453549,99.9396951865794,4212,12.9950142450142
"2006-07","1303","13","NAGALAND","MOKOKCHUNG",20236,35649,55885,55885,NA,55885,"grade_i_viii_sum",NA,1,0,63.7899257403597,55721,164,0,0,0,55885,100,0,233,66,299,0,109,22.0735785953177,0,36.4548494983278,"nagaland","mokokchung",TRUE,55721,0,TRUE,TRUE,99.7065402165161,0,100,2796,19.9874821173104
"2006-07","1301","13","NAGALAND","MON",26998,30768,57766,57766,NA,57766,"grade_i_viii_sum",NA,1,0,53.2631651836721,56737,732,234,0,0,57703,99.8909393068587,-63,208,70,278,2,53,25.1798561151079,0.719424460431655,19.0647482014388,"nagaland","mon",TRUE,56737,234,TRUE,TRUE,98.2186753453589,0.405082574524807,99.5892647136262,1920,30.0864583333333
"2006-07","1308","13","NAGALAND","PHEK",16333,20474,36807,36807,NA,36807,"grade_i_viii_sum",NA,1,0,55.6252886679164,36140,488,0,0,0,36628,99.5136794631456,-179,179,64,243,6,54,26.3374485596708,2.46913580246914,22.2222222222222,"nagaland","phek",TRUE,36140,0,TRUE,TRUE,98.1878447034532,0,100,1555,23.6700964630225
"2006-07","1302","13","NAGALAND","TUENSANG",40933,29462,70395,70395,NA,70395,"grade_i_viii_sum",NA,1,0,41.8524042900774,68327,2001,0,0,0,70328,99.9048227857092,-67,382,99,481,10,118,20.5821205821206,2.07900207900208,24.5322245322245,"nagaland","tuensang",TRUE,68327,0,TRUE,TRUE,97.0622913559202,0,100,4073,17.2833292413454
"2006-07","1305","13","NAGALAND","WOKHA",22541,23830,46371,46371,NA,46371,"grade_i_viii_sum",NA,1,0,51.3898772939984,44984,712,675,0,0,46371,100,0,135,54,189,12,32,28.5714285714286,6.34920634920635,16.9312169312169,"nagaland","wokha",TRUE,44984,712,TRUE,TRUE,97.0089064285868,1.53544241012702,98.4418767507003,1123,41.2920747996438
"2006-07","1304","13","NAGALAND","ZUNHEBOTO",15975,16886,32861,32861,NA,32861,"grade_i_viii_sum",NA,1,0,51.3861416268525,32787,74,0,0,0,32861,100,0,203,54,257,13,103,21.011673151751,5.05836575875486,40.0778210116732,"nagaland","zunheboto",TRUE,32787,0,TRUE,TRUE,99.7748090441557,0,100,1975,16.6384810126582
"2006-07","1404","14","MANIPUR","BISHNUPUR",15846,26375,42221,42221,NA,42221,"grade_i_viii_sum",NA,1,0,62.468913573814,21494,20727,0,0,0,42221,100,0,197,142,339,37,71,41.8879056047198,10.9144542772861,20.9439528023599,"manipur","bishnupur",TRUE,20727,0,TRUE,TRUE,49.0916842329646,0,100,2127,19.8500235072873
"2006-07","1409","14","MANIPUR","CHANDEL",20219,16305,36524,36524,NA,36524,"grade_i_viii_sum",NA,1,0,44.641879312233,35083,215,144,0,0,35442,97.0375643412551,-1082,183,85,268,38,44,31.7164179104478,14.1791044776119,16.4179104477612,"manipur","chandel",TRUE,35083,0,TRUE,TRUE,96.0546489979192,0,100,1229,29.7184703010578
"2006-07","1403","14","MANIPUR","CHURACHANDPUR",21459,26807,48266,48266,NA,48266,"grade_i_viii_sum",NA,1,0,55.5401317697758,25417,22774,75,0,0,48266,100,0,329,171,500,93,53,34.2,18.6,10.6,"manipur","churachandpur",TRUE,25417,0,TRUE,TRUE,52.6602577383666,0,100,2646,18.2411186696901
"2006-07","1407","14","MANIPUR","IMPHAL EAST",30947,55652,86599,86599,NA,86599,"grade_i_viii_sum",NA,1,0,64.264021524498,48362,35099,3138,0,0,86599,100,0,353,235,588,47,137,39.9659863945578,7.99319727891156,23.2993197278912,"manipur","imphal east",TRUE,48362,0,TRUE,TRUE,55.8459104608598,0,100,3973,21.7968789327964
"2006-07","1406","14","MANIPUR","IMPHAL WEST",21341,50238,71579,71579,NA,71579,"grade_i_viii_sum",NA,1,0,70.1853895695665,45275,25015,827,122,121,71360,99.6940443426144,-219,357,210,567,32,155,37.037037037037,5.64373897707231,27.336860670194,"manipur","imphal west",TRUE,45275,827,TRUE,TRUE,63.2517917266237,1.15536679752441,98.2061515769381,4175,17.1446706586826
"2006-07","1401","14","MANIPUR","SENAPATI",29328,22618,51946,51946,NA,51946,"grade_i_viii_sum",NA,1,0,43.5413698841104,44637,4192,2042,561,339,51771,99.6631116929119,-175,401,146,547,69,73,26.691042047532,12.6142595978062,13.345521023766,"manipur","senapati",TRUE,44637,2042,TRUE,TRUE,85.9296192199592,3.93100527470835,95.6254418475117,2752,18.875726744186
"2006-07","1402","14","MANIPUR","TAMENGLONG",18326,9150,27476,27476,NA,27476,"grade_i_viii_sum",NA,1,0,33.3017906536614,25047,1353,860,216,0,27476,100,0,223,44,267,53,14,16.4794007490637,19.8501872659176,5.2434456928839,"manipur","tamenglong",TRUE,860,216,TRUE,TRUE,3.13000436744795,0.786140631824137,79.9256505576208,1234,22.2658022690438
"2006-07","1405","14","MANIPUR","THOUBAL",23822,43541,67363,67363,NA,67363,"grade_i_viii_sum",NA,1,0,64.6363730831465,31343,30083,1228,676,181,63511,94.2817273577483,-3852,298,211,509,53,139,41.4538310412574,10.4125736738703,27.3084479371316,"manipur","thoubal",TRUE,30083,1228,TRUE,TRUE,44.6580467021956,1.82295919124742,96.0780556353997,3306,20.375983061101
"2006-07","1408","14","MANIPUR","UKHRUL",29308,908,30216,30216,NA,30216,"grade_i_viii_sum",NA,1,0,3.00503044744506,27024,2118,712,0,0,29854,98.8019592268997,-362,270,14,284,48,3,4.92957746478873,16.9014084507042,1.05633802816901,"manipur","ukhrul",TRUE,2118,0,TRUE,TRUE,7.00953137410643,0,100,1208,25.0132450331126
"2006-07","1503","15","MIZORAM","AIZAWL",50048,25774,75822,75822,NA,75822,"grade_i_viii_sum",NA,1,0,33.9927725462267,43282,31494,727,132,0,75635,99.7533697343779,-187,531,193,724,2,217,26.6574585635359,0.276243093922652,29.9723756906077,"mizoram","aizawl",TRUE,31494,0,TRUE,TRUE,41.5367571417267,0,100,5474,13.8512970405554
"2006-07","1504","15","MIZORAM","CHAMPHAI",22402,4816,27218,27218,NA,27218,"grade_i_viii_sum",NA,1,0,17.6941729737674,20452,5937,726,56,0,27171,99.8273201557793,-47,292,67,359,6,60,18.6629526462396,1.67130919220056,16.7130919220056,"mizoram","champhai",TRUE,5937,0,TRUE,TRUE,21.8127709603939,0,100,1895,14.3630606860158
"2006-07","1502","15","MIZORAM","KOLASIB",17154,3310,20464,20464,NA,20464,"grade_i_viii_sum",NA,1,0,16.1747458952307,14943,5250,176,95,0,20464,100,0,151,37,188,1,36,19.6808510638298,0.531914893617021,19.1489361702128,"mizoram","kolasib",TRUE,5250,0,TRUE,TRUE,25.654808444097,0,100,1017,20.1219272369715
"2006-07","1507","15","MIZORAM","LAWNGTLAI",24265,3582,27847,27847,NA,27847,"grade_i_viii_sum",NA,1,0,12.863145042554,18454,9177,216,69,46,27962,100.412970876576,115,349,15,364,2,18,4.12087912087912,0.54945054945055,4.94505494505495,"mizoram","lawngtlai",FALSE,18454,NA,TRUE,FALSE,66.2692570115273,NA,NA,1640,16.9798780487805
"2006-07","1506","15","MIZORAM","LUNGLEI",21227,7383,28610,28610,NA,28610,"grade_i_viii_sum",NA,1,0,25.8056623558196,17742,7083,3594,69,46,28534,99.7343586158686,-76,381,111,492,40,185,22.5609756097561,8.13008130081301,37.6016260162602,"mizoram","lunglei",TRUE,7083,0,TRUE,TRUE,24.7570779447746,0,100,2589,11.0505986867516
"2006-07","1501","15","MIZORAM","MAMIT",22265,3239,25504,25504,NA,25504,"grade_i_viii_sum",NA,1,0,12.6999686323714,21601,3408,486,14,0,25509,100.01960476788,5,233,33,266,14,34,12.406015037594,5.26315789473684,12.781954887218,"mizoram","mamit",TRUE,3408,0,TRUE,TRUE,13.3626097867001,0,100,1108,23.0180505415162
"2006-07","1508","15","MIZORAM","SAIHA",6864,2550,9414,9414,NA,9414,"grade_i_viii_sum",NA,1,0,27.087316762269,3550,134,0,0,46,3730,39.6218398130444,-5684,179,25,204,2,23,12.2549019607843,0.980392156862745,11.2745098039216,"mizoram","saiha",FALSE,3550,NA,TRUE,FALSE,37.7097939239431,NA,NA,1280,7.3546875
"2006-07","1505","15","MIZORAM","SERCHHIP",10685,1359,12044,12044,NA,12044,"grade_i_viii_sum",NA,1,0,11.2836267020923,8753,3291,0,56,0,12100,100.464961806709,56,165,20,185,0,20,10.8108108108108,0,10.8108108108108,"mizoram","serchhip",FALSE,3291,NA,TRUE,FALSE,27.3248090335437,NA,NA,1022,11.7847358121331
"2006-07","1603","16","TRIPURA","DHALAI",71458,1819,73277,73277,NA,73277,"grade_i_viii_sum",NA,1,0,2.48236145038689,69423,1800,719,78,0,72020,98.2845913451697,-1257,595,7,602,32,32,1.16279069767442,5.3156146179402,5.3156146179402,"tripura","dhalai",TRUE,1800,0,TRUE,TRUE,2.45643244128444,0,100,3017,24.2880344713291
"2006-07","1604","16","TRIPURA","NORTH TRIPURA",118741,5205,123946,123946,NA,123946,"grade_i_viii_sum",NA,1,0,4.19940942023139,118118,5054,319,277,178,123946,100,0,627,31,658,0,93,4.7112462006079,0,14.1337386018237,"tripura","north tripura",TRUE,5054,319,TRUE,TRUE,4.07758217288174,0.257370145063173,94.0629071282338,4495,27.5741935483871
"2006-07","1602","16","TRIPURA","SOUTH TRIPURA",182060,5230,187290,187290,NA,187290,"grade_i_viii_sum",NA,1,0,2.79246088952961,184100,2457,191,0,123,186871,99.7762827700358,-419,1025,20,1045,1,345,1.91387559808612,0.0956937799043062,33.0143540669856,"tripura","south tripura",FALSE,2457,NA,TRUE,FALSE,1.31186929360884,NA,NA,7093,26.4049062455942
"2006-07","1601","16","TRIPURA","WEST TRIPURA",278429,34583,313012,313012,NA,313012,"grade_i_viii_sum",NA,1,0,11.0484582060752,296511,15041,728,189,123,312592,99.8658198407729,-420,1299,75,1374,4,296,5.4585152838428,0.291120815138282,21.5429403202329,"tripura","west tripura",TRUE,15041,728,TRUE,TRUE,4.80524708317892,0.232578942660345,95.3833470733718,16408,19.0767918088737
"2006-07","1702","17","MEGHALAYA","EAST GARO HILLS",36165,35742,71907,71907,NA,71907,"grade_i_viii_sum",NA,1,0,49.7058700821895,5732,2884,120,0,3884,12620,17.5504471052888,-59287,671,573,1244,209,76,46.0610932475884,16.8006430868167,6.10932475884244,"meghalaya","east garo hills",FALSE,2884,NA,TRUE,FALSE,4.01073608967138,NA,NA,3397,21.1677951133353
"2006-07","1706","17","MEGHALAYA","EAST KHASI HILLS",15512,113430,128942,128942,NA,128942,"grade_i_viii_sum",NA,1,0,87.9697848645127,60886,60369,2284,1988,1752,127279,98.7102728358487,-1663,231,1625,1856,175,322,87.5538793103448,9.42887931034483,17.3491379310345,"meghalaya","east khasi hills",TRUE,60369,2284,TRUE,TRUE,46.8187246979262,1.77133905166664,96.3545241249421,7295,17.6753941055517
"2006-07","1707","17","MEGHALAYA","JAINTIA HILLS",21125,31358,52483,52483,NA,52483,"grade_i_viii_sum",NA,1,0,59.7488710630109,27092,24832,260,97,50,52331,99.7103824095421,-152,445,603,1048,145,119,57.5381679389313,13.8358778625954,11.3549618320611,"meghalaya","jaintia hills",TRUE,24832,260,TRUE,TRUE,47.3143684621687,0.495398509993712,98.9638131675434,3967,13.2298966473406
"2006-07","1705","17","MEGHALAYA","RI BHOI",16753,23727,40480,40480,NA,40480,"grade_i_viii_sum",NA,1,0,58.6141304347826,27106,9406,1516,870,699,39597,97.8186758893281,-883,282,434,716,69,80,60.6145251396648,9.63687150837989,11.1731843575419,"meghalaya","ri bhoi",TRUE,9406,870,TRUE,TRUE,23.2361660079051,2.14920948616601,91.533670688984,2436,16.6174055829228
"2006-07","1703","17","MEGHALAYA","SOUTH GARO HILLS",16320,1577,17897,17897,NA,17897,"grade_i_viii_sum",NA,1,0,8.81153265910488,14420,2986,377,0,0,17783,99.3630217354864,-114,449,44,493,78,18,8.92494929006085,15.8215010141988,3.65111561866126,"meghalaya","south garo hills",TRUE,2986,0,TRUE,TRUE,16.6843605073476,0,100,1177,15.2056074766355
"2006-07","1701","17","MEGHALAYA","WEST GARO HILLS",80512,36328,116840,116840,NA,116840,"grade_i_viii_sum",NA,1,0,31.0920917494009,53911,36290,17883,6973,3884,118941,101.798185552893,2101,1257,425,1682,193,77,25.2675386444709,11.474435196195,4.57788347205708,"meghalaya","west garo hills",TRUE,36290,0,TRUE,TRUE,31.0595686408764,0,100,4627,25.2517830127512
"2006-07","1704","17","MEGHALAYA","WEST KHASI HILLS",25311,85655,110966,110966,NA,110966,"grade_i_viii_sum",NA,1,0,77.1903105455725,74305,26109,8109,948,525,109996,99.1258583710326,-970,428,1801,2229,202,114,80.7985643786451,9.06235980260206,5.11440107671602,"meghalaya","west khasi hills",TRUE,26109,525,TRUE,TRUE,23.5288286502172,0.473117891966909,98.028835323271,6974,15.9113851448236
"2006-07","1805","18","ASSAM","BARPETA",311391,49486,360877,360877,NA,360877,"grade_i_viii_sum",NA,1,0,13.7127054370326,339647,17039,2629,652,634,360601,99.9235196479687,-276,3115,611,3726,1073,196,16.3982823403113,28.7976382179281,5.26033279656468,"assam","barpeta",TRUE,634,0,TRUE,TRUE,0.175683127492193,0,100,11603,31.1020425751961
"2006-07","1804","18","ASSAM","BONGAIGAON",152988,28378,181366,181366,NA,181366,"grade_i_viii_sum",NA,1,0,15.6468136254866,156197,15325,6443,2897,322,181184,99.899650430621,-182,1594,309,1903,392,150,16.2375197057278,20.5990541250657,7.88229111928534,"assam","bongaigaon",TRUE,322,2897,TRUE,TRUE,0.177541545824465,1.59732254115986,10.0031065548307,7327,24.7531049542787
"2006-07","1821","18","ASSAM","CACHAR",298388,27061,325449,325449,NA,325449,"grade_i_viii_sum",NA,1,0,8.31497408196061,305663,9894,5235,2349,2000,325141,99.9053615159364,-308,2605,254,2859,1008,167,8.88422525358517,35.2570828961175,5.84120321790836,"assam","cachar",FALSE,5235,NA,TRUE,FALSE,1.60854696127504,NA,NA,9134,35.6305014232538
"2006-07","1808","18","ASSAM","DARRANG",259636,65599,325235,325235,NA,325235,"grade_i_viii_sum",NA,1,0,20.1697234307501,287472,27546,4502,3686,731,323937,99.6009039617507,-1298,2832,868,3700,832,241,23.4594594594595,22.4864864864865,6.51351351351351,"assam","darrang",TRUE,3686,731,TRUE,TRUE,1.13333435823328,0.22476055775055,83.4503056373104,12906,25.2002944366961
"2006-07","1813","18","ASSAM","DHEMAJI",94676,47773,142449,142449,NA,142449,"grade_i_viii_sum",NA,1,0,33.536914966058,132109,6552,2254,1985,1060,143960,101.060730507059,1511,1782,774,2556,973,67,30.2816901408451,38.0672926447574,2.62128325508607,"assam","dhemaji",TRUE,2254,1060,TRUE,TRUE,1.58232069021194,0.744125967890263,68.014484007242,7739,18.4066416849722
"2006-07","1802","18","ASSAM","DHUBRI",378001,96122,474123,474123,NA,474123,"grade_i_viii_sum",NA,1,0,20.2736420717831,461588,5350,4772,2073,232,474015,99.9772211008536,-108,3396,1177,4573,1930,175,25.7380275530286,42.2042422917122,3.82680953422261,"assam","dhubri",TRUE,232,2073,TRUE,TRUE,0.0489324500182442,0.437228314171639,10.0650759219089,11515,41.1743812418584
"2006-07","1815","18","ASSAM","DIBRUGARH",159331,14093,173424,173424,NA,173424,"grade_i_viii_sum",NA,1,0,8.12632622935695,160306,7935,6037,3497,1716,179491,103.498362395055,6067,2064,158,2222,543,184,7.11071107110711,24.4374437443744,8.28082808280828,"assam","dibrugarh",TRUE,1716,7935,TRUE,TRUE,0.989482424577913,4.57549128148353,17.7805408765931,7116,24.3709949409781
"2006-07","1803","18","ASSAM","GOALPARA",179975,39801,219776,219776,NA,219776,"grade_i_viii_sum",NA,1,0,18.109802708212,204880,11799,2334,365,218,219596,99.9180984274898,-180,1791,422,2213,575,223,19.0691369182106,25.982828739268,10.0768187980117,"assam","goalpara",TRUE,218,365,TRUE,TRUE,0.0991919044845661,0.166078188701223,37.3927958833619,6788,32.3771361225692
"2006-07","1818","18","ASSAM","GOLAGHAT",134963,37557,172520,172520,NA,172520,"grade_i_viii_sum",NA,1,0,21.7696498956643,168057,1592,1140,978,463,172230,99.8319035474148,-290,1683,502,2185,532,665,22.974828375286,24.3478260869565,30.4347826086957,"assam","golaghat",TRUE,463,1592,TRUE,TRUE,0.268374681196383,0.922791560398794,22.5304136253041,7705,22.3906554185594
"2006-07","1823","18","ASSAM","HAILAKANDI",110984,13257,124241,124241,NA,124241,"grade_i_viii_sum",NA,1,0,10.6703906117948,122867,692,297,286,52,124194,99.9621702980498,-47,1673,204,1877,672,203,10.8684070324987,35.8018114011721,10.8151305274374,"assam","hailakandi",TRUE,692,0,TRUE,TRUE,0.556981994671646,0,100,6339,19.5994636377978
"2006-07","1817","18","ASSAM","JORHAT",139623,20506,160129,160129,NA,160129,"grade_i_viii_sum",NA,1,0,12.8059252227891,152118,4537,1376,1139,1110,160280,100.094298971454,151,2262,250,2512,664,249,9.95222929936306,26.4331210191083,9.9124203821656,"assam","jorhat",TRUE,4537,1110,TRUE,TRUE,2.83334061912583,0.693191114663802,80.343545245263,8834,18.1264432872991
"2006-07","1806","18","ASSAM","KAMRUP",338921,57844,396765,396765,NA,396765,"grade_i_viii_sum",NA,1,0,14.5789069096316,364397,10396,10126,5690,3625,394234,99.3620909102365,-2531,3753,741,4494,955,748,16.4886515353805,21.2505562972853,16.6444147752559,"assam","kamrup",TRUE,0,10126,TRUE,TRUE,0,2.55214043577432,0,18196,21.8050670477028
"2006-07","1819","18","ASSAM","KARBI ANGLONG",151188,17039,168227,168227,NA,168227,"grade_i_viii_sum",NA,1,0,10.1285762689699,97684,47349,11219,8670,3401,168323,100.057065750444,96,2589,171,2760,1305,125,6.19565217391304,47.2826086956522,4.52898550724638,"assam","karbi anglong",TRUE,47349,11219,TRUE,TRUE,28.1458981019694,6.66896514828179,80.844488457861,7173,23.4528091454064
"2006-07","1822","18","ASSAM","KARIMGANJ",202642,23752,226394,226394,NA,226394,"grade_i_viii_sum",NA,1,0,10.4914441195438,223502,1738,717,589,511,227057,100.292852284071,663,1978,238,2216,873,218,10.7400722021661,39.3953068592058,9.83754512635379,"assam","karimganj",TRUE,589,717,TRUE,TRUE,0.260165905456858,0.316704506303171,45.0995405819296,6656,34.0135216346154
