"target_unit_2001","academic_year","dise_source_district_count","dise_source_districts","dise_english_enrollment","dise_hindi_enrollment","report_total_enrollment","dise_grade_enrollment","dise_direct_enrollment","dise_management_enrollment","dise_government_enrollment","dise_private_enrollment","dise_government_schools","dise_private_schools","dise_total_schools","dise_total_teachers","dise_single_teacher_schools","dise_girls_toilet_schools","dise_total_enrollment","dise_total_enrollment_source","dise_direct_to_grade_enrollment_ratio","dise_management_to_grade_enrollment_ratio","dise_english_identity_resolved","dise_hindi_identity_resolved","dise_english_count_valid","dise_hindi_count_valid","dise_emi_enrollment_share_total","dise_hindi_enrollment_share_total","dise_english_share_english_hindi","dise_private_enrollment_share","dise_private_school_share","dise_single_teacher_school_share","dise_girls_toilet_school_share","dise_pupils_per_teacher","state_code_2001","region","ling_distance_nonzero_mean","ling_share_distance_ge3","ling_distance_top3_legacy","ling_distance_nonzero_mean_sensitivity_low","ling_distance_nonzero_mean_sensitivity_high","ling_share_distance_1","ling_share_distance_2","ling_share_distance_3","ling_share_distance_4","ling_share_distance_5","ling_mapped_share_distance_1","ling_mapped_share_distance_2","ling_mapped_share_distance_3","ling_mapped_share_distance_4","ling_mapped_share_distance_5","ling_distance_glottolog_nonhindi_mean","ling_distance_dyen_noncognate_pct","hindi_urdu_share","native_english_share","hindi_share","urdu_share","ling_unmapped_speaker_share","ling_mapped_speaker_share","ling_sensitivity_mapped_speaker_share","ling_glottolog_mapped_speaker_share","ling_dyen_mapped_speaker_share","census_age_6_13_population","census_age_6_13_population_2001","census_age_6_13_population_2011","census_age_6_13_annual_log_growth_2001_2011","census_age_6_13_population_method","dise_emi_gross_enrollment_ratio_age_6_13","dise_elementary_gross_enrollment_ratio_age_6_13"
"pc2001__10__29","2012-13",1,"BHOJPUR",NA,465194,NA,478491,NA,475147,458089,17058,2006,41,2047,10175,92,86.77,478491,"grade_i_viii_sum",NA,0.993011362805152,FALSE,TRUE,FALSE,TRUE,NA,97.221055359453,NA,3.59004686970559,2.00293111871031,4.49438202247191,4.23888617489008,47.0261425061425,"10","Eastern",2.99975268551784,94.0782601135581,2.82324025821111,2.99975268551784,3.00007436824883,0.0249676201176599,0.0012037959699586,94.0613623849427,0.00592980977794423,0.0109679188374006,0.0249798822733834,0.00120438718103813,94.1075580202373,0.00593272203992856,0.0109733054272363,7.99555511126672,42.4452609564491,5.84536571990343,0.0187703001241693,2.09692340959604,3.74844231030739,0.030317824428587,99.9509118754472,99.9703509511103,99.9697354050293,0.0554614095628542,NA,514419,NA,NA,"unavailable_without_two_district_anchors",NA,NA
"pc2001__10__30","2008-09",1,"BUXAR",NA,304114,NA,357196,NA,357196,332427,24769,1164,75,1239,13512,132,489,357196,"grade_i_viii_sum",NA,1,FALSE,TRUE,FALSE,TRUE,NA,85.1392512794096,NA,6.93428817791913,6.05326876513317,10.6537530266344,39.4673123486683,26.4354647720545,"10","Eastern",2.99984647834677,96.1375248550065,2.88654563381489,2.99984647834677,3.00020760255381,0.022893707582453,0.00342335814317054,96.1199088245614,0.000784519574476583,0.0168315108705885,0.0229076927029365,0.00342544937614003,96.1786257668011,0.000784998815365424,0.0168417927660218,8.00225008918036,58.6389939459953,3.77503687242,0.00791651570608188,1.98911372110472,1.78592315131528,0.0531333711804595,99.9389501131135,99.9665509381428,99.9481872966222,0.0410647176985968,358488.479843941,323267,371062,0.0137890557405041,"log_linear_interpolation_2001_2011",NA,99.6394640506987
"pc2001__10__30","2009-10",1,"BUXAR",NA,302410,NA,307214,NA,307214,307214,0,1150,0,1150,6124,78,0,307214,"grade_i_viii_sum",NA,1,FALSE,TRUE,FALSE,TRUE,NA,98.436269180441,NA,0,0,6.78260869565217,0,50.1655780535598,"10","Eastern",2.99984647834677,96.1375248550065,2.88654563381489,2.99984647834677,3.00020760255381,0.022893707582453,0.00342335814317054,96.1199088245614,0.000784519574476583,0.0168315108705885,0.0229076927029365,0.00342544937614003,96.1786257668011,0.000784998815365424,0.0168417927660218,8.00225008918036,58.6389939459953,3.77503687242,0.00791651570608188,1.98911372110472,1.78592315131528,0.0531333711804595,99.9389501131135,99.9665509381428,99.9481872966222,0.0410647176985968,363465.935817033,323267,371062,0.0137890557405041,"log_linear_interpolation_2001_2011",NA,84.5234641616182
"pc2001__10__30","2013-14",1,"BUXAR",1473,363798,NA,366453,NA,363299,359236,4063,1202,15,1217,6715,75,80.03,366453,"grade_i_viii_sum",NA,0.9913931663815,TRUE,TRUE,TRUE,TRUE,0.40196150665979,99.2754868973647,0.403262235436156,1.11836256086584,1.23253903040263,6.16269515201315,6.5760065735415,54.5723008190618,"10","Eastern",2.99984647834677,96.1375248550065,2.88654563381489,2.99984647834677,3.00020760255381,0.022893707582453,0.00342335814317054,96.1199088245614,0.000784519574476583,0.0168315108705885,0.0229076927029365,0.00342544937614003,96.1786257668011,0.000784998815365424,0.0168417927660218,8.00225008918036,58.6389939459953,3.77503687242,0.00791651570608188,1.98911372110472,1.78592315131528,0.0531333711804595,99.9389501131135,99.9665509381428,99.9481872966222,0.0410647176985968,384076.520126779,323267,371062,0.0137890557405041,"log_linear_extrapolation_post_2011",0.383517326056219,95.4114559981533
"pc2001__10__30","2005-06",1,"BUXAR",0,241298,NA,246066,NA,246066,246066,0,916,25,941,2550,230,117,246066,"grade_i_viii_sum",NA,1,TRUE,TRUE,TRUE,TRUE,0,98.0623084863411,0,0,2.6567481402763,24.442082890542,12.4335812964931,96.4964705882353,"10","Eastern",2.99984647834677,96.1375248550065,2.88654563381489,2.99984647834677,3.00020760255381,0.022893707582453,0.00342335814317054,96.1199088245614,0.000784519574476583,0.0168315108705885,0.0229076927029365,0.00342544937614003,96.1786257668011,0.000784998815365424,0.0168417927660218,8.00225008918036,58.6389939459953,3.77503687242,0.00791651570608188,1.98911372110472,1.78592315131528,0.0531333711804595,99.9389501131135,99.9665509381428,99.9481872966222,0.0410647176985968,343961.371176099,323267,371062,0.0137890557405041,"log_linear_interpolation_2001_2011",0,71.5388472718993
"pc2001__10__30","2015-16",1,"BUXAR",10084,376876,NA,NA,389871,NA,NA,NA,NA,NA,1307,8320,43,1302,389871,"direct_enrtot",NA,NA,TRUE,TRUE,TRUE,TRUE,2.58649655911827,96.6668462132346,2.60595410378334,NA,NA,3.28997704667177,99.6174445294568,46.8594951923077,"10","Eastern",2.99984647834677,96.1375248550065,2.88654563381489,2.99984647834677,3.00020760255381,0.022893707582453,0.00342335814317054,96.1199088245614,0.000784519574476583,0.0168315108705885,0.0229076927029365,0.00342544937614003,96.1786257668011,0.000784998815365424,0.0168417927660218,8.00225008918036,58.6389939459953,3.77503687242,0.00791651570608188,1.98911372110472,1.78592315131528,0.0531333711804595,99.9389501131135,99.9665509381428,99.9481872966222,0.0410647176985968,394816.032293261,323267,371062,0.0137890557405041,"log_linear_extrapolation_post_2011",2.5541009420078,98.7475097542169
"pc2001__10__30","2012-13",1,"BUXAR",NA,325484,NA,338270,NA,338038,333568,4470,1209,14,1223,6391,75,80.51,338270,"grade_i_viii_sum",NA,0.999314157329944,FALSE,TRUE,FALSE,TRUE,NA,96.2201791468354,NA,1.32233654204557,1.14472608340147,6.13246116107931,6.58299264104661,52.9291190736974,"10","Eastern",2.99984647834677,96.1375248550065,2.88654563381489,2.99984647834677,3.00020760255381,0.022893707582453,0.00342335814317054,96.1199088245614,0.000784519574476583,0.0168315108705885,0.0229076927029365,0.00342544937614003,96.1786257668011,0.000784998815365424,0.0168417927660218,8.00225008918036,58.6389939459953,3.77503687242,0.00791651570608188,1.98911372110472,1.78592315131528,0.0531333711804595,99.9389501131135,99.9665509381428,99.9481872966222,0.0410647176985968,378816.814110776,323267,371062,0.0137890557405041,"log_linear_extrapolation_post_2011",NA,89.2964587102728
"pc2001__10__30","2010-11",1,"BUXAR",NA,364853,370176,617232,NA,616448,611414,5034,1186,0,1186,6042,56,867,370176,"report_card_current_year_total",NA,0.998729813101071,FALSE,TRUE,FALSE,TRUE,NA,98.5620353561549,NA,0.816613891196013,0,4.72175379426644,73.1028667790894,61.2671300893744,"10","Eastern",2.99984647834677,96.1375248550065,2.88654563381489,2.99984647834677,3.00020760255381,0.022893707582453,0.00342335814317054,96.1199088245614,0.000784519574476583,0.0168315108705885,0.0229076927029365,0.00342544937614003,96.1786257668011,0.000784998815365424,0.0168417927660218,8.00225008918036,58.6389939459953,3.77503687242,0.00791651570608188,1.98911372110472,1.78592315131528,0.0531333711804595,99.9389501131135,99.9665509381428,99.9481872966222,0.0410647176985968,368512.501592411,323267,371062,0.0137890557405041,"log_linear_interpolation_2001_2011",NA,100.451408948245
"pc2001__10__30","2014-15",1,"BUXAR",9695,366585,NA,NA,377394,NA,NA,NA,NA,NA,1291,7929,63,984,377394,"direct_enrtot",NA,NA,TRUE,TRUE,TRUE,TRUE,2.56893326337992,97.1358845132673,2.57653874774104,NA,NA,4.87993803253292,76.2199845081332,47.5966704502459,"10","Eastern",2.99984647834677,96.1375248550065,2.88654563381489,2.99984647834677,3.00020760255381,0.022893707582453,0.00342335814317054,96.1199088245614,0.000784519574476583,0.0168315108705885,0.0229076927029365,0.00342544937614003,96.1786257668011,0.000784998815365424,0.0168417927660218,8.00225008918036,58.6389939459953,3.77503687242,0.00791651570608188,1.98911372110472,1.78592315131528,0.0531333711804595,99.9389501131135,99.9665509381428,99.9481872966222,0.0410647176985968,389409.254863643,323267,371062,0.0137890557405041,"log_linear_extrapolation_post_2011",2.48966861442336,96.9144917041455
"pc2001__10__30","2007-08",1,"BUXAR",0,312146,NA,324249,NA,324249,315231,9018,1169,86,1255,6179,147,618,324249,"grade_i_viii_sum",NA,1,TRUE,TRUE,TRUE,TRUE,0,96.2673747644557,0,2.78119593275538,6.85258964143426,11.7131474103586,49.2430278884462,52.475966984949,"10","Eastern",2.99984647834677,96.1375248550065,2.88654563381489,2.99984647834677,3.00020760255381,0.022893707582453,0.00342335814317054,96.1199088245614,0.000784519574476583,0.0168315108705885,0.0229076927029365,0.00342544937614003,96.1786257668011,0.000784998815365424,0.0168417927660218,8.00225008918036,58.6389939459953,3.77503687242,0.00791651570608188,1.98911372110472,1.78592315131528,0.0531333711804595,99.9389501131135,99.9665509381428,99.9481872966222,0.0410647176985968,353579.187254327,323267,371062,0.0137890557405041,"log_linear_interpolation_2001_2011",0,91.7047755321554
"pc2001__10__30","2006-07",1,"BUXAR",6077,217332,NA,285932,NA,285932,266260,19672,908,92,1000,4705,72,139,285932,"grade_i_viii_sum",NA,1,TRUE,TRUE,TRUE,TRUE,2.1253304981604,76.0082816893527,2.72012318214575,6.87995747240603,9.2,7.2,13.9,60.7719447396387,"10","Eastern",2.99984647834677,96.1375248550065,2.88654563381489,2.99984647834677,3.00020760255381,0.022893707582453,0.00342335814317054,96.1199088245614,0.000784519574476583,0.0168315108705885,0.0229076927029365,0.00342544937614003,96.1786257668011,0.000784998815365424,0.0168417927660218,8.00225008918036,58.6389939459953,3.77503687242,0.00791651570608188,1.98911372110472,1.78592315131528,0.0531333711804595,99.9389501131135,99.9665509381428,99.9481872966222,0.0410647176985968,348737.12459004,323267,371062,0.0137890557405041,"log_linear_interpolation_2001_2011",1.74257329418078,81.9906972439854
"pc2001__10__30","2011-12",1,"BUXAR",NA,385902,NA,390053,NA,389787,389787,0,1204,0,1204,6092,46,92.48,390053,"grade_i_viii_sum",NA,0.999318041394375,FALSE,TRUE,FALSE,TRUE,NA,98.9357856496425,NA,0,0,3.82059800664452,7.68106312292359,64.0270847012475,"10","Eastern",2.99984647834677,96.1375248550065,2.88654563381489,2.99984647834677,3.00020760255381,0.022893707582453,0.00342335814317054,96.1199088245614,0.000784519574476583,0.0168315108705885,0.0229076927029365,0.00342544937614003,96.1786257668011,0.000784998815365424,0.0168417927660218,8.00225008918036,58.6389939459953,3.77503687242,0.00791651570608188,1.98911372110472,1.78592315131528,0.0531333711804595,99.9389501131135,99.9665509381428,99.9481872966222,0.0410647176985968,373629.136729497,323267,371062,0.0137890557405041,"log_linear_extrapolation_post_2011",NA,104.395766190578
"pc2001__10__31","2009-10",1,"KAIMUR (BHABUA)",NA,325190,NA,333340,NA,333340,333340,0,1199,0,1199,6634,45,0,333340,"grade_i_viii_sum",NA,1,FALSE,TRUE,FALSE,TRUE,NA,97.555048899022,NA,0,0,3.75312760633862,0,50.2472113355442,"10","Eastern",3.00387247822775,88.1917050090649,2.64704247349543,3.00387247822775,3.00431475272607,0.0119468473898854,0.00116365396654728,88.0083907208681,0,0.183314288196747,0.0119554171625448,0.00116448868466345,88.0715213423605,0,0.183445784123982,8.01755915131355,89.616028566511,11.7228827897906,0.000387884655515759,8.01098179036696,3.7119009994236,0.0712931996837964,99.9283189156607,99.9484113408164,99.9149328822198,0.227343629852583,355325.171362594,290495,368184,0.0236996448770698,"log_linear_interpolation_2001_2011",NA,93.812661433952
"pc2001__10__31","2013-14",1,"KAIMUR (BHABUA)",NA,348826,NA,349194,NA,333753,332110,1643,1208,3,1211,6398,80,89.34,349194,"grade_i_viii_sum",NA,0.955781027165415,FALSE,TRUE,FALSE,TRUE,NA,99.8946144550021,NA,0.492280219204022,0.247729149463254,6.60611065235343,7.37737407101569,54.5786183182244,"10","Eastern",3.00387247822775,88.1917050090649,2.64704247349543,3.00387247822775,3.00431475272607,0.0119468473898854,0.00116365396654728,88.0083907208681,0,0.183314288196747,0.0119554171625448,0.00116448868466345,88.0715213423605,0,0.183445784123982,8.01755915131355,89.616028566511,11.7228827897906,0.000387884655515759,8.01098179036696,3.7119009994236,0.0712931996837964,99.9283189156607,99.9484113408164,99.9149328822198,0.227343629852583,390657.776731526,290495,368184,0.0236996448770698,"log_linear_extrapolation_post_2011",NA,89.3861637470943
"pc2001__10__31","2006-07",1,"KAIMUR (BHABUA)",3454,36420,NA,303208,NA,303208,303208,0,955,0,955,5091,9,228,303208,"grade_i_viii_sum",NA,1,TRUE,TRUE,TRUE,TRUE,1.13915200126646,12.0115564233134,8.66228620153483,0,0,0.942408376963351,23.8743455497382,59.5576507562365,"10","Eastern",3.00387247822775,88.1917050090649,2.64704247349543,3.00387247822775,3.00431475272607,0.0119468473898854,0.00116365396654728,88.0083907208681,0,0.183314288196747,0.0119554171625448,0.00116448868466345,88.0715213423605,0,0.183445784123982,8.01755915131355,89.616028566511,11.7228827897906,0.000387884655515759,8.01098179036696,3.7119009994236,0.0712931996837964,99.9283189156607,99.9484113408164,99.9149328822198,0.227343629852583,330939.113479139,290495,368184,0.0236996448770698,"log_linear_interpolation_2001_2011",1.04369651676659,91.620478707517
"pc2001__10__31","2005-06",1,"KAIMUR (BHABUA)",0,274088,NA,285528,NA,285528,285528,0,955,0,955,4691,19,189,285528,"grade_i_viii_sum",NA,1,TRUE,TRUE,TRUE,TRUE,0,95.9933876887731,0,0,0,1.98952879581152,19.7905759162304,60.8671924962695,"10","Eastern",3.00387247822775,88.1917050090649,2.64704247349543,3.00387247822775,3.00431475272607,0.0119468473898854,0.00116365396654728,88.0083907208681,0,0.183314288196747,0.0119554171625448,0.00116448868466345,88.0715213423605,0,0.183445784123982,8.01755915131355,89.616028566511,11.7228827897906,0.000387884655515759,8.01098179036696,3.7119009994236,0.0712931996837964,99.9283189156607,99.9484113408164,99.9149328822198,0.227343629852583,323188.18393989,290495,368184,0.0236996448770698,"log_linear_interpolation_2001_2011",0,88.3472893467868
"pc2001__10__31","2015-16",1,"KAIMUR (BHABUA)",1184,353374,NA,NA,358075,NA,NA,NA,NA,NA,1306,7676,64,1218,358075,"direct_enrtot",NA,NA,TRUE,TRUE,TRUE,TRUE,0.330656985268449,98.687146547511,0.333936901719888,NA,NA,4.90045941807044,93.2618683001531,46.6486451276707,"10","Eastern",3.00387247822775,88.1917050090649,2.64704247349543,3.00387247822775,3.00431475272607,0.0119468473898854,0.00116365396654728,88.0083907208681,0,0.183314288196747,0.0119554171625448,0.00116448868466345,88.0715213423605,0,0.183445784123982,8.01755915131355,89.616028566511,11.7228827897906,0.000387884655515759,8.01098179036696,3.7119009994236,0.0712931996837964,99.9283189156607,99.9484113408164,99.9149328822198,0.227343629852583,409620.538445497,290495,368184,0.0236996448770698,"log_linear_extrapolation_post_2011",0.289048006355653,87.4162710099666
"pc2001__10__31","2011-12",1,"KAIMUR (BHABUA)",NA,354070,NA,362836,NA,362836,362836,0,1186,0,1186,5689,61,63.6,362836,"grade_i_viii_sum",NA,1,FALSE,TRUE,FALSE,TRUE,NA,97.5840324554344,NA,0,0,5.1433389544688,5.36256323777403,63.7785199507822,"10","Eastern",3.00387247822775,88.1917050090649,2.64704247349543,3.00387247822775,3.00431475272607,0.0119468473898854,0.00116365396654728,88.0083907208681,0,0.183314288196747,0.0119554171625448,0.00116448868466345,88.0715213423605,0,0.183445784123982,8.01755915131355,89.616028566511,11.7228827897906,0.000387884655515759,8.01098179036696,3.7119009994236,0.0712931996837964,99.9283189156607,99.9484113408164,99.9149328822198,0.227343629852583,372572.867317602,290495,368184,0.0236996448770698,"log_linear_extrapolation_post_2011",NA,97.3865871157757
"pc2001__10__31","2007-08",1,"KAIMUR (BHABUA)",NA,303055,NA,317663,NA,317663,317663,0,1178,0,1178,6339,82,319,317663,"grade_i_viii_sum",NA,1,FALSE,TRUE,FALSE,TRUE,NA,95.4014159659765,NA,0,0,6.96095076400679,27.0797962648557,50.1124783088815,"10","Eastern",3.00387247822775,88.1917050090649,2.64704247349543,3.00387247822775,3.00431475272607,0.0119468473898854,0.00116365396654728,88.0083907208681,0,0.183314288196747,0.0119554171625448,0.00116448868466345,88.0715213423605,0,0.183445784123982,8.01755915131355,89.616028566511,11.7228827897906,0.000387884655515759,8.01098179036696,3.7119009994236,0.0712931996837964,99.9283189156607,99.9484113408164,99.9149328822198,0.227343629852583,338875.9313389,290495,368184,0.0236996448770698,"log_linear_interpolation_2001_2011",NA,93.7402071445182
"pc2001__10__31","2008-09",1,"KAIMUR (BHABUA)",NA,325373,NA,334627,NA,334627,334627,0,1191,0,1191,13723,52,340,334627,"grade_i_viii_sum",NA,1,FALSE,TRUE,FALSE,TRUE,NA,97.2345327782875,NA,0,0,4.36607892527288,28.5474391267842,24.3843911681119,"10","Eastern",3.00387247822775,88.1917050090649,2.64704247349543,3.00387247822775,3.00431475272607,0.0119468473898854,0.00116365396654728,88.0083907208681,0,0.183314288196747,0.0119554171625448,0.00116448868466345,88.0715213423605,0,0.183445784123982,8.01755915131355,89.616028566511,11.7228827897906,0.000387884655515759,8.01098179036696,3.7119009994236,0.0712931996837964,99.9283189156607,99.9484113408164,99.9149328822198,0.227343629852583,347003.095625462,290495,368184,0.0236996448770698,"log_linear_interpolation_2001_2011",NA,96.4334336547763
"pc2001__10__31","2012-13",1,"KAIMUR (BHABUA)",312,309360,NA,309541,NA,309541,307575,1966,1204,3,1207,6214,94,95.6,309541,"grade_i_viii_sum",NA,1,TRUE,TRUE,TRUE,TRUE,0.100794402033979,99.941526324461,0.100751763155855,0.635133956406421,0.248550124275062,7.78790389395195,7.92046396023198,49.8134856775024,"10","Eastern",3.00387247822775,88.1917050090649,2.64704247349543,3.00387247822775,3.00431475272607,0.0119468473898854,0.00116365396654728,88.0083907208681,0,0.183314288196747,0.0119554171625448,0.00116448868466345,88.0715213423605,0,0.183445784123982,8.01755915131355,89.616028566511,11.7228827897906,0.000387884655515759,8.01098179036696,3.7119009994236,0.0712931996837964,99.9283189156607,99.9484113408164,99.9149328822198,0.227343629852583,381508.175556939,290495,368184,0.0236996448770698,"log_linear_extrapolation_post_2011",0.0817806851830977,81.1361380521194
"pc2001__10__31","2014-15",1,"KAIMUR (BHABUA)",822,354283,NA,NA,356352,NA,NA,NA,NA,NA,1305,7576,54,1020,356352,"direct_enrtot",NA,NA,TRUE,TRUE,TRUE,TRUE,0.230670797413793,99.4193943067529,0.231480829613776,NA,NA,4.13793103448276,78.1609195402299,47.0369588173178,"10","Eastern",3.00387247822775,88.1917050090649,2.64704247349543,3.00387247822775,3.00431475272607,0.0119468473898854,0.00116365396654728,88.0083907208681,0,0.183314288196747,0.0119554171625448,0.00116448868466345,88.0715213423605,0,0.183445784123982,8.01755915131355,89.616028566511,11.7228827897906,0.000387884655515759,8.01098179036696,3.7119009994236,0.0712931996837964,99.9283189156607,99.9484113408164,99.9149328822198,0.227343629852583,400026.810167379,290495,368184,0.0236996448770698,"log_linear_extrapolation_post_2011",0.205486227199637,89.0820292397141
"pc2001__10__31","2010-11",1,"KAIMUR (BHABUA)",NA,334060,343339,370176,NA,369769,369769,0,1179,0,1179,5718,47,669,343339,"report_card_current_year_total",NA,0.998900522994468,FALSE,TRUE,FALSE,TRUE,NA,97.2974232464124,NA,0,0,3.98642917726887,56.7430025445293,60.0452955578874,"10","Eastern",3.00387247822775,88.1917050090649,2.64704247349543,3.00387247822775,3.00431475272607,0.0119468473898854,0.00116365396654728,88.0083907208681,0,0.183314288196747,0.0119554171625448,0.00116448868466345,88.0715213423605,0,0.183445784123982,8.01755915131355,89.616028566511,11.7228827897906,0.000387884655515759,8.01098179036696,3.7119009994236,0.0712931996837964,99.9283189156607,99.9484113408164,99.9149328822198,0.227343629852583,363846.833055724,290495,368184,0.0236996448770698,"log_linear_interpolation_2001_2011",NA,94.3636082019757
"pc2001__10__32","2007-08",1,"ROHTAS",0,464759,NA,493333,NA,493333,491146,2187,2045,9,2054,9655,65,861,493333,"grade_i_viii_sum",NA,1,TRUE,TRUE,TRUE,TRUE,0,94.2079690594386,0,0.443311110345345,0.438169425511198,3.16455696202532,41.9182083739046,51.0961160020715,"10","Eastern",3.00484802454327,87.3093447204158,2.61953837170902,3.00484802454327,3.00580637300555,0.0545603828775889,0.000938585494528455,87.0424599754499,0.000163232259917992,0.266721512705999,0.0545960747994809,0.000939199491688901,87.0994007907243,0.000163339042032852,0.266895994681681,8.02334808841088,78.7231472033329,12.5683943169056,0.000979393559507953,6.28374826973804,6.28464604716759,0.0643951265376479,99.9346254799028,99.9847785917626,99.9182257603791,0.407704328247025,616580.267281191,555290,652339,0.0161073865654094,"log_linear_interpolation_2001_2011",0,80.0111560779184
"pc2001__10__32","2011-12",1,"ROHTAS",184,519316,NA,560775,NA,559033,558669,364,2120,4,2124,9569,50,81.83,560775,"grade_i_viii_sum",NA,0.996893584771076,TRUE,TRUE,TRUE,TRUE,0.0328117337613125,92.6068387499443,0.0354186717998075,0.0651124352229654,0.188323917137476,2.35404896421846,3.85263653483992,58.603302330442,"10","Eastern",3.00484802454327,87.3093447204158,2.61953837170902,3.00484802454327,3.00580637300555,0.0545603828775889,0.000938585494528455,87.0424599754499,0.000163232259917992,0.266721512705999,0.0545960747994809,0.000939199491688901,87.0994007907243,0.000163339042032852,0.266895994681681,8.02334808841088,78.7231472033329,12.5683943169056,0.000979393559507953,6.28374826973804,6.28464604716759,0.0643951265376479,99.9346254799028,99.9847785917626,99.9182257603791,0.407704328247025,657613.951129638,555290,652339,0.0161073865654094,"log_linear_extrapolation_post_2011",0.0279799416791459,85.2741945387123
"pc2001__10__32","2005-06",1,"ROHTAS",4122,408648,NA,435248,NA,435248,424767,10481,1742,28,1770,7989,73,196,435248,"grade_i_viii_sum",NA,1,TRUE,TRUE,TRUE,TRUE,0.947046281660111,93.888541704959,0.998619085689367,2.40805242068889,1.5819209039548,4.12429378531073,11.0734463276836,54.4809112529728,"10","Eastern",3.00484802454327,87.3093447204158,2.61953837170902,3.00484802454327,3.00580637300555,0.0545603828775889,0.000938585494528455,87.0424599754499,0.000163232259917992,0.266721512705999,0.0545960747994809,0.000939199491688901,87.0994007907243,0.000163339042032852,0.266895994681681,8.02334808841088,78.7231472033329,12.5683943169056,0.000979393559507953,6.28374826973804,6.28464604716759,0.0643951265376479,99.9346254799028,99.9847785917626,99.9182257603791,0.407704328247025,597033.806651302,555290,652339,0.0161073865654094,"log_linear_interpolation_2001_2011",0.690413164895946,72.9017343994738
"pc2001__10__32","2012-13",1,"ROHTAS",NA,529164,NA,529164,NA,527053,524264,2789,2128,12,2140,9897,278,84.02,529164,"grade_i_viii_sum",NA,0.996010688557801,FALSE,TRUE,FALSE,TRUE,NA,100,NA,0.529168793271265,0.560747663551402,12.9906542056075,3.92616822429907,53.4671112458321,"10","Eastern",3.00484802454327,87.3093447204158,2.61953837170902,3.00484802454327,3.00580637300555,0.0545603828775889,0.000938585494528455,87.0424599754499,0.000163232259917992,0.266721512705999,0.0545960747994809,0.000939199491688901,87.0994007907243,0.000163339042032852,0.266895994681681,8.02334808841088,78.7231472033329,12.5683943169056,0.000979393559507953,6.28374826973804,6.28464604716759,0.0643951265376479,99.9346254799028,99.9847785917626,99.9182257603791,0.407704328247025,668292.161412778,555290,652339,0.0161073865654094,"log_linear_extrapolation_post_2011",NA,79.1815362432713
"pc2001__10__32","2006-07",1,"ROHTAS",844,411727,NA,437855,NA,437855,429215,8640,1749,27,1776,8420,36,293,437855,"grade_i_viii_sum",NA,1,TRUE,TRUE,TRUE,TRUE,0.192757876465953,94.0327277294995,0.204570849623459,1.9732559865709,1.52027027027027,2.02702702702703,16.4977477477477,52.0017814726841,"10","Eastern",3.00484802454327,87.3093447204158,2.61953837170902,3.00484802454327,3.00580637300555,0.0545603828775889,0.000938585494528455,87.0424599754499,0.000163232259917992,0.266721512705999,0.0545960747994809,0.000939199491688901,87.0994007907243,0.000163339042032852,0.266895994681681,8.02334808841088,78.7231472033329,12.5683943169056,0.000979393559507953,6.28374826973804,6.28464604716759,0.0643951265376479,99.9346254799028,99.9847785917626,99.9182257603791,0.407704328247025,606728.32806864,555290,652339,0.0161073865654094,"log_linear_interpolation_2001_2011",0.139106740357196,72.1665661126778
"pc2001__10__32","2008-09",1,"ROHTAS",176,494942,NA,523835,NA,523835,523835,0,2047,0,2047,2010,53,989,523835,"grade_i_viii_sum",NA,1,TRUE,TRUE,TRUE,TRUE,0.0335983658976586,94.4843318984031,0.0355470817057752,0,0,2.58915486077186,48.314606741573,260.614427860697,"10","Eastern",3.00484802454327,87.3093447204158,2.61953837170902,3.00484802454327,3.00580637300555,0.0545603828775889,0.000938585494528455,87.0424599754499,0.000163232259917992,0.266721512705999,0.0545960747994809,0.000939199491688901,87.0994007907243,0.000163339042032852,0.266895994681681,8.02334808841088,78.7231472033329,12.5683943169056,0.000979393559507953,6.28374826973804,6.28464604716759,0.0643951265376479,99.9346254799028,99.9847785917626,99.9182257603791,0.407704328247025,626592.18040918,555290,652339,0.0161073865654094,"log_linear_interpolation_2001_2011",0.0280884450050219,83.6006283477593
"pc2001__10__32","2015-16",1,"ROHTAS",24155,631766,NA,NA,658107,NA,NA,NA,NA,NA,2603,15558,90,2539,658107,"direct_enrtot",NA,NA,TRUE,TRUE,TRUE,TRUE,3.67037578995513,95.9974593797057,3.68260811896555,NA,NA,3.45754898194391,97.5412985017288,42.3002313922098,"10","Eastern",3.00484802454327,87.3093447204158,2.61953837170902,3.00484802454327,3.00580637300555,0.0545603828775889,0.000938585494528455,87.0424599754499,0.000163232259917992,0.266721512705999,0.0545960747994809,0.000939199491688901,87.0994007907243,0.000163339042032852,0.266895994681681,8.02334808841088,78.7231472033329,12.5683943169056,0.000979393559507953,6.28374826973804,6.28464604716759,0.0643951265376479,99.9346254799028,99.9847785917626,99.9182257603791,0.407704328247025,701378.444411215,555290,652339,0.0161073865654094,"log_linear_extrapolation_post_2011",3.4439324721873,93.8305140746748
